variant,region,year,potentialsupport1664_65
estimates,913,1950,15.776
estimates,913,1951,15.429
estimates,913,1952,15.154
estimates,913,1953,14.945
estimates,913,1954,14.804
estimates,913,1955,14.726
estimates,913,1956,14.502
estimates,913,1957,14.346
estimates,913,1958,14.251
estimates,913,1959,14.209
estimates,913,1960,14.216
estimates,913,1961,14.069
estimates,913,1962,13.969
estimates,913,1963,13.913
estimates,913,1964,13.903
estimates,913,1965,13.938
estimates,913,1966,14.124
estimates,913,1967,14.404
estimates,913,1968,14.762
estimates,913,1969,15.178
estimates,913,1970,15.641
estimates,913,1971,15.737
estimates,913,1972,15.885
estimates,913,1973,16.092
estimates,913,1974,16.373
estimates,913,1975,16.732
estimates,913,1976,16.761
estimates,913,1977,16.87
estimates,913,1978,17.046
estimates,913,1979,17.268
estimates,913,1980,17.526
estimates,913,1981,17.47
estimates,913,1982,17.458
estimates,913,1983,17.497
estimates,913,1984,17.597
estimates,913,1985,17.758
estimates,913,1986,17.671
estimates,913,1987,17.647
estimates,913,1988,17.671
estimates,913,1989,17.725
estimates,913,1990,17.798
estimates,913,1991,17.753
estimates,913,1992,17.726
estimates,913,1993,17.705
estimates,913,1994,17.678
estimates,913,1995,17.633
estimates,913,1996,17.149
estimates,913,1997,16.679
estimates,913,1998,16.23
estimates,913,1999,15.811
estimates,913,2000,15.429
estimates,913,2001,15.003
estimates,913,2002,14.64
estimates,913,2003,14.327
estimates,913,2004,14.06
estimates,913,2005,13.841
estimates,913,2006,13.569
estimates,913,2007,13.358
estimates,913,2008,13.206
estimates,913,2009,13.1
estimates,913,2010,13.021
estimates,913,2011,13.105
estimates,913,2012,13.197
estimates,913,2013,13.285
estimates,913,2014,13.354
estimates,913,2015,13.391
medium_variant,913,2015,13.391
medium_variant,913,2016,13.198
medium_variant,913,2017,13.003
medium_variant,913,2018,12.8
medium_variant,913,2019,12.61
medium_variant,913,2020,12.435
medium_variant,913,2021,12.141
medium_variant,913,2022,11.875
medium_variant,913,2023,11.634
medium_variant,913,2024,11.406
medium_variant,913,2025,11.188
medium_variant,913,2026,10.893
medium_variant,913,2027,10.623
medium_variant,913,2028,10.378
medium_variant,913,2029,10.164
medium_variant,913,2030,9.982
medium_variant,913,2031,9.775
medium_variant,913,2032,9.598
medium_variant,913,2033,9.448
medium_variant,913,2034,9.32
medium_variant,913,2035,9.21
medium_variant,913,2036,9.07
medium_variant,913,2037,8.945
medium_variant,913,2038,8.835
medium_variant,913,2039,8.741
medium_variant,913,2040,8.662
medium_variant,913,2041,8.553
medium_variant,913,2042,8.457
medium_variant,913,2043,8.361
medium_variant,913,2044,8.244
medium_variant,913,2045,8.098
medium_variant,913,2046,7.893
medium_variant,913,2047,7.677
medium_variant,913,2048,7.456
medium_variant,913,2049,7.234
medium_variant,913,2050,7.013
medium_variant,913,2051,6.768
medium_variant,913,2052,6.533
medium_variant,913,2053,6.312
medium_variant,913,2054,6.112
medium_variant,913,2055,5.935
medium_variant,913,2056,5.761
medium_variant,913,2057,5.608
medium_variant,913,2058,5.47
medium_variant,913,2059,5.342
medium_variant,913,2060,5.221
medium_variant,913,2061,5.098
medium_variant,913,2062,4.982
medium_variant,913,2063,4.876
medium_variant,913,2064,4.783
medium_variant,913,2065,4.704
medium_variant,913,2066,4.63
medium_variant,913,2067,4.568
medium_variant,913,2068,4.512
medium_variant,913,2069,4.454
medium_variant,913,2070,4.389
medium_variant,913,2071,4.314
medium_variant,913,2072,4.236
medium_variant,913,2073,4.158
medium_variant,913,2074,4.083
medium_variant,913,2075,4.013
medium_variant,913,2076,3.942
medium_variant,913,2077,3.875
medium_variant,913,2078,3.812
medium_variant,913,2079,3.751
medium_variant,913,2080,3.693
medium_variant,913,2081,3.63
medium_variant,913,2082,3.57
medium_variant,913,2083,3.514
medium_variant,913,2084,3.461
medium_variant,913,2085,3.413
medium_variant,913,2086,3.365
medium_variant,913,2087,3.321
medium_variant,913,2088,3.28
medium_variant,913,2089,3.242
medium_variant,913,2090,3.206
medium_variant,913,2091,3.17
medium_variant,913,2092,3.136
medium_variant,913,2093,3.105
medium_variant,913,2094,3.074
medium_variant,913,2095,3.045
medium_variant,913,2096,3.016
medium_variant,913,2097,2.987
medium_variant,913,2098,2.96
medium_variant,913,2099,2.933
medium_variant,913,2100,2.907
high_variant,913,2015,13.3905972782597
low_variant,913,2015,13.3905972782597
constant_fertility,913,2015,13.3905972782597
instant_replacement,913,2015,13.3905972782597
zero_migration,913,2015,13.3905972782597
constant_mortality,913,2015,13.3905972782597
no_change,913,2015,13.3905972782597
high_variant,913,2020,12.4348702139473
low_variant,913,2020,12.4348702139473
constant_fertility,913,2020,12.4348702139473
instant_replacement,913,2020,12.4348702139473
zero_migration,913,2020,12.4007958655371
constant_mortality,913,2020,12.5864834882772
no_change,913,2020,12.5864834882772
high_variant,913,2025,11.1881278611394
low_variant,913,2025,11.1881278611394
constant_fertility,913,2025,11.1881278611394
instant_replacement,913,2025,11.1881278611394
zero_migration,913,2025,11.1474275398906
constant_mortality,913,2025,11.4995134580145
no_change,913,2025,11.4995134580145
high_variant,913,2030,9.98176571277391
low_variant,913,2030,9.98176571277391
constant_fertility,913,2030,9.98176571277391
instant_replacement,913,2030,9.98176571277391
zero_migration,913,2030,9.93789073777423
constant_mortality,913,2030,10.3996950064167
no_change,913,2030,10.3996950064167
high_variant,913,2035,9.33391143097424
low_variant,913,2035,9.08608277926558
constant_fertility,913,2035,9.27107785156982
instant_replacement,913,2035,9.16533115696575
zero_migration,913,2035,9.16141503018098
constant_mortality,913,2035,9.70244392694288
no_change,913,2035,9.76636008114032
high_variant,913,2040,8.95673282127874
low_variant,913,2040,8.3670402930553
constant_fertility,913,2040,8.83050416001672
instant_replacement,913,2040,8.61615403159332
zero_migration,913,2040,8.60991688418127
constant_mortality,913,2040,9.21835586605666
no_change,913,2040,9.39865978588259
high_variant,913,2045,8.57441434021793
low_variant,913,2045,7.6210192744282
constant_fertility,913,2045,8.39842699116586
instant_replacement,913,2045,8.07518784072376
