variant,continent,year,gender,childdependencyratio2564
medium_variant,904,2018,female,74.858
medium_variant,904,2019,female,73.385
medium_variant,904,2020,female,71.976
medium_variant,904,2021,female,70.638
medium_variant,904,2022,female,69.356
medium_variant,904,2023,female,68.127
medium_variant,904,2024,female,66.945
medium_variant,904,2025,female,65.81
medium_variant,904,2026,female,64.776
medium_variant,904,2027,female,63.782
medium_variant,904,2028,female,62.831
medium_variant,904,2029,female,61.929
medium_variant,904,2030,female,61.078
medium_variant,904,2031,female,60.324
medium_variant,904,2032,female,59.61
medium_variant,904,2033,female,58.924
medium_variant,904,2034,female,58.248
medium_variant,904,2035,female,57.572
medium_variant,904,2036,female,56.941
medium_variant,904,2037,female,56.303
medium_variant,904,2038,female,55.667
medium_variant,904,2039,female,55.044
medium_variant,904,2040,female,54.443
medium_variant,904,2041,female,53.901
medium_variant,904,2042,female,53.371
medium_variant,904,2043,female,52.858
medium_variant,904,2044,female,52.367
medium_variant,904,2045,female,51.899
medium_variant,904,2046,female,51.491
medium_variant,904,2047,female,51.101
medium_variant,904,2048,female,50.73
medium_variant,904,2049,female,50.38
medium_variant,904,2050,female,50.051
medium_variant,904,2051,female,49.776
medium_variant,904,2052,female,49.516
medium_variant,904,2053,female,49.271
medium_variant,904,2054,female,49.038
medium_variant,904,2055,female,48.819
medium_variant,904,2056,female,48.642
medium_variant,904,2057,female,48.471
medium_variant,904,2058,female,48.308
medium_variant,904,2059,female,48.152
medium_variant,904,2060,female,48.006
medium_variant,904,2061,female,47.895
medium_variant,904,2062,female,47.787
medium_variant,904,2063,female,47.682
medium_variant,904,2064,female,47.584
medium_variant,904,2065,female,47.491
medium_variant,904,2066,female,47.434
medium_variant,904,2067,female,47.375
medium_variant,904,2068,female,47.316
medium_variant,904,2069,female,47.256
medium_variant,904,2070,female,47.194
medium_variant,904,2071,female,47.154
medium_variant,904,2072,female,47.108
medium_variant,904,2073,female,47.058
medium_variant,904,2074,female,47.004
medium_variant,904,2075,female,46.948
medium_variant,904,2076,female,46.915
medium_variant,904,2077,female,46.873
medium_variant,904,2078,female,46.83
medium_variant,904,2079,female,46.79
medium_variant,904,2080,female,46.759
medium_variant,904,2081,female,46.758
medium_variant,904,2082,female,46.761
medium_variant,904,2083,female,46.766
medium_variant,904,2084,female,46.774
medium_variant,904,2085,female,46.784
medium_variant,904,2086,female,46.814
medium_variant,904,2087,female,46.841
medium_variant,904,2088,female,46.866
medium_variant,904,2089,female,46.89
medium_variant,904,2090,female,46.913
medium_variant,904,2091,female,46.953
medium_variant,904,2092,female,46.988
medium_variant,904,2093,female,47.019
medium_variant,904,2094,female,47.045
medium_variant,904,2095,female,47.069
medium_variant,904,2096,female,47.107
medium_variant,904,2097,female,47.138
medium_variant,904,2098,female,47.163
medium_variant,904,2099,female,47.183
medium_variant,904,2100,female,47.201
