variant,continent,year,gender,childdependencyratio2564
estimates,935,1950,male,130.473
estimates,935,1951,male,132.122
estimates,935,1952,male,134.024
estimates,935,1953,male,135.467
estimates,935,1954,male,136.205
estimates,935,1955,male,136.399
estimates,935,1956,male,138.045
estimates,935,1957,male,138.691
estimates,935,1958,male,138.938
estimates,935,1959,male,139.3
estimates,935,1960,male,139.958
estimates,935,1961,male,140.438
estimates,935,1962,male,141.571
estimates,935,1963,male,143.028
estimates,935,1964,male,144.372
estimates,935,1965,male,145.484
estimates,935,1966,male,147.593
estimates,935,1967,male,149.252
estimates,935,1968,male,150.56
estimates,935,1969,male,151.67
estimates,935,1970,male,152.589
estimates,935,1971,male,153.715
estimates,935,1972,male,154.433
estimates,935,1973,male,154.671
estimates,935,1974,male,154.239
estimates,935,1975,male,153.063
estimates,935,1976,male,151.693
estimates,935,1977,male,149.586
estimates,935,1978,male,147.056
estimates,935,1979,male,144.558
estimates,935,1980,male,142.355
estimates,935,1981,male,140.54
estimates,935,1982,male,139.11
estimates,935,1983,male,137.819
estimates,935,1984,male,136.355
estimates,935,1985,male,134.602
estimates,935,1986,male,133.395
estimates,935,1987,male,131.898
estimates,935,1988,male,130.143
estimates,935,1989,male,128.122
estimates,935,1990,male,125.811
estimates,935,1991,male,123.827
estimates,935,1992,male,121.286
estimates,935,1993,male,118.465
estimates,935,1994,male,115.691
estimates,935,1995,male,113.12
estimates,935,1996,male,110.413
estimates,935,1997,male,108.05
estimates,935,1998,male,105.906
estimates,935,1999,male,103.835
estimates,935,2000,male,101.809
estimates,935,2001,male,100.255
estimates,935,2002,male,98.744
estimates,935,2003,male,97.232
estimates,935,2004,male,95.691
estimates,935,2005,male,94.098
estimates,935,2006,male,92.691
estimates,935,2007,male,91.177
estimates,935,2008,male,89.559
estimates,935,2009,male,87.82
estimates,935,2010,male,85.966
estimates,935,2011,male,84.2
estimates,935,2012,male,82.308
estimates,935,2013,male,80.387
estimates,935,2014,male,78.559
estimates,935,2015,male,76.895
medium_variant,935,2015,male,76.895
medium_variant,935,2016,male,75.509
medium_variant,935,2017,male,74.238
medium_variant,935,2018,male,73.074
medium_variant,935,2019,male,72.003
medium_variant,935,2020,male,71.016
medium_variant,935,2021,male,70.249
medium_variant,935,2022,male,69.557
medium_variant,935,2023,male,68.898
medium_variant,935,2024,male,68.224
medium_variant,935,2025,male,67.513
medium_variant,935,2026,male,66.906
medium_variant,935,2027,male,66.262
medium_variant,935,2028,male,65.585
medium_variant,935,2029,male,64.885
medium_variant,935,2030,male,64.171
medium_variant,935,2031,male,63.583
medium_variant,935,2032,male,62.961
medium_variant,935,2033,male,62.314
medium_variant,935,2034,male,61.658
medium_variant,935,2035,male,61.004
medium_variant,935,2036,male,60.472
medium_variant,935,2037,male,59.928
medium_variant,935,2038,male,59.377
medium_variant,935,2039,male,58.82
medium_variant,935,2040,male,58.261
medium_variant,935,2041,male,57.813
medium_variant,935,2042,male,57.359
medium_variant,935,2043,male,56.898
medium_variant,935,2044,male,56.428
medium_variant,935,2045,male,55.948
medium_variant,935,2046,male,55.565
medium_variant,935,2047,male,55.168
medium_variant,935,2048,male,54.767
medium_variant,935,2049,male,54.375
medium_variant,935,2050,male,53.999
medium_variant,935,2051,male,53.734
medium_variant,935,2052,male,53.469
medium_variant,935,2053,male,53.213
medium_variant,935,2054,male,52.977
medium_variant,935,2055,male,52.766
medium_variant,935,2056,male,52.669
medium_variant,935,2057,male,52.586
medium_variant,935,2058,male,52.503
medium_variant,935,2059,male,52.399
medium_variant,935,2060,male,52.261
medium_variant,935,2061,male,52.18
medium_variant,935,2062,male,52.061
medium_variant,935,2063,male,51.908
medium_variant,935,2064,male,51.726
medium_variant,935,2065,male,51.52
medium_variant,935,2066,male,51.379
medium_variant,935,2067,male,51.204
medium_variant,935,2068,male,51.005
medium_variant,935,2069,male,50.792
medium_variant,935,2070,male,50.574
medium_variant,935,2071,male,50.432
medium_variant,935,2072,male,50.278
medium_variant,935,2073,male,50.116
medium_variant,935,2074,male,49.954
medium_variant,935,2075,male,49.797
medium_variant,935,2076,male,49.721
medium_variant,935,2077,male,49.642
medium_variant,935,2078,male,49.561
medium_variant,935,2079,male,49.481
medium_variant,935,2080,male,49.404
medium_variant,935,2081,male,49.401
medium_variant,935,2082,male,49.393
medium_variant,935,2083,male,49.38
medium_variant,935,2084,male,49.359
medium_variant,935,2085,male,49.329
medium_variant,935,2086,male,49.359
medium_variant,935,2087,male,49.371
medium_variant,935,2088,male,49.367
medium_variant,935,2089,male,49.348
medium_variant,935,2090,male,49.315
medium_variant,935,2091,male,49.33
medium_variant,935,2092,male,49.323
medium_variant,935,2093,male,49.297
medium_variant,935,2094,male,49.254
medium_variant,935,2095,male,49.197
medium_variant,935,2096,male,49.188
medium_variant,935,2097,male,49.157
medium_variant,935,2098,male,49.109
medium_variant,935,2099,male,49.049
medium_variant,935,2100,male,48.981
estimates,935,1950,female,127.988
estimates,935,1951,female,129.824
estimates,935,1952,female,131.898
estimates,935,1953,female,133.556
estimates,935,1954,female,134.522
estimates,935,1955,female,134.91
estimates,935,1956,female,136.555
estimates,935,1957,female,137.231
estimates,935,1958,female,137.51
estimates,935,1959,female,137.884
estimates,935,1960,female,138.529
estimates,935,1961,female,139.09
estimates,935,1962,female,140.24
estimates,935,1963,female,141.68
estimates,935,1964,female,143.028
estimates,935,1965,female,144.188
estimates,935,1966,female,146.4
estimates,935,1967,female,148.22
estimates,935,1968,female,149.717
estimates,935,1969,female,150.975
estimates,935,1970,female,151.961
estimates,935,1971,female,153.076
estimates,935,1972,female,153.678
estimates,935,1973,female,153.754
estimates,935,1974,female,153.206
estimates,935,1975,female,152.005
estimates,935,1976,female,150.552
estimates,935,1977,female,148.48
estimates,935,1978,female,146.055
estimates,935,1979,female,143.662
estimates,935,1980,female,141.529
estimates,935,1981,female,139.722
estimates,935,1982,female,138.257
estimates,935,1983,female,136.913
estimates,935,1984,female,135.407
estimates,935,1985,female,133.628
estimates,935,1986,female,132.322
estimates,935,1987,female,130.729
estimates,935,1988,female,128.878
estimates,935,1989,female,126.746
estimates,935,1990,female,124.307
estimates,935,1991,female,122.158
estimates,935,1992,female,119.432
estimates,935,1993,female,116.425
estimates,935,1994,female,113.489
estimates,935,1995,female,110.792
estimates,935,1996,female,107.857
estimates,935,1997,female,105.323
estimates,935,1998,female,103.045
estimates,935,1999,female,100.844
estimates,935,2000,female,98.677
estimates,935,2001,female,97.075
estimates,935,2002,female,95.484
estimates,935,2003,female,93.88
estimates,935,2004,female,92.262
estimates,935,2005,female,90.618
estimates,935,2006,female,89.075
estimates,935,2007,female,87.458
estimates,935,2008,female,85.765
estimates,935,2009,female,83.964
estimates,935,2010,female,82.055
estimates,935,2011,female,80.183
estimates,935,2012,female,78.203
estimates,935,2013,female,76.222
estimates,935,2014,female,74.373
estimates,935,2015,female,72.725
medium_variant,935,2015,female,72.725
medium_variant,935,2016,female,71.33
medium_variant,935,2017,female,70.092
medium_variant,935,2018,female,68.994
medium_variant,935,2019,female,68.01
medium_variant,935,2020,female,67.12
medium_variant,935,2021,female,66.393
medium_variant,935,2022,female,65.752
