variant,continent,year,gender,childdependencyratio2564
estimates,908,1950,male,96.138
estimates,908,1951,male,95.67
estimates,908,1952,male,94.272
estimates,908,1953,male,92.852
estimates,908,1954,male,91.776
estimates,908,1955,male,91.04
estimates,908,1956,male,90.403
estimates,908,1957,male,90.255
estimates,908,1958,male,90.265
estimates,908,1959,male,90.055
estimates,908,1960,male,89.479
estimates,908,1961,male,88.863
estimates,908,1962,male,87.881
estimates,908,1963,male,86.755
estimates,908,1964,male,85.846
estimates,908,1965,male,85.322
estimates,908,1966,male,85.343
estimates,908,1967,male,85.656
estimates,908,1968,male,86.075
estimates,908,1969,male,86.305
estimates,908,1970,male,86.179
estimates,908,1971,male,85.869
estimates,908,1972,male,85.246
estimates,908,1973,male,84.367
estimates,908,1974,male,83.33
estimates,908,1975,male,82.208
estimates,908,1976,male,81.394
estimates,908,1977,male,80.421
estimates,908,1978,male,79.325
estimates,908,1979,male,78.154
estimates,908,1980,male,76.935
estimates,908,1981,male,75.863
estimates,908,1982,male,74.781
estimates,908,1983,male,73.664
estimates,908,1984,male,72.456
estimates,908,1985,male,71.143
estimates,908,1986,male,69.939
estimates,908,1987,male,68.649
estimates,908,1988,male,67.34
estimates,908,1989,male,66.08
estimates,908,1990,male,64.891
estimates,908,1991,male,64.037
estimates,908,1992,male,63.153
estimates,908,1993,male,62.259
estimates,908,1994,male,61.387
estimates,908,1995,male,60.545
estimates,908,1996,male,59.641
estimates,908,1997,male,58.839
estimates,908,1998,male,58.071
estimates,908,1999,male,57.257
estimates,908,2000,male,56.378
estimates,908,2001,male,55.697
estimates,908,2002,male,54.936
estimates,908,2003,male,54.125
estimates,908,2004,male,53.309
estimates,908,2005,male,52.51
estimates,908,2006,male,51.875
estimates,908,2007,male,51.259
estimates,908,2008,male,50.651
estimates,908,2009,male,50.012
estimates,908,2010,male,49.316
estimates,908,2011,male,48.694
estimates,908,2012,male,47.996
estimates,908,2013,male,47.295
estimates,908,2014,male,46.682
estimates,908,2015,male,46.204
medium_variant,908,2015,male,46.204
medium_variant,908,2016,male,45.87
medium_variant,908,2017,male,45.66
medium_variant,908,2018,male,45.55
medium_variant,908,2019,male,45.507
medium_variant,908,2020,male,45.511
medium_variant,908,2021,male,45.65
medium_variant,908,2022,male,45.859
medium_variant,908,2023,male,46.103
medium_variant,908,2024,male,46.341
medium_variant,908,2025,male,46.547
medium_variant,908,2026,male,46.843
medium_variant,908,2027,male,47.091
medium_variant,908,2028,male,47.286
medium_variant,908,2029,male,47.427
medium_variant,908,2030,male,47.512
medium_variant,908,2031,male,47.631
medium_variant,908,2032,male,47.692
medium_variant,908,2033,male,47.693
medium_variant,908,2034,male,47.641
medium_variant,908,2035,male,47.544
medium_variant,908,2036,male,47.521
medium_variant,908,2037,male,47.461
medium_variant,908,2038,male,47.376
medium_variant,908,2039,male,47.282
medium_variant,908,2040,male,47.192
medium_variant,908,2041,male,47.229
medium_variant,908,2042,male,47.264
medium_variant,908,2043,male,47.301
medium_variant,908,2044,male,47.338
medium_variant,908,2045,male,47.376
medium_variant,908,2046,male,47.517
medium_variant,908,2047,male,47.653
medium_variant,908,2048,male,47.789
medium_variant,908,2049,male,47.932
medium_variant,908,2050,male,48.083
medium_variant,908,2051,male,48.327
medium_variant,908,2052,male,48.576
medium_variant,908,2053,male,48.825
medium_variant,908,2054,male,49.069
medium_variant,908,2055,male,49.305
medium_variant,908,2056,male,49.619
medium_variant,908,2057,male,49.923
medium_variant,908,2058,male,50.2
medium_variant,908,2059,male,50.424
medium_variant,908,2060,male,50.582
medium_variant,908,2061,male,50.767
medium_variant,908,2062,male,50.89
medium_variant,908,2063,male,50.948
medium_variant,908,2064,male,50.944
