variant,continent,year,gender,childdependencyratio2564
estimates,903,1950,male,163.145
estimates,903,1951,male,164.2
estimates,903,1952,male,164.87
estimates,903,1953,male,165.254
estimates,903,1954,male,165.43
estimates,903,1955,male,165.46
estimates,903,1956,male,166.628
estimates,903,1957,male,167.427
estimates,903,1958,male,167.987
estimates,903,1959,male,168.429
estimates,903,1960,male,168.833
estimates,903,1961,male,170.342
estimates,903,1962,male,171.648
estimates,903,1963,male,172.792
estimates,903,1964,male,173.784
estimates,903,1965,male,174.647
estimates,903,1966,male,176.539
estimates,903,1967,male,178.073
estimates,903,1968,male,179.314
estimates,903,1969,male,180.324
estimates,903,1970,male,181.148
estimates,903,1971,male,182.719
estimates,903,1972,male,183.997
estimates,903,1973,male,185.017
estimates,903,1974,male,185.787
estimates,903,1975,male,186.34
estimates,903,1976,male,187.384
estimates,903,1977,male,188.001
estimates,903,1978,male,188.294
estimates,903,1979,male,188.361
estimates,903,1980,male,188.28
estimates,903,1981,male,189.296
estimates,903,1982,male,189.992
estimates,903,1983,male,190.42
estimates,903,1984,male,190.611
estimates,903,1985,male,190.59
estimates,903,1986,male,191.129
estimates,903,1987,male,191.283
estimates,903,1988,male,191.123
estimates,903,1989,male,190.701
estimates,903,1990,male,190.065
estimates,903,1991,male,189.898
estimates,903,1992,male,189.394
estimates,903,1993,male,188.614
estimates,903,1994,male,187.622
estimates,903,1995,male,186.471
estimates,903,1996,male,186.197
estimates,903,1997,male,185.7
estimates,903,1998,male,184.987
estimates,903,1999,male,184.049
estimates,903,2000,male,182.909
estimates,903,2001,male,182.244
estimates,903,2002,male,181.316
estimates,903,2003,male,180.178
estimates,903,2004,male,178.883
estimates,903,2005,male,177.477
estimates,903,2006,male,176.345
estimates,903,2007,male,175.053
estimates,903,2008,male,173.677
estimates,903,2009,male,172.292
estimates,903,2010,male,170.948
estimates,903,2011,male,169.743
estimates,903,2012,male,168.528
estimates,903,2013,male,167.309
estimates,903,2014,male,166.055
estimates,903,2015,male,164.748
medium_variant,903,2015,male,164.748
medium_variant,903,2016,male,163.783
medium_variant,903,2017,male,162.604
medium_variant,903,2018,male,161.3
medium_variant,903,2019,male,159.97
medium_variant,903,2020,male,158.65
medium_variant,903,2021,male,157.382
medium_variant,903,2022,male,156.144
medium_variant,903,2023,male,154.876
medium_variant,903,2024,male,153.497
