variant,country,year,gender,dependencyratio2064
estimates,484,1950,male,132.623
estimates,484,1951,male,134.086
estimates,484,1952,male,136.098
estimates,484,1953,male,137.855
estimates,484,1954,male,139.23
estimates,484,1955,male,140.416
estimates,484,1956,male,142.937
estimates,484,1957,male,144.805
estimates,484,1958,male,146.399
estimates,484,1959,male,147.94
estimates,484,1960,male,149.442
estimates,484,1961,male,150.652
estimates,484,1962,male,151.86
estimates,484,1963,male,153.059
estimates,484,1964,male,154.199
estimates,484,1965,male,155.275
estimates,484,1966,male,156.607
estimates,484,1967,male,157.888
estimates,484,1968,male,158.998
estimates,484,1969,male,159.831
estimates,484,1970,male,160.334
estimates,484,1971,male,160.513
estimates,484,1972,male,160.567
estimates,484,1973,male,160.459
estimates,484,1974,male,160.038
estimates,484,1975,male,159.214
estimates,484,1976,male,158.692
estimates,484,1977,male,157.332
estimates,484,1978,male,155.52
estimates,484,1979,male,153.692
estimates,484,1980,male,151.986
estimates,484,1981,male,149.154
estimates,484,1982,male,146.783
estimates,484,1983,male,144.667
estimates,484,1984,male,142.524
estimates,484,1985,male,140.253
estimates,484,1986,male,137.693
estimates,484,1987,male,135.193
estimates,484,1988,male,132.638
estimates,484,1989,male,129.903
estimates,484,1990,male,126.92
estimates,484,1991,male,123.921
estimates,484,1992,male,120.553
estimates,484,1993,male,117.085
estimates,484,1994,male,113.819
estimates,484,1995,male,110.893
estimates,484,1996,male,108.175
estimates,484,1997,male,105.791
estimates,484,1998,male,103.687
estimates,484,1999,male,101.768
estimates,484,2000,male,99.974
estimates,484,2001,male,98.18
estimates,484,2002,male,96.54
estimates,484,2003,male,95.037
estimates,484,2004,male,93.644
estimates,484,2005,male,92.331
estimates,484,2006,male,90.755
estimates,484,2007,male,89.166
estimates,484,2008,male,87.573
estimates,484,2009,male,86
estimates,484,2010,male,84.467
estimates,484,2011,male,82.948
estimates,484,2012,male,81.514
estimates,484,2013,male,80.153
estimates,484,2014,male,78.844
estimates,484,2015,male,77.583
medium_variant,484,2015,male,77.583
medium_variant,484,2016,male,76.526
medium_variant,484,2017,male,75.447
medium_variant,484,2018,male,74.385
medium_variant,484,2019,male,73.387
medium_variant,484,2020,male,72.471
medium_variant,484,2021,male,71.557
medium_variant,484,2022,male,70.729
medium_variant,484,2023,male,69.978
medium_variant,484,2024,male,69.285
medium_variant,484,2025,male,68.644
medium_variant,484,2026,male,68.075
medium_variant,484,2027,male,67.56
medium_variant,484,2028,male,67.09
medium_variant,484,2029,male,66.652
medium_variant,484,2030,male,66.242
medium_variant,484,2031,male,65.837
medium_variant,484,2032,male,65.441
medium_variant,484,2033,male,65.103
medium_variant,484,2034,male,64.885
medium_variant,484,2035,male,64.824
medium_variant,484,2036,male,64.886
medium_variant,484,2037,male,65.078
medium_variant,484,2038,male,65.362
medium_variant,484,2039,male,65.68
medium_variant,484,2040,male,65.997
medium_variant,484,2041,male,66.275
medium_variant,484,2042,male,66.548
medium_variant,484,2043,male,66.83
medium_variant,484,2044,male,67.138
medium_variant,484,2045,male,67.485
medium_variant,484,2046,male,67.811
medium_variant,484,2047,male,68.15
medium_variant,484,2048,male,68.519
medium_variant,484,2049,male,68.944
medium_variant,484,2050,male,69.443
medium_variant,484,2051,male,69.929
medium_variant,484,2052,male,70.468
medium_variant,484,2053,male,71.065
medium_variant,484,2054,male,71.721
medium_variant,484,2055,male,72.439
medium_variant,484,2056,male,73.11
medium_variant,484,2057,male,73.816
medium_variant,484,2058,male,74.563
medium_variant,484,2059,male,75.363
medium_variant,484,2060,male,76.225
medium_variant,484,2061,male,76.996
medium_variant,484,2062,male,77.796
medium_variant,484,2063,male,78.628
medium_variant,484,2064,male,79.494
medium_variant,484,2065,male,80.397
medium_variant,484,2066,male,81.194
medium_variant,484,2067,male,81.984
medium_variant,484,2068,male,82.771
medium_variant,484,2069,male,83.565
medium_variant,484,2070,male,84.39
medium_variant,484,2071,male,85.048
medium_variant,484,2072,male,85.674
medium_variant,484,2073,male,86.316
medium_variant,484,2074,male,87.027
medium_variant,484,2075,male,87.843
medium_variant,484,2076,male,88.528
medium_variant,484,2077,male,89.26
medium_variant,484,2078,male,90.048
medium_variant,484,2079,male,90.887
medium_variant,484,2080,male,91.78
medium_variant,484,2081,male,92.476
medium_variant,484,2082,male,93.166
medium_variant,484,2083,male,93.869
medium_variant,484,2084,male,94.61
medium_variant,484,2085,male,95.416
medium_variant,484,2086,male,96.005
medium_variant,484,2087,male,96.584
medium_variant,484,2088,male,97.174
medium_variant,484,2089,male,97.8
medium_variant,484,2090,male,98.485
medium_variant,484,2091,male,98.929
medium_variant,484,2092,male,99.351
medium_variant,484,2093,male,99.782
medium_variant,484,2094,male,100.255
medium_variant,484,2095,male,100.806
medium_variant,484,2096,male,101.101
medium_variant,484,2097,male,101.387
medium_variant,484,2098,male,101.697
medium_variant,484,2099,male,102.066
medium_variant,484,2100,male,102.526
estimates,484,1950,female,123.862
estimates,484,1951,female,124.563
estimates,484,1952,female,125.963
estimates,484,1953,female,127.145
estimates,484,1954,female,128.033
estimates,484,1955,female,128.9
estimates,484,1956,female,131.504
estimates,484,1957,female,133.541
estimates,484,1958,female,135.39
estimates,484,1959,female,137.238
estimates,484,1960,female,139.063
estimates,484,1961,female,140.576
estimates,484,1962,female,142.12
estimates,484,1963,female,143.668
estimates,484,1964,female,145.158
estimates,484,1965,female,146.591
estimates,484,1966,female,148.415
estimates,484,1967,female,150.174
estimates,484,1968,female,151.722
estimates,484,1969,female,152.924
estimates,484,1970,female,153.714
estimates,484,1971,female,154.195
estimates,484,1972,female,154.44
estimates,484,1973,female,154.433
estimates,484,1974,female,154.074
estimates,484,1975,female,153.313
estimates,484,1976,female,152.91
estimates,484,1977,female,151.706
estimates,484,1978,female,150.05
estimates,484,1979,female,148.346
estimates,484,1980,female,146.727
estimates,484,1981,female,144.119
estimates,484,1982,female,141.885
estimates,484,1983,female,139.836
estimates,484,1984,female,137.727
estimates,484,1985,female,135.486
estimates,484,1986,female,133.15
estimates,484,1987,female,130.841
estimates,484,1988,female,128.448
estimates,484,1989,female,125.861
estimates,484,1990,female,123.034
estimates,484,1991,female,119.935
estimates,484,1992,female,116.531
estimates,484,1993,female,113.084
estimates,484,1994,female,109.877
estimates,484,1995,female,107.043
estimates,484,1996,female,104.538
estimates,484,1997,female,102.389
estimates,484,1998,female,100.515
estimates,484,1999,female,98.778
estimates,484,2000,female,97.09
estimates,484,2001,female,95.344
estimates,484,2002,female,93.657
estimates,484,2003,female,92.054
estimates,484,2004,female,90.583
estimates,484,2005,female,89.255
estimates,484,2006,female,87.642
estimates,484,2007,female,86.133
estimates,484,2008,female,84.68
estimates,484,2009,female,83.225
estimates,484,2010,female,81.761
estimates,484,2011,female,80.364
estimates,484,2012,female,78.981
estimates,484,2013,female,77.635
estimates,484,2014,female,76.357
estimates,484,2015,female,75.161
medium_variant,484,2015,female,75.161
medium_variant,484,2016,female,74.138
medium_variant,484,2017,female,73.12
medium_variant,484,2018,female,72.149
medium_variant,484,2019,female,71.273
medium_variant,484,2020,female,70.51
medium_variant,484,2021,female,69.783
medium_variant,484,2022,female,69.172
medium_variant,484,2023,female,68.658
medium_variant,484,2024,female,68.207
medium_variant,484,2025,female,67.807
medium_variant,484,2026,female,67.461
medium_variant,484,2027,female,67.165
medium_variant,484,2028,female,66.912
medium_variant,484,2029,female,66.698
medium_variant,484,2030,female,66.526
medium_variant,484,2031,female,66.348
medium_variant,484,2032,female,66.183
