variant,country,year,gender,dependencyratio2064
estimates,807,1950,male,116.116
estimates,807,1951,male,115.812
estimates,807,1952,male,115.458
estimates,807,1953,male,114.507
estimates,807,1954,male,112.899
estimates,807,1955,male,110.882
estimates,807,1956,male,111.102
estimates,807,1957,male,110.531
estimates,807,1958,male,109.697
estimates,807,1959,male,109.045
estimates,807,1960,male,108.687
estimates,807,1961,male,107.942
estimates,807,1962,male,107.816
estimates,807,1963,male,107.945
estimates,807,1964,male,107.875
estimates,807,1965,male,107.425
estimates,807,1966,male,106.851
estimates,807,1967,male,106.119
estimates,807,1968,male,105.114
estimates,807,1969,male,103.724
estimates,807,1970,male,101.872
estimates,807,1971,male,100.02
estimates,807,1972,male,97.45
estimates,807,1973,male,94.616
estimates,807,1974,male,92.114
estimates,807,1975,male,90.258
estimates,807,1976,male,88.42
estimates,807,1977,male,87.317
estimates,807,1978,male,86.587
estimates,807,1979,male,85.724
estimates,807,1980,male,84.485
estimates,807,1981,male,83.078
estimates,807,1982,male,81.473
estimates,807,1983,male,79.765
estimates,807,1984,male,78.118
estimates,807,1985,male,76.605
estimates,807,1986,male,75.562
estimates,807,1987,male,74.519
estimates,807,1988,male,73.56
estimates,807,1989,male,72.777
estimates,807,1990,male,72.212
estimates,807,1991,male,71.903
estimates,807,1992,male,71.84
estimates,807,1993,male,71.934
estimates,807,1994,male,72.05
estimates,807,1995,male,72.106
estimates,807,1996,male,71.739
estimates,807,1997,male,71.127
estimates,807,1998,male,70.322
estimates,807,1999,male,69.412
estimates,807,2000,male,68.437
estimates,807,2001,male,67.387
estimates,807,2002,male,66.364
estimates,807,2003,male,65.322
estimates,807,2004,male,64.181
estimates,807,2005,male,62.922
estimates,807,2006,male,61.891
estimates,807,2007,male,60.689
estimates,807,2008,male,59.41
estimates,807,2009,male,58.177
estimates,807,2010,male,57.061
estimates,807,2011,male,55.979
estimates,807,2012,male,55.05
estimates,807,2013,male,54.311
estimates,807,2014,male,53.782
estimates,807,2015,male,53.482
medium_variant,807,2015,male,53.482
medium_variant,807,2016,male,53.76
medium_variant,807,2017,male,54.181
medium_variant,807,2018,male,54.711
medium_variant,807,2019,male,55.296
medium_variant,807,2020,male,55.891
medium_variant,807,2021,male,56.552
medium_variant,807,2022,male,57.211
medium_variant,807,2023,male,57.867
medium_variant,807,2024,male,58.527
medium_variant,807,2025,male,59.194
medium_variant,807,2026,male,59.992
medium_variant,807,2027,male,60.773
medium_variant,807,2028,male,61.523
medium_variant,807,2029,male,62.229
medium_variant,807,2030,male,62.879
medium_variant,807,2031,male,63.572
medium_variant,807,2032,male,64.192
medium_variant,807,2033,male,64.74
medium_variant,807,2034,male,65.213
medium_variant,807,2035,male,65.616
medium_variant,807,2036,male,66.057
medium_variant,807,2037,male,66.421
medium_variant,807,2038,male,66.745
medium_variant,807,2039,male,67.075
medium_variant,807,2040,male,67.445
medium_variant,807,2041,male,67.993
medium_variant,807,2042,male,68.565
medium_variant,807,2043,male,69.184
medium_variant,807,2044,male,69.871
medium_variant,807,2045,male,70.647
medium_variant,807,2046,male,71.665
medium_variant,807,2047,male,72.752
medium_variant,807,2048,male,73.897
medium_variant,807,2049,male,75.083
medium_variant,807,2050,male,76.295
medium_variant,807,2051,male,77.669
medium_variant,807,2052,male,79.028
medium_variant,807,2053,male,80.38
medium_variant,807,2054,male,81.729
medium_variant,807,2055,male,83.074
medium_variant,807,2056,male,84.504
medium_variant,807,2057,male,85.891
medium_variant,807,2058,male,87.193
medium_variant,807,2059,male,88.344
