variant,country,year,gender,dependencyratio2064
estimates,434,1950,male,114.779
estimates,434,1951,male,116.601
estimates,434,1952,male,118.53
estimates,434,1953,male,120.032
estimates,434,1954,male,121.071
estimates,434,1955,male,121.832
estimates,434,1956,male,122.969
estimates,434,1957,male,123.331
estimates,434,1958,male,123.229
estimates,434,1959,male,122.857
estimates,434,1960,male,122.324
estimates,434,1961,male,122.986
estimates,434,1962,male,123.433
estimates,434,1963,male,123.799
estimates,434,1964,male,124.215
estimates,434,1965,male,124.813
estimates,434,1966,male,126.823
estimates,434,1967,male,128.856
estimates,434,1968,male,130.88
estimates,434,1969,male,132.799
estimates,434,1970,male,134.565
estimates,434,1971,male,136.825
estimates,434,1972,male,138.483
estimates,434,1973,male,139.7
estimates,434,1974,male,140.642
estimates,434,1975,male,141.386
estimates,434,1976,male,142.52
estimates,434,1977,male,143.138
estimates,434,1978,male,143.275
estimates,434,1979,male,142.923
estimates,434,1980,male,142.104
estimates,434,1981,male,140.487
estimates,434,1982,male,138.082
estimates,434,1983,male,135.104
estimates,434,1984,male,131.738
estimates,434,1985,male,128.134
estimates,434,1986,male,127.104
estimates,434,1987,male,125.979
estimates,434,1988,male,124.618
estimates,434,1989,male,122.836
estimates,434,1990,male,120.566
estimates,434,1991,male,118.439
estimates,434,1992,male,115.725
estimates,434,1993,male,112.644
estimates,434,1994,male,109.467
estimates,434,1995,male,106.322
estimates,434,1996,male,103.803
estimates,434,1997,male,101.253
estimates,434,1998,male,98.664
estimates,434,1999,male,96.004
estimates,434,2000,male,93.301
estimates,434,2001,male,90.82
estimates,434,2002,male,88.282
estimates,434,2003,male,85.719
estimates,434,2004,male,83.175
estimates,434,2005,male,80.691
estimates,434,2006,male,78.921
estimates,434,2007,male,77.259
estimates,434,2008,male,75.714
estimates,434,2009,male,74.273
estimates,434,2010,male,72.912
estimates,434,2011,male,72.194
estimates,434,2012,male,71.719
estimates,434,2013,male,71.465
estimates,434,2014,male,71.41
estimates,434,2015,male,71.527
medium_variant,434,2015,male,71.527
medium_variant,434,2016,male,70.807
medium_variant,434,2017,male,70.012
medium_variant,434,2018,male,69.189
medium_variant,434,2019,male,68.381
medium_variant,434,2020,male,67.589
medium_variant,434,2021,male,66.701
medium_variant,434,2022,male,65.903
medium_variant,434,2023,male,65.136
medium_variant,434,2024,male,64.326
medium_variant,434,2025,male,63.454
medium_variant,434,2026,male,62.741
medium_variant,434,2027,male,61.957
medium_variant,434,2028,male,61.152
medium_variant,434,2029,male,60.397
medium_variant,434,2030,male,59.731
medium_variant,434,2031,male,59.208
medium_variant,434,2032,male,58.742
medium_variant,434,2033,male,58.363
medium_variant,434,2034,male,58.101
medium_variant,434,2035,male,57.978
medium_variant,434,2036,male,58.063
medium_variant,434,2037,male,58.264
medium_variant,434,2038,male,58.579
medium_variant,434,2039,male,59
medium_variant,434,2040,male,59.515
medium_variant,434,2041,male,60.165
medium_variant,434,2042,male,60.879
medium_variant,434,2043,male,61.643
medium_variant,434,2044,male,62.421
medium_variant,434,2045,male,63.19
medium_variant,434,2046,male,63.961
medium_variant,434,2047,male,64.682
medium_variant,434,2048,male,65.371
medium_variant,434,2049,male,66.048
medium_variant,434,2050,male,66.717
medium_variant,434,2051,male,67.378
medium_variant,434,2052,male,67.999
medium_variant,434,2053,male,68.562
medium_variant,434,2054,male,69.037
medium_variant,434,2055,male,69.407
medium_variant,434,2056,male,69.725
medium_variant,434,2057,male,69.926
medium_variant,434,2058,male,70.025
medium_variant,434,2059,male,70.044
medium_variant,434,2060,male,70.002
medium_variant,434,2061,male,70.018
medium_variant,434,2062,male,69.96
medium_variant,434,2063,male,69.85
medium_variant,434,2064,male,69.715
medium_variant,434,2065,male,69.578
medium_variant,434,2066,male,69.621
medium_variant,434,2067,male,69.645
medium_variant,434,2068,male,69.678
medium_variant,434,2069,male,69.747
medium_variant,434,2070,male,69.872
medium_variant,434,2071,male,70.236
medium_variant,434,2072,male,70.624
medium_variant,434,2073,male,71.061
medium_variant,434,2074,male,71.57
medium_variant,434,2075,male,72.165
medium_variant,434,2076,male,73.013
medium_variant,434,2077,male,73.916
medium_variant,434,2078,male,74.85
medium_variant,434,2079,male,75.764
medium_variant,434,2080,male,76.623
medium_variant,434,2081,male,77.55
medium_variant,434,2082,male,78.388
medium_variant,434,2083,male,79.15
medium_variant,434,2084,male,79.853
medium_variant,434,2085,male,80.506
medium_variant,434,2086,male,81.185
medium_variant,434,2087,male,81.777
medium_variant,434,2088,male,82.29
medium_variant,434,2089,male,82.731
medium_variant,434,2090,male,83.107
medium_variant,434,2091,male,83.465
medium_variant,434,2092,male,83.736
medium_variant,434,2093,male,83.938
medium_variant,434,2094,male,84.093
medium_variant,434,2095,male,84.218
medium_variant,434,2096,male,84.364
medium_variant,434,2097,male,84.457
medium_variant,434,2098,male,84.52
medium_variant,434,2099,male,84.585
medium_variant,434,2100,male,84.678
estimates,434,1950,female,115.81
estimates,434,1951,female,117.123
estimates,434,1952,female,118.898
estimates,434,1953,female,120.168
estimates,434,1954,female,120.754
estimates,434,1955,female,120.927
estimates,434,1956,female,122.495
estimates,434,1957,female,123.033
