variant,country,year,gender,dependencyratio2064
estimates,682,1950,male,123.119
estimates,682,1951,male,124.046
estimates,682,1952,male,124.404
estimates,682,1953,male,124.678
estimates,682,1954,male,124.994
estimates,682,1955,male,125.293
estimates,682,1956,male,126.197
estimates,682,1957,male,127.106
estimates,682,1958,male,127.904
estimates,682,1959,male,128.545
estimates,682,1960,male,129.082
estimates,682,1961,male,130.011
estimates,682,1962,male,130.525
estimates,682,1963,male,130.752
estimates,682,1964,male,130.795
estimates,682,1965,male,130.705
estimates,682,1966,male,131.063
estimates,682,1967,male,130.962
estimates,682,1968,male,130.607
estimates,682,1969,male,130.241
estimates,682,1970,male,130.042
estimates,682,1971,male,129.537
estimates,682,1972,male,128.76
estimates,682,1973,male,127.756
estimates,682,1974,male,126.53
estimates,682,1975,male,125.148
estimates,682,1976,male,122.414
estimates,682,1977,male,119.304
estimates,682,1978,male,116.205
estimates,682,1979,male,113.422
estimates,682,1980,male,111.102
estimates,682,1981,male,108.665
estimates,682,1982,male,106.072
estimates,682,1983,male,103.416
estimates,682,1984,male,100.67
estimates,682,1985,male,97.907
estimates,682,1986,male,99.672
estimates,682,1987,male,99.771
estimates,682,1988,male,98.653
estimates,682,1989,male,96.894
estimates,682,1990,male,94.935
estimates,682,1991,male,94.435
estimates,682,1992,male,94.826
estimates,682,1993,male,95.761
estimates,682,1994,male,96.727
estimates,682,1995,male,97.415
estimates,682,1996,male,96.612
estimates,682,1997,male,94.869
estimates,682,1998,male,92.739
estimates,682,1999,male,90.651
estimates,682,2000,male,88.813
estimates,682,2001,male,85.607
estimates,682,2002,male,82.475
estimates,682,2003,male,79.504
estimates,682,2004,male,76.595
estimates,682,2005,male,73.718
estimates,682,2006,male,71.455
estimates,682,2007,male,69.042
estimates,682,2008,male,66.613
estimates,682,2009,male,64.235
estimates,682,2010,male,61.92
estimates,682,2011,male,58.724
estimates,682,2012,male,55.66
estimates,682,2013,male,52.902
estimates,682,2014,male,50.581
estimates,682,2015,male,48.724
medium_variant,682,2015,male,48.724
medium_variant,682,2016,male,47.604
medium_variant,682,2017,male,46.651
medium_variant,682,2018,male,45.846
medium_variant,682,2019,male,45.114
medium_variant,682,2020,male,44.427
medium_variant,682,2021,male,45.217
medium_variant,682,2022,male,45.802
medium_variant,682,2023,male,46.269
medium_variant,682,2024,male,46.707
medium_variant,682,2025,male,47.153
medium_variant,682,2026,male,47.734
medium_variant,682,2027,male,48.251
medium_variant,682,2028,male,48.709
medium_variant,682,2029,male,49.094
medium_variant,682,2030,male,49.423
medium_variant,682,2031,male,49.995
medium_variant,682,2032,male,50.471
medium_variant,682,2033,male,50.88
medium_variant,682,2034,male,51.249
medium_variant,682,2035,male,51.602
medium_variant,682,2036,male,52.197
medium_variant,682,2037,male,52.728
medium_variant,682,2038,male,53.235
medium_variant,682,2039,male,53.759
medium_variant,682,2040,male,54.323
medium_variant,682,2041,male,54.996
medium_variant,682,2042,male,55.711
medium_variant,682,2043,male,56.453
medium_variant,682,2044,male,57.164
medium_variant,682,2045,male,57.81
medium_variant,682,2046,male,58.44
medium_variant,682,2047,male,58.957
medium_variant,682,2048,male,59.432
medium_variant,682,2049,male,59.945
medium_variant,682,2050,male,60.54
medium_variant,682,2051,male,61.256
medium_variant,682,2052,male,61.978
medium_variant,682,2053,male,62.729
medium_variant,682,2054,male,63.518
medium_variant,682,2055,male,64.345
medium_variant,682,2056,male,65.27
medium_variant,682,2057,male,66.188
medium_variant,682,2058,male,67.073
medium_variant,682,2059,male,67.864
medium_variant,682,2060,male,68.523
medium_variant,682,2061,male,69.147
medium_variant,682,2062,male,69.596
medium_variant,682,2063,male,69.916
medium_variant,682,2064,male,70.167
medium_variant,682,2065,male,70.384
medium_variant,682,2066,male,70.681
medium_variant,682,2067,male,70.891
medium_variant,682,2068,male,71.063
medium_variant,682,2069,male,71.243
medium_variant,682,2070,male,71.465
medium_variant,682,2071,male,71.85
medium_variant,682,2072,male,72.233
medium_variant,682,2073,male,72.637
medium_variant,682,2074,male,73.071
medium_variant,682,2075,male,73.544
medium_variant,682,2076,male,74.135
medium_variant,682,2077,male,74.705
medium_variant,682,2078,male,75.305
medium_variant,682,2079,male,75.977
medium_variant,682,2080,male,76.742
medium_variant,682,2081,male,77.634
medium_variant,682,2082,male,78.554
medium_variant,682,2083,male,79.498
medium_variant,682,2084,male,80.442
medium_variant,682,2085,male,81.369
medium_variant,682,2086,male,82.289
medium_variant,682,2087,male,83.12
medium_variant,682,2088,male,83.885
medium_variant,682,2089,male,84.605
medium_variant,682,2090,male,85.3
medium_variant,682,2091,male,85.913
medium_variant,682,2092,male,86.421
medium_variant,682,2093,male,86.862
medium_variant,682,2094,male,87.267
medium_variant,682,2095,male,87.653
medium_variant,682,2096,male,87.92
medium_variant,682,2097,male,88.109
medium_variant,682,2098,male,88.255
medium_variant,682,2099,male,88.392
medium_variant,682,2100,male,88.552
estimates,682,1950,female,123.913
estimates,682,1951,female,125.083
estimates,682,1952,female,125.884
estimates,682,1953,female,126.542
estimates,682,1954,female,127.111
estimates,682,1955,female,127.59
estimates,682,1956,female,128.832
estimates,682,1957,female,129.878
estimates,682,1958,female,130.751
estimates,682,1959,female,131.51
estimates,682,1960,female,132.227
estimates,682,1961,female,133.549
estimates,682,1962,female,134.674
estimates,682,1963,female,135.636
estimates,682,1964,female,136.425
estimates,682,1965,female,137.034
estimates,682,1966,female,138.096
estimates,682,1967,female,138.797
estimates,682,1968,female,139.292
estimates,682,1969,female,139.762
estimates,682,1970,female,140.326
estimates,682,1971,female,141.005
estimates,682,1972,female,141.62
estimates,682,1973,female,142.201
estimates,682,1974,female,142.723
estimates,682,1975,female,143.207
estimates,682,1976,female,144.681
estimates,682,1977,female,145.827
estimates,682,1978,female,146.805
estimates,682,1979,female,147.812
estimates,682,1980,female,148.933
estimates,682,1981,female,149.393
estimates,682,1982,female,149.276
estimates,682,1983,female,148.618
estimates,682,1984,female,147.405
estimates,682,1985,female,145.745
estimates,682,1986,female,147.085
estimates,682,1987,female,147.986
estimates,682,1988,female,148.738
estimates,682,1989,female,149.521
estimates,682,1990,female,150.308
estimates,682,1991,female,150.786
estimates,682,1992,female,151.247
estimates,682,1993,female,151.388
estimates,682,1994,female,150.902
estimates,682,1995,female,149.732
estimates,682,1996,female,144.574
estimates,682,1997,female,138.813
estimates,682,1998,female,132.966
estimates,682,1999,female,127.514
estimates,682,2000,female,122.731
estimates,682,2001,female,119.423
estimates,682,2002,female,116.526
estimates,682,2003,female,113.878
estimates,682,2004,female,111.202
estimates,682,2005,female,108.393
estimates,682,2006,female,105.141
estimates,682,2007,female,101.66
estimates,682,2008,female,98.096
estimates,682,2009,female,94.559
estimates,682,2010,female,91.092
estimates,682,2011,female,85.901
estimates,682,2012,female,81.078
estimates,682,2013,female,76.813
estimates,682,2014,female,73.247
estimates,682,2015,female,70.384
medium_variant,682,2015,female,70.384
medium_variant,682,2016,female,68.875
medium_variant,682,2017,female,67.703
medium_variant,682,2018,female,66.798
medium_variant,682,2019,female,66
medium_variant,682,2020,female,65.226
medium_variant,682,2021,female,65.441
medium_variant,682,2022,female,65.453
medium_variant,682,2023,female,65.343
medium_variant,682,2024,female,65.208
medium_variant,682,2025,female,65.069
medium_variant,682,2026,female,64.8
medium_variant,682,2027,female,64.516
medium_variant,682,2028,female,64.198
medium_variant,682,2029,female,63.822
medium_variant,682,2030,female,63.404
medium_variant,682,2031,female,63.069
medium_variant,682,2032,female,62.713
medium_variant,682,2033,female,62.362
medium_variant,682,2034,female,62.054
medium_variant,682,2035,female,61.816
medium_variant,682,2036,female,61.701
medium_variant,682,2037,female,61.616
medium_variant,682,2038,female,61.604
medium_variant,682,2039,female,61.712
medium_variant,682,2040,female,61.968
medium_variant,682,2041,female,62.369
medium_variant,682,2042,female,62.898
medium_variant,682,2043,female,63.532
medium_variant,682,2044,female,64.216
medium_variant,682,2045,female,64.92
medium_variant,682,2046,female,65.623
medium_variant,682,2047,female,66.312
medium_variant,682,2048,female,67.034
medium_variant,682,2049,female,67.85
medium_variant,682,2050,female,68.791
medium_variant,682,2051,female,69.775
medium_variant,682,2052,female,70.822
medium_variant,682,2053,female,71.926
medium_variant,682,2054,female,73.068
medium_variant,682,2055,female,74.226
medium_variant,682,2056,female,75.293
medium_variant,682,2057,female,76.35
medium_variant,682,2058,female,77.339
medium_variant,682,2059,female,78.179
medium_variant,682,2060,female,78.823
medium_variant,682,2061,female,79.18
medium_variant,682,2062,female,79.32
medium_variant,682,2063,female,79.294
medium_variant,682,2064,female,79.17
medium_variant,682,2065,female,79.003
medium_variant,682,2066,female,78.732
medium_variant,682,2067,female,78.388
medium_variant,682,2068,female,78.024
medium_variant,682,2069,female,77.714
medium_variant,682,2070,female,77.513
medium_variant,682,2071,female,77.398
medium_variant,682,2072,female,77.362
medium_variant,682,2073,female,77.416
medium_variant,682,2074,female,77.559
medium_variant,682,2075,female,77.801
medium_variant,682,2076,female,78.102
medium_variant,682,2077,female,78.452
medium_variant,682,2078,female,78.898
medium_variant,682,2079,female,79.486
