variant,country,year,gender,dependencyratio2064
estimates,28,1950,male,114.617
estimates,28,1951,male,114.818
estimates,28,1952,male,115.917
estimates,28,1953,male,116.995
estimates,28,1954,male,117.106
estimates,28,1955,male,116.387
estimates,28,1956,male,121.401
estimates,28,1957,male,126.508
estimates,28,1958,male,132.283
estimates,28,1959,male,139.35
estimates,28,1960,male,147.503
estimates,28,1961,male,146.799
estimates,28,1962,male,145.762
estimates,28,1963,male,144.712
estimates,28,1964,male,143.74
estimates,28,1965,male,142.856
estimates,28,1966,male,141.821
estimates,28,1967,male,141.05
estimates,28,1968,male,140.297
estimates,28,1969,male,139.042
estimates,28,1970,male,137.143
estimates,28,1971,male,135.623
estimates,28,1972,male,133.289
estimates,28,1973,male,130.483
estimates,28,1974,male,127.556
estimates,28,1975,male,124.732
estimates,28,1976,male,121.264
estimates,28,1977,male,117.662
estimates,28,1978,male,113.935
estimates,28,1979,male,110.256
estimates,28,1980,male,106.78
estimates,28,1981,male,103.362
estimates,28,1982,male,100.995
estimates,28,1983,male,99.184
estimates,28,1984,male,97.299
estimates,28,1985,male,95.179
estimates,28,1986,male,94.005
estimates,28,1987,male,92.207
estimates,28,1988,male,90.349
estimates,28,1989,male,89.49
estimates,28,1990,male,89.98
estimates,28,1991,male,87.442
estimates,28,1992,male,85.805
estimates,28,1993,male,84.678
estimates,28,1994,male,83.701
estimates,28,1995,male,82.774
estimates,28,1996,male,81.236
estimates,28,1997,male,80.371
estimates,28,1998,male,79.997
estimates,28,1999,male,79.915
estimates,28,2000,male,79.855
estimates,28,2001,male,80.457
estimates,28,2002,male,80.479
estimates,28,2003,male,80.01
estimates,28,2004,male,79.353
estimates,28,2005,male,78.829
estimates,28,2006,male,77.877
estimates,28,2007,male,77.077
estimates,28,2008,male,76.264
estimates,28,2009,male,75.272
estimates,28,2010,male,74.027
estimates,28,2011,male,73.007
estimates,28,2012,male,71.825
estimates,28,2013,male,70.57
estimates,28,2014,male,69.365
estimates,28,2015,male,68.27
medium_variant,28,2015,male,68.27
medium_variant,28,2016,male,67.479
