variant,region,year,gender,dependencyratio2064
estimates,901,1950,male,81.138
estimates,901,1951,male,81.436
estimates,901,1952,male,81.36
estimates,901,1953,male,81.425
estimates,901,1954,male,81.608
estimates,901,1955,male,81.727
estimates,901,1956,male,81.572
estimates,901,1957,male,81.448
estimates,901,1958,male,81.328
estimates,901,1959,male,81.267
estimates,901,1960,male,81.329
estimates,901,1961,male,81.861
estimates,901,1962,male,82.443
estimates,901,1963,male,82.96
estimates,901,1964,male,83.252
estimates,901,1965,male,83.204
estimates,901,1966,male,83.072
estimates,901,1967,male,82.583
estimates,901,1968,male,81.871
estimates,901,1969,male,81.103
estimates,901,1970,male,80.364
estimates,901,1971,male,79.608
estimates,901,1972,male,78.849
estimates,901,1973,male,78.056
estimates,901,1974,male,77.156
estimates,901,1975,male,76.113
estimates,901,1976,male,75.62
estimates,901,1977,male,74.94
estimates,901,1978,male,74.092
estimates,901,1979,male,73.097
estimates,901,1980,male,71.971
estimates,901,1981,male,70.735
estimates,901,1982,male,69.423
estimates,901,1983,male,68.135
estimates,901,1984,male,66.97
estimates,901,1985,male,65.978
estimates,901,1986,male,65.448
estimates,901,1987,male,65.022
estimates,901,1988,male,64.676
estimates,901,1989,male,64.372
estimates,901,1990,male,64.071
estimates,901,1991,male,64.043
estimates,901,1992,male,63.959
estimates,901,1993,male,63.821
estimates,901,1994,male,63.626
estimates,901,1995,male,63.371
estimates,901,1996,male,63.122
estimates,901,1997,male,62.835
estimates,901,1998,male,62.523
estimates,901,1999,male,62.198
estimates,901,2000,male,61.869
estimates,901,2001,male,61.739
estimates,901,2002,male,61.604
estimates,901,2003,male,61.416
estimates,901,2004,male,61.12
estimates,901,2005,male,60.705
estimates,901,2006,male,60.519
estimates,901,2007,male,60.224
estimates,901,2008,male,59.923
estimates,901,2009,male,59.743
estimates,901,2010,male,59.745
estimates,901,2011,male,60.057
estimates,901,2012,male,60.455
estimates,901,2013,male,60.934
estimates,901,2014,male,61.481
estimates,901,2015,male,62.089
medium_variant,901,2015,male,62.089
medium_variant,901,2016,male,62.844
medium_variant,901,2017,male,63.686
medium_variant,901,2018,male,64.576
medium_variant,901,2019,male,65.465
medium_variant,901,2020,male,66.332
medium_variant,901,2021,male,67.376
medium_variant,901,2022,male,68.372
medium_variant,901,2023,male,69.316
medium_variant,901,2024,male,70.215
medium_variant,901,2025,male,71.075
medium_variant,901,2026,male,72.015
medium_variant,901,2027,male,72.879
medium_variant,901,2028,male,73.664
medium_variant,901,2029,male,74.368
medium_variant,901,2030,male,74.998
medium_variant,901,2031,male,75.664
medium_variant,901,2032,male,76.242
medium_variant,901,2033,male,76.752
medium_variant,901,2034,male,77.225
medium_variant,901,2035,male,77.688
medium_variant,901,2036,male,78.246
medium_variant,901,2037,male,78.775
medium_variant,901,2038,male,79.27
medium_variant,901,2039,male,79.72
medium_variant,901,2040,male,80.127
medium_variant,901,2041,male,80.61
medium_variant,901,2042,male,81.021
medium_variant,901,2043,male,81.387
medium_variant,901,2044,male,81.751
medium_variant,901,2045,male,82.154
medium_variant,901,2046,male,82.673
medium_variant,901,2047,male,83.181
medium_variant,901,2048,male,83.696
medium_variant,901,2049,male,84.231
medium_variant,901,2050,male,84.799
medium_variant,901,2051,male,85.446
medium_variant,901,2052,male,86.085
medium_variant,901,2053,male,86.699
medium_variant,901,2054,male,87.269
medium_variant,901,2055,male,87.788
medium_variant,901,2056,male,88.291
medium_variant,901,2057,male,88.709
medium_variant,901,2058,male,89.041
medium_variant,901,2059,male,89.289
medium_variant,901,2060,male,89.467
medium_variant,901,2061,male,89.583
medium_variant,901,2062,male,89.589
medium_variant,901,2063,male,89.525
medium_variant,901,2064,male,89.443
medium_variant,901,2065,male,89.386
medium_variant,901,2066,male,89.33
medium_variant,901,2067,male,89.25
medium_variant,901,2068,male,89.18
medium_variant,901,2069,male,89.16
medium_variant,901,2070,male,89.23
medium_variant,901,2071,male,89.335
medium_variant,901,2072,male,89.483
medium_variant,901,2073,male,89.676
medium_variant,901,2074,male,89.909
medium_variant,901,2075,male,90.184
medium_variant,901,2076,male,90.418
medium_variant,901,2077,male,90.64
medium_variant,901,2078,male,90.87
medium_variant,901,2079,male,91.134
medium_variant,901,2080,male,91.462
medium_variant,901,2081,male,91.737
medium_variant,901,2082,male,92.009
medium_variant,901,2083,male,92.296
medium_variant,901,2084,male,92.616
medium_variant,901,2085,male,92.991
medium_variant,901,2086,male,93.262
medium_variant,901,2087,male,93.522
medium_variant,901,2088,male,93.788
medium_variant,901,2089,male,94.079
medium_variant,901,2090,male,94.42
medium_variant,901,2091,male,94.604
medium_variant,901,2092,male,94.769
medium_variant,901,2093,male,94.944
medium_variant,901,2094,male,95.155
medium_variant,901,2095,male,95.43
medium_variant,901,2096,male,95.517
medium_variant,901,2097,male,95.602
medium_variant,901,2098,male,95.711
medium_variant,901,2099,male,95.877
medium_variant,901,2100,male,96.133
estimates,901,1950,female,73.214
estimates,901,1951,female,73.686
estimates,901,1952,female,73.869
estimates,901,1953,female,74.2
estimates,901,1954,female,74.662
estimates,901,1955,female,75.103
estimates,901,1956,female,75.218
estimates,901,1957,female,75.391
estimates,901,1958,female,75.591
estimates,901,1959,female,75.871
estimates,901,1960,female,76.297
estimates,901,1961,female,77.096
estimates,901,1962,female,77.989
estimates,901,1963,female,78.867
estimates,901,1964,female,79.586
estimates,901,1965,female,80.044
estimates,901,1966,female,80.339
estimates,901,1967,female,80.34
estimates,901,1968,female,80.138
estimates,901,1969,female,79.88
estimates,901,1970,female,79.656
estimates,901,1971,female,79.361
estimates,901,1972,female,79.099
estimates,901,1973,female,78.84
estimates,901,1974,female,78.525
estimates,901,1975,female,78.122
estimates,901,1976,female,77.925
estimates,901,1977,female,77.607
estimates,901,1978,female,77.153
estimates,901,1979,female,76.541
estimates,901,1980,female,75.767
estimates,901,1981,female,74.852
estimates,901,1982,female,73.803
estimates,901,1983,female,72.749
estimates,901,1984,female,71.855
estimates,901,1985,female,71.212
estimates,901,1986,female,70.994
estimates,901,1987,female,70.958
estimates,901,1988,female,71.042
estimates,901,1989,female,71.143
estimates,901,1990,female,71.19
estimates,901,1991,female,71.266
estimates,901,1992,female,71.243
estimates,901,1993,female,71.14
estimates,901,1994,female,70.969
estimates,901,1995,female,70.737
estimates,901,1996,female,70.413
estimates,901,1997,female,70.024
estimates,901,1998,female,69.604
estimates,901,1999,female,69.199
estimates,901,2000,female,68.84
estimates,901,2001,female,68.599
estimates,901,2002,female,68.401
estimates,901,2003,female,68.192
estimates,901,2004,female,67.896
estimates,901,2005,female,67.487
estimates,901,2006,female,67.226
estimates,901,2007,female,66.842
estimates,901,2008,female,66.457
estimates,901,2009,female,66.22
estimates,901,2010,female,66.21
estimates,901,2011,female,66.469
estimates,901,2012,female,66.848
estimates,901,2013,female,67.352
estimates,901,2014,female,67.967
estimates,901,2015,female,68.692
medium_variant,901,2015,female,68.692
medium_variant,901,2016,female,69.509
medium_variant,901,2017,female,70.456
medium_variant,901,2018,female,71.486
medium_variant,901,2019,female,72.543
medium_variant,901,2020,female,73.606
medium_variant,901,2021,female,74.768
medium_variant,901,2022,female,75.893
medium_variant,901,2023,female,76.984
medium_variant,901,2024,female,78.058
medium_variant,901,2025,female,79.126
medium_variant,901,2026,female,80.17
medium_variant,901,2027,female,81.154
medium_variant,901,2028,female,82.082
medium_variant,901,2029,female,82.952
medium_variant,901,2030,female,83.773
medium_variant,901,2031,female,84.499
medium_variant,901,2032,female,85.144
medium_variant,901,2033,female,85.735
medium_variant,901,2034,female,86.32
medium_variant,901,2035,female,86.939
medium_variant,901,2036,female,87.516
medium_variant,901,2037,female,88.095
medium_variant,901,2038,female,88.679
medium_variant,901,2039,female,89.257
medium_variant,901,2040,female,89.828
medium_variant,901,2041,female,90.326
medium_variant,901,2042,female,90.773
medium_variant,901,2043,female,91.192
medium_variant,901,2044,female,91.633
medium_variant,901,2045,female,92.151
medium_variant,901,2046,female,92.653
medium_variant,901,2047,female,93.154
medium_variant,901,2048,female,93.684
medium_variant,901,2049,female,94.271
medium_variant,901,2050,female,94.935
medium_variant,901,2051,female,95.554
medium_variant,901,2052,female,96.186
medium_variant,901,2053,female,96.817
medium_variant,901,2054,female,97.425
medium_variant,901,2055,female,98.008
medium_variant,901,2056,female,98.427
medium_variant,901,2057,female,98.755
medium_variant,901,2058,female,99.004
medium_variant,901,2059,female,99.195
medium_variant,901,2060,female,99.361
medium_variant,901,2061,female,99.317
medium_variant,901,2062,female,99.177
medium_variant,901,2063,female,98.996
medium_variant,901,2064,female,98.836
medium_variant,901,2065,female,98.749
medium_variant,901,2066,female,98.52
medium_variant,901,2067,female,98.295
medium_variant,901,2068,female,98.107
medium_variant,901,2069,female,98.009
medium_variant,901,2070,female,98.054
medium_variant,901,2071,female,98.001
medium_variant,901,2072,female,98.014
medium_variant,901,2073,female,98.11
medium_variant,901,2074,female,98.292
medium_variant,901,2075,female,98.567
medium_variant,901,2076,female,98.674
medium_variant,901,2077,female,98.792
medium_variant,901,2078,female,98.947
medium_variant,901,2079,female,99.177
medium_variant,901,2080,female,99.522
medium_variant,901,2081,female,99.704
medium_variant,901,2082,female,99.902
medium_variant,901,2083,female,100.143
medium_variant,901,2084,female,100.456
medium_variant,901,2085,female,100.875
medium_variant,901,2086,female,101.082
medium_variant,901,2087,female,101.296
medium_variant,901,2088,female,101.545
medium_variant,901,2089,female,101.859
medium_variant,901,2090,female,102.272
medium_variant,901,2091,female,102.408
medium_variant,901,2092,female,102.545
medium_variant,901,2093,female,102.719
medium_variant,901,2094,female,102.964
medium_variant,901,2095,female,103.317
medium_variant,901,2096,female,103.365
medium_variant,901,2097,female,103.429
medium_variant,901,2098,female,103.544
medium_variant,901,2099,female,103.747
medium_variant,901,2100,female,104.083
