variant,region,year,gender,dependencyratio2064
estimates,911,1950,male,125.167
estimates,911,1951,male,126.035
estimates,911,1952,male,126.722
estimates,911,1953,male,127.025
estimates,911,1954,male,126.932
estimates,911,1955,male,126.542
estimates,911,1956,male,127.723
estimates,911,1957,male,128.311
estimates,911,1958,male,128.531
estimates,911,1959,male,128.575
estimates,911,1960,male,128.538
estimates,911,1961,male,129.571
estimates,911,1962,male,130.417
estimates,911,1963,male,131.077
estimates,911,1964,male,131.513
estimates,911,1965,male,131.735
estimates,911,1966,male,133.155
estimates,911,1967,male,134.204
estimates,911,1968,male,134.935
estimates,911,1969,male,135.398
estimates,911,1970,male,135.624
estimates,911,1971,male,136.785
estimates,911,1972,male,137.587
estimates,911,1973,male,138.123
estimates,911,1974,male,138.486
estimates,911,1975,male,138.739
estimates,911,1976,male,139.957
estimates,911,1977,male,140.905
estimates,911,1978,male,141.624
estimates,911,1979,male,142.133
estimates,911,1980,male,142.443
estimates,911,1981,male,143.602
estimates,911,1982,male,144.43
estimates,911,1983,male,144.987
estimates,911,1984,male,145.325
estimates,911,1985,male,145.482
estimates,911,1986,male,146.519
estimates,911,1987,male,147.219
estimates,911,1988,male,147.645
estimates,911,1989,male,147.869
estimates,911,1990,male,147.961
estimates,911,1991,male,148.679
estimates,911,1992,male,149.079
estimates,911,1993,male,149.212
estimates,911,1994,male,149.054
estimates,911,1995,male,148.553
estimates,911,1996,male,148.932
estimates,911,1997,male,148.934
estimates,911,1998,male,148.61
estimates,911,1999,male,148.082
estimates,911,2000,male,147.477
estimates,911,2001,male,147.638
estimates,911,2002,male,147.603
estimates,911,2003,male,147.419
estimates,911,2004,male,147.092
estimates,911,2005,male,146.636
estimates,911,2006,male,146.843
estimates,911,2007,male,146.79
estimates,911,2008,male,146.551
estimates,911,2009,male,146.196
estimates,911,2010,male,145.758
estimates,911,2011,male,145.97
estimates,911,2012,male,145.966
estimates,911,2013,male,145.797
estimates,911,2014,male,145.503
estimates,911,2015,male,145.094
medium_variant,911,2015,male,145.094
medium_variant,911,2016,male,144.975
medium_variant,911,2017,male,144.643
medium_variant,911,2018,male,144.103
medium_variant,911,2019,male,143.355
medium_variant,911,2020,male,142.41
medium_variant,911,2021,male,141.624
medium_variant,911,2022,male,140.644
medium_variant,911,2023,male,139.473
medium_variant,911,2024,male,138.11
medium_variant,911,2025,male,136.576
medium_variant,911,2026,male,135.275
medium_variant,911,2027,male,133.786
medium_variant,911,2028,male,132.159
medium_variant,911,2029,male,130.442
medium_variant,911,2030,male,128.671
medium_variant,911,2031,male,127.141
medium_variant,911,2032,male,125.519
medium_variant,911,2033,male,123.851
medium_variant,911,2034,male,122.175
medium_variant,911,2035,male,120.514
medium_variant,911,2036,male,119.093
medium_variant,911,2037,male,117.649
medium_variant,911,2038,male,116.192
medium_variant,911,2039,male,114.727
medium_variant,911,2040,male,113.255
medium_variant,911,2041,male,111.964
medium_variant,911,2042,male,110.641
medium_variant,911,2043,male,109.295
medium_variant,911,2044,male,107.932
medium_variant,911,2045,male,106.559
medium_variant,911,2046,male,105.327
medium_variant,911,2047,male,104.065
medium_variant,911,2048,male,102.783
medium_variant,911,2049,male,101.49
medium_variant,911,2050,male,100.195
medium_variant,911,2051,male,99.032
medium_variant,911,2052,male,97.848
medium_variant,911,2053,male,96.655
medium_variant,911,2054,male,95.461
medium_variant,911,2055,male,94.273
medium_variant,911,2056,male,93.211
medium_variant,911,2057,male,92.138
medium_variant,911,2058,male,91.065
medium_variant,911,2059,male,90.006
medium_variant,911,2060,male,88.968
medium_variant,911,2061,male,88.049
medium_variant,911,2062,male,87.136
medium_variant,911,2063,male,86.24
medium_variant,911,2064,male,85.369
medium_variant,911,2065,male,84.529
medium_variant,911,2066,male,83.817
medium_variant,911,2067,male,83.112
medium_variant,911,2068,male,82.423
medium_variant,911,2069,male,81.763
medium_variant,911,2070,male,81.136
medium_variant,911,2071,male,80.617
medium_variant,911,2072,male,80.108
medium_variant,911,2073,male,79.615
medium_variant,911,2074,male,79.139
medium_variant,911,2075,male,78.683
medium_variant,911,2076,male,78.32
medium_variant,911,2077,male,77.957
medium_variant,911,2078,male,77.597
medium_variant,911,2079,male,77.239
medium_variant,911,2080,male,76.883
medium_variant,911,2081,male,76.597
medium_variant,911,2082,male,76.294
medium_variant,911,2083,male,75.985
medium_variant,911,2084,male,75.68
medium_variant,911,2085,male,75.388
medium_variant,911,2086,male,75.162
medium_variant,911,2087,male,74.931
medium_variant,911,2088,male,74.701
medium_variant,911,2089,male,74.481
medium_variant,911,2090,male,74.275
medium_variant,911,2091,male,74.138
medium_variant,911,2092,male,73.998
medium_variant,911,2093,male,73.86
medium_variant,911,2094,male,73.733
medium_variant,911,2095,male,73.621
medium_variant,911,2096,male,73.574
medium_variant,911,2097,male,73.523
medium_variant,911,2098,male,73.474
medium_variant,911,2099,male,73.434
medium_variant,911,2100,male,73.407
estimates,911,1950,female,116.861
estimates,911,1951,female,117.516
estimates,911,1952,female,118.053
estimates,911,1953,female,118.278
estimates,911,1954,female,118.172
estimates,911,1955,female,117.824
estimates,911,1956,female,118.901
estimates,911,1957,female,119.461
estimates,911,1958,female,119.709
estimates,911,1959,female,119.814
estimates,911,1960,female,119.865
estimates,911,1961,female,120.877
estimates,911,1962,female,121.722
estimates,911,1963,female,122.407
estimates,911,1964,female,122.901
estimates,911,1965,female,123.22
estimates,911,1966,female,124.636
estimates,911,1967,female,125.725
estimates,911,1968,female,126.534
estimates,911,1969,female,127.106
estimates,911,1970,female,127.474
estimates,911,1971,female,128.738
estimates,911,1972,female,129.676
estimates,911,1973,female,130.371
estimates,911,1974,female,130.905
estimates,911,1975,female,131.342
estimates,911,1976,female,132.673
estimates,911,1977,female,133.751
estimates,911,1978,female,134.615
estimates,911,1979,female,135.286
estimates,911,1980,female,135.781
estimates,911,1981,female,137.072
estimates,911,1982,female,138.055
estimates,911,1983,female,138.785
estimates,911,1984,female,139.31
estimates,911,1985,female,139.666
estimates,911,1986,female,140.832
estimates,911,1987,female,141.677
estimates,911,1988,female,142.26
estimates,911,1989,female,142.652
estimates,911,1990,female,142.927
estimates,911,1991,female,143.789
estimates,911,1992,female,144.352
estimates,911,1993,female,144.661
estimates,911,1994,female,144.691
estimates,911,1995,female,144.395
estimates,911,1996,female,144.926
estimates,911,1997,female,145.095
estimates,911,1998,female,144.944
estimates,911,1999,female,144.585
estimates,911,2000,female,144.141
estimates,911,2001,female,144.441
estimates,911,2002,female,144.537
estimates,911,2003,female,144.477
estimates,911,2004,female,144.274
estimates,911,2005,female,143.948
estimates,911,2006,female,144.239
estimates,911,2007,female,144.288
estimates,911,2008,female,144.158
estimates,911,2009,female,143.904
estimates,911,2010,female,143.556
estimates,911,2011,female,143.758
estimates,911,2012,female,143.742
estimates,911,2013,female,143.566
estimates,911,2014,female,143.272
estimates,911,2015,female,142.879
medium_variant,911,2015,female,142.879
medium_variant,911,2016,female,142.705
medium_variant,911,2017,female,142.345
medium_variant,911,2018,female,141.8
medium_variant,911,2019,female,141.063
medium_variant,911,2020,female,140.141
medium_variant,911,2021,female,139.328
medium_variant,911,2022,female,138.331
medium_variant,911,2023,female,137.158
medium_variant,911,2024,female,135.812
medium_variant,911,2025,female,134.314
medium_variant,911,2026,female,133.005
medium_variant,911,2027,female,131.527
medium_variant,911,2028,female,129.927
medium_variant,911,2029,female,128.254
medium_variant,911,2030,female,126.542
medium_variant,911,2031,female,125.031
medium_variant,911,2032,female,123.445
medium_variant,911,2033,female,121.825
medium_variant,911,2034,female,120.207
medium_variant,911,2035,female,118.61
medium_variant,911,2036,female,117.208
medium_variant,911,2037,female,115.793
medium_variant,911,2038,female,114.376
medium_variant,911,2039,female,112.96
medium_variant,911,2040,female,111.546
medium_variant,911,2041,female,110.272
medium_variant,911,2042,female,108.976
medium_variant,911,2043,female,107.667
medium_variant,911,2044,female,106.351
medium_variant,911,2045,female,105.036
medium_variant,911,2046,female,103.82
medium_variant,911,2047,female,102.586
medium_variant,911,2048,female,101.344
medium_variant,911,2049,female,100.101
medium_variant,911,2050,female,98.866
medium_variant,911,2051,female,97.724
medium_variant,911,2052,female,96.575
medium_variant,911,2053,female,95.428
medium_variant,911,2054,female,94.288
medium_variant,911,2055,female,93.164
medium_variant,911,2056,female,92.128
medium_variant,911,2057,female,91.092
medium_variant,911,2058,female,90.069
medium_variant,911,2059,female,89.07
medium_variant,911,2060,female,88.103
medium_variant,911,2061,female,87.219
medium_variant,911,2062,female,86.355
medium_variant,911,2063,female,85.52
medium_variant,911,2064,female,84.722
medium_variant,911,2065,female,83.966
medium_variant,911,2066,female,83.299
medium_variant,911,2067,female,82.654
medium_variant,911,2068,female,82.04
medium_variant,911,2069,female,81.467
medium_variant,911,2070,female,80.939
medium_variant,911,2071,female,80.479
medium_variant,911,2072,female,80.045
medium_variant,911,2073,female,79.642
medium_variant,911,2074,female,79.269
medium_variant,911,2075,female,78.927
medium_variant,911,2076,female,78.631
medium_variant,911,2077,female,78.352
medium_variant,911,2078,female,78.089
medium_variant,911,2079,female,77.842
medium_variant,911,2080,female,77.612
medium_variant,911,2081,female,77.402
medium_variant,911,2082,female,77.192
medium_variant,911,2083,female,76.992
medium_variant,911,2084,female,76.811
medium_variant,911,2085,female,76.657
medium_variant,911,2086,female,76.516
medium_variant,911,2087,female,76.386
medium_variant,911,2088,female,76.274
medium_variant,911,2089,female,76.187
medium_variant,911,2090,female,76.132
medium_variant,911,2091,female,76.084
medium_variant,911,2092,female,76.049
medium_variant,911,2093,female,76.034
medium_variant,911,2094,female,76.046
medium_variant,911,2095,female,76.091
medium_variant,911,2096,female,76.132
medium_variant,911,2097,female,76.186
medium_variant,911,2098,female,76.259
medium_variant,911,2099,female,76.358
medium_variant,911,2100,female,76.488
