variant,region,year,gender,dependencyratio2064
estimates,934,1950,male,102.77
estimates,934,1951,male,104.149
estimates,934,1952,male,105.82
estimates,934,1953,male,107.152
estimates,934,1954,male,107.889
estimates,934,1955,male,108.141
estimates,934,1956,male,109.786
estimates,934,1957,male,110.536
estimates,934,1958,male,110.963
estimates,934,1959,male,111.581
estimates,934,1960,male,112.568
estimates,934,1961,male,113.687
estimates,934,1962,male,115.416
estimates,934,1963,male,117.398
estimates,934,1964,male,119.118
estimates,934,1965,male,120.363
estimates,934,1966,male,122.478
estimates,934,1967,male,123.996
estimates,934,1968,male,124.955
estimates,934,1969,male,125.415
estimates,934,1970,male,125.375
estimates,934,1971,male,125.285
estimates,934,1972,male,124.521
estimates,934,1973,male,123.343
estimates,934,1974,male,122.018
estimates,934,1975,male,120.69
estimates,934,1976,male,119.672
estimates,934,1977,male,118.589
estimates,934,1978,male,117.4
estimates,934,1979,male,116.058
estimates,934,1980,male,114.564
estimates,934,1981,male,113.141
estimates,934,1982,male,111.733
estimates,934,1983,male,110.277
estimates,934,1984,male,108.702
estimates,934,1985,male,107.011
estimates,934,1986,male,105.79
estimates,934,1987,male,104.405
estimates,934,1988,male,102.928
estimates,934,1989,male,101.393
estimates,934,1990,male,99.797
estimates,934,1991,male,98.634
estimates,934,1992,male,97.15
estimates,934,1993,male,95.541
estimates,934,1994,male,94.041
estimates,934,1995,male,92.744
estimates,934,1996,male,91.359
estimates,934,1997,male,90.283
estimates,934,1998,male,89.338
estimates,934,1999,male,88.291
estimates,934,2000,male,87.056
estimates,934,2001,male,86.039
estimates,934,2002,male,84.897
estimates,934,2003,male,83.624
estimates,934,2004,male,82.231
estimates,934,2005,male,80.725
estimates,934,2006,male,79.268
estimates,934,2007,male,77.658
estimates,934,2008,male,76.031
estimates,934,2009,male,74.536
estimates,934,2010,male,73.248
estimates,934,2011,male,72.262
estimates,934,2012,male,71.42
estimates,934,2013,male,70.732
estimates,934,2014,male,70.19
estimates,934,2015,male,69.782
medium_variant,934,2015,male,69.782
medium_variant,934,2016,male,69.619
medium_variant,934,2017,male,69.55
medium_variant,934,2018,male,69.535
medium_variant,934,2019,male,69.517
medium_variant,934,2020,male,69.463
medium_variant,934,2021,male,69.448
medium_variant,934,2022,male,69.392
medium_variant,934,2023,male,69.308
medium_variant,934,2024,male,69.218
medium_variant,934,2025,male,69.14
medium_variant,934,2026,male,69.17
medium_variant,934,2027,male,69.182
medium_variant,934,2028,male,69.183
medium_variant,934,2029,male,69.182
medium_variant,934,2030,male,69.186
medium_variant,934,2031,male,69.291
medium_variant,934,2032,male,69.375
medium_variant,934,2033,male,69.446
medium_variant,934,2034,male,69.511
medium_variant,934,2035,male,69.574
medium_variant,934,2036,male,69.719
medium_variant,934,2037,male,69.848
medium_variant,934,2038,male,69.958
medium_variant,934,2039,male,70.038
medium_variant,934,2040,male,70.085
medium_variant,934,2041,male,70.181
medium_variant,934,2042,male,70.231
medium_variant,934,2043,male,70.264
medium_variant,934,2044,male,70.316
medium_variant,934,2045,male,70.411
medium_variant,934,2046,male,70.629
medium_variant,934,2047,male,70.851
medium_variant,934,2048,male,71.104
medium_variant,934,2049,male,71.418
medium_variant,934,2050,male,71.813
medium_variant,934,2051,male,72.369
medium_variant,934,2052,male,72.975
medium_variant,934,2053,male,73.596
medium_variant,934,2054,male,74.173
medium_variant,934,2055,male,74.667
medium_variant,934,2056,male,75.162
medium_variant,934,2057,male,75.552
medium_variant,934,2058,male,75.852
medium_variant,934,2059,male,76.085
medium_variant,934,2060,male,76.27
medium_variant,934,2061,male,76.481
medium_variant,934,2062,male,76.612
medium_variant,934,2063,male,76.688
medium_variant,934,2064,male,76.738
medium_variant,934,2065,male,76.786
medium_variant,934,2066,male,76.907
medium_variant,934,2067,male,76.998
medium_variant,934,2068,male,77.079
medium_variant,934,2069,male,77.17
medium_variant,934,2070,male,77.287
medium_variant,934,2071,male,77.486
medium_variant,934,2072,male,77.68
medium_variant,934,2073,male,77.887
medium_variant,934,2074,male,78.117
medium_variant,934,2075,male,78.379
medium_variant,934,2076,male,78.721
medium_variant,934,2077,male,79.062
medium_variant,934,2078,male,79.403
medium_variant,934,2079,male,79.738
medium_variant,934,2080,male,80.066
medium_variant,934,2081,male,80.446
medium_variant,934,2082,male,80.782
medium_variant,934,2083,male,81.079
medium_variant,934,2084,male,81.352
medium_variant,934,2085,male,81.616
medium_variant,934,2086,male,81.908
medium_variant,934,2087,male,82.146
medium_variant,934,2088,male,82.354
medium_variant,934,2089,male,82.548
medium_variant,934,2090,male,82.743
medium_variant,934,2091,male,82.944
medium_variant,934,2092,male,83.109
medium_variant,934,2093,male,83.254
medium_variant,934,2094,male,83.394
medium_variant,934,2095,male,83.545
medium_variant,934,2096,male,83.701
medium_variant,934,2097,male,83.836
medium_variant,934,2098,male,83.965
medium_variant,934,2099,male,84.102
medium_variant,934,2100,male,84.257
estimates,934,1950,female,104.263
estimates,934,1951,female,105.775
estimates,934,1952,female,107.46
estimates,934,1953,female,108.774
estimates,934,1954,female,109.519
estimates,934,1955,female,109.822
estimates,934,1956,female,111.436
estimates,934,1957,female,112.224
estimates,934,1958,female,112.714
estimates,934,1959,female,113.373
estimates,934,1960,female,114.367
estimates,934,1961,female,115.566
estimates,934,1962,female,117.309
estimates,934,1963,female,119.254
estimates,934,1964,female,120.926
estimates,934,1965,female,122.143
estimates,934,1966,female,124.243
estimates,934,1967,female,125.777
estimates,934,1968,female,126.782
estimates,934,1969,female,127.304
estimates,934,1970,female,127.329
estimates,934,1971,female,127.266
estimates,934,1972,female,126.511
estimates,934,1973,female,125.332
estimates,934,1974,female,124.014
estimates,934,1975,female,122.706
estimates,934,1976,female,121.626
estimates,934,1977,female,120.524
estimates,934,1978,female,119.336
estimates,934,1979,female,117.99
estimates,934,1980,female,116.474
estimates,934,1981,female,114.966
estimates,934,1982,female,113.446
estimates,934,1983,female,111.864
estimates,934,1984,female,110.165
estimates,934,1985,female,108.358
estimates,934,1986,female,106.964
estimates,934,1987,female,105.413
estimates,934,1988,female,103.779
estimates,934,1989,female,102.097
estimates,934,1990,female,100.366
estimates,934,1991,female,99.031
estimates,934,1992,female,97.38
estimates,934,1993,female,95.616
estimates,934,1994,female,93.982
estimates,934,1995,female,92.577
estimates,934,1996,female,91.027
estimates,934,1997,female,89.834
estimates,934,1998,female,88.802
estimates,934,1999,female,87.677
estimates,934,2000,female,86.366
estimates,934,2001,female,85.293
estimates,934,2002,female,84.074
estimates,934,2003,female,82.719
estimates,934,2004,female,81.263
estimates,934,2005,female,79.725
estimates,934,2006,female,78.196
estimates,934,2007,female,76.554
estimates,934,2008,female,74.929
estimates,934,2009,female,73.459
estimates,934,2010,female,72.22
estimates,934,2011,female,71.259
estimates,934,2012,female,70.471
estimates,934,2013,female,69.862
estimates,934,2014,female,69.419
