variant,country,year,totalsurvivors_under_one_yearage
Estimates,196,1950,13.298
Estimates,196,1951,13.287
Estimates,196,1952,13.276
Estimates,196,1953,13.293
Estimates,196,1954,13.337
Estimates,196,1955,13.405
Estimates,196,1956,13.495
Estimates,196,1957,13.598
Estimates,196,1958,13.702
Estimates,196,1959,13.784
Estimates,196,1960,13.819
Estimates,196,1961,13.778
Estimates,196,1962,13.645
Estimates,196,1963,13.41
Estimates,196,1964,13.086
Estimates,196,1965,12.707
Estimates,196,1966,12.314
Estimates,196,1967,11.956
Estimates,196,1968,11.673
Estimates,196,1969,11.484
Estimates,196,1970,11.397
Estimates,196,1971,11.399
Estimates,196,1972,11.464
Estimates,196,1973,11.564
Estimates,196,1974,11.696
Estimates,196,1975,11.86
Estimates,196,1976,12.069
Estimates,196,1977,12.329
Estimates,196,1978,12.634
Estimates,196,1979,12.969
Estimates,196,1980,13.308
Estimates,196,1981,13.619
Estimates,196,1982,13.88
Estimates,196,1983,14.075
Estimates,196,1984,14.201
Estimates,196,1985,14.272
Estimates,196,1986,14.313
Estimates,196,1987,14.352
Estimates,196,1988,14.404
Estimates,196,1989,14.468
Estimates,196,1990,14.525
Estimates,196,1991,14.546
Estimates,196,1992,14.501
Estimates,196,1993,14.377
Estimates,196,1994,14.176
Estimates,196,1995,13.907
Estimates,196,1996,13.591
Estimates,196,1997,13.258
Estimates,196,1998,12.94
Estimates,196,1999,12.657
Estimates,196,2000,12.432
Estimates,196,2001,12.277
Estimates,196,2002,12.19
Estimates,196,2003,12.162
Estimates,196,2004,12.189
Estimates,196,2005,12.262
Estimates,196,2006,12.371
Estimates,196,2007,12.499
Estimates,196,2008,12.628
Estimates,196,2009,12.748
Estimates,196,2010,12.847
Estimates,196,2011,12.92
Estimates,196,2012,12.969
Estimates,196,2013,12.999
Estimates,196,2014,13.008
Estimates,196,2015,13
Medium_variant,196,2015,13
Medium_variant,196,2016,12.977
Medium_variant,196,2017,12.947
Medium_variant,196,2018,12.912
Medium_variant,196,2019,12.877
Medium_variant,196,2020,12.841
Medium_variant,196,2021,12.806
Medium_variant,196,2022,12.769
Medium_variant,196,2023,12.728
Medium_variant,196,2024,12.682
Medium_variant,196,2025,12.631
Medium_variant,196,2026,12.573
Medium_variant,196,2027,12.508
Medium_variant,196,2028,12.436
Medium_variant,196,2029,12.361
Medium_variant,196,2030,12.287
Medium_variant,196,2031,12.216
Medium_variant,196,2032,12.152
Medium_variant,196,2033,12.098
Medium_variant,196,2034,12.057
Medium_variant,196,2035,12.032
Medium_variant,196,2036,12.026
Medium_variant,196,2037,12.036
Medium_variant,196,2038,12.06
Medium_variant,196,2039,12.097
Medium_variant,196,2040,12.144
Medium_variant,196,2041,12.198
Medium_variant,196,2042,12.258
Medium_variant,196,2043,12.318
Medium_variant,196,2044,12.378
Medium_variant,196,2045,12.432
Medium_variant,196,2046,12.482
Medium_variant,196,2047,12.527
Medium_variant,196,2048,12.566
Medium_variant,196,2049,12.599
Medium_variant,196,2050,12.626
Medium_variant,196,2051,12.647
Medium_variant,196,2052,12.661
Medium_variant,196,2053,12.672
Medium_variant,196,2054,12.678
Medium_variant,196,2055,12.68
Medium_variant,196,2056,12.68
Medium_variant,196,2057,12.678
Medium_variant,196,2058,12.673
Medium_variant,196,2059,12.668
Medium_variant,196,2060,12.662
Medium_variant,196,2061,12.658
Medium_variant,196,2062,12.654
Medium_variant,196,2063,12.652
Medium_variant,196,2064,12.652
Medium_variant,196,2065,12.654
Medium_variant,196,2066,12.66
Medium_variant,196,2067,12.669
Medium_variant,196,2068,12.681
Medium_variant,196,2069,12.695
Medium_variant,196,2070,12.712
Medium_variant,196,2071,12.732
Medium_variant,196,2072,12.755
Medium_variant,196,2073,12.778
Medium_variant,196,2074,12.803
Medium_variant,196,2075,12.827
Medium_variant,196,2076,12.851
Medium_variant,196,2077,12.873
Medium_variant,196,2078,12.894
Medium_variant,196,2079,12.912
Medium_variant,196,2080,12.928
Medium_variant,196,2081,12.941
Medium_variant,196,2082,12.95
Medium_variant,196,2083,12.958
Medium_variant,196,2084,12.962
Medium_variant,196,2085,12.964
Medium_variant,196,2086,12.962
Medium_variant,196,2087,12.958
Medium_variant,196,2088,12.95
Medium_variant,196,2089,12.941
Medium_variant,196,2090,12.929
Medium_variant,196,2091,12.917
Medium_variant,196,2092,12.905
Medium_variant,196,2093,12.893
Medium_variant,196,2094,12.882
Medium_variant,196,2095,12.871
Medium_variant,196,2096,12.862
Medium_variant,196,2097,12.854
Medium_variant,196,2098,12.848
Medium_variant,196,2099,12.842
