variant,country,year,totalsurvivors_under_one_yearage
Estimates,480,1950,19.73
Estimates,480,1951,19.917
Estimates,480,1952,20.356
Estimates,480,1953,20.924
Estimates,480,1954,21.625
Estimates,480,1955,22.455
Estimates,480,1956,23.4
Estimates,480,1957,24.434
Estimates,480,1958,25.512
Estimates,480,1959,26.551
Estimates,480,1960,27.453
Estimates,480,1961,28.12
Estimates,480,1962,28.462
Estimates,480,1963,28.427
Estimates,480,1964,28.022
Estimates,480,1965,27.294
Estimates,480,1966,26.329
Estimates,480,1967,25.264
Estimates,480,1968,24.232
Estimates,480,1969,23.317
Estimates,480,1970,22.618
Estimates,480,1971,22.211
Estimates,480,1972,22.073
Estimates,480,1973,22.158
Estimates,480,1974,22.418
Estimates,480,1975,22.741
Estimates,480,1976,22.978
Estimates,480,1977,23.018
Estimates,480,1978,22.802
Estimates,480,1979,22.331
Estimates,480,1980,21.681
Estimates,480,1981,20.988
Estimates,480,1982,20.406
Estimates,480,1983,20.047
Estimates,480,1984,19.942
Estimates,480,1985,20.085
Estimates,480,1986,20.424
Estimates,480,1987,20.844
Estimates,480,1988,21.247
Estimates,480,1989,21.582
Estimates,480,1990,21.804
Estimates,480,1991,21.89
Estimates,480,1992,21.859
Estimates,480,1993,21.733
Estimates,480,1994,21.521
Estimates,480,1995,21.244
Estimates,480,1996,20.935
Estimates,480,1997,20.622
Estimates,480,1998,20.322
Estimates,480,1999,20.039
Estimates,480,2000,19.759
Estimates,480,2001,19.454
Estimates,480,2002,19.098
Estimates,480,2003,18.675
Estimates,480,2004,18.187
Estimates,480,2005,17.647
Estimates,480,2006,17.071
Estimates,480,2007,16.49
Estimates,480,2008,15.933
Estimates,480,2009,15.42
Estimates,480,2010,14.969
Estimates,480,2011,14.597
Estimates,480,2012,14.297
Estimates,480,2013,14.065
Estimates,480,2014,13.897
Estimates,480,2015,13.787
Medium_variant,480,2015,13.787
Medium_variant,480,2016,13.723
Medium_variant,480,2017,13.69
Medium_variant,480,2018,13.674
Medium_variant,480,2019,13.663
Medium_variant,480,2020,13.652
Medium_variant,480,2021,13.64
Medium_variant,480,2022,13.632
Medium_variant,480,2023,13.627
Medium_variant,480,2024,13.62
Medium_variant,480,2025,13.606
Medium_variant,480,2026,13.58
Medium_variant,480,2027,13.54
Medium_variant,480,2028,13.482
Medium_variant,480,2029,13.406
Medium_variant,480,2030,13.309
Medium_variant,480,2031,13.191
Medium_variant,480,2032,13.057
Medium_variant,480,2033,12.907
Medium_variant,480,2034,12.749
Medium_variant,480,2035,12.583
Medium_variant,480,2036,12.41
Medium_variant,480,2037,12.234
Medium_variant,480,2038,12.058
Medium_variant,480,2039,11.886
Medium_variant,480,2040,11.723
Medium_variant,480,2041,11.572
Medium_variant,480,2042,11.433
Medium_variant,480,2043,11.307
Medium_variant,480,2044,11.197
Medium_variant,480,2045,11.103
Medium_variant,480,2046,11.026
Medium_variant,480,2047,10.967
Medium_variant,480,2048,10.918
Medium_variant,480,2049,10.882
Medium_variant,480,2050,10.855
Medium_variant,480,2051,10.836
Medium_variant,480,2052,10.823
Medium_variant,480,2053,10.811
Medium_variant,480,2054,10.801
Medium_variant,480,2055,10.788
Medium_variant,480,2056,10.771
Medium_variant,480,2057,10.75
Medium_variant,480,2058,10.724
Medium_variant,480,2059,10.692
Medium_variant,480,2060,10.651
Medium_variant,480,2061,10.603
Medium_variant,480,2062,10.547
Medium_variant,480,2063,10.486
Medium_variant,480,2064,10.417
Medium_variant,480,2065,10.345
Medium_variant,480,2066,10.266
Medium_variant,480,2067,10.186
Medium_variant,480,2068,10.102
Medium_variant,480,2069,10.019
Medium_variant,480,2070,9.935
Medium_variant,480,2071,9.855
Medium_variant,480,2072,9.778
Medium_variant,480,2073,9.703
Medium_variant,480,2074,9.634
Medium_variant,480,2075,9.571
Medium_variant,480,2076,9.514
Medium_variant,480,2077,9.463
Medium_variant,480,2078,9.416
Medium_variant,480,2079,9.377
Medium_variant,480,2080,9.342
Medium_variant,480,2081,9.312
Medium_variant,480,2082,9.287
Medium_variant,480,2083,9.266
Medium_variant,480,2084,9.247
Medium_variant,480,2085,9.229
Medium_variant,480,2086,9.211
Medium_variant,480,2087,9.193
Medium_variant,480,2088,9.173
Medium_variant,480,2089,9.15
Medium_variant,480,2090,9.126
Medium_variant,480,2091,9.097
Medium_variant,480,2092,9.066
Medium_variant,480,2093,9.031
Medium_variant,480,2094,8.993
Medium_variant,480,2095,8.953
Medium_variant,480,2096,8.909
Medium_variant,480,2097,8.863
Medium_variant,480,2098,8.813
Medium_variant,480,2099,8.761
