variant,country,year,totalsurvivors_under_one_yearage
estimates,356,1950,13479.311
estimates,356,1951,13590.343
estimates,356,1952,13816.501
estimates,356,1953,14050.149
estimates,356,1954,14291.313
estimates,356,1955,14539.883
estimates,356,1956,14795.434
estimates,356,1957,15057.442
estimates,356,1958,15324.842
estimates,356,1959,15595.703
estimates,356,1960,15867.896
estimates,356,1961,16139.354
estimates,356,1962,16408.358
estimates,356,1963,16674.402
estimates,356,1964,16938.574
estimates,356,1965,17204.011
estimates,356,1966,17475.051
estimates,356,1967,17755.708
estimates,356,1968,18048.688
estimates,356,1969,18354.775
estimates,356,1970,18671.884
estimates,356,1971,18995.998
estimates,356,1972,19323.453
estimates,356,1973,19652.728
estimates,356,1974,19985.178
estimates,356,1975,20328.63
estimates,356,1976,20693.773
estimates,356,1977,21085.724
estimates,356,1978,21503.672
estimates,356,1979,21941.138
estimates,356,1980,22386.137
estimates,356,1981,22823.35
estimates,356,1982,23236.743
estimates,356,1983,23612.952
estimates,356,1984,23943.967
estimates,356,1985,24223.902
estimates,356,1986,24451.863
estimates,356,1987,24637.504
estimates,356,1988,24791.427
estimates,356,1989,24920.391
estimates,356,1990,25032.804
estimates,356,1991,25136.766
estimates,356,1992,25237.507
estimates,356,1993,25339.065
estimates,356,1994,25444.418
estimates,356,1995,25555.168
estimates,356,1996,25670.345
estimates,356,1997,25783.92
estimates,356,1998,25889.598
estimates,356,1999,25983.281
estimates,356,2000,26061.188
estimates,356,2001,26120.385
estimates,356,2002,26158.84
estimates,356,2003,26174.154
estimates,356,2004,26163.402
estimates,356,2005,26118.717
estimates,356,2006,26031.61
estimates,356,2007,25902.934
estimates,356,2008,25739.372
estimates,356,2009,25551.062
estimates,356,2010,25356.207
estimates,356,2011,25176.104
estimates,356,2012,25026.737
estimates,356,2013,24918.193
estimates,356,2014,24853.495
estimates,356,2015,24828.431
medium_variant,356,2015,24828.431
medium_variant,356,2016,24831.524
medium_variant,356,2017,24843.532
medium_variant,356,2018,24848.076
medium_variant,356,2019,24837.245
medium_variant,356,2020,24806.763
medium_variant,356,2021,24757.099
medium_variant,356,2022,24694.389
medium_variant,356,2023,24623.171
medium_variant,356,2024,24543.373
medium_variant,356,2025,24454.137
medium_variant,356,2026,24354.178
medium_variant,356,2027,24242.604
medium_variant,356,2028,24119.16
medium_variant,356,2029,23984.317
medium_variant,356,2030,23837.901
medium_variant,356,2031,23679.763
medium_variant,356,2032,23511.646
medium_variant,356,2033,23336.333
medium_variant,356,2034,23156.941
medium_variant,356,2035,22977.308
medium_variant,356,2036,22801.13
medium_variant,356,2037,22630.895
medium_variant,356,2038,22468.567
medium_variant,356,2039,22315.604
medium_variant,356,2040,22172.706
medium_variant,356,2041,22039.372
medium_variant,356,2042,21913.035
medium_variant,356,2043,21791.172
medium_variant,356,2044,21672.356
medium_variant,356,2045,21555.464
medium_variant,356,2046,21439.776
medium_variant,356,2047,21324.81
medium_variant,356,2048,21209.801
medium_variant,356,2049,21093.641
medium_variant,356,2050,20975.067
medium_variant,356,2051,20853.06
medium_variant,356,2052,20727.492
medium_variant,356,2053,20598.488
medium_variant,356,2054,20466.177
medium_variant,356,2055,20330.881
medium_variant,356,2056,20193.194
medium_variant,356,2057,20054.225
medium_variant,356,2058,19915.119
medium_variant,356,2059,19776.734
medium_variant,356,2060,19639.738
medium_variant,356,2061,19504.503
medium_variant,356,2062,19371.079
medium_variant,356,2063,19239.636
medium_variant,356,2064,19110.582
medium_variant,356,2065,18984.27
medium_variant,356,2066,18860.904
medium_variant,356,2067,18740.456
medium_variant,356,2068,18622.912
medium_variant,356,2069,18508.359
medium_variant,356,2070,18397.001
medium_variant,356,2071,18289.027
medium_variant,356,2072,18184.297
medium_variant,356,2073,18082.502
medium_variant,356,2074,17983.267
medium_variant,356,2075,17886.156
medium_variant,356,2076,17790.716
medium_variant,356,2077,17696.481
medium_variant,356,2078,17602.985
medium_variant,356,2079,17509.831
medium_variant,356,2080,17416.691
medium_variant,356,2081,17323.412
medium_variant,356,2082,17230.141
medium_variant,356,2083,17137.03
medium_variant,356,2084,17044.103
medium_variant,356,2085,16951.388
medium_variant,356,2086,16858.939
medium_variant,356,2087,16766.923
medium_variant,356,2088,16675.546
medium_variant,356,2089,16584.99
medium_variant,356,2090,16495.429
medium_variant,356,2091,16407.012
medium_variant,356,2092,16319.846
medium_variant,356,2093,16234.016
medium_variant,356,2094,16149.578
medium_variant,356,2095,16066.572
medium_variant,356,2096,15985.025
medium_variant,356,2097,15904.942
medium_variant,356,2098,15826.325
medium_variant,356,2099,15749.177
