variant,country,year,totalsurvivors_under_one_yearage
estimates,324,1950,116.179
estimates,324,1951,117.049
estimates,324,1952,118.785
estimates,324,1953,120.511
estimates,324,1954,122.226
estimates,324,1955,123.93
estimates,324,1956,125.624
estimates,324,1957,127.311
estimates,324,1958,128.996
estimates,324,1959,130.686
estimates,324,1960,132.394
estimates,324,1961,134.132
estimates,324,1962,135.914
estimates,324,1963,137.76
estimates,324,1964,139.681
estimates,324,1965,141.702
estimates,324,1966,143.846
estimates,324,1967,146.109
estimates,324,1968,148.48
estimates,324,1969,150.946
estimates,324,1970,153.456
estimates,324,1971,155.954
estimates,324,1972,158.407
estimates,324,1973,160.814
estimates,324,1974,163.205
estimates,324,1975,165.608
estimates,324,1976,168.069
estimates,324,1977,170.673
estimates,324,1978,173.515
estimates,324,1979,176.683
estimates,324,1980,180.233
estimates,324,1981,184.197
estimates,324,1982,188.599
estimates,324,1983,193.489
estimates,324,1984,198.95
estimates,324,1985,205.153
estimates,324,1986,212.278
estimates,324,1987,220.362
estimates,324,1988,229.347
estimates,324,1989,239.111
estimates,324,1990,249.506
estimates,324,1991,260.354
estimates,324,1992,271.379
estimates,324,1993,282.279
estimates,324,1994,292.792
estimates,324,1995,302.609
estimates,324,1996,311.475
estimates,324,1997,319.375
estimates,324,1998,326.363
estimates,324,1999,332.497
estimates,324,2000,337.901
estimates,324,2001,342.768
estimates,324,2002,347.39
estimates,324,2003,352.054
estimates,324,2004,356.967
estimates,324,2005,362.34
estimates,324,2006,368.322
estimates,324,2007,374.868
estimates,324,2008,381.901
estimates,324,2009,389.367
estimates,324,2010,397.139
estimates,324,2011,405.044
estimates,324,2012,412.89
estimates,324,2013,420.52
estimates,324,2014,427.85
estimates,324,2015,434.854
medium_variant,324,2015,434.854
medium_variant,324,2016,441.573
medium_variant,324,2017,448.135
medium_variant,324,2018,454.649
medium_variant,324,2019,461.154
medium_variant,324,2020,467.674
medium_variant,324,2021,474.211
medium_variant,324,2022,480.734
medium_variant,324,2023,487.221
medium_variant,324,2024,493.668
medium_variant,324,2025,500.078
medium_variant,324,2026,506.454
medium_variant,324,2027,512.796
medium_variant,324,2028,519.1
medium_variant,324,2029,525.359
medium_variant,324,2030,531.565
medium_variant,324,2031,537.71
medium_variant,324,2032,543.784
medium_variant,324,2033,549.774
medium_variant,324,2034,555.672
medium_variant,324,2035,561.466
medium_variant,324,2036,567.15
medium_variant,324,2037,572.725
medium_variant,324,2038,578.189
medium_variant,324,2039,583.542
medium_variant,324,2040,588.787
medium_variant,324,2041,593.932
medium_variant,324,2042,598.98
medium_variant,324,2043,603.928
medium_variant,324,2044,608.763
medium_variant,324,2045,613.467
medium_variant,324,2046,618.016
medium_variant,324,2047,622.393
medium_variant,324,2048,626.588
medium_variant,324,2049,630.601
medium_variant,324,2050,634.434
medium_variant,324,2051,638.101
medium_variant,324,2052,641.622
medium_variant,324,2053,645.023
medium_variant,324,2054,648.318
medium_variant,324,2055,651.532
medium_variant,324,2056,654.687
medium_variant,324,2057,657.782
medium_variant,324,2058,660.807
medium_variant,324,2059,663.749
medium_variant,324,2060,666.581
medium_variant,324,2061,669.268
medium_variant,324,2062,671.775
medium_variant,324,2063,674.086
medium_variant,324,2064,676.193
medium_variant,324,2065,678.099
medium_variant,324,2066,679.821
medium_variant,324,2067,681.391
medium_variant,324,2068,682.832
medium_variant,324,2069,684.16
medium_variant,324,2070,685.385
medium_variant,324,2071,686.51
medium_variant,324,2072,687.529
medium_variant,324,2073,688.432
medium_variant,324,2074,689.215
medium_variant,324,2075,689.864
medium_variant,324,2076,690.362
medium_variant,324,2077,690.703
medium_variant,324,2078,690.887
medium_variant,324,2079,690.921
medium_variant,324,2080,690.825
medium_variant,324,2081,690.623
medium_variant,324,2082,690.338
medium_variant,324,2083,689.986
medium_variant,324,2084,689.57
medium_variant,324,2085,689.081
medium_variant,324,2086,688.496
medium_variant,324,2087,687.794
medium_variant,324,2088,686.967
medium_variant,324,2089,686.019
medium_variant,324,2090,684.967
medium_variant,324,2091,683.83
medium_variant,324,2092,682.63
medium_variant,324,2093,681.387
medium_variant,324,2094,680.118
medium_variant,324,2095,678.832
medium_variant,324,2096,677.533
medium_variant,324,2097,676.226
medium_variant,324,2098,674.91
medium_variant,324,2099,673.589
