variant,country,year,totalsurvivors_under_one_yearage
estimates,270,1950,9.213
estimates,270,1951,9.567
estimates,270,1952,10.268
estimates,270,1953,10.952
estimates,270,1954,11.617
estimates,270,1955,12.263
estimates,270,1956,12.89
estimates,270,1957,13.493
estimates,270,1958,14.072
estimates,270,1959,14.624
estimates,270,1960,15.143
estimates,270,1961,15.63
estimates,270,1962,16.083
estimates,270,1963,16.51
estimates,270,1964,16.922
estimates,270,1965,17.336
estimates,270,1966,17.77
estimates,270,1967,18.239
estimates,270,1968,18.758
estimates,270,1969,19.334
estimates,270,1970,19.972
estimates,270,1971,20.674
estimates,270,1972,21.428
estimates,270,1973,22.222
estimates,270,1974,23.048
estimates,270,1975,23.891
estimates,270,1976,24.736
estimates,270,1977,25.58
estimates,270,1978,26.42
estimates,270,1979,27.263
estimates,270,1980,28.126
estimates,270,1981,29.024
estimates,270,1982,29.981
estimates,270,1983,31.006
estimates,270,1984,32.104
estimates,270,1985,33.274
estimates,270,1986,34.509
estimates,270,1987,35.791
estimates,270,1988,37.101
estimates,270,1989,38.422
estimates,270,1990,39.734
estimates,270,1991,41.018
estimates,270,1992,42.269
estimates,270,1993,43.491
estimates,270,1994,44.688
estimates,270,1995,45.872
estimates,270,1996,47.062
estimates,270,1997,48.281
estimates,270,1998,49.551
estimates,270,1999,50.884
estimates,270,2000,52.29
estimates,270,2001,53.771
estimates,270,2002,55.317
estimates,270,2003,56.923
estimates,270,2004,58.589
estimates,270,2005,60.323
estimates,270,2006,62.141
estimates,270,2007,64.039
estimates,270,2008,66.006
estimates,270,2009,68.02
estimates,270,2010,70.048
estimates,270,2011,72.05
estimates,270,2012,73.998
estimates,270,2013,75.875
estimates,270,2014,77.677
estimates,270,2015,79.41
medium_variant,270,2015,79.41
medium_variant,270,2016,81.095
medium_variant,270,2017,82.767
medium_variant,270,2018,84.452
medium_variant,270,2019,86.16
medium_variant,270,2020,87.896
medium_variant,270,2021,89.656
medium_variant,270,2022,91.426
medium_variant,270,2023,93.194
medium_variant,270,2024,94.957
medium_variant,270,2025,96.709
medium_variant,270,2026,98.456
medium_variant,270,2027,100.194
medium_variant,270,2028,101.924
medium_variant,270,2029,103.637
medium_variant,270,2030,105.33
medium_variant,270,2031,106.999
medium_variant,270,2032,108.638
medium_variant,270,2033,110.242
medium_variant,270,2034,111.802
medium_variant,270,2035,113.317
medium_variant,270,2036,114.78
medium_variant,270,2037,116.192
medium_variant,270,2038,117.552
medium_variant,270,2039,118.852
medium_variant,270,2040,120.09
medium_variant,270,2041,121.259
medium_variant,270,2042,122.359
medium_variant,270,2043,123.389
medium_variant,270,2044,124.354
medium_variant,270,2045,125.252
medium_variant,270,2046,126.09
medium_variant,270,2047,126.874
medium_variant,270,2048,127.609
medium_variant,270,2049,128.3
medium_variant,270,2050,128.955
medium_variant,270,2051,129.576
medium_variant,270,2052,130.162
medium_variant,270,2053,130.715
medium_variant,270,2054,131.238
medium_variant,270,2055,131.728
medium_variant,270,2056,132.184
medium_variant,270,2057,132.605
medium_variant,270,2058,132.991
medium_variant,270,2059,133.344
medium_variant,270,2060,133.669
medium_variant,270,2061,133.972
medium_variant,270,2062,134.258
medium_variant,270,2063,134.526
medium_variant,270,2064,134.78
medium_variant,270,2065,135.017
medium_variant,270,2066,135.234
medium_variant,270,2067,135.426
medium_variant,270,2068,135.588
medium_variant,270,2069,135.717
medium_variant,270,2070,135.808
medium_variant,270,2071,135.859
medium_variant,270,2072,135.871
medium_variant,270,2073,135.845
medium_variant,270,2074,135.782
medium_variant,270,2075,135.688
medium_variant,270,2076,135.563
medium_variant,270,2077,135.415
medium_variant,270,2078,135.244
medium_variant,270,2079,135.054
medium_variant,270,2080,134.844
medium_variant,270,2081,134.614
medium_variant,270,2082,134.358
medium_variant,270,2083,134.078
medium_variant,270,2084,133.774
medium_variant,270,2085,133.449
medium_variant,270,2086,133.108
medium_variant,270,2087,132.752
medium_variant,270,2088,132.386
medium_variant,270,2089,132.012
medium_variant,270,2090,131.632
medium_variant,270,2091,131.245
medium_variant,270,2092,130.851
medium_variant,270,2093,130.452
medium_variant,270,2094,130.044
medium_variant,270,2095,129.629
medium_variant,270,2096,129.206
medium_variant,270,2097,128.774
medium_variant,270,2098,128.335
medium_variant,270,2099,127.887
