variant,country,year,totalsurvivors_under_one_yearage
Estimates,417,1950,51.797
Estimates,417,1951,52.439
Estimates,417,1952,53.87
Estimates,417,1953,55.591
Estimates,417,1954,57.606
Estimates,417,1955,59.907
Estimates,417,1956,62.465
Estimates,417,1957,65.238
Estimates,417,1958,68.145
Estimates,417,1959,71.041
Estimates,417,1960,73.759
Estimates,417,1961,76.129
Estimates,417,1962,77.993
Estimates,417,1963,79.261
Estimates,417,1964,79.945
Estimates,417,1965,80.163
Estimates,417,1966,80.112
Estimates,417,1967,80.039
Estimates,417,1968,80.142
Estimates,417,1969,80.508
Estimates,417,1970,81.094
Estimates,417,1971,81.761
Estimates,417,1972,82.374
Estimates,417,1973,82.892
Estimates,417,1974,83.408
Estimates,417,1975,84.164
Estimates,417,1976,85.475
Estimates,417,1977,87.554
Estimates,417,1978,90.492
Estimates,417,1979,94.243
Estimates,417,1980,98.681
Estimates,417,1981,103.591
Estimates,417,1982,108.616
Estimates,417,1983,113.406
Estimates,417,1984,117.715
Estimates,417,1985,121.313
Estimates,417,1986,124.05
Estimates,417,1987,125.967
Estimates,417,1988,127.112
Estimates,417,1989,127.494
Estimates,417,1990,127.125
Estimates,417,1991,126.057
Estimates,417,1992,124.429
Estimates,417,1993,122.4
Estimates,417,1994,120.099
Estimates,417,1995,117.555
Estimates,417,1996,114.738
Estimates,417,1997,111.699
Estimates,417,1998,108.595
Estimates,417,1999,105.679
Estimates,417,2000,103.317
Estimates,417,2001,101.887
Estimates,417,2002,101.613
Estimates,417,2003,102.615
Estimates,417,2004,104.927
Estimates,417,2005,108.593
Estimates,417,2006,113.58
Estimates,417,2007,119.54
Estimates,417,2008,126.026
Estimates,417,2009,132.632
Estimates,417,2010,138.815
Estimates,417,2011,144.043
Estimates,417,2012,148.027
Estimates,417,2013,150.594
Estimates,417,2014,151.664
Estimates,417,2015,151.31
Medium_variant,417,2015,151.31
Medium_variant,417,2016,149.784
Medium_variant,417,2017,147.568
Medium_variant,417,2018,145.099
Medium_variant,417,2019,142.622
Medium_variant,417,2020,140.301
Medium_variant,417,2021,138.182
Medium_variant,417,2022,136.189
Medium_variant,417,2023,134.291
Medium_variant,417,2024,132.565
Medium_variant,417,2025,131.093
Medium_variant,417,2026,129.949
Medium_variant,417,2027,129.146
Medium_variant,417,2028,128.689
Medium_variant,417,2029,128.576
Medium_variant,417,2030,128.808
Medium_variant,417,2031,129.368
Medium_variant,417,2032,130.186
Medium_variant,417,2033,131.18
Medium_variant,417,2034,132.278
Medium_variant,417,2035,133.411
Medium_variant,417,2036,134.524
Medium_variant,417,2037,135.582
Medium_variant,417,2038,136.539
Medium_variant,417,2039,137.345
Medium_variant,417,2040,137.957
Medium_variant,417,2041,138.353
Medium_variant,417,2042,138.548
Medium_variant,417,2043,138.555
Medium_variant,417,2044,138.37
Medium_variant,417,2045,137.986
Medium_variant,417,2046,137.401
Medium_variant,417,2047,136.633
Medium_variant,417,2048,135.711
Medium_variant,417,2049,134.665
Medium_variant,417,2050,133.52
Medium_variant,417,2051,132.298
Medium_variant,417,2052,131.026
Medium_variant,417,2053,129.737
Medium_variant,417,2054,128.469
Medium_variant,417,2055,127.259
Medium_variant,417,2056,126.133
Medium_variant,417,2057,125.098
Medium_variant,417,2058,124.163
Medium_variant,417,2059,123.338
Medium_variant,417,2060,122.635
Medium_variant,417,2061,122.059
Medium_variant,417,2062,121.593
Medium_variant,417,2063,121.214
Medium_variant,417,2064,120.908
Medium_variant,417,2065,120.658
Medium_variant,417,2066,120.449
Medium_variant,417,2067,120.265
Medium_variant,417,2068,120.087
Medium_variant,417,2069,119.894
Medium_variant,417,2070,119.669
Medium_variant,417,2071,119.403
Medium_variant,417,2072,119.094
Medium_variant,417,2073,118.739
Medium_variant,417,2074,118.328
Medium_variant,417,2075,117.85
Medium_variant,417,2076,117.297
Medium_variant,417,2077,116.669
Medium_variant,417,2078,115.976
Medium_variant,417,2079,115.224
Medium_variant,417,2080,114.424
Medium_variant,417,2081,113.584
Medium_variant,417,2082,112.72
Medium_variant,417,2083,111.849
Medium_variant,417,2084,110.985
Medium_variant,417,2085,110.139
Medium_variant,417,2086,109.315
Medium_variant,417,2087,108.515
Medium_variant,417,2088,107.741
Medium_variant,417,2089,107.002
Medium_variant,417,2090,106.303
Medium_variant,417,2091,105.648
Medium_variant,417,2092,105.041
Medium_variant,417,2093,104.482
Medium_variant,417,2094,103.972
Medium_variant,417,2095,103.512
Medium_variant,417,2096,103.102
Medium_variant,417,2097,102.742
Medium_variant,417,2098,102.432
Medium_variant,417,2099,102.171
