variant,country,year,totalsurvivors_under_one_yearage
Estimates,440,1950,46.928
Estimates,440,1951,48.046
Estimates,440,1952,50.164
Estimates,440,1953,52.013
Estimates,440,1954,53.581
Estimates,440,1955,54.856
Estimates,440,1956,55.829
Estimates,440,1957,56.503
Estimates,440,1958,56.887
Estimates,440,1959,56.998
Estimates,440,1960,56.864
Estimates,440,1961,56.527
Estimates,440,1962,56.037
Estimates,440,1963,55.453
Estimates,440,1964,54.838
Estimates,440,1965,54.261
Estimates,440,1966,53.779
Estimates,440,1967,53.406
Estimates,440,1968,53.141
Estimates,440,1969,52.984
Estimates,440,1970,52.892
Estimates,440,1971,52.801
Estimates,440,1972,52.652
Estimates,440,1973,52.419
Estimates,440,1974,52.114
Estimates,440,1975,51.781
Estimates,440,1976,51.493
Estimates,440,1977,51.324
Estimates,440,1978,51.324
Estimates,440,1979,51.513
Estimates,440,1980,51.917
Estimates,440,1981,52.553
Estimates,440,1982,53.358
Estimates,440,1983,54.239
Estimates,440,1984,55.1
Estimates,440,1985,55.807
Estimates,440,1986,56.223
Estimates,440,1987,56.261
Estimates,440,1988,55.868
Estimates,440,1989,55.02
Estimates,440,1990,53.709
Estimates,440,1991,51.968
Estimates,440,1992,49.915
Estimates,440,1993,47.676
Estimates,440,1994,45.343
Estimates,440,1995,42.998
Estimates,440,1996,40.696
Estimates,440,1997,38.478
Estimates,440,1998,36.397
Estimates,440,1999,34.526
Estimates,440,2000,32.952
Estimates,440,2001,31.749
Estimates,440,2002,30.912
Estimates,440,2003,30.408
Estimates,440,2004,30.202
Estimates,440,2005,30.227
Estimates,440,2006,30.4
Estimates,440,2007,30.622
Estimates,440,2008,30.81
Estimates,440,2009,30.913
Estimates,440,2010,30.898
Estimates,440,2011,30.758
Estimates,440,2012,30.543
Estimates,440,2013,30.296
Estimates,440,2014,30.036
Estimates,440,2015,29.799
Medium_variant,440,2015,29.799
Medium_variant,440,2016,29.619
Medium_variant,440,2017,29.512
Medium_variant,440,2018,29.477
Medium_variant,440,2019,29.503
Medium_variant,440,2020,29.558
Medium_variant,440,2021,29.599
Medium_variant,440,2022,29.58
Medium_variant,440,2023,29.469
Medium_variant,440,2024,29.252
Medium_variant,440,2025,28.92
Medium_variant,440,2026,28.477
Medium_variant,440,2027,27.958
Medium_variant,440,2028,27.4
Medium_variant,440,2029,26.83
Medium_variant,440,2030,26.274
Medium_variant,440,2031,25.758
Medium_variant,440,2032,25.294
Medium_variant,440,2033,24.899
Medium_variant,440,2034,24.584
Medium_variant,440,2035,24.363
Medium_variant,440,2036,24.238
Medium_variant,440,2037,24.199
Medium_variant,440,2038,24.228
Medium_variant,440,2039,24.314
Medium_variant,440,2040,24.444
Medium_variant,440,2041,24.607
Medium_variant,440,2042,24.79
Medium_variant,440,2043,24.977
Medium_variant,440,2044,25.155
Medium_variant,440,2045,25.311
Medium_variant,440,2046,25.44
Medium_variant,440,2047,25.541
Medium_variant,440,2048,25.613
Medium_variant,440,2049,25.652
Medium_variant,440,2050,25.652
Medium_variant,440,2051,25.612
Medium_variant,440,2052,25.533
Medium_variant,440,2053,25.42
Medium_variant,440,2054,25.273
Medium_variant,440,2055,25.094
Medium_variant,440,2056,24.885
Medium_variant,440,2057,24.65
Medium_variant,440,2058,24.396
Medium_variant,440,2059,24.132
Medium_variant,440,2060,23.864
Medium_variant,440,2061,23.601
Medium_variant,440,2062,23.348
Medium_variant,440,2063,23.111
Medium_variant,440,2064,22.898
Medium_variant,440,2065,22.715
Medium_variant,440,2066,22.568
Medium_variant,440,2067,22.455
Medium_variant,440,2068,22.375
Medium_variant,440,2069,22.326
Medium_variant,440,2070,22.307
Medium_variant,440,2071,22.318
Medium_variant,440,2072,22.35
Medium_variant,440,2073,22.398
Medium_variant,440,2074,22.455
Medium_variant,440,2075,22.516
Medium_variant,440,2076,22.574
Medium_variant,440,2077,22.63
Medium_variant,440,2078,22.676
Medium_variant,440,2079,22.709
Medium_variant,440,2080,22.724
Medium_variant,440,2081,22.717
Medium_variant,440,2082,22.688
Medium_variant,440,2083,22.638
Medium_variant,440,2084,22.567
Medium_variant,440,2085,22.475
Medium_variant,440,2086,22.363
Medium_variant,440,2087,22.235
Medium_variant,440,2088,22.094
Medium_variant,440,2089,21.944
Medium_variant,440,2090,21.792
Medium_variant,440,2091,21.637
Medium_variant,440,2092,21.485
Medium_variant,440,2093,21.338
Medium_variant,440,2094,21.196
Medium_variant,440,2095,21.062
Medium_variant,440,2096,20.934
Medium_variant,440,2097,20.814
Medium_variant,440,2098,20.702
Medium_variant,440,2099,20.597
