variant,country,year,totalsurvivors_under_one_yearage
estimates,100,1950,148.718
estimates,100,1951,147.203
estimates,100,1952,144.3
estimates,100,1953,141.675
estimates,100,1954,139.328
estimates,100,1955,137.257
estimates,100,1956,135.456
estimates,100,1957,133.918
estimates,100,1958,132.624
estimates,100,1959,131.541
estimates,100,1960,130.635
estimates,100,1961,129.871
estimates,100,1962,129.218
estimates,100,1963,128.661
estimates,100,1964,128.214
estimates,100,1965,127.95
estimates,100,1966,127.972
estimates,100,1967,128.34
estimates,100,1968,129.059
estimates,100,1969,130.08
estimates,100,1970,131.347
estimates,100,1971,132.787
estimates,100,1972,134.259
estimates,100,1973,135.596
estimates,100,1974,136.647
estimates,100,1975,137.202
estimates,100,1976,137.057
estimates,100,1977,136.181
estimates,100,1978,134.615
estimates,100,1979,132.437
estimates,100,1980,129.886
estimates,100,1981,127.282
estimates,100,1982,124.876
estimates,100,1983,122.798
estimates,100,1984,121.031
estimates,100,1985,119.372
estimates,100,1986,117.494
estimates,100,1987,115.066
estimates,100,1988,111.873
estimates,100,1989,107.893
estimates,100,1990,103.15
estimates,100,1991,97.762
estimates,100,1992,92.048
estimates,100,1993,86.347
estimates,100,1994,80.91
estimates,100,1995,76.01
estimates,100,1996,71.872
estimates,100,1997,68.561
estimates,100,1998,66.11
estimates,100,1999,64.555
estimates,100,2000,63.938
estimates,100,2001,64.251
estimates,100,2002,65.297
estimates,100,2003,66.826
estimates,100,2004,68.613
estimates,100,2005,70.355
estimates,100,2006,71.76
estimates,100,2007,72.67
estimates,100,2008,73.002
estimates,100,2009,72.722
estimates,100,2010,71.919
estimates,100,2011,70.783
estimates,100,2012,69.578
estimates,100,2013,68.511
estimates,100,2014,67.652
estimates,100,2015,67.007
medium_variant,100,2015,67.007
medium_variant,100,2016,66.508
medium_variant,100,2017,66.012
medium_variant,100,2018,65.41
medium_variant,100,2019,64.673
medium_variant,100,2020,63.781
medium_variant,100,2021,62.737
medium_variant,100,2022,61.595
medium_variant,100,2023,60.405
medium_variant,100,2024,59.202
medium_variant,100,2025,58.02
medium_variant,100,2026,56.882
medium_variant,100,2027,55.811
medium_variant,100,2028,54.827
medium_variant,100,2029,53.956
medium_variant,100,2030,53.224
medium_variant,100,2031,52.654
medium_variant,100,2032,52.235
medium_variant,100,2033,51.955
medium_variant,100,2034,51.796
medium_variant,100,2035,51.746
medium_variant,100,2036,51.787
medium_variant,100,2037,51.888
medium_variant,100,2038,52.013
medium_variant,100,2039,52.132
medium_variant,100,2040,52.214
medium_variant,100,2041,52.238
medium_variant,100,2042,52.197
medium_variant,100,2043,52.086
medium_variant,100,2044,51.894
medium_variant,100,2045,51.618
medium_variant,100,2046,51.254
medium_variant,100,2047,50.819
medium_variant,100,2048,50.328
medium_variant,100,2049,49.79
medium_variant,100,2050,49.213
medium_variant,100,2051,48.601
medium_variant,100,2052,47.961
medium_variant,100,2053,47.304
medium_variant,100,2054,46.643
medium_variant,100,2055,45.99
medium_variant,100,2056,45.352
medium_variant,100,2057,44.735
medium_variant,100,2058,44.146
medium_variant,100,2059,43.596
medium_variant,100,2060,43.093
medium_variant,100,2061,42.643
medium_variant,100,2062,42.246
medium_variant,100,2063,41.9
medium_variant,100,2064,41.604
medium_variant,100,2065,41.358
medium_variant,100,2066,41.161
medium_variant,100,2067,41.007
medium_variant,100,2068,40.886
medium_variant,100,2069,40.785
medium_variant,100,2070,40.698
medium_variant,100,2071,40.614
medium_variant,100,2072,40.526
medium_variant,100,2073,40.427
medium_variant,100,2074,40.306
medium_variant,100,2075,40.158
medium_variant,100,2076,39.975
medium_variant,100,2077,39.76
medium_variant,100,2078,39.515
medium_variant,100,2079,39.242
medium_variant,100,2080,38.939
medium_variant,100,2081,38.61
medium_variant,100,2082,38.258
medium_variant,100,2083,37.891
medium_variant,100,2084,37.516
medium_variant,100,2085,37.136
medium_variant,100,2086,36.757
medium_variant,100,2087,36.38
medium_variant,100,2088,36.012
medium_variant,100,2089,35.656
medium_variant,100,2090,35.317
medium_variant,100,2091,34.999
medium_variant,100,2092,34.703
medium_variant,100,2093,34.43
medium_variant,100,2094,34.181
medium_variant,100,2095,33.955
medium_variant,100,2096,33.755
medium_variant,100,2097,33.578
medium_variant,100,2098,33.426
medium_variant,100,2099,33.298
