variant,country,year,totalsurvivors_under_one_yearage
estimates,226,1950,7.421
estimates,226,1951,7.47
estimates,226,1952,7.567
estimates,226,1953,7.66
estimates,226,1954,7.749
estimates,226,1955,7.835
estimates,226,1956,7.921
estimates,226,1957,8.007
estimates,226,1958,8.098
estimates,226,1959,8.2
estimates,226,1960,8.319
estimates,226,1961,8.463
estimates,226,1962,8.634
estimates,226,1963,8.824
estimates,226,1964,9.022
estimates,226,1965,9.201
estimates,226,1966,9.333
estimates,226,1967,9.393
estimates,226,1968,9.369
estimates,226,1969,9.253
estimates,226,1970,9.035
estimates,226,1971,8.703
estimates,226,1972,8.287
estimates,226,1973,7.827
estimates,226,1974,7.37
estimates,226,1975,6.976
estimates,226,1976,6.712
estimates,226,1977,6.619
estimates,226,1978,6.723
estimates,226,1979,7.038
estimates,226,1980,7.568
estimates,226,1981,8.3
estimates,226,1982,9.177
estimates,226,1983,10.137
estimates,226,1984,11.128
estimates,226,1985,12.097
estimates,226,1986,12.997
estimates,226,1987,13.808
estimates,226,1988,14.52
estimates,226,1989,15.121
estimates,226,1990,15.612
estimates,226,1991,16.007
estimates,226,1992,16.34
estimates,226,1993,16.646
estimates,226,1994,16.944
estimates,226,1995,17.246
estimates,226,1996,17.557
estimates,226,1997,17.876
estimates,226,1998,18.204
estimates,226,1999,18.55
estimates,226,2000,18.928
estimates,226,2001,19.346
estimates,226,2002,19.808
estimates,226,2003,20.312
estimates,226,2004,20.856
estimates,226,2005,21.435
estimates,226,2006,22.043
estimates,226,2007,22.667
estimates,226,2008,23.295
estimates,226,2009,23.918
estimates,226,2010,24.531
estimates,226,2011,25.13
estimates,226,2012,25.717
estimates,226,2013,26.29
estimates,226,2014,26.844
estimates,226,2015,27.375
medium_variant,226,2015,27.375
medium_variant,226,2016,27.88
medium_variant,226,2017,28.355
medium_variant,226,2018,28.801
medium_variant,226,2019,29.218
medium_variant,226,2020,29.608
medium_variant,226,2021,29.971
medium_variant,226,2022,30.313
medium_variant,226,2023,30.637
medium_variant,226,2024,30.948
medium_variant,226,2025,31.251
medium_variant,226,2026,31.548
medium_variant,226,2027,31.84
medium_variant,226,2028,32.129
medium_variant,226,2029,32.419
medium_variant,226,2030,32.71
medium_variant,226,2031,33.003
medium_variant,226,2032,33.297
medium_variant,226,2033,33.592
medium_variant,226,2034,33.885
medium_variant,226,2035,34.177
medium_variant,226,2036,34.47
medium_variant,226,2037,34.758
medium_variant,226,2038,35.042
medium_variant,226,2039,35.32
medium_variant,226,2040,35.59
medium_variant,226,2041,35.849
medium_variant,226,2042,36.099
medium_variant,226,2043,36.337
medium_variant,226,2044,36.561
medium_variant,226,2045,36.772
medium_variant,226,2046,36.968
medium_variant,226,2047,37.149
medium_variant,226,2048,37.317
medium_variant,226,2049,37.472
medium_variant,226,2050,37.613
medium_variant,226,2051,37.743
medium_variant,226,2052,37.863
medium_variant,226,2053,37.971
medium_variant,226,2054,38.07
medium_variant,226,2055,38.161
medium_variant,226,2056,38.24
medium_variant,226,2057,38.309
medium_variant,226,2058,38.367
medium_variant,226,2059,38.416
medium_variant,226,2060,38.457
medium_variant,226,2061,38.49
medium_variant,226,2062,38.518
medium_variant,226,2063,38.541
medium_variant,226,2064,38.56
medium_variant,226,2065,38.576
medium_variant,226,2066,38.587
medium_variant,226,2067,38.596
medium_variant,226,2068,38.598
medium_variant,226,2069,38.595
medium_variant,226,2070,38.587
medium_variant,226,2071,38.573
medium_variant,226,2072,38.553
medium_variant,226,2073,38.527
medium_variant,226,2074,38.496
medium_variant,226,2075,38.457
medium_variant,226,2076,38.412
medium_variant,226,2077,38.36
medium_variant,226,2078,38.303
medium_variant,226,2079,38.238
medium_variant,226,2080,38.168
medium_variant,226,2081,38.092
medium_variant,226,2082,38.012
medium_variant,226,2083,37.928
medium_variant,226,2084,37.841
medium_variant,226,2085,37.75
medium_variant,226,2086,37.658
medium_variant,226,2087,37.563
medium_variant,226,2088,37.465
medium_variant,226,2089,37.366
medium_variant,226,2090,37.265
medium_variant,226,2091,37.165
medium_variant,226,2092,37.064
medium_variant,226,2093,36.964
medium_variant,226,2094,36.865
medium_variant,226,2095,36.765
medium_variant,226,2096,36.668
medium_variant,226,2097,36.57
medium_variant,226,2098,36.475
medium_variant,226,2099,36.379
