variant,country,year,totalsurvivors_under_one_yearage
estimates,222,1950,85.604
estimates,222,1951,87.009
estimates,222,1952,89.858
estimates,222,1953,92.779
estimates,222,1954,95.771
estimates,222,1955,98.832
estimates,222,1956,101.955
estimates,222,1957,105.129
estimates,222,1958,108.335
estimates,222,1959,111.537
estimates,222,1960,114.694
estimates,222,1961,117.764
estimates,222,1962,120.707
estimates,222,1963,123.495
estimates,222,1964,126.124
estimates,222,1965,128.624
estimates,222,1966,131.042
estimates,222,1967,133.431
estimates,222,1968,135.827
estimates,222,1969,138.233
estimates,222,1970,140.656
estimates,222,1971,143.088
estimates,222,1972,145.479
estimates,222,1973,147.765
estimates,222,1974,149.888
estimates,222,1975,151.759
estimates,222,1976,153.286
estimates,222,1977,154.433
estimates,222,1978,155.195
estimates,222,1979,155.593
estimates,222,1980,155.674
estimates,222,1981,155.513
estimates,222,1982,155.212
estimates,222,1983,154.868
estimates,222,1984,154.545
estimates,222,1985,154.313
estimates,222,1986,154.222
estimates,222,1987,154.241
estimates,222,1988,154.316
estimates,222,1989,154.398
estimates,222,1990,154.426
estimates,222,1991,154.327
estimates,222,1992,154.015
estimates,222,1993,153.402
estimates,222,1994,152.416
estimates,222,1995,150.955
estimates,222,1996,148.927
estimates,222,1997,146.355
estimates,222,1998,143.309
estimates,222,1999,139.878
estimates,222,2000,136.186
estimates,222,2001,132.38
estimates,222,2002,128.614
estimates,222,2003,125.029
estimates,222,2004,121.725
estimates,222,2005,118.757
estimates,222,2006,116.127
estimates,222,2007,113.763
estimates,222,2008,111.615
estimates,222,2009,109.682
estimates,222,2010,108
estimates,222,2011,106.613
estimates,222,2012,105.526
estimates,222,2013,104.712
estimates,222,2014,104.117
estimates,222,2015,103.66
medium_variant,222,2015,103.66
medium_variant,222,2016,103.254
medium_variant,222,2017,102.81
medium_variant,222,2018,102.256
medium_variant,222,2019,101.539
medium_variant,222,2020,100.629
medium_variant,222,2021,99.524
medium_variant,222,2022,98.277
medium_variant,222,2023,96.935
medium_variant,222,2024,95.52
medium_variant,222,2025,94.048
medium_variant,222,2026,92.533
medium_variant,222,2027,90.987
medium_variant,222,2028,89.43
medium_variant,222,2029,87.881
medium_variant,222,2030,86.356
medium_variant,222,2031,84.87
medium_variant,222,2032,83.422
medium_variant,222,2033,82.018
medium_variant,222,2034,80.67
medium_variant,222,2035,79.384
medium_variant,222,2036,78.167
medium_variant,222,2037,77.014
medium_variant,222,2038,75.924
medium_variant,222,2039,74.895
medium_variant,222,2040,73.926
medium_variant,222,2041,73.016
medium_variant,222,2042,72.163
medium_variant,222,2043,71.353
medium_variant,222,2044,70.578
medium_variant,222,2045,69.83
medium_variant,222,2046,69.097
medium_variant,222,2047,68.374
medium_variant,222,2048,67.652
medium_variant,222,2049,66.923
medium_variant,222,2050,66.179
medium_variant,222,2051,65.417
medium_variant,222,2052,64.64
medium_variant,222,2053,63.849
medium_variant,222,2054,63.046
medium_variant,222,2055,62.23
medium_variant,222,2056,61.402
medium_variant,222,2057,60.566
medium_variant,222,2058,59.727
medium_variant,222,2059,58.889
medium_variant,222,2060,58.057
medium_variant,222,2061,57.232
medium_variant,222,2062,56.417
medium_variant,222,2063,55.618
medium_variant,222,2064,54.834
medium_variant,222,2065,54.074
medium_variant,222,2066,53.339
medium_variant,222,2067,52.631
medium_variant,222,2068,51.949
medium_variant,222,2069,51.293
medium_variant,222,2070,50.667
medium_variant,222,2071,50.069
medium_variant,222,2072,49.497
medium_variant,222,2073,48.948
medium_variant,222,2074,48.419
medium_variant,222,2075,47.907
medium_variant,222,2076,47.411
medium_variant,222,2077,46.925
medium_variant,222,2078,46.449
medium_variant,222,2079,45.977
medium_variant,222,2080,45.506
medium_variant,222,2081,45.035
medium_variant,222,2082,44.56
medium_variant,222,2083,44.085
medium_variant,222,2084,43.604
medium_variant,222,2085,43.12
medium_variant,222,2086,42.629
medium_variant,222,2087,42.137
medium_variant,222,2088,41.641
medium_variant,222,2089,41.146
medium_variant,222,2090,40.653
medium_variant,222,2091,40.164
medium_variant,222,2092,39.681
medium_variant,222,2093,39.206
medium_variant,222,2094,38.739
medium_variant,222,2095,38.281
medium_variant,222,2096,37.833
medium_variant,222,2097,37.395
medium_variant,222,2098,36.965
medium_variant,222,2099,36.547
