variant,country,year,totalsurvivors_under_one_yearage
estimates,388,1950,41.076
estimates,388,1951,42.497
estimates,388,1952,45.282
estimates,388,1953,47.955
estimates,388,1954,50.515
estimates,388,1955,52.962
estimates,388,1956,55.293
estimates,388,1957,57.499
estimates,388,1958,59.567
estimates,388,1959,61.473
estimates,388,1960,63.19
estimates,388,1961,64.683
estimates,388,1962,65.918
estimates,388,1963,66.862
estimates,388,1964,67.497
estimates,388,1965,67.778
estimates,388,1966,67.668
estimates,388,1967,67.187
estimates,388,1968,66.397
estimates,388,1969,65.368
estimates,388,1970,64.186
estimates,388,1971,62.937
estimates,388,1972,61.715
estimates,388,1973,60.613
estimates,388,1974,59.709
estimates,388,1975,59.098
estimates,388,1976,58.85
estimates,388,1977,58.935
estimates,388,1978,59.293
estimates,388,1979,59.867
estimates,388,1980,60.554
estimates,388,1981,61.233
estimates,388,1982,61.793
estimates,388,1983,62.151
estimates,388,1984,62.268
estimates,388,1985,62.136
estimates,388,1986,61.794
estimates,388,1987,61.332
estimates,388,1988,60.832
estimates,388,1989,60.33
estimates,388,1990,59.867
estimates,388,1991,59.471
estimates,388,1992,59.131
estimates,388,1993,58.823
estimates,388,1994,58.527
estimates,388,1995,58.192
estimates,388,1996,57.753
estimates,388,1997,57.171
estimates,388,1998,56.433
estimates,388,1999,55.552
estimates,388,2000,54.577
estimates,388,2001,53.578
estimates,388,2002,52.628
estimates,388,2003,51.789
estimates,388,2004,51.085
estimates,388,2005,50.523
estimates,388,2006,50.084
estimates,388,2007,49.718
estimates,388,2008,49.382
estimates,388,2009,49.059
estimates,388,2010,48.747
estimates,388,2011,48.457
estimates,388,2012,48.197
estimates,388,2013,47.959
estimates,388,2014,47.726
estimates,388,2015,47.466
medium_variant,388,2015,47.466
medium_variant,388,2016,47.145
medium_variant,388,2017,46.739
medium_variant,388,2018,46.23
medium_variant,388,2019,45.61
medium_variant,388,2020,44.881
medium_variant,388,2021,44.05
medium_variant,388,2022,43.149
medium_variant,388,2023,42.207
medium_variant,388,2024,41.244
medium_variant,388,2025,40.275
medium_variant,388,2026,39.31
medium_variant,388,2027,38.352
medium_variant,388,2028,37.413
medium_variant,388,2029,36.507
medium_variant,388,2030,35.652
medium_variant,388,2031,34.86
medium_variant,388,2032,34.136
medium_variant,388,2033,33.481
medium_variant,388,2034,32.898
medium_variant,388,2035,32.391
medium_variant,388,2036,31.958
medium_variant,388,2037,31.59
medium_variant,388,2038,31.274
medium_variant,388,2039,30.996
medium_variant,388,2040,30.746
medium_variant,388,2041,30.515
medium_variant,388,2042,30.293
medium_variant,388,2043,30.072
medium_variant,388,2044,29.839
medium_variant,388,2045,29.588
medium_variant,388,2046,29.313
medium_variant,388,2047,29.017
medium_variant,388,2048,28.699
medium_variant,388,2049,28.359
medium_variant,388,2050,27.994
medium_variant,388,2051,27.603
medium_variant,388,2052,27.187
medium_variant,388,2053,26.754
medium_variant,388,2054,26.306
medium_variant,388,2055,25.849
medium_variant,388,2056,25.388
medium_variant,388,2057,24.927
medium_variant,388,2058,24.47
medium_variant,388,2059,24.025
medium_variant,388,2060,23.595
medium_variant,388,2061,23.185
medium_variant,388,2062,22.792
medium_variant,388,2063,22.417
medium_variant,388,2064,22.064
medium_variant,388,2065,21.732
medium_variant,388,2066,21.424
medium_variant,388,2067,21.138
medium_variant,388,2068,20.872
medium_variant,388,2069,20.624
medium_variant,388,2070,20.391
medium_variant,388,2071,20.17
medium_variant,388,2072,19.96
medium_variant,388,2073,19.756
medium_variant,388,2074,19.553
medium_variant,388,2075,19.352
medium_variant,388,2076,19.147
medium_variant,388,2077,18.94
medium_variant,388,2078,18.729
medium_variant,388,2079,18.512
medium_variant,388,2080,18.291
medium_variant,388,2081,18.061
medium_variant,388,2082,17.827
medium_variant,388,2083,17.587
medium_variant,388,2084,17.342
medium_variant,388,2085,17.094
medium_variant,388,2086,16.841
medium_variant,388,2087,16.584
medium_variant,388,2088,16.327
medium_variant,388,2089,16.069
medium_variant,388,2090,15.816
medium_variant,388,2091,15.567
medium_variant,388,2092,15.327
medium_variant,388,2093,15.093
medium_variant,388,2094,14.87
medium_variant,388,2095,14.657
medium_variant,388,2096,14.455
medium_variant,388,2097,14.263
medium_variant,388,2098,14.083
medium_variant,388,2099,13.913
