variant,country,year,totalsurvivors_under_one_yearage
estimates,740,1950,9.901
estimates,740,1951,9.987
estimates,740,1952,10.171
estimates,740,1953,10.38
estimates,740,1954,10.615
estimates,740,1955,10.875
estimates,740,1956,11.158
estimates,740,1957,11.461
estimates,740,1958,11.778
estimates,740,1959,12.098
estimates,740,1960,12.409
estimates,740,1961,12.695
estimates,740,1962,12.94
estimates,740,1963,13.133
estimates,740,1964,13.261
estimates,740,1965,13.322
estimates,740,1966,13.314
estimates,740,1967,13.25
estimates,740,1968,13.138
estimates,740,1969,12.984
estimates,740,1970,12.783
estimates,740,1971,12.529
estimates,740,1972,12.225
estimates,740,1973,11.881
estimates,740,1974,11.515
estimates,740,1975,11.156
estimates,740,1976,10.829
estimates,740,1977,10.557
estimates,740,1978,10.353
estimates,740,1979,10.224
estimates,740,1980,10.173
estimates,740,1981,10.188
estimates,740,1982,10.248
estimates,740,1983,10.33
estimates,740,1984,10.423
estimates,740,1985,10.514
estimates,740,1986,10.601
estimates,740,1987,10.681
estimates,740,1988,10.753
estimates,740,1989,10.811
estimates,740,1990,10.85
estimates,740,1991,10.864
estimates,740,1992,10.858
estimates,740,1993,10.831
estimates,740,1994,10.785
estimates,740,1995,10.722
estimates,740,1996,10.645
estimates,740,1997,10.56
estimates,740,1998,10.471
estimates,740,1999,10.381
estimates,740,2000,10.296
estimates,740,2001,10.215
estimates,740,2002,10.141
estimates,740,2003,10.073
estimates,740,2004,10.011
estimates,740,2005,9.956
estimates,740,2006,9.91
estimates,740,2007,9.869
estimates,740,2008,9.832
estimates,740,2009,9.799
estimates,740,2010,9.767
estimates,740,2011,9.735
estimates,740,2012,9.702
estimates,740,2013,9.665
estimates,740,2014,9.625
estimates,740,2015,9.583
medium_variant,740,2015,9.583
medium_variant,740,2016,9.537
medium_variant,740,2017,9.492
medium_variant,740,2018,9.446
medium_variant,740,2019,9.401
medium_variant,740,2020,9.355
medium_variant,740,2021,9.308
medium_variant,740,2022,9.26
medium_variant,740,2023,9.211
medium_variant,740,2024,9.159
medium_variant,740,2025,9.106
medium_variant,740,2026,9.05
medium_variant,740,2027,8.993
medium_variant,740,2028,8.936
medium_variant,740,2029,8.877
medium_variant,740,2030,8.818
medium_variant,740,2031,8.757
medium_variant,740,2032,8.694
medium_variant,740,2033,8.63
medium_variant,740,2034,8.566
medium_variant,740,2035,8.501
medium_variant,740,2036,8.435
medium_variant,740,2037,8.368
medium_variant,740,2038,8.303
medium_variant,740,2039,8.237
medium_variant,740,2040,8.172
medium_variant,740,2041,8.108
medium_variant,740,2042,8.045
medium_variant,740,2043,7.982
medium_variant,740,2044,7.92
medium_variant,740,2045,7.859
medium_variant,740,2046,7.8
medium_variant,740,2047,7.74
medium_variant,740,2048,7.682
medium_variant,740,2049,7.624
medium_variant,740,2050,7.567
medium_variant,740,2051,7.511
medium_variant,740,2052,7.456
medium_variant,740,2053,7.401
medium_variant,740,2054,7.348
medium_variant,740,2055,7.294
medium_variant,740,2056,7.242
medium_variant,740,2057,7.19
medium_variant,740,2058,7.139
medium_variant,740,2059,7.088
medium_variant,740,2060,7.037
medium_variant,740,2061,6.986
medium_variant,740,2062,6.937
medium_variant,740,2063,6.886
medium_variant,740,2064,6.836
medium_variant,740,2065,6.785
medium_variant,740,2066,6.736
medium_variant,740,2067,6.685
medium_variant,740,2068,6.636
medium_variant,740,2069,6.587
medium_variant,740,2070,6.538
medium_variant,740,2071,6.491
medium_variant,740,2072,6.445
medium_variant,740,2073,6.4
medium_variant,740,2074,6.356
medium_variant,740,2075,6.312
medium_variant,740,2076,6.27
medium_variant,740,2077,6.227
medium_variant,740,2078,6.185
medium_variant,740,2079,6.142
medium_variant,740,2080,6.1
medium_variant,740,2081,6.059
medium_variant,740,2082,6.018
medium_variant,740,2083,5.978
medium_variant,740,2084,5.94
medium_variant,740,2085,5.902
medium_variant,740,2086,5.865
medium_variant,740,2087,5.829
medium_variant,740,2088,5.792
medium_variant,740,2089,5.757
medium_variant,740,2090,5.721
medium_variant,740,2091,5.686
medium_variant,740,2092,5.651
medium_variant,740,2093,5.618
medium_variant,740,2094,5.583
medium_variant,740,2095,5.551
medium_variant,740,2096,5.518
medium_variant,740,2097,5.487
medium_variant,740,2098,5.455
medium_variant,740,2099,5.425
