variant,country,year,totalsurvivors_under_one_yearage
estimates,178,1950,29.443
estimates,178,1951,29.781
estimates,178,1952,30.487
estimates,178,1953,31.253
estimates,178,1954,32.077
estimates,178,1955,32.962
estimates,178,1956,33.906
estimates,178,1957,34.91
estimates,178,1958,35.971
estimates,178,1959,37.088
estimates,178,1960,38.258
estimates,178,1961,39.476
estimates,178,1962,40.74
estimates,178,1963,42.048
estimates,178,1964,43.401
estimates,178,1965,44.803
estimates,178,1966,46.265
estimates,178,1967,47.79
estimates,178,1968,49.38
estimates,178,1969,51.029
estimates,178,1970,52.737
estimates,178,1971,54.505
estimates,178,1972,56.319
estimates,178,1973,58.161
estimates,178,1974,60.006
estimates,178,1975,61.825
estimates,178,1976,63.586
estimates,178,1977,65.271
estimates,178,1978,66.874
estimates,178,1979,68.391
estimates,178,1980,69.826
estimates,178,1981,71.191
estimates,178,1982,72.514
estimates,178,1983,73.829
estimates,178,1984,75.16
estimates,178,1985,76.52
estimates,178,1986,77.912
estimates,178,1987,79.345
estimates,178,1988,80.836
estimates,178,1989,82.417
estimates,178,1990,84.137
estimates,178,1991,86.04
estimates,178,1992,88.147
estimates,178,1993,90.459
estimates,178,1994,92.972
estimates,178,1995,95.658
estimates,178,1996,98.476
estimates,178,1997,101.377
estimates,178,1998,104.325
estimates,178,1999,107.309
estimates,178,2000,110.341
estimates,178,2001,113.459
estimates,178,2002,116.695
estimates,178,2003,120.067
estimates,178,2004,123.563
estimates,178,2005,127.179
estimates,178,2006,130.904
estimates,178,2007,134.694
estimates,178,2008,138.485
estimates,178,2009,142.208
estimates,178,2010,145.759
estimates,178,2011,149.026
estimates,178,2012,151.976
estimates,178,2013,154.611
estimates,178,2014,156.965
estimates,178,2015,159.105
medium_variant,178,2015,159.105
medium_variant,178,2016,161.138
medium_variant,178,2017,163.19
medium_variant,178,2018,165.377
medium_variant,178,2019,167.77
medium_variant,178,2020,170.416
medium_variant,178,2021,173.326
medium_variant,178,2022,176.446
medium_variant,178,2023,179.725
medium_variant,178,2024,183.148
medium_variant,178,2025,186.704
medium_variant,178,2026,190.387
medium_variant,178,2027,194.176
medium_variant,178,2028,198.041
medium_variant,178,2029,201.948
medium_variant,178,2030,205.866
medium_variant,178,2031,209.77
medium_variant,178,2032,213.642
medium_variant,178,2033,217.457
medium_variant,178,2034,221.187
medium_variant,178,2035,224.805
medium_variant,178,2036,228.289
medium_variant,178,2037,231.644
medium_variant,178,2038,234.874
medium_variant,178,2039,237.983
medium_variant,178,2040,240.973
medium_variant,178,2041,243.851
medium_variant,178,2042,246.638
medium_variant,178,2043,249.359
medium_variant,178,2044,252.039
medium_variant,178,2045,254.704
medium_variant,178,2046,257.376
medium_variant,178,2047,260.068
medium_variant,178,2048,262.786
medium_variant,178,2049,265.542
medium_variant,178,2050,268.34
medium_variant,178,2051,271.176
medium_variant,178,2052,274.036
medium_variant,178,2053,276.905
medium_variant,178,2054,279.772
medium_variant,178,2055,282.637
medium_variant,178,2056,285.502
medium_variant,178,2057,288.361
medium_variant,178,2058,291.204
medium_variant,178,2059,294.011
medium_variant,178,2060,296.76
medium_variant,178,2061,299.427
medium_variant,178,2062,301.995
medium_variant,178,2063,304.453
medium_variant,178,2064,306.793
medium_variant,178,2065,309.015
medium_variant,178,2066,311.123
medium_variant,178,2067,313.139
medium_variant,178,2068,315.077
medium_variant,178,2069,316.945
medium_variant,178,2070,318.749
medium_variant,178,2071,320.489
medium_variant,178,2072,322.164
medium_variant,178,2073,323.778
medium_variant,178,2074,325.333
medium_variant,178,2075,326.839
medium_variant,178,2076,328.299
medium_variant,178,2077,329.718
medium_variant,178,2078,331.099
medium_variant,178,2079,332.446
medium_variant,178,2080,333.765
medium_variant,178,2081,335.066
medium_variant,178,2082,336.343
medium_variant,178,2083,337.588
medium_variant,178,2084,338.791
medium_variant,178,2085,339.936
medium_variant,178,2086,341.003
medium_variant,178,2087,341.977
medium_variant,178,2088,342.849
medium_variant,178,2089,343.616
medium_variant,178,2090,344.281
medium_variant,178,2091,344.855
medium_variant,178,2092,345.348
medium_variant,178,2093,345.772
medium_variant,178,2094,346.137
medium_variant,178,2095,346.449
medium_variant,178,2096,346.71
medium_variant,178,2097,346.924
medium_variant,178,2098,347.09
medium_variant,178,2099,347.209
