variant,country,year,totalsurvivors_under_one_yearage
Estimates,830,1950,1.481
Estimates,830,1951,1.47
Estimates,830,1952,1.455
Estimates,830,1953,1.452
Estimates,830,1954,1.461
Estimates,830,1955,1.481
Estimates,830,1956,1.512
Estimates,830,1957,1.554
Estimates,830,1958,1.604
Estimates,830,1959,1.659
Estimates,830,1960,1.716
Estimates,830,1961,1.77
Estimates,830,1962,1.817
Estimates,830,1963,1.854
Estimates,830,1964,1.876
Estimates,830,1965,1.883
Estimates,830,1966,1.875
Estimates,830,1967,1.854
Estimates,830,1968,1.824
Estimates,830,1969,1.788
Estimates,830,1970,1.746
Estimates,830,1971,1.702
Estimates,830,1972,1.655
Estimates,830,1973,1.611
Estimates,830,1974,1.569
Estimates,830,1975,1.533
Estimates,830,1976,1.503
Estimates,830,1977,1.481
Estimates,830,1978,1.466
Estimates,830,1979,1.458
Estimates,830,1980,1.459
Estimates,830,1981,1.468
Estimates,830,1982,1.484
Estimates,830,1983,1.506
Estimates,830,1984,1.532
Estimates,830,1985,1.561
Estimates,830,1986,1.593
Estimates,830,1987,1.625
Estimates,830,1988,1.654
Estimates,830,1989,1.681
Estimates,830,1990,1.702
Estimates,830,1991,1.715
Estimates,830,1992,1.721
Estimates,830,1993,1.718
Estimates,830,1994,1.71
Estimates,830,1995,1.696
Estimates,830,1996,1.678
Estimates,830,1997,1.66
Estimates,830,1998,1.643
Estimates,830,1999,1.629
Estimates,830,2000,1.618
Estimates,830,2001,1.609
Estimates,830,2002,1.601
Estimates,830,2003,1.592
Estimates,830,2004,1.583
Estimates,830,2005,1.573
Estimates,830,2006,1.565
Estimates,830,2007,1.556
Estimates,830,2008,1.549
Estimates,830,2009,1.543
Estimates,830,2010,1.538
Estimates,830,2011,1.535
Estimates,830,2012,1.533
Estimates,830,2013,1.531
Estimates,830,2014,1.53
Estimates,830,2015,1.529
Medium_variant,830,2015,1.529
Medium_variant,830,2016,1.528
Medium_variant,830,2017,1.528
Medium_variant,830,2018,1.529
Medium_variant,830,2019,1.531
Medium_variant,830,2020,1.532
Medium_variant,830,2021,1.535
Medium_variant,830,2022,1.537
Medium_variant,830,2023,1.541
Medium_variant,830,2024,1.543
Medium_variant,830,2025,1.547
Medium_variant,830,2026,1.549
Medium_variant,830,2027,1.553
Medium_variant,830,2028,1.555
Medium_variant,830,2029,1.558
Medium_variant,830,2030,1.56
Medium_variant,830,2031,1.562
Medium_variant,830,2032,1.564
Medium_variant,830,2033,1.566
Medium_variant,830,2034,1.568
Medium_variant,830,2035,1.569
Medium_variant,830,2036,1.57
Medium_variant,830,2037,1.572
Medium_variant,830,2038,1.572
Medium_variant,830,2039,1.574
Medium_variant,830,2040,1.574
Medium_variant,830,2041,1.576
Medium_variant,830,2042,1.576
Medium_variant,830,2043,1.578
Medium_variant,830,2044,1.58
Medium_variant,830,2045,1.582
Medium_variant,830,2046,1.584
Medium_variant,830,2047,1.587
Medium_variant,830,2048,1.589
Medium_variant,830,2049,1.593
Medium_variant,830,2050,1.596
Medium_variant,830,2051,1.599
Medium_variant,830,2052,1.603
Medium_variant,830,2053,1.607
Medium_variant,830,2054,1.611
Medium_variant,830,2055,1.615
Medium_variant,830,2056,1.618
Medium_variant,830,2057,1.621
Medium_variant,830,2058,1.625
Medium_variant,830,2059,1.629
Medium_variant,830,2060,1.632
Medium_variant,830,2061,1.635
Medium_variant,830,2062,1.638
Medium_variant,830,2063,1.64
Medium_variant,830,2064,1.642
Medium_variant,830,2065,1.644
Medium_variant,830,2066,1.646
Medium_variant,830,2067,1.648
Medium_variant,830,2068,1.648
Medium_variant,830,2069,1.65
Medium_variant,830,2070,1.65
Medium_variant,830,2071,1.65
Medium_variant,830,2072,1.65
Medium_variant,830,2073,1.65
Medium_variant,830,2074,1.65
Medium_variant,830,2075,1.65
Medium_variant,830,2076,1.65
Medium_variant,830,2077,1.65
Medium_variant,830,2078,1.65
Medium_variant,830,2079,1.65
Medium_variant,830,2080,1.65
Medium_variant,830,2081,1.65
Medium_variant,830,2082,1.65
Medium_variant,830,2083,1.65
Medium_variant,830,2084,1.65
Medium_variant,830,2085,1.65
Medium_variant,830,2086,1.65
Medium_variant,830,2087,1.65
Medium_variant,830,2088,1.65
Medium_variant,830,2089,1.65
Medium_variant,830,2090,1.648
Medium_variant,830,2091,1.648
Medium_variant,830,2092,1.648
Medium_variant,830,2093,1.646
Medium_variant,830,2094,1.645
Medium_variant,830,2095,1.644
Medium_variant,830,2096,1.642
Medium_variant,830,2097,1.64
Medium_variant,830,2098,1.638
Medium_variant,830,2099,1.636
