variant,country,year,totalsurvivors_under_one_yearage
Estimates,250,1950,790.994
Estimates,250,1951,786.644
Estimates,250,1952,779.31
Estimates,250,1953,774.762
Estimates,250,1954,773.031
Estimates,250,1955,774.104
Estimates,250,1956,777.864
Estimates,250,1957,784.098
Estimates,250,1958,792.394
Estimates,250,1959,802.039
Estimates,250,1960,812.165
Estimates,250,1961,821.829
Estimates,250,1962,830.053
Estimates,250,1963,836.076
Estimates,250,1964,839.536
Estimates,250,1965,840.645
Estimates,250,1966,840.087
Estimates,250,1967,838.732
Estimates,250,1968,837.091
Estimates,250,1969,835.064
Estimates,250,1970,831.66
Estimates,250,1971,825.468
Estimates,250,1972,815.732
Estimates,250,1973,802.485
Estimates,250,1974,786.546
Estimates,250,1975,769.82
Estimates,250,1976,754.765
Estimates,250,1977,743.409
Estimates,250,1978,736.999
Estimates,250,1979,735.77
Estimates,250,1980,739.087
Estimates,250,1981,745.477
Estimates,250,1982,752.633
Estimates,250,1983,758.614
Estimates,250,1984,762.483
Estimates,250,1985,763.517
Estimates,250,1986,761.509
Estimates,250,1987,757.292
Estimates,250,1988,751.763
Estimates,250,1989,745.43
Estimates,250,1990,738.976
Estimates,250,1991,733.112
Estimates,250,1992,728.382
Estimates,250,1993,725.218
Estimates,250,1994,723.9
Estimates,250,1995,724.584
Estimates,250,1996,727.199
Estimates,250,1997,731.245
Estimates,250,1998,736.215
Estimates,250,1999,741.797
Estimates,250,2000,747.727
Estimates,250,2001,753.812
Estimates,250,2002,759.905
Estimates,250,2003,765.81
Estimates,250,2004,771.272
Estimates,250,2005,776.046
Estimates,250,2006,779.957
Estimates,250,2007,783.002
Estimates,250,2008,785.195
Estimates,250,2009,786.518
Estimates,250,2010,786.968
Estimates,250,2011,786.581
Estimates,250,2012,785.514
Estimates,250,2013,783.948
Estimates,250,2014,782.034
Estimates,250,2015,779.885
Medium_variant,250,2015,779.885
Medium_variant,250,2016,777.576
Medium_variant,250,2017,775.182
Medium_variant,250,2018,772.818
Medium_variant,250,2019,770.636
Medium_variant,250,2020,768.787
Medium_variant,250,2021,767.39
Medium_variant,250,2022,766.487
Medium_variant,250,2023,766.109
Medium_variant,250,2024,766.298
Medium_variant,250,2025,767.111
Medium_variant,250,2026,768.579
Medium_variant,250,2027,770.615
Medium_variant,250,2028,773.094
Medium_variant,250,2029,775.895
Medium_variant,250,2030,778.897
Medium_variant,250,2031,781.986
Medium_variant,250,2032,785.042
Medium_variant,250,2033,787.932
Medium_variant,250,2034,790.525
Medium_variant,250,2035,792.695
Medium_variant,250,2036,794.358
Medium_variant,250,2037,795.528
Medium_variant,250,2038,796.234
Medium_variant,250,2039,796.48
Medium_variant,250,2040,796.275
Medium_variant,250,2041,795.643
Medium_variant,250,2042,794.671
Medium_variant,250,2043,793.462
Medium_variant,250,2044,792.108
Medium_variant,250,2045,790.695
Medium_variant,250,2046,789.288
Medium_variant,250,2047,787.93
Medium_variant,250,2048,786.673
Medium_variant,250,2049,785.577
Medium_variant,250,2050,784.696
Medium_variant,250,2051,784.052
Medium_variant,250,2052,783.63
Medium_variant,250,2053,783.412
Medium_variant,250,2054,783.398
Medium_variant,250,2055,783.598
Medium_variant,250,2056,784.016
Medium_variant,250,2057,784.629
Medium_variant,250,2058,785.399
Medium_variant,250,2059,786.287
Medium_variant,250,2060,787.259
Medium_variant,250,2061,788.283
Medium_variant,250,2062,789.327
Medium_variant,250,2063,790.345
Medium_variant,250,2064,791.289
Medium_variant,250,2065,792.114
Medium_variant,250,2066,792.789
Medium_variant,250,2067,793.308
Medium_variant,250,2068,793.66
Medium_variant,250,2069,793.832
Medium_variant,250,2070,793.804
Medium_variant,250,2071,793.566
Medium_variant,250,2072,793.137
Medium_variant,250,2073,792.545
Medium_variant,250,2074,791.816
Medium_variant,250,2075,790.973
Medium_variant,250,2076,790.039
Medium_variant,250,2077,789.042
Medium_variant,250,2078,788.021
Medium_variant,250,2079,787.013
Medium_variant,250,2080,786.053
Medium_variant,250,2081,785.168
Medium_variant,250,2082,784.366
Medium_variant,250,2083,783.649
Medium_variant,250,2084,783.032
Medium_variant,250,2085,782.521
Medium_variant,250,2086,782.119
Medium_variant,250,2087,781.807
Medium_variant,250,2088,781.566
Medium_variant,250,2089,781.383
Medium_variant,250,2090,781.244
Medium_variant,250,2091,781.135
Medium_variant,250,2092,781.043
Medium_variant,250,2093,780.962
Medium_variant,250,2094,780.883
Medium_variant,250,2095,780.803
Medium_variant,250,2096,780.718
Medium_variant,250,2097,780.627
Medium_variant,250,2098,780.532
Medium_variant,250,2099,780.431
