variant,country,year,totalsurvivors_under_one_yearage
Estimates,8,1950,40.767
Estimates,8,1951,41.924
Estimates,8,1952,44.211
Estimates,8,1953,46.436
Estimates,8,1954,48.6
Estimates,8,1955,50.699
Estimates,8,1956,52.726
Estimates,8,1957,54.671
Estimates,8,1958,56.507
Estimates,8,1959,58.194
Estimates,8,1960,59.682
Estimates,8,1961,60.924
Estimates,8,1962,61.881
Estimates,8,1963,62.544
Estimates,8,1964,62.942
Estimates,8,1965,63.138
Estimates,8,1966,63.221
Estimates,8,1967,63.288
Estimates,8,1968,63.416
Estimates,8,1969,63.65
Estimates,8,1970,63.997
Estimates,8,1971,64.429
Estimates,8,1972,64.885
Estimates,8,1973,65.325
Estimates,8,1974,65.745
Estimates,8,1975,66.158
Estimates,8,1976,66.581
Estimates,8,1977,67.047
Estimates,8,1978,67.587
Estimates,8,1979,68.219
Estimates,8,1980,69.007
Estimates,8,1981,70.02
Estimates,8,1982,71.25
Estimates,8,1983,72.635
Estimates,8,1984,74.081
Estimates,8,1985,75.445
Estimates,8,1986,76.568
Estimates,8,1987,77.309
Estimates,8,1988,77.552
Estimates,8,1989,77.229
Estimates,8,1990,76.289
Estimates,8,1991,74.725
Estimates,8,1992,72.652
Estimates,8,1993,70.197
Estimates,8,1994,67.456
Estimates,8,1995,64.529
Estimates,8,1996,61.506
Estimates,8,1997,58.456
Estimates,8,1998,55.448
Estimates,8,1999,52.551
Estimates,8,2000,49.771
Estimates,8,2001,47.066
Estimates,8,2002,44.408
Estimates,8,2003,41.811
Estimates,8,2004,39.356
Estimates,8,2005,37.195
Estimates,8,2006,35.506
Estimates,8,2007,34.39
Estimates,8,2008,33.877
Estimates,8,2009,33.941
Estimates,8,2010,34.491
Estimates,8,2011,35.39
Estimates,8,2012,36.438
Estimates,8,2013,37.455
Estimates,8,2014,38.33
Estimates,8,2015,38.992
Medium_variant,8,2015,38.992
Medium_variant,8,2016,39.423
Medium_variant,8,2017,39.686
Medium_variant,8,2018,39.82
Medium_variant,8,2019,39.819
Medium_variant,8,2020,39.67
Medium_variant,8,2021,39.355
Medium_variant,8,2022,38.883
Medium_variant,8,2023,38.267
Medium_variant,8,2024,37.528
Medium_variant,8,2025,36.681
Medium_variant,8,2026,35.745
Medium_variant,8,2027,34.747
Medium_variant,8,2028,33.723
Medium_variant,8,2029,32.703
Medium_variant,8,2030,31.721
Medium_variant,8,2031,30.795
Medium_variant,8,2032,29.934
Medium_variant,8,2033,29.147
Medium_variant,8,2034,28.451
Medium_variant,8,2035,27.86
Medium_variant,8,2036,27.383
Medium_variant,8,2037,27.013
Medium_variant,8,2038,26.738
Medium_variant,8,2039,26.548
Medium_variant,8,2040,26.437
Medium_variant,8,2041,26.396
Medium_variant,8,2042,26.412
Medium_variant,8,2043,26.465
Medium_variant,8,2044,26.534
Medium_variant,8,2045,26.603
Medium_variant,8,2046,26.659
Medium_variant,8,2047,26.694
Medium_variant,8,2048,26.698
Medium_variant,8,2049,26.66
Medium_variant,8,2050,26.566
Medium_variant,8,2051,26.408
Medium_variant,8,2052,26.189
Medium_variant,8,2053,25.914
Medium_variant,8,2054,25.583
Medium_variant,8,2055,25.2
Medium_variant,8,2056,24.766
Medium_variant,8,2057,24.29
Medium_variant,8,2058,23.786
Medium_variant,8,2059,23.265
Medium_variant,8,2060,22.742
Medium_variant,8,2061,22.225
Medium_variant,8,2062,21.723
Medium_variant,8,2063,21.245
Medium_variant,8,2064,20.799
Medium_variant,8,2065,20.397
Medium_variant,8,2066,20.043
Medium_variant,8,2067,19.737
Medium_variant,8,2068,19.473
Medium_variant,8,2069,19.254
Medium_variant,8,2070,19.078
Medium_variant,8,2071,18.943
Medium_variant,8,2072,18.844
Medium_variant,8,2073,18.772
Medium_variant,8,2074,18.72
Medium_variant,8,2075,18.68
Medium_variant,8,2076,18.646
Medium_variant,8,2077,18.611
Medium_variant,8,2078,18.572
Medium_variant,8,2079,18.52
Medium_variant,8,2080,18.447
Medium_variant,8,2081,18.351
Medium_variant,8,2082,18.231
Medium_variant,8,2083,18.088
Medium_variant,8,2084,17.92
Medium_variant,8,2085,17.728
Medium_variant,8,2086,17.512
Medium_variant,8,2087,17.275
Medium_variant,8,2088,17.021
Medium_variant,8,2089,16.758
Medium_variant,8,2090,16.488
Medium_variant,8,2091,16.218
Medium_variant,8,2092,15.951
Medium_variant,8,2093,15.689
Medium_variant,8,2094,15.436
Medium_variant,8,2095,15.193
Medium_variant,8,2096,14.961
Medium_variant,8,2097,14.739
Medium_variant,8,2098,14.528
Medium_variant,8,2099,14.328
