variant,country,year,totalsurvivors_under_one_yearage
estimates,792,1950,869.654
estimates,792,1951,880.686
estimates,792,1952,902.176
estimates,792,1953,922.469
estimates,792,1954,941.573
estimates,792,1955,959.488
estimates,792,1956,976.206
estimates,792,1957,991.766
estimates,792,1958,1006.208
estimates,792,1959,1019.59
estimates,792,1960,1032.023
estimates,792,1961,1043.695
estimates,792,1962,1054.904
estimates,792,1963,1066.075
estimates,792,1964,1077.733
estimates,792,1965,1090.745
estimates,792,1966,1106.003
estimates,792,1967,1123.817
estimates,792,1968,1144.144
estimates,792,1969,1166.709
estimates,792,1970,1190.847
estimates,792,1971,1215.621
estimates,792,1972,1239.947
estimates,792,1973,1262.924
estimates,792,1974,1284.046
estimates,792,1975,1303.396
estimates,792,1976,1321.516
estimates,792,1977,1338.958
estimates,792,1978,1355.825
estimates,792,1979,1371.597
estimates,792,1980,1384.997
estimates,792,1981,1394.412
estimates,792,1982,1398.818
estimates,792,1983,1397.818
estimates,792,1984,1391.68
estimates,792,1985,1381.139
estimates,792,1986,1367.39
estimates,792,1987,1352.307
estimates,792,1988,1337.708
estimates,792,1989,1324.872
estimates,792,1990,1315.184
estimates,792,1991,1309.628
estimates,792,1992,1307.878
estimates,792,1993,1309.284
estimates,792,1994,1313.313
estimates,792,1995,1318.87
estimates,792,1996,1324.537
estimates,792,1997,1328.98
estimates,792,1998,1331.206
estimates,792,1999,1330.762
estimates,792,2000,1327.595
estimates,792,2001,1322.145
estimates,792,2002,1315.54
estimates,792,2003,1308.809
estimates,792,2004,1302.471
estimates,792,2005,1297.11
estimates,792,2006,1293.161
estimates,792,2007,1290.524
estimates,792,2008,1288.951
estimates,792,2009,1288.223
estimates,792,2010,1287.901
estimates,792,2011,1287.418
estimates,792,2012,1286.195
estimates,792,2013,1283.771
estimates,792,2014,1279.895
estimates,792,2015,1274.421
medium_variant,792,2015,1274.421
medium_variant,792,2016,1267.388
medium_variant,792,2017,1259.187
medium_variant,792,2018,1250.223
medium_variant,792,2019,1240.741
medium_variant,792,2020,1230.981
medium_variant,792,2021,1221.14
medium_variant,792,2022,1211.352
medium_variant,792,2023,1201.757
medium_variant,792,2024,1192.512
medium_variant,792,2025,1183.736
medium_variant,792,2026,1175.478
medium_variant,792,2027,1167.664
medium_variant,792,2028,1160.222
medium_variant,792,2029,1153.139
medium_variant,792,2030,1146.405
medium_variant,792,2031,1140.004
medium_variant,792,2032,1133.882
medium_variant,792,2033,1127.969
medium_variant,792,2034,1122.197
medium_variant,792,2035,1116.499
medium_variant,792,2036,1110.826
medium_variant,792,2037,1105.14
medium_variant,792,2038,1099.403
medium_variant,792,2039,1093.57
medium_variant,792,2040,1087.598
medium_variant,792,2041,1081.466
medium_variant,792,2042,1075.19
medium_variant,792,2043,1068.791
medium_variant,792,2044,1062.278
medium_variant,792,2045,1055.654
medium_variant,792,2046,1048.925
medium_variant,792,2047,1042.119
medium_variant,792,2048,1035.277
medium_variant,792,2049,1028.442
medium_variant,792,2050,1021.651
medium_variant,792,2051,1014.94
medium_variant,792,2052,1008.334
medium_variant,792,2053,1001.862
medium_variant,792,2054,995.562
medium_variant,792,2055,989.466
medium_variant,792,2056,983.599
medium_variant,792,2057,977.952
medium_variant,792,2058,972.515
medium_variant,792,2059,967.277
medium_variant,792,2060,962.226
medium_variant,792,2061,957.342
medium_variant,792,2062,952.596
medium_variant,792,2063,947.957
medium_variant,792,2064,943.403
medium_variant,792,2065,938.925
medium_variant,792,2066,934.521
medium_variant,792,2067,930.192
medium_variant,792,2068,925.932
medium_variant,792,2069,921.723
medium_variant,792,2070,917.547
medium_variant,792,2071,913.39
medium_variant,792,2072,909.235
medium_variant,792,2073,905.068
medium_variant,792,2074,900.868
medium_variant,792,2075,896.605
medium_variant,792,2076,892.251
medium_variant,792,2077,887.809
medium_variant,792,2078,883.292
medium_variant,792,2079,878.72
medium_variant,792,2080,874.129
medium_variant,792,2081,869.558
medium_variant,792,2082,865.052
medium_variant,792,2083,860.645
medium_variant,792,2084,856.36
medium_variant,792,2085,852.208
medium_variant,792,2086,848.187
medium_variant,792,2087,844.271
medium_variant,792,2088,840.438
medium_variant,792,2089,836.677
medium_variant,792,2090,832.98
medium_variant,792,2091,829.339
medium_variant,792,2092,825.751
medium_variant,792,2093,822.209
medium_variant,792,2094,818.714
medium_variant,792,2095,815.262
medium_variant,792,2096,811.854
medium_variant,792,2097,808.487
medium_variant,792,2098,805.164
medium_variant,792,2099,801.882
