variant,country,year,totalsurvivors_under_one_yearage
Estimates,498,1950,63.293
Estimates,498,1951,64.668
Estimates,498,1952,67.291
Estimates,498,1953,69.648
Estimates,498,1954,71.738
Estimates,498,1955,73.551
Estimates,498,1956,75.07
Estimates,498,1957,76.278
Estimates,498,1958,77.149
Estimates,498,1959,77.626
Estimates,498,1960,77.655
Estimates,498,1961,77.202
Estimates,498,1962,76.261
Estimates,498,1963,74.888
Estimates,498,1964,73.21
Estimates,498,1965,71.426
Estimates,498,1966,69.77
Estimates,498,1967,68.431
Estimates,498,1968,67.555
Estimates,498,1969,67.216
Estimates,498,1970,67.417
Estimates,498,1971,68.075
Estimates,498,1972,69.015
Estimates,498,1973,70.092
Estimates,498,1974,71.253
Estimates,498,1975,72.508
Estimates,498,1976,73.914
Estimates,498,1977,75.517
Estimates,498,1978,77.316
Estimates,498,1979,79.245
Estimates,498,1980,81.26
Estimates,498,1981,83.321
Estimates,498,1982,85.31
Estimates,498,1983,87.069
Estimates,498,1984,88.424
Estimates,498,1985,89.1
Estimates,498,1986,88.818
Estimates,498,1987,87.502
Estimates,498,1988,85.185
Estimates,498,1989,81.978
Estimates,498,1990,78.117
Estimates,498,1991,73.932
Estimates,498,1992,69.774
Estimates,498,1993,65.922
Estimates,498,1994,62.522
Estimates,498,1995,59.568
Estimates,498,1996,56.919
Estimates,498,1997,54.358
Estimates,498,1998,51.76
Estimates,498,1999,49.163
Estimates,498,2000,46.716
Estimates,498,2001,44.636
Estimates,498,2002,43.098
Estimates,498,2003,42.194
Estimates,498,2004,41.905
Estimates,498,2005,42.135
Estimates,498,2006,42.724
Estimates,498,2007,43.437
Estimates,498,2008,44.071
Estimates,498,2009,44.51
Estimates,498,2010,44.676
Estimates,498,2011,44.555
Estimates,498,2012,44.228
Estimates,498,2013,43.765
Estimates,498,2014,43.178
Estimates,498,2015,42.482
Medium_variant,498,2015,42.482
Medium_variant,498,2016,41.688
Medium_variant,498,2017,40.817
Medium_variant,498,2018,39.894
Medium_variant,498,2019,38.945
Medium_variant,498,2020,37.991
Medium_variant,498,2021,37.05
Medium_variant,498,2022,36.13
Medium_variant,498,2023,35.241
Medium_variant,498,2024,34.393
Medium_variant,498,2025,33.596
Medium_variant,498,2026,32.85
Medium_variant,498,2027,32.149
Medium_variant,498,2028,31.491
Medium_variant,498,2029,30.883
Medium_variant,498,2030,30.331
Medium_variant,498,2031,29.848
Medium_variant,498,2032,29.437
Medium_variant,498,2033,29.099
Medium_variant,498,2034,28.829
Medium_variant,498,2035,28.624
Medium_variant,498,2036,28.481
Medium_variant,498,2037,28.384
Medium_variant,498,2038,28.32
Medium_variant,498,2039,28.274
Medium_variant,498,2040,28.23
Medium_variant,498,2041,28.181
Medium_variant,498,2042,28.118
Medium_variant,498,2043,28.035
Medium_variant,498,2044,27.923
Medium_variant,498,2045,27.773
Medium_variant,498,2046,27.58
Medium_variant,498,2047,27.346
Medium_variant,498,2048,27.077
Medium_variant,498,2049,26.775
Medium_variant,498,2050,26.444
Medium_variant,498,2051,26.086
Medium_variant,498,2052,25.708
Medium_variant,498,2053,25.32
Medium_variant,498,2054,24.931
Medium_variant,498,2055,24.545
Medium_variant,498,2056,24.171
Medium_variant,498,2057,23.807
Medium_variant,498,2058,23.462
Medium_variant,498,2059,23.137
Medium_variant,498,2060,22.837
Medium_variant,498,2061,22.568
Medium_variant,498,2062,22.326
Medium_variant,498,2063,22.11
Medium_variant,498,2064,21.92
Medium_variant,498,2065,21.756
Medium_variant,498,2066,21.619
Medium_variant,498,2067,21.505
Medium_variant,498,2068,21.408
Medium_variant,498,2069,21.325
Medium_variant,498,2070,21.251
Medium_variant,498,2071,21.183
Medium_variant,498,2072,21.117
Medium_variant,498,2073,21.047
Medium_variant,498,2074,20.972
Medium_variant,498,2075,20.885
Medium_variant,498,2076,20.784
Medium_variant,498,2077,20.67
Medium_variant,498,2078,20.542
Medium_variant,498,2079,20.402
Medium_variant,498,2080,20.245
Medium_variant,498,2081,20.075
Medium_variant,498,2082,19.892
Medium_variant,498,2083,19.699
Medium_variant,498,2084,19.499
Medium_variant,498,2085,19.296
Medium_variant,498,2086,19.091
Medium_variant,498,2087,18.887
Medium_variant,498,2088,18.687
Medium_variant,498,2089,18.492
Medium_variant,498,2090,18.309
Medium_variant,498,2091,18.136
Medium_variant,498,2092,17.975
Medium_variant,498,2093,17.827
Medium_variant,498,2094,17.692
Medium_variant,498,2095,17.571
Medium_variant,498,2096,17.462
Medium_variant,498,2097,17.367
Medium_variant,498,2098,17.286
Medium_variant,498,2099,17.218
