variant,country,year,totalsurvivors_under_one_yearage
Estimates,818,1950,789.427
Estimates,818,1951,804.351
Estimates,818,1952,833.765
Estimates,818,1953,861.969
Estimates,818,1954,888.873
Estimates,818,1955,914.402
Estimates,818,1956,938.504
Estimates,818,1957,961.16
Estimates,818,1958,982.402
Estimates,818,1959,1002.34
Estimates,818,1960,1021.13
Estimates,818,1961,1038.96
Estimates,818,1962,1056.045
Estimates,818,1963,1072.56
Estimates,818,1964,1088.602
Estimates,818,1965,1103.679
Estimates,818,1966,1117.032
Estimates,818,1967,1128.469
Estimates,818,1968,1138.387
Estimates,818,1969,1147.689
Estimates,818,1970,1157.977
Estimates,818,1971,1171.126
Estimates,818,1972,1188.623
Estimates,818,1973,1211.502
Estimates,818,1974,1240.224
Estimates,818,1975,1274.951
Estimates,818,1976,1315.285
Estimates,818,1977,1359.634
Estimates,818,1978,1406.254
Estimates,818,1979,1453.869
Estimates,818,1980,1502.005
Estimates,818,1981,1550.766
Estimates,818,1982,1599.787
Estimates,818,1983,1647.848
Estimates,818,1984,1692.891
Estimates,818,1985,1731.313
Estimates,818,1986,1759.162
Estimates,818,1987,1774.533
Estimates,818,1988,1776.954
Estimates,818,1989,1767.148
Estimates,818,1990,1746.886
Estimates,818,1991,1718.989
Estimates,818,1992,1687.932
Estimates,818,1993,1658.114
Estimates,818,1994,1632.722
Estimates,818,1995,1614.875
Estimates,818,1996,1606.686
Estimates,818,1997,1607.78
Estimates,818,1998,1617.431
Estimates,818,1999,1635.437
Estimates,818,2000,1659.942
Estimates,818,2001,1688.165
Estimates,818,2002,1717.986
Estimates,818,2003,1748.542
Estimates,818,2004,1780.485
Estimates,818,2005,1818.291
Estimates,818,2006,1868.167
Estimates,818,2007,1933.26
Estimates,818,2008,2013.295
Estimates,818,2009,2104.677
Estimates,818,2010,2199.609
Estimates,818,2011,2288.073
Estimates,818,2012,2361.144
Estimates,818,2013,2412.678
Estimates,818,2014,2440.531
Estimates,818,2015,2445.486
Medium_variant,818,2015,2445.486
Medium_variant,818,2016,2431.688
Medium_variant,818,2017,2407.664
Medium_variant,818,2018,2381.035
Medium_variant,818,2019,2355.778
Medium_variant,818,2020,2334.579
Medium_variant,818,2021,2318.277
Medium_variant,818,2022,2305.491
Medium_variant,818,2023,2295.465
Medium_variant,818,2024,2289.11
Medium_variant,818,2025,2287.546
Medium_variant,818,2026,2291.691
Medium_variant,818,2027,2301.517
Medium_variant,818,2028,2316.671
Medium_variant,818,2029,2336.744
Medium_variant,818,2030,2361.395
Medium_variant,818,2031,2390.158
Medium_variant,818,2032,2421.801
Medium_variant,818,2033,2454.784
Medium_variant,818,2034,2487.632
Medium_variant,818,2035,2518.777
Medium_variant,818,2036,2546.917
Medium_variant,818,2037,2571.416
Medium_variant,818,2038,2591.75
Medium_variant,818,2039,2607.366
Medium_variant,818,2040,2617.89
Medium_variant,818,2041,2623.338
Medium_variant,818,2042,2624.584
Medium_variant,818,2043,2622.58
Medium_variant,818,2044,2617.963
Medium_variant,818,2045,2611.282
Medium_variant,818,2046,2602.965
Medium_variant,818,2047,2593.455
Medium_variant,818,2048,2583.321
Medium_variant,818,2049,2573.221
Medium_variant,818,2050,2563.785
Medium_variant,818,2051,2555.459
Medium_variant,818,2052,2548.322
Medium_variant,818,2053,2542.424
Medium_variant,818,2054,2537.912
Medium_variant,818,2055,2534.889
Medium_variant,818,2056,2533.338
Medium_variant,818,2057,2532.928
Medium_variant,818,2058,2533.285
Medium_variant,818,2059,2534.124
Medium_variant,818,2060,2535.196
Medium_variant,818,2061,2536.307
Medium_variant,818,2062,2537.266
Medium_variant,818,2063,2537.829
Medium_variant,818,2064,2537.714
Medium_variant,818,2065,2536.624
Medium_variant,818,2066,2534.335
Medium_variant,818,2067,2530.827
Medium_variant,818,2068,2526.12
Medium_variant,818,2069,2520.221
Medium_variant,818,2070,2513.175
Medium_variant,818,2071,2505.087
Medium_variant,818,2072,2496.184
Medium_variant,818,2073,2486.691
Medium_variant,818,2074,2476.773
Medium_variant,818,2075,2466.524
Medium_variant,818,2076,2455.974
Medium_variant,818,2077,2445.139
Medium_variant,818,2078,2434.101
Medium_variant,818,2079,2423.013
Medium_variant,818,2080,2412.058
Medium_variant,818,2081,2401.401
Medium_variant,818,2082,2391.134
Medium_variant,818,2083,2381.325
Medium_variant,818,2084,2372.024
Medium_variant,818,2085,2363.254
Medium_variant,818,2086,2354.981
Medium_variant,818,2087,2347.08
Medium_variant,818,2088,2339.424
Medium_variant,818,2089,2331.932
Medium_variant,818,2090,2324.533
Medium_variant,818,2091,2317.17
Medium_variant,818,2092,2309.803
Medium_variant,818,2093,2302.403
Medium_variant,818,2094,2294.95
Medium_variant,818,2095,2287.435
Medium_variant,818,2096,2279.846
Medium_variant,818,2097,2272.184
Medium_variant,818,2098,2264.448
Medium_variant,818,2099,2256.638
