variant,country,year,totalsurvivors_under_one_yearage
Estimates,788,1950,127.428
Estimates,788,1951,128.515
Estimates,788,1952,130.729
Estimates,788,1953,133.022
Estimates,788,1954,135.396
Estimates,788,1955,137.856
Estimates,788,1956,140.404
Estimates,788,1957,143.037
Estimates,788,1958,145.751
Estimates,788,1959,148.539
Estimates,788,1960,151.383
Estimates,788,1961,154.266
Estimates,788,1962,157.156
Estimates,788,1963,160.017
Estimates,788,1964,162.81
Estimates,788,1965,165.456
Estimates,788,1966,167.872
Estimates,788,1967,170.047
Estimates,788,1968,172.011
Estimates,788,1969,173.826
Estimates,788,1970,175.626
Estimates,788,1971,177.584
Estimates,788,1972,179.832
Estimates,788,1973,182.449
Estimates,788,1974,185.444
Estimates,788,1975,188.79
Estimates,788,1976,192.398
Estimates,788,1977,196.094
Estimates,788,1978,199.694
Estimates,788,1979,203.07
Estimates,788,1980,206.16
Estimates,788,1981,208.96
Estimates,788,1982,211.467
Estimates,788,1983,213.614
Estimates,788,1984,215.267
Estimates,788,1985,216.18
Estimates,788,1986,216.086
Estimates,788,1987,214.877
Estimates,788,1988,212.552
Estimates,788,1989,209.19
Estimates,788,1990,204.952
Estimates,788,1991,200.065
Estimates,788,1992,194.864
Estimates,788,1993,189.673
Estimates,788,1994,184.729
Estimates,788,1995,180.17
Estimates,788,1996,176.02
Estimates,788,1997,172.22
Estimates,788,1998,168.776
Estimates,788,1999,165.802
Estimates,788,2000,163.456
Estimates,788,2001,161.891
Estimates,788,2002,161.181
Estimates,788,2003,161.366
Estimates,788,2004,162.458
Estimates,788,2005,164.55
Estimates,788,2006,167.73
Estimates,788,2007,171.843
Estimates,788,2008,176.612
Estimates,788,2009,181.713
Estimates,788,2010,186.701
Estimates,788,2011,191.118
Estimates,788,2012,194.642
Estimates,788,2013,197.048
Estimates,788,2014,198.204
Estimates,788,2015,198.1
Medium_variant,788,2015,198.1
Medium_variant,788,2016,196.877
Medium_variant,788,2017,194.892
Medium_variant,788,2018,192.466
Medium_variant,788,2019,189.769
Medium_variant,788,2020,186.901
Medium_variant,788,2021,183.888
Medium_variant,788,2022,180.711
Medium_variant,788,2023,177.389
Medium_variant,788,2024,174.019
Medium_variant,788,2025,170.69
Medium_variant,788,2026,167.468
Medium_variant,788,2027,164.406
Medium_variant,788,2028,161.568
Medium_variant,788,2029,159.028
Medium_variant,788,2030,156.865
Medium_variant,788,2031,155.135
Medium_variant,788,2032,153.828
Medium_variant,788,2033,152.925
Medium_variant,788,2034,152.409
Medium_variant,788,2035,152.276
Medium_variant,788,2036,152.51
Medium_variant,788,2037,153.047
Medium_variant,788,2038,153.802
Medium_variant,788,2039,154.696
Medium_variant,788,2040,155.656
Medium_variant,788,2041,156.628
Medium_variant,788,2042,157.564
Medium_variant,788,2043,158.41
Medium_variant,788,2044,159.093
Medium_variant,788,2045,159.55
Medium_variant,788,2046,159.732
Medium_variant,788,2047,159.645
Medium_variant,788,2048,159.294
Medium_variant,788,2049,158.676
Medium_variant,788,2050,157.785
Medium_variant,788,2051,156.623
Medium_variant,788,2052,155.233
Medium_variant,788,2053,153.669
Medium_variant,788,2054,151.983
Medium_variant,788,2055,150.217
Medium_variant,788,2056,148.409
Medium_variant,788,2057,146.593
Medium_variant,788,2058,144.812
Medium_variant,788,2059,143.116
Medium_variant,788,2060,141.554
Medium_variant,788,2061,140.153
Medium_variant,788,2062,138.919
Medium_variant,788,2063,137.852
Medium_variant,788,2064,136.963
Medium_variant,788,2065,136.262
Medium_variant,788,2066,135.755
Medium_variant,788,2067,135.417
Medium_variant,788,2068,135.219
Medium_variant,788,2069,135.135
Medium_variant,788,2070,135.138
Medium_variant,788,2071,135.212
Medium_variant,788,2072,135.33
Medium_variant,788,2073,135.464
Medium_variant,788,2074,135.579
Medium_variant,788,2075,135.642
Medium_variant,788,2076,135.634
Medium_variant,788,2077,135.548
Medium_variant,788,2078,135.377
Medium_variant,788,2079,135.107
Medium_variant,788,2080,134.722
Medium_variant,788,2081,134.214
Medium_variant,788,2082,133.594
Medium_variant,788,2083,132.877
Medium_variant,788,2084,132.078
Medium_variant,788,2085,131.205
Medium_variant,788,2086,130.272
Medium_variant,788,2087,129.295
Medium_variant,788,2088,128.299
Medium_variant,788,2089,127.308
Medium_variant,788,2090,126.341
Medium_variant,788,2091,125.417
Medium_variant,788,2092,124.544
Medium_variant,788,2093,123.733
Medium_variant,788,2094,122.987
Medium_variant,788,2095,122.309
Medium_variant,788,2096,121.704
Medium_variant,788,2097,121.171
Medium_variant,788,2098,120.71
Medium_variant,788,2099,120.321
