variant,country,year,totalsurvivors_under_one_yearage
Estimates,662,1950,3.068
Estimates,662,1951,3.161
Estimates,662,1952,3.333
Estimates,662,1953,3.483
Estimates,662,1954,3.609
Estimates,662,1955,3.713
Estimates,662,1956,3.794
Estimates,662,1957,3.854
Estimates,662,1958,3.895
Estimates,662,1959,3.918
Estimates,662,1960,3.928
Estimates,662,1961,3.927
Estimates,662,1962,3.921
Estimates,662,1963,3.912
Estimates,662,1964,3.906
Estimates,662,1965,3.9
Estimates,662,1966,3.89
Estimates,662,1967,3.876
Estimates,662,1968,3.856
Estimates,662,1969,3.833
Estimates,662,1970,3.814
Estimates,662,1971,3.807
Estimates,662,1972,3.817
Estimates,662,1973,3.848
Estimates,662,1974,3.896
Estimates,662,1975,3.953
Estimates,662,1976,4.009
Estimates,662,1977,4.055
Estimates,662,1978,4.083
Estimates,662,1979,4.09
Estimates,662,1980,4.078
Estimates,662,1981,4.053
Estimates,662,1982,4.024
Estimates,662,1983,3.997
Estimates,662,1984,3.975
Estimates,662,1985,3.956
Estimates,662,1986,3.94
Estimates,662,1987,3.92
Estimates,662,1988,3.894
Estimates,662,1989,3.858
Estimates,662,1990,3.814
Estimates,662,1991,3.758
Estimates,662,1992,3.694
Estimates,662,1993,3.622
Estimates,662,1994,3.544
Estimates,662,1995,3.46
Estimates,662,1996,3.372
Estimates,662,1997,3.279
Estimates,662,1998,3.186
Estimates,662,1999,3.096
Estimates,662,2000,3.015
Estimates,662,2001,2.95
Estimates,662,2002,2.903
Estimates,662,2003,2.874
Estimates,662,2004,2.861
Estimates,662,2005,2.862
Estimates,662,2006,2.869
Estimates,662,2007,2.876
Estimates,662,2008,2.876
Estimates,662,2009,2.868
Estimates,662,2010,2.851
Estimates,662,2011,2.827
Estimates,662,2012,2.802
Estimates,662,2013,2.778
Estimates,662,2014,2.756
Estimates,662,2015,2.737
Medium_variant,662,2015,2.737
Medium_variant,662,2016,2.719
Medium_variant,662,2017,2.701
Medium_variant,662,2018,2.682
Medium_variant,662,2019,2.662
Medium_variant,662,2020,2.64
Medium_variant,662,2021,2.617
Medium_variant,662,2022,2.593
Medium_variant,662,2023,2.567
Medium_variant,662,2024,2.543
Medium_variant,662,2025,2.517
Medium_variant,662,2026,2.491
Medium_variant,662,2027,2.464
Medium_variant,662,2028,2.438
Medium_variant,662,2029,2.41
Medium_variant,662,2030,2.383
Medium_variant,662,2031,2.357
Medium_variant,662,2032,2.331
Medium_variant,662,2033,2.306
Medium_variant,662,2034,2.282
Medium_variant,662,2035,2.26
Medium_variant,662,2036,2.238
Medium_variant,662,2037,2.217
Medium_variant,662,2038,2.199
Medium_variant,662,2039,2.18
Medium_variant,662,2040,2.162
Medium_variant,662,2041,2.146
Medium_variant,662,2042,2.13
Medium_variant,662,2043,2.114
Medium_variant,662,2044,2.1
Medium_variant,662,2045,2.086
Medium_variant,662,2046,2.072
Medium_variant,662,2047,2.059
Medium_variant,662,2048,2.045
Medium_variant,662,2049,2.031
Medium_variant,662,2050,2.017
Medium_variant,662,2051,2.003
Medium_variant,662,2052,1.989
Medium_variant,662,2053,1.974
Medium_variant,662,2054,1.96
Medium_variant,662,2055,1.946
Medium_variant,662,2056,1.931
Medium_variant,662,2057,1.917
Medium_variant,662,2058,1.902
Medium_variant,662,2059,1.887
Medium_variant,662,2060,1.873
Medium_variant,662,2061,1.859
Medium_variant,662,2062,1.846
Medium_variant,662,2063,1.832
Medium_variant,662,2064,1.82
Medium_variant,662,2065,1.806
Medium_variant,662,2066,1.795
Medium_variant,662,2067,1.783
Medium_variant,662,2068,1.771
Medium_variant,662,2069,1.76
Medium_variant,662,2070,1.749
Medium_variant,662,2071,1.737
Medium_variant,662,2072,1.727
Medium_variant,662,2073,1.717
Medium_variant,662,2074,1.707
Medium_variant,662,2075,1.698
Medium_variant,662,2076,1.689
Medium_variant,662,2077,1.68
Medium_variant,662,2078,1.672
Medium_variant,662,2079,1.663
Medium_variant,662,2080,1.654
Medium_variant,662,2081,1.646
Medium_variant,662,2082,1.638
Medium_variant,662,2083,1.629
Medium_variant,662,2084,1.621
Medium_variant,662,2085,1.612
Medium_variant,662,2086,1.603
Medium_variant,662,2087,1.593
Medium_variant,662,2088,1.585
Medium_variant,662,2089,1.575
Medium_variant,662,2090,1.567
Medium_variant,662,2091,1.558
Medium_variant,662,2092,1.549
Medium_variant,662,2093,1.541
Medium_variant,662,2094,1.532
Medium_variant,662,2095,1.524
Medium_variant,662,2096,1.516
Medium_variant,662,2097,1.508
Medium_variant,662,2098,1.501
Medium_variant,662,2099,1.494
