region,year,variant,gender,freq,agebroad,totaldeaths
920,1950,estimates,female,5yearly,0_4,3950.357
920,1950,estimates,male,5yearly,0_4,4742.407
920,1950,estimates,female,5yearly,0_14,4385.373
920,1950,estimates,male,5yearly,0_14,5227.79
920,1950,estimates,female,5yearly,0_19,4544.468
920,1950,estimates,male,5yearly,0_19,5412.279
920,1950,estimates,female,5yearly,0_24,4723.455
920,1950,estimates,male,5yearly,0_24,5617.519
920,1950,estimates,female,5yearly,5_14,435.016
920,1950,estimates,male,5yearly,5_14,485.383
920,1950,estimates,female,5yearly,15plus,3431.205
920,1950,estimates,male,5yearly,15plus,3722.038
920,1950,estimates,female,5yearly,15_24,338.082
920,1950,estimates,male,5yearly,15_24,389.729
920,1950,estimates,female,5yearly,15_49,1270.777
920,1950,estimates,male,5yearly,15_49,1482.947
920,1950,estimates,female,5yearly,15_59,1707
920,1950,estimates,male,5yearly,15_59,2030.77
920,1950,estimates,female,5yearly,15_64,1999.691
920,1950,estimates,male,5yearly,15_64,2370.95
920,1950,estimates,female,5yearly,20plus,3272.11
920,1950,estimates,male,5yearly,20plus,3537.549
920,1950,estimates,female,5yearly,20_64,1840.596
920,1950,estimates,male,5yearly,20_64,2186.461
920,1950,estimates,female,5yearly,20_69,2194.669
920,1950,estimates,male,5yearly,20_69,2565.223
920,1950,estimates,female,5yearly,25plus,3093.123
920,1950,estimates,male,5yearly,25plus,3332.309
920,1950,estimates,female,5yearly,25_69,2015.682
920,1950,estimates,male,5yearly,25_69,2359.983
920,1950,estimates,female,5yearly,40plus,2541.621
920,1950,estimates,male,5yearly,40plus,2725.735
920,1950,estimates,female,5yearly,50plus,2160.428
920,1950,estimates,male,5yearly,50plus,2239.091
920,1950,estimates,female,5yearly,60plus,1724.205
920,1950,estimates,male,5yearly,60plus,1691.268
920,1950,estimates,female,5yearly,65plus,1431.514
920,1950,estimates,male,5yearly,65plus,1351.088
920,1950,estimates,female,5yearly,70plus,1077.441
920,1950,estimates,male,5yearly,70plus,972.326
920,1950,estimates,female,5yearly,80plus,354.217
920,1950,estimates,male,5yearly,80plus,285.82
920,1950,estimates,female,5yearly,90plus,44.438
920,1950,estimates,male,5yearly,90plus,26.357
920,1955,estimates,female,5yearly,0_4,3879.373
920,1955,estimates,male,5yearly,0_4,4702.558
920,1955,estimates,female,5yearly,0_14,4306.42
920,1955,estimates,male,5yearly,0_14,5187.065
920,1955,estimates,female,5yearly,0_19,4458.73
920,1955,estimates,male,5yearly,0_19,5363.271
920,1955,estimates,female,5yearly,0_24,4634.827
920,1955,estimates,male,5yearly,0_24,5562.601
920,1955,estimates,female,5yearly,5_14,427.047
920,1955,estimates,male,5yearly,5_14,484.507
920,1955,estimates,female,5yearly,15plus,3572.82
920,1955,estimates,male,5yearly,15plus,3791.779
920,1955,estimates,female,5yearly,15_24,328.407
920,1955,estimates,male,5yearly,15_24,375.536
920,1955,estimates,female,5yearly,15_49,1257.051
920,1955,estimates,male,5yearly,15_49,1445.516
920,1955,estimates,female,5yearly,15_59,1717.33
920,1955,estimates,male,5yearly,15_59,2023.678
920,1955,estimates,female,5yearly,15_64,2013.84
920,1955,estimates,male,5yearly,15_64,2373.51
920,1955,estimates,female,5yearly,20plus,3420.51
920,1955,estimates,male,5yearly,20plus,3615.573
