region,year,variant,gender,freq,agebroad,totaldeaths
948,1950,estimates,female,5yearly,"Region, subregion, country or area *","Less developed regions, excluding China"
948,1950,estimates,male,5yearly,"Region, subregion, country or area *","Less developed regions, excluding China"
948,1950,estimates,female,5yearly,0_4,33636.345
948,1950,estimates,male,5yearly,0_4,37121.951
948,1950,estimates,female,5yearly,0_14,38220.449
948,1950,estimates,male,5yearly,0_14,41545.249
948,1950,estimates,female,5yearly,0_19,40042.078
948,1950,estimates,male,5yearly,0_19,43430.29
948,1950,estimates,female,5yearly,0_24,42072.55
948,1950,estimates,male,5yearly,0_24,45649.216
948,1950,estimates,female,5yearly,5_14,4584.104
948,1950,estimates,male,5yearly,5_14,4423.298
948,1950,estimates,female,5yearly,15plus,30517.229
948,1950,estimates,male,5yearly,15plus,32669.358
948,1950,estimates,female,5yearly,15_24,3852.101
948,1950,estimates,male,5yearly,15_24,4103.967
948,1950,estimates,female,5yearly,15_49,13885.211
948,1950,estimates,male,5yearly,15_49,14888.097
948,1950,estimates,female,5yearly,15_59,18122.288
948,1950,estimates,male,5yearly,15_59,19939.056
948,1950,estimates,female,5yearly,15_64,20560.913
948,1950,estimates,male,5yearly,15_64,22716.626
948,1950,estimates,female,5yearly,20plus,28695.6
948,1950,estimates,male,5yearly,20plus,30784.317
948,1950,estimates,female,5yearly,20_64,18739.284
948,1950,estimates,male,5yearly,20_64,20831.585
948,1950,estimates,female,5yearly,20_69,21328.401
948,1950,estimates,male,5yearly,20_69,23648.763
948,1950,estimates,female,5yearly,25plus,26665.128
948,1950,estimates,male,5yearly,25plus,28565.391
948,1950,estimates,female,5yearly,25_69,19297.929
948,1950,estimates,male,5yearly,25_69,21429.837
948,1950,estimates,female,5yearly,40plus,20590.791
948,1950,estimates,male,5yearly,40plus,22268.096
948,1950,estimates,female,5yearly,50plus,16632.018
948,1950,estimates,male,5yearly,50plus,17781.261
948,1950,estimates,female,5yearly,60plus,12394.941
948,1950,estimates,male,5yearly,60plus,12730.302
948,1950,estimates,female,5yearly,65plus,9956.316
948,1950,estimates,male,5yearly,65plus,9952.732
948,1950,estimates,female,5yearly,70plus,7367.199
948,1950,estimates,male,5yearly,70plus,7135.554
948,1950,estimates,female,5yearly,80plus,2616.304
948,1950,estimates,male,5yearly,80plus,2286.496
948,1950,estimates,female,5yearly,90plus,377.872
948,1950,estimates,male,5yearly,90plus,248.642
948,1955,estimates,female,5yearly,"Region, subregion, country or area *","Less developed regions, excluding China"
948,1955,estimates,male,5yearly,"Region, subregion, country or area *","Less developed regions, excluding China"
948,1955,estimates,female,5yearly,0_4,33537.987
948,1955,estimates,male,5yearly,0_4,37138.649
948,1955,estimates,female,5yearly,0_14,38031.236
948,1955,estimates,male,5yearly,0_14,41457.047
948,1955,estimates,female,5yearly,0_19,39692.769
948,1955,estimates,male,5yearly,0_19,43186.228
948,1955,estimates,female,5yearly,0_24,41584.489
948,1955,estimates,male,5yearly,0_24,45221.544
948,1955,estimates,female,5yearly,5_14,4493.249
948,1955,estimates,male,5yearly,5_14,4318.398
948,1955,estimates,female,5yearly,15plus,30079.2
948,1955,estimates,male,5yearly,15plus,31801.649
948,1955,estimates,female,5yearly,15_24,3553.253
948,1955,estimates,male,5yearly,15_24,3764.497
948,1955,estimates,female,5yearly,15_49,13265.178
948,1955,estimates,male,5yearly,15_49,13994.974
948,1955,estimates,female,5yearly,15_59,17534.82
948,1955,estimates,male,5yearly,15_59,19100.078
948,1955,estimates,female,5yearly,15_64,19994.059
948,1955,estimates,male,5yearly,15_64,21911.564
948,1955,estimates,female,5yearly,20plus,28417.667
948,1955,estimates,male,5yearly,20plus,30072.468
948,1955,estimates,female,5yearly,20_64,18332.526
948,1955,estimates,male,5yearly,20_64,20182.383
948,1955,estimates,female,5yearly,20_69,20985.651
948,1955,estimates,male,5yearly,20_69,23056.777
948,1955,estimates,female,5yearly,25plus,26525.947
948,1955,estimates,male,5yearly,25plus,28037.152
