region,year,variant,gender,freq,agebroad,totaldeaths
941,1950,estimates,female,5yearly,"Region, subregion, country or area *",Least developed countries
941,1950,estimates,male,5yearly,"Region, subregion, country or area *",Least developed countries
941,1950,estimates,female,5yearly,0_4,7386.882
941,1950,estimates,male,5yearly,0_4,8334.999
941,1950,estimates,female,5yearly,0_14,8430.94
941,1950,estimates,male,5yearly,0_14,9353.056
941,1950,estimates,female,5yearly,0_19,8778.899
941,1950,estimates,male,5yearly,0_19,9707.411
941,1950,estimates,female,5yearly,0_24,9164.265
941,1950,estimates,male,5yearly,0_24,10134.715
941,1950,estimates,female,5yearly,5_14,1044.058
941,1950,estimates,male,5yearly,5_14,1018.057
941,1950,estimates,female,5yearly,15plus,5361.792
941,1950,estimates,male,5yearly,15plus,5719.675
941,1950,estimates,female,5yearly,15_24,733.325
941,1950,estimates,male,5yearly,15_24,781.659
941,1950,estimates,female,5yearly,15_49,2489.845
941,1950,estimates,male,5yearly,15_49,2763.398
941,1950,estimates,female,5yearly,15_59,3178.682
941,1950,estimates,male,5yearly,15_59,3579.708
941,1950,estimates,female,5yearly,15_64,3609.345
941,1950,estimates,male,5yearly,15_64,4036.682
941,1950,estimates,female,5yearly,20plus,5013.833
941,1950,estimates,male,5yearly,20plus,5365.32
941,1950,estimates,female,5yearly,20_64,3261.386
941,1950,estimates,male,5yearly,20_64,3682.327
941,1950,estimates,female,5yearly,20_69,3742.597
941,1950,estimates,male,5yearly,20_69,4164.186
941,1950,estimates,female,5yearly,25plus,4628.467
941,1950,estimates,male,5yearly,25plus,4938.016
941,1950,estimates,female,5yearly,25_69,3357.231
941,1950,estimates,male,5yearly,25_69,3736.882
941,1950,estimates,female,5yearly,40plus,3518.855
941,1950,estimates,male,5yearly,40plus,3746.718
941,1950,estimates,female,5yearly,50plus,2871.947
941,1950,estimates,male,5yearly,50plus,2956.277
941,1950,estimates,female,5yearly,60plus,2183.11
941,1950,estimates,male,5yearly,60plus,2139.967
941,1950,estimates,female,5yearly,65plus,1752.447
941,1950,estimates,male,5yearly,65plus,1682.993
941,1950,estimates,female,5yearly,70plus,1271.236
941,1950,estimates,male,5yearly,70plus,1201.134
941,1950,estimates,female,5yearly,80plus,372.175
941,1950,estimates,male,5yearly,80plus,331.996
941,1950,estimates,female,5yearly,90plus,26.645
941,1950,estimates,male,5yearly,90plus,17.605
941,1955,estimates,female,5yearly,"Region, subregion, country or area *",Least developed countries
941,1955,estimates,male,5yearly,"Region, subregion, country or area *",Least developed countries
941,1955,estimates,female,5yearly,0_4,7480.869
941,1955,estimates,male,5yearly,0_4,8435.464
941,1955,estimates,female,5yearly,0_14,8548.558
941,1955,estimates,male,5yearly,0_14,9477.727
941,1955,estimates,female,5yearly,0_19,8898.979
941,1955,estimates,male,5yearly,0_19,9835.937
941,1955,estimates,female,5yearly,0_24,9283.997
941,1955,estimates,male,5yearly,0_24,10262.491
941,1955,estimates,female,5yearly,5_14,1067.689
941,1955,estimates,male,5yearly,5_14,1042.263
941,1955,estimates,female,5yearly,15plus,5357.165
941,1955,estimates,male,5yearly,15plus,5667.608
941,1955,estimates,female,5yearly,15_24,735.439
941,1955,estimates,male,5yearly,15_24,784.764
941,1955,estimates,female,5yearly,15_49,2510.264
941,1955,estimates,male,5yearly,15_49,2766.509
941,1955,estimates,female,5yearly,15_59,3224.462
941,1955,estimates,male,5yearly,15_59,3613.368
941,1955,estimates,female,5yearly,15_64,3668.314
941,1955,estimates,male,5yearly,15_64,4080.214
941,1955,estimates,female,5yearly,20plus,5006.744
941,1955,estimates,male,5yearly,20plus,5309.398
941,1955,estimates,female,5yearly,20_64,3317.893
941,1955,estimates,male,5yearly,20_64,3722.004
941,1955,estimates,female,5yearly,20_69,3797.701
941,1955,estimates,male,5yearly,20_69,4199.646
941,1955,estimates,female,5yearly,25plus,4621.726
941,1955,estimates,male,5yearly,25plus,4882.844
941,1955,estimates,female,5yearly,25_69,3412.683
941,1955,estimates,male,5yearly,25_69,3773.092
941,1955,estimates,female,5yearly,40plus,3505.567
941,1955,estimates,male,5yearly,40plus,3694.128
941,1955,estimates,female,5yearly,50plus,2846.901
941,1955,estimates,male,5yearly,50plus,2901.099
941,1955,estimates,female,5yearly,60plus,2132.703
941,1955,estimates,male,5yearly,60plus,2054.24
941,1955,estimates,female,5yearly,65plus,1688.851
941,1955,estimates,male,5yearly,65plus,1587.394
941,1955,estimates,female,5yearly,70plus,1209.043
941,1955,estimates,male,5yearly,70plus,1109.752
941,1955,estimates,female,5yearly,80plus,358.119
941,1955,estimates,male,5yearly,80plus,307.373
941,1955,estimates,female,5yearly,90plus,26.637
941,1955,estimates,male,5yearly,90plus,17.507
941,1960,estimates,female,5yearly,"Region, subregion, country or area *",Least developed countries
941,1960,estimates,male,5yearly,"Region, subregion, country or area *",Least developed countries
941,1960,estimates,female,5yearly,0_4,7689.663
941,1960,estimates,male,5yearly,0_4,8677.714
941,1960,estimates,female,5yearly,0_14,8804.865
941,1960,estimates,male,5yearly,0_14,9772.24
941,1960,estimates,female,5yearly,0_19,9164.647
941,1960,estimates,male,5yearly,0_19,10141.915
941,1960,estimates,female,5yearly,0_24,9555.365
941,1960,estimates,male,5yearly,0_24,10576.736
941,1960,estimates,female,5yearly,5_14,1115.202
941,1960,estimates,male,5yearly,5_14,1094.526
941,1960,estimates,female,5yearly,15plus,5511.828
941,1960,estimates,male,5yearly,15plus,5803.339
941,1960,estimates,female,5yearly,15_24,750.5
941,1960,estimates,male,5yearly,15_24,804.496
941,1960,estimates,female,5yearly,15_49,2555.462
941,1960,estimates,male,5yearly,15_49,2808.076
941,1960,estimates,female,5yearly,15_59,3300.662
941,1960,estimates,male,5yearly,15_59,3692.379
941,1960,estimates,female,5yearly,15_64,3770.897
941,1960,estimates,male,5yearly,15_64,4192.238
941,1960,estimates,female,5yearly,20plus,5152.046
941,1960,estimates,male,5yearly,20plus,5433.664
941,1960,estimates,female,5yearly,20_64,3411.115
941,1960,estimates,male,5yearly,20_64,3822.563
941,1960,estimates,female,5yearly,20_69,3918.486
941,1960,estimates,male,5yearly,20_69,4326.435
941,1960,estimates,female,5yearly,25plus,4761.328
941,1960,estimates,male,5yearly,25plus,4998.843
941,1960,estimates,female,5yearly,25_69,3527.768
941,1960,estimates,male,5yearly,25_69,3891.614
941,1960,estimates,female,5yearly,40plus,3634.179
941,1960,estimates,male,5yearly,40plus,3802.077
941,1960,estimates,female,5yearly,50plus,2956.366
941,1960,estimates,male,5yearly,50plus,2995.263
941,1960,estimates,female,5yearly,60plus,2211.166
941,1960,estimates,male,5yearly,60plus,2110.96
941,1960,estimates,female,5yearly,65plus,1740.931
941,1960,estimates,male,5yearly,65plus,1611.101
941,1960,estimates,female,5yearly,70plus,1233.56
941,1960,estimates,male,5yearly,70plus,1107.229
941,1960,estimates,female,5yearly,80plus,364.421
941,1960,estimates,male,5yearly,80plus,298.843
941,1960,estimates,female,5yearly,90plus,28.976
941,1960,estimates,male,5yearly,90plus,18.37
941,1965,estimates,female,5yearly,"Region, subregion, country or area *",Least developed countries
941,1965,estimates,male,5yearly,"Region, subregion, country or area *",Least developed countries
