region,year,variant,gender,freq,agebroad,totaldeaths
921,1950,estimates,female,5yearly,0_4,16035.571
921,1950,estimates,male,5yearly,0_4,16698.258
921,1950,estimates,female,5yearly,0_14,18376.845
921,1950,estimates,male,5yearly,0_14,18800.035
921,1950,estimates,female,5yearly,0_19,19398.769
921,1950,estimates,male,5yearly,0_19,19824.463
921,1950,estimates,female,5yearly,0_24,20518.598
921,1950,estimates,male,5yearly,0_24,21003.941
921,1950,estimates,female,5yearly,5_14,2341.274
921,1950,estimates,male,5yearly,5_14,2101.777
921,1950,estimates,female,5yearly,15plus,16001.119
921,1950,estimates,male,5yearly,15plus,17119.382
921,1950,estimates,female,5yearly,15_24,2141.753
921,1950,estimates,male,5yearly,15_24,2203.906
921,1950,estimates,female,5yearly,15_49,7942.284
921,1950,estimates,male,5yearly,15_49,8020.929
921,1950,estimates,female,5yearly,15_59,10283.404
921,1950,estimates,male,5yearly,15_59,10717.503
921,1950,estimates,female,5yearly,15_64,11518.694
921,1950,estimates,male,5yearly,15_64,12154.86
921,1950,estimates,female,5yearly,20plus,14979.195
921,1950,estimates,male,5yearly,20plus,16094.954
921,1950,estimates,female,5yearly,20_64,10496.77
921,1950,estimates,male,5yearly,20_64,11130.432
921,1950,estimates,female,5yearly,20_69,11713.203
921,1950,estimates,male,5yearly,20_69,12530.34
921,1950,estimates,female,5yearly,25plus,13859.366
921,1950,estimates,male,5yearly,25plus,14915.476
921,1950,estimates,female,5yearly,25_69,10593.374
921,1950,estimates,male,5yearly,25_69,11350.862
921,1950,estimates,female,5yearly,40plus,10388.168
921,1950,estimates,male,5yearly,40plus,11521.882
921,1950,estimates,female,5yearly,50plus,8058.835
921,1950,estimates,male,5yearly,50plus,9098.453
921,1950,estimates,female,5yearly,60plus,5717.715
921,1950,estimates,male,5yearly,60plus,6401.879
921,1950,estimates,female,5yearly,65plus,4482.425
921,1950,estimates,male,5yearly,65plus,4964.522
921,1950,estimates,female,5yearly,70plus,3265.992
921,1950,estimates,male,5yearly,70plus,3564.614
921,1950,estimates,female,5yearly,80plus,1185.451
921,1950,estimates,male,5yearly,80plus,1181.258
921,1950,estimates,female,5yearly,90plus,162.577
921,1950,estimates,male,5yearly,90plus,114.268
921,1955,estimates,female,5yearly,0_4,15939.64
921,1955,estimates,male,5yearly,0_4,16640.186
921,1955,estimates,female,5yearly,0_14,18205.027
921,1955,estimates,male,5yearly,0_14,18635.318
921,1955,estimates,female,5yearly,0_19,19101.405
921,1955,estimates,male,5yearly,0_19,19527.545
921,1955,estimates,female,5yearly,0_24,20114.946
921,1955,estimates,male,5yearly,0_24,20560.853
921,1955,estimates,female,5yearly,5_14,2265.387
921,1955,estimates,male,5yearly,5_14,1995.132
921,1955,estimates,female,5yearly,15plus,15363.303
921,1955,estimates,male,5yearly,15plus,16156.83
921,1955,estimates,female,5yearly,15_24,1909.919
921,1955,estimates,male,5yearly,15_24,1925.535
921,1955,estimates,female,5yearly,15_49,7422.778
921,1955,estimates,male,5yearly,15_49,7317.506
921,1955,estimates,female,5yearly,15_59,9743.791
921,1955,estimates,male,5yearly,15_59,9999.108
921,1955,estimates,female,5yearly,15_64,10964.552
921,1955,estimates,male,5yearly,15_64,11414.836
921,1955,estimates,female,5yearly,20plus,14466.925
921,1955,estimates,male,5yearly,20plus,15264.603
921,1955,estimates,female,5yearly,20_64,10068.174
921,1955,estimates,male,5yearly,20_64,10522.609
921,1955,estimates,female,5yearly,20_69,11304.474
921,1955,estimates,male,5yearly,20_69,11931.166
921,1955,estimates,female,5yearly,25plus,13453.384
921,1955,estimates,male,5yearly,25plus,14231.295
921,1955,estimates,female,5yearly,25_69,10290.933
921,1955,estimates,male,5yearly,25_69,10897.858
921,1955,estimates,female,5yearly,40plus,10201.222
921,1955,estimates,male,5yearly,40plus,11150.743
921,1955,estimates,female,5yearly,50plus,7940.525
921,1955,estimates,male,5yearly,50plus,8839.324
921,1955,estimates,female,5yearly,60plus,5619.512
921,1955,estimates,male,5yearly,60plus,6157.722
921,1955,estimates,female,5yearly,65plus,4398.751
921,1955,estimates,male,5yearly,65plus,4741.994
921,1955,estimates,female,5yearly,70plus,3162.451
921,1955,estimates,male,5yearly,70plus,3333.437
921,1955,estimates,female,5yearly,80plus,1145.821
921,1955,estimates,male,5yearly,80plus,1094.097
921,1955,estimates,female,5yearly,90plus,165.634
921,1955,estimates,male,5yearly,90plus,103.551
921,1960,estimates,female,5yearly,0_4,15790.072
921,1960,estimates,male,5yearly,0_4,16522.853
921,1960,estimates,female,5yearly,0_14,18097.197
921,1960,estimates,male,5yearly,0_14,18555.121
921,1960,estimates,female,5yearly,0_19,18850.571
921,1960,estimates,male,5yearly,0_19,19317.27
921,1960,estimates,female,5yearly,0_24,19688.74
921,1960,estimates,male,5yearly,0_24,20164.438
921,1960,estimates,female,5yearly,5_14,2307.125
921,1960,estimates,male,5yearly,5_14,2032.268
921,1960,estimates,female,5yearly,15plus,14830.207
921,1960,estimates,male,5yearly,15plus,15549.346
921,1960,estimates,female,5yearly,15_24,1591.543
921,1960,estimates,male,5yearly,15_24,1609.317
921,1960,estimates,female,5yearly,15_49,6722.719
921,1960,estimates,male,5yearly,15_49,6507.817
921,1960,estimates,female,5yearly,15_59,9006.533
921,1960,estimates,male,5yearly,15_59,9206.922
921,1960,estimates,female,5yearly,15_64,10295.812
921,1960,estimates,male,5yearly,15_64,10705.524
921,1960,estimates,female,5yearly,20plus,14076.833
921,1960,estimates,male,5yearly,20plus,14787.197
921,1960,estimates,female,5yearly,20_64,9542.438
921,1960,estimates,male,5yearly,20_64,9943.375
921,1960,estimates,female,5yearly,20_69,10827.692
