region,year,variant,gender,freq,agebroad,totaldeaths
923,1950,estimates,female,5yearly,"Region, subregion, country or area *",Eastern Europe
923,1950,estimates,male,5yearly,"Region, subregion, country or area *",Eastern Europe
923,1950,estimates,female,5yearly,0_4,1576.802
923,1950,estimates,male,5yearly,0_4,1923.021
923,1950,estimates,female,5yearly,0_14,1708.461
923,1950,estimates,male,5yearly,0_14,2086.173
923,1950,estimates,female,5yearly,0_19,1790.492
923,1950,estimates,male,5yearly,0_19,2203.018
923,1950,estimates,female,5yearly,0_24,1901.503
923,1950,estimates,male,5yearly,0_24,2368.99
923,1950,estimates,female,5yearly,5_14,131.659
923,1950,estimates,male,5yearly,5_14,163.152
923,1950,estimates,female,5yearly,15plus,4708.944
923,1950,estimates,male,5yearly,15plus,4241.881
923,1950,estimates,female,5yearly,15_24,193.042
923,1950,estimates,male,5yearly,15_24,282.817
923,1950,estimates,female,5yearly,15_49,923.067
923,1950,estimates,male,5yearly,15_49,1223.214
923,1950,estimates,female,5yearly,15_59,1449.059
923,1950,estimates,male,5yearly,15_59,1911.994
923,1950,estimates,female,5yearly,15_64,1835.128
923,1950,estimates,male,5yearly,15_64,2337.233
923,1950,estimates,female,5yearly,20plus,4626.913
923,1950,estimates,male,5yearly,20plus,4125.036
923,1950,estimates,female,5yearly,20_64,1753.097
923,1950,estimates,male,5yearly,20_64,2220.388
923,1950,estimates,female,5yearly,20_69,2278.249
923,1950,estimates,male,5yearly,20_69,2694.837
923,1950,estimates,female,5yearly,25plus,4515.902
923,1950,estimates,male,5yearly,25plus,3959.064
923,1950,estimates,female,5yearly,25_69,2167.238
923,1950,estimates,male,5yearly,25_69,2528.865
923,1950,estimates,female,5yearly,40plus,4158.066
923,1950,estimates,male,5yearly,40plus,3509.281
923,1950,estimates,female,5yearly,50plus,3785.877
923,1950,estimates,male,5yearly,50plus,3018.667
923,1950,estimates,female,5yearly,60plus,3259.885
923,1950,estimates,male,5yearly,60plus,2329.887
923,1950,estimates,female,5yearly,65plus,2873.816
923,1950,estimates,male,5yearly,65plus,1904.648
923,1950,estimates,female,5yearly,70plus,2348.664
923,1950,estimates,male,5yearly,70plus,1430.199
923,1950,estimates,female,5yearly,80plus,1033.293
923,1950,estimates,male,5yearly,80plus,517.903
923,1950,estimates,female,5yearly,90plus,196.002
923,1950,estimates,male,5yearly,90plus,68.736
923,1955,estimates,female,5yearly,"Region, subregion, country or area *",Eastern Europe
923,1955,estimates,male,5yearly,"Region, subregion, country or area *",Eastern Europe
923,1955,estimates,female,5yearly,0_4,959.381
923,1955,estimates,male,5yearly,0_4,1187.686
