region,year,variant,gender,freq,agebroad,totaldeaths
916,1950,estimates,female,5yearly,0_4,900.742
916,1950,estimates,male,5yearly,0_4,1041.917
916,1950,estimates,female,5yearly,0_14,996.413
916,1950,estimates,male,5yearly,0_14,1142.435
916,1950,estimates,female,5yearly,0_19,1029.966
916,1950,estimates,male,5yearly,0_19,1182.23
916,1950,estimates,female,5yearly,0_24,1072.294
916,1950,estimates,male,5yearly,0_24,1231.637
916,1950,estimates,female,5yearly,5_14,95.671
916,1950,estimates,male,5yearly,5_14,100.518
916,1950,estimates,female,5yearly,15plus,713.096
916,1950,estimates,male,5yearly,15plus,784.658
916,1950,estimates,female,5yearly,15_24,75.881
916,1950,estimates,male,5yearly,15_24,89.202
916,1950,estimates,female,5yearly,15_49,287.259
916,1950,estimates,male,5yearly,15_49,339.204
916,1950,estimates,female,5yearly,15_59,381.322
916,1950,estimates,male,5yearly,15_59,457.065
916,1950,estimates,female,5yearly,15_64,435.505
916,1950,estimates,male,5yearly,15_64,520.047
916,1950,estimates,female,5yearly,20plus,679.543
916,1950,estimates,male,5yearly,20plus,744.863
916,1950,estimates,female,5yearly,20_64,401.952
916,1950,estimates,male,5yearly,20_64,480.252
916,1950,estimates,female,5yearly,20_69,460.642
916,1950,estimates,male,5yearly,20_69,544.989
916,1950,estimates,female,5yearly,25plus,637.215
916,1950,estimates,male,5yearly,25plus,695.456
916,1950,estimates,female,5yearly,25_69,418.314
916,1950,estimates,male,5yearly,25_69,495.582
916,1950,estimates,female,5yearly,40plus,508.104
916,1950,estimates,male,5yearly,40plus,547.53
916,1950,estimates,female,5yearly,50plus,425.837
916,1950,estimates,male,5yearly,50plus,445.454
916,1950,estimates,female,5yearly,60plus,331.774
916,1950,estimates,male,5yearly,60plus,327.593
916,1950,estimates,female,5yearly,65plus,277.591
916,1950,estimates,male,5yearly,65plus,264.611
916,1950,estimates,female,5yearly,70plus,218.901
916,1950,estimates,male,5yearly,70plus,199.874
916,1950,estimates,female,5yearly,80plus,108.107
916,1950,estimates,male,5yearly,80plus,87.066
916,1950,estimates,female,5yearly,90plus,25.714
916,1950,estimates,male,5yearly,90plus,17.807
916,1955,estimates,female,5yearly,0_4,871.11
916,1955,estimates,male,5yearly,0_4,1030.025
916,1955,estimates,female,5yearly,0_14,962.791
916,1955,estimates,male,5yearly,0_14,1125.713
916,1955,estimates,female,5yearly,0_19,991.817
916,1955,estimates,male,5yearly,0_19,1161.91
916,1955,estimates,female,5yearly,0_24,1028.288
916,1955,estimates,male,5yearly,0_24,1206.417
916,1955,estimates,female,5yearly,5_14,91.681
916,1955,estimates,male,5yearly,5_14,95.688
916,1955,estimates,female,5yearly,15plus,674.763
916,1955,estimates,male,5yearly,15plus,748.824
916,1955,estimates,female,5yearly,15_24,65.497
916,1955,estimates,male,5yearly,15_24,80.704
916,1955,estimates,female,5yearly,15_49,263.819
916,1955,estimates,male,5yearly,15_49,319.299
916,1955,estimates,female,5yearly,15_59,359.242
916,1955,estimates,male,5yearly,15_59,435.113
916,1955,estimates,female,5yearly,15_64,415.695
916,1955,estimates,male,5yearly,15_64,499.598
916,1955,estimates,female,5yearly,20plus,645.737
916,1955,estimates,male,5yearly,20plus,712.627
916,1955,estimates,female,5yearly,20_64,386.669
916,1955,estimates,male,5yearly,20_64,463.401
916,1955,estimates,female,5yearly,20_69,446.779
916,1955,estimates,male,5yearly,20_69,528.151
916,1955,estimates,female,5yearly,25plus,609.266
916,1955,estimates,male,5yearly,25plus,668.12
916,1955,estimates,female,5yearly,25_69,410.308
916,1955,estimates,male,5yearly,25_69,483.644
916,1955,estimates,female,5yearly,40plus,487.949
916,1955,estimates,male,5yearly,40plus,524.58
916,1955,estimates,female,5yearly,50plus,410.944
916,1955,estimates,male,5yearly,50plus,429.525
916,1955,estimates,female,5yearly,60plus,315.521
916,1955,estimates,male,5yearly,60plus,313.711
916,1955,estimates,female,5yearly,65plus,259.068
916,1955,estimates,male,5yearly,65plus,249.226
916,1955,estimates,female,5yearly,70plus,198.958
916,1955,estimates,male,5yearly,70plus,184.476
916,1955,estimates,female,5yearly,80plus,82.368
916,1955,estimates,male,5yearly,80plus,69.382
916,1955,estimates,female,5yearly,90plus,15.594
916,1955,estimates,male,5yearly,90plus,11.272
916,1960,estimates,female,5yearly,0_4,833.922
916,1960,estimates,male,5yearly,0_4,1002.526
916,1960,estimates,female,5yearly,0_14,925.538
916,1960,estimates,male,5yearly,0_14,1098.381
916,1960,estimates,female,5yearly,0_19,952.556
916,1960,estimates,male,5yearly,0_19,1133.749
916,1960,estimates,female,5yearly,0_24,985.582
916,1960,estimates,male,5yearly,0_24,1177.024
916,1960,estimates,female,5yearly,5_14,91.616
916,1960,estimates,male,5yearly,5_14,95.855
916,1960,estimates,female,5yearly,15plus,696.272
916,1960,estimates,male,5yearly,15plus,779.37
916,1960,estimates,female,5yearly,15_24,60.044
916,1960,estimates,male,5yearly,15_24,78.643
916,1960,estimates,female,5yearly,15_49,250.52
916,1960,estimates,male,5yearly,15_49,316.915
916,1960,estimates,female,5yearly,15_59,347.88
916,1960,estimates,male,5yearly,15_59,433.486
916,1960,estimates,female,5yearly,15_64,409.536
916,1960,estimates,male,5yearly,15_64,503.657
916,1960,estimates,female,5yearly,20plus,669.254
916,1960,estimates,male,5yearly,20plus,744.002
916,1960,estimates,female,5yearly,20_64,382.518
916,1960,estimates,male,5yearly,20_64,468.289
916,1960,estimates,female,5yearly,20_69,448.315
916,1960,estimates,male,5yearly,20_69,539.368
916,1960,estimates,female,5yearly,25plus,636.228
916,1960,estimates,male,5yearly,25plus,700.727
916,1960,estimates,female,5yearly,25_69,415.289
916,1960,estimates,male,5yearly,25_69,496.093
916,1960,estimates,female,5yearly,40plus,521.98
916,1960,estimates,male,5yearly,40plus,557.684
916,1960,estimates,female,5yearly,50plus,445.752
916,1960,estimates,male,5yearly,50plus,462.455
916,1960,estimates,female,5yearly,60plus,348.392
916,1960,estimates,male,5yearly,60plus,345.884
916,1960,estimates,female,5yearly,65plus,286.736
916,1960,estimates,male,5yearly,65plus,275.713
916,1960,estimates,female,5yearly,70plus,220.939
916,1960,estimates,male,5yearly,70plus,204.634
916,1960,estimates,female,5yearly,80plus,93.614
916,1960,estimates,male,5yearly,80plus,79.492
916,1960,estimates,female,5yearly,90plus,14.51
916,1960,estimates,male,5yearly,90plus,10.832
916,1965,estimates,female,5yearly,0_4,831.309
916,1965,estimates,male,5yearly,0_4,998.132
916,1965,estimates,female,5yearly,0_14,922.185
916,1965,estimates,male,5yearly,0_14,1095.542
916,1965,estimates,female,5yearly,0_19,950.374
916,1965,estimates,male,5yearly,0_19,1134.277
916,1965,estimates,female,5yearly,0_24,982.733
916,1965,estimates,male,5yearly,0_24,1179.915
916,1965,estimates,female,5yearly,5_14,90.876
916,1965,estimates,male,5yearly,5_14,97.41
916,1965,estimates,female,5yearly,15plus,758.623
916,1965,estimates,male,5yearly,15plus,867.83
916,1965,estimates,female,5yearly,15_24,60.548
916,1965,estimates,male,5yearly,15_24,84.373
916,1965,estimates,female,5yearly,15_49,252.472
916,1965,estimates,male,5yearly,15_49,337.59
916,1965,estimates,female,5yearly,15_59,354.38
916,1965,estimates,male,5yearly,15_59,461.79
916,1965,estimates,female,5yearly,15_64,420.452
916,1965,estimates,male,5yearly,15_64,537.807
916,1965,estimates,female,5yearly,20plus,730.434
916,1965,estimates,male,5yearly,20plus,829.095
916,1965,estimates,female,5yearly,20_64,392.263
916,1965,estimates,male,5yearly,20_64,499.072
916,1965,estimates,female,5yearly,20_69,467.643
916,1965,estimates,male,5yearly,20_69,581.729
