region,year,variant,gender,freq,agebroad,totaldeaths
954,1950,estimates,female,5yearly,"Region, subregion, country or area *",Micronesia
954,1950,estimates,male,5yearly,"Region, subregion, country or area *",Micronesia
954,1950,estimates,female,5yearly,0_4,2.168
954,1950,estimates,male,5yearly,0_4,2.605
954,1950,estimates,female,5yearly,0_14,2.404
954,1950,estimates,male,5yearly,0_14,2.861
954,1950,estimates,female,5yearly,0_19,2.521
954,1950,estimates,male,5yearly,0_19,3.034
954,1950,estimates,female,5yearly,0_24,2.665
954,1950,estimates,male,5yearly,0_24,3.288
954,1950,estimates,female,5yearly,5_14,0.236
954,1950,estimates,male,5yearly,5_14,0.256
954,1950,estimates,female,5yearly,15plus,2.574
954,1950,estimates,male,5yearly,15plus,3.298
954,1950,estimates,female,5yearly,15_24,0.261
954,1950,estimates,male,5yearly,15_24,0.427
954,1950,estimates,female,5yearly,15_49,0.935
954,1950,estimates,male,5yearly,15_49,1.51
954,1950,estimates,female,5yearly,15_59,1.224
954,1950,estimates,male,5yearly,15_59,1.936
954,1950,estimates,female,5yearly,15_64,1.417
954,1950,estimates,male,5yearly,15_64,2.182
954,1950,estimates,female,5yearly,20plus,2.457
954,1950,estimates,male,5yearly,20plus,3.125
954,1950,estimates,female,5yearly,20_64,1.3
954,1950,estimates,male,5yearly,20_64,2.009
954,1950,estimates,female,5yearly,20_69,1.52
954,1950,estimates,male,5yearly,20_69,2.266
954,1950,estimates,female,5yearly,25plus,2.313
954,1950,estimates,male,5yearly,25plus,2.871
954,1950,estimates,female,5yearly,25_69,1.376
954,1950,estimates,male,5yearly,25_69,2.012
954,1950,estimates,female,5yearly,40plus,1.877
954,1950,estimates,male,5yearly,40plus,2.185
954,1950,estimates,female,5yearly,50plus,1.639
954,1950,estimates,male,5yearly,50plus,1.788
954,1950,estimates,female,5yearly,60plus,1.35
954,1950,estimates,male,5yearly,60plus,1.362
954,1950,estimates,female,5yearly,65plus,1.157
