region,year,variant,gender,freq,agebroad,totaldeaths
924,1950,estimates,female,5yearly,0_4,117.713
924,1950,estimates,male,5yearly,0_4,156.102
924,1950,estimates,female,5yearly,0_14,131.075
924,1950,estimates,male,5yearly,0_14,175.153
924,1950,estimates,female,5yearly,0_19,139.734
924,1950,estimates,male,5yearly,0_19,189.244
924,1950,estimates,female,5yearly,0_24,152.129
924,1950,estimates,male,5yearly,0_24,209.247
924,1950,estimates,female,5yearly,5_14,13.362
924,1950,estimates,male,5yearly,5_14,19.051
924,1950,estimates,female,5yearly,15plus,2035.284
924,1950,estimates,male,5yearly,15plus,2093.484
924,1950,estimates,female,5yearly,15_24,21.054
924,1950,estimates,male,5yearly,15_24,34.094
924,1950,estimates,female,5yearly,15_49,179.918
924,1950,estimates,male,5yearly,15_49,248.401
924,1950,estimates,female,5yearly,15_59,369.073
924,1950,estimates,male,5yearly,15_59,530.42
924,1950,estimates,female,5yearly,15_64,524.765
924,1950,estimates,male,5yearly,15_64,746.904
924,1950,estimates,female,5yearly,20plus,2026.625
924,1950,estimates,male,5yearly,20plus,2079.393
924,1950,estimates,female,5yearly,20_64,516.106
924,1950,estimates,male,5yearly,20_64,732.813
924,1950,estimates,female,5yearly,20_69,741.082
924,1950,estimates,male,5yearly,20_69,1006.982
924,1950,estimates,female,5yearly,25plus,2014.23
924,1950,estimates,male,5yearly,25plus,2059.39
924,1950,estimates,female,5yearly,25_69,728.687
924,1950,estimates,male,5yearly,25_69,986.979
924,1950,estimates,female,5yearly,40plus,1951.352
924,1950,estimates,male,5yearly,40plus,1978.347
924,1950,estimates,female,5yearly,50plus,1855.366
924,1950,estimates,male,5yearly,50plus,1845.083
924,1950,estimates,female,5yearly,60plus,1666.211
924,1950,estimates,male,5yearly,60plus,1563.064
924,1950,estimates,female,5yearly,65plus,1510.519
924,1950,estimates,male,5yearly,65plus,1346.58
924,1950,estimates,female,5yearly,70plus,1285.543
924,1950,estimates,male,5yearly,70plus,1072.411
