region,year,variant,gender,freq,agebroad,totaldeaths
931,1950,estimates,female,5yearly,0_4,2041.038
931,1950,estimates,male,5yearly,0_4,2430.599
931,1950,estimates,female,5yearly,0_14,2230.114
931,1950,estimates,male,5yearly,0_14,2639.23
931,1950,estimates,female,5yearly,0_19,2311.862
931,1950,estimates,male,5yearly,0_19,2728.618
931,1950,estimates,female,5yearly,0_24,2414.221
931,1950,estimates,male,5yearly,0_24,2842.357
931,1950,estimates,female,5yearly,5_14,189.076
931,1950,estimates,male,5yearly,5_14,208.631
931,1950,estimates,female,5yearly,15plus,2086.392
931,1950,estimates,male,5yearly,15plus,2246.89
931,1950,estimates,female,5yearly,15_24,184.107
931,1950,estimates,male,5yearly,15_24,203.127
931,1950,estimates,female,5yearly,15_49,758.237
931,1950,estimates,male,5yearly,15_49,861.242
931,1950,estimates,female,5yearly,15_59,1054.594
931,1950,estimates,male,5yearly,15_59,1231.998
931,1950,estimates,female,5yearly,15_64,1233.626
931,1950,estimates,male,5yearly,15_64,1443.545
931,1950,estimates,female,5yearly,20plus,2004.644
931,1950,estimates,male,5yearly,20plus,2157.502
931,1950,estimates,female,5yearly,20_64,1151.878
931,1950,estimates,male,5yearly,20_64,1354.157
931,1950,estimates,female,5yearly,20_69,1349.349
931,1950,estimates,male,5yearly,20_69,1571.877
931,1950,estimates,female,5yearly,25plus,1902.285
931,1950,estimates,male,5yearly,25plus,2043.763
931,1950,estimates,female,5yearly,25_69,1246.99
931,1950,estimates,male,5yearly,25_69,1458.138
931,1950,estimates,female,5yearly,40plus,1569.615
931,1950,estimates,male,5yearly,40plus,1676.671
931,1950,estimates,female,5yearly,50plus,1328.155
931,1950,estimates,male,5yearly,50plus,1385.648
931,1950,estimates,female,5yearly,60plus,1031.798
931,1950,estimates,male,5yearly,60plus,1014.892
931,1950,estimates,female,5yearly,65plus,852.766
931,1950,estimates,male,5yearly,65plus,803.345
931,1950,estimates,female,5yearly,70plus,655.295
931,1950,estimates,male,5yearly,70plus,585.625
931,1950,estimates,female,5yearly,80plus,262.809
931,1950,estimates,male,5yearly,80plus,201.157
931,1950,estimates,female,5yearly,90plus,65.077
931,1950,estimates,male,5yearly,90plus,42.348
931,1955,estimates,female,5yearly,0_4,2060.136
931,1955,estimates,male,5yearly,0_4,2484.481
931,1955,estimates,female,5yearly,0_14,2250.908
931,1955,estimates,male,5yearly,0_14,2696.014
931,1955,estimates,female,5yearly,0_19,2328.885
931,1955,estimates,male,5yearly,0_19,2782.109
931,1955,estimates,female,5yearly,0_24,2426.166
931,1955,estimates,male,5yearly,0_24,2891.588
931,1955,estimates,female,5yearly,5_14,190.772
931,1955,estimates,male,5yearly,5_14,211.533
931,1955,estimates,female,5yearly,15plus,2161.533
931,1955,estimates,male,5yearly,15plus,2345.285
931,1955,estimates,female,5yearly,15_24,175.258
931,1955,estimates,male,5yearly,15_24,195.574
