region,year,variant,gender,freq,agebroad,totaldeaths
957,1950,estimates,female,5yearly,0_4,3.488
957,1950,estimates,male,5yearly,0_4,4.267
957,1950,estimates,female,5yearly,0_14,3.856
957,1950,estimates,male,5yearly,0_14,4.774
957,1950,estimates,female,5yearly,0_19,4.121
957,1950,estimates,male,5yearly,0_19,5.086
957,1950,estimates,female,5yearly,0_24,4.459
957,1950,estimates,male,5yearly,0_24,5.455
957,1950,estimates,female,5yearly,5_14,0.368
957,1950,estimates,male,5yearly,5_14,0.507
957,1950,estimates,female,5yearly,15plus,4.526
957,1950,estimates,male,5yearly,15plus,5.771
957,1950,estimates,female,5yearly,15_24,0.603
957,1950,estimates,male,5yearly,15_24,0.681
957,1950,estimates,female,5yearly,15_49,2.194
957,1950,estimates,male,5yearly,15_49,2.67
957,1950,estimates,female,5yearly,15_59,2.858
957,1950,estimates,male,5yearly,15_59,3.615
957,1950,estimates,female,5yearly,15_64,3.237
957,1950,estimates,male,5yearly,15_64,4.144
957,1950,estimates,female,5yearly,20plus,4.261
957,1950,estimates,male,5yearly,20plus,5.459
957,1950,estimates,female,5yearly,20_64,2.972
957,1950,estimates,male,5yearly,20_64,3.832
957,1950,estimates,female,5yearly,20_69,3.362
957,1950,estimates,male,5yearly,20_69,4.377
957,1950,estimates,female,5yearly,25plus,3.923
957,1950,estimates,male,5yearly,25plus,5.09
957,1950,estimates,female,5yearly,25_69,3.024
957,1950,estimates,male,5yearly,25_69,4.008
957,1950,estimates,female,5yearly,40plus,2.929
957,1950,estimates,male,5yearly,40plus,3.964
957,1950,estimates,female,5yearly,50plus,2.332
957,1950,estimates,male,5yearly,50plus,3.101
957,1950,estimates,female,5yearly,60plus,1.668
957,1950,estimates,male,5yearly,60plus,2.156
957,1950,estimates,female,5yearly,65plus,1.289
957,1950,estimates,male,5yearly,65plus,1.627
957,1950,estimates,female,5yearly,70plus,0.899
957,1950,estimates,male,5yearly,70plus,1.082
957,1950,estimates,female,5yearly,80plus,0.314
957,1950,estimates,male,5yearly,80plus,0.322
957,1950,estimates,female,5yearly,90plus,0.044
957,1950,estimates,male,5yearly,90plus,0.031
957,1955,estimates,female,5yearly,0_4,3.288
957,1955,estimates,male,5yearly,0_4,4.007
957,1955,estimates,female,5yearly,0_14,3.615
957,1955,estimates,male,5yearly,0_14,4.466
957,1955,estimates,female,5yearly,0_19,3.835
957,1955,estimates,male,5yearly,0_19,4.746
957,1955,estimates,female,5yearly,0_24,4.113
957,1955,estimates,male,5yearly,0_24,5.071
957,1955,estimates,female,5yearly,5_14,0.327
957,1955,estimates,male,5yearly,5_14,0.459
957,1955,estimates,female,5yearly,15plus,4.509
957,1955,estimates,male,5yearly,15plus,5.815
957,1955,estimates,female,5yearly,15_24,0.498
957,1955,estimates,male,5yearly,15_24,0.605
957,1955,estimates,female,5yearly,15_49,1.931
957,1955,estimates,male,5yearly,15_49,2.44
957,1955,estimates,female,5yearly,15_59,2.625
957,1955,estimates,male,5yearly,15_59,3.458
957,1955,estimates,female,5yearly,15_64,3.015
957,1955,estimates,male,5yearly,15_64,4.008
957,1955,estimates,female,5yearly,20plus,4.289
957,1955,estimates,male,5yearly,20plus,5.535
957,1955,estimates,female,5yearly,20_64,2.795
957,1955,estimates,male,5yearly,20_64,3.728
957,1955,estimates,female,5yearly,20_69,3.221
957,1955,estimates,male,5yearly,20_69,4.317
957,1955,estimates,female,5yearly,25plus,4.011
957,1955,estimates,male,5yearly,25plus,5.21
957,1955,estimates,female,5yearly,25_69,2.943
957,1955,estimates,male,5yearly,25_69,3.992
957,1955,estimates,female,5yearly,40plus,3.16
957,1955,estimates,male,5yearly,40plus,4.217
957,1955,estimates,female,5yearly,50plus,2.578
957,1955,estimates,male,5yearly,50plus,3.375
957,1955,estimates,female,5yearly,60plus,1.884
957,1955,estimates,male,5yearly,60plus,2.357
957,1955,estimates,female,5yearly,65plus,1.494
957,1955,estimates,male,5yearly,65plus,1.807
957,1955,estimates,female,5yearly,70plus,1.068
957,1955,estimates,male,5yearly,70plus,1.218
957,1955,estimates,female,5yearly,80plus,0.351
957,1955,estimates,male,5yearly,80plus,0.34
957,1955,estimates,female,5yearly,90plus,0.04
957,1955,estimates,male,5yearly,90plus,0.032
957,1960,estimates,female,5yearly,0_4,3.261
957,1960,estimates,male,5yearly,0_4,3.974
957,1960,estimates,female,5yearly,0_14,3.581
957,1960,estimates,male,5yearly,0_14,4.431
957,1960,estimates,female,5yearly,0_19,3.777
957,1960,estimates,male,5yearly,0_19,4.688
957,1960,estimates,female,5yearly,0_24,4.027
957,1960,estimates,male,5yearly,0_24,4.997
957,1960,estimates,female,5yearly,5_14,0.32
957,1960,estimates,male,5yearly,5_14,0.457
957,1960,estimates,female,5yearly,15plus,4.637
957,1960,estimates,male,5yearly,15plus,6.03
957,1960,estimates,female,5yearly,15_24,0.446
957,1960,estimates,male,5yearly,15_24,0.566
957,1960,estimates,female,5yearly,15_49,1.821
957,1960,estimates,male,5yearly,15_49,2.332
957,1960,estimates,female,5yearly,15_59,2.538
957,1960,estimates,male,5yearly,15_59,3.423
957,1960,estimates,female,5yearly,15_64,2.964
957,1960,estimates,male,5yearly,15_64,4.055
957,1960,estimates,female,5yearly,20plus,4.441
957,1960,estimates,male,5yearly,20plus,5.773
957,1960,estimates,female,5yearly,20_64,2.768
957,1960,estimates,male,5yearly,20_64,3.798
957,1960,estimates,female,5yearly,20_69,3.205
957,1960,estimates,male,5yearly,20_69,4.415
957,1960,estimates,female,5yearly,25plus,4.191
957,1960,estimates,male,5yearly,25plus,5.464
957,1960,estimates,female,5yearly,25_69,2.955
957,1960,estimates,male,5yearly,25_69,4.106
957,1960,estimates,female,5yearly,40plus,3.394
957,1960,estimates,male,5yearly,40plus,4.527
957,1960,estimates,female,5yearly,50plus,2.816
957,1960,estimates,male,5yearly,50plus,3.698
957,1960,estimates,female,5yearly,60plus,2.099
957,1960,estimates,male,5yearly,60plus,2.607
957,1960,estimates,female,5yearly,65plus,1.673
957,1960,estimates,male,5yearly,65plus,1.975
957,1960,estimates,female,5yearly,70plus,1.236
957,1960,estimates,male,5yearly,70plus,1.358
957,1960,estimates,female,5yearly,80plus,0.413
957,1960,estimates,male,5yearly,80plus,0.369
957,1960,estimates,female,5yearly,90plus,0.044
957,1960,estimates,male,5yearly,90plus,0.033
957,1965,estimates,female,5yearly,0_4,3.029
957,1965,estimates,male,5yearly,0_4,3.741
957,1965,estimates,female,5yearly,0_14,3.343
