region,year,variant,gender,freq,agebroad,totaldeaths
901,1950,estimates,female,5yearly,"Region, subregion, country or area *",More developed regions
901,1950,estimates,male,5yearly,"Region, subregion, country or area *",More developed regions
901,1950,estimates,female,5yearly,0_4,3188.608
901,1950,estimates,male,5yearly,0_4,3946.792
901,1950,estimates,female,5yearly,0_14,3489.328
901,1950,estimates,male,5yearly,0_14,4332.484
901,1950,estimates,female,5yearly,0_19,3677.892
901,1950,estimates,male,5yearly,0_19,4616.346
901,1950,estimates,female,5yearly,0_24,3945.355
901,1950,estimates,male,5yearly,0_24,5025.704
901,1950,estimates,female,5yearly,5_14,300.72
901,1950,estimates,male,5yearly,5_14,385.692
901,1950,estimates,female,5yearly,15plus,17889.901
901,1950,estimates,male,5yearly,15plus,18644.157
901,1950,estimates,female,5yearly,15_24,456.027
901,1950,estimates,male,5yearly,15_24,693.22
901,1950,estimates,female,5yearly,15_49,2630.254
901,1950,estimates,male,5yearly,15_49,3563.376
901,1950,estimates,female,5yearly,15_59,4580.287
901,1950,estimates,male,5yearly,15_59,6386.624
901,1950,estimates,female,5yearly,15_64,6063.854
901,1950,estimates,male,5yearly,15_64,8321.859
901,1950,estimates,female,5yearly,20plus,17701.337
901,1950,estimates,male,5yearly,20plus,18360.295
901,1950,estimates,female,5yearly,20_64,5875.29
901,1950,estimates,male,5yearly,20_64,8037.997
901,1950,estimates,female,5yearly,20_69,7909.268
901,1950,estimates,male,5yearly,20_69,10351.444
901,1950,estimates,female,5yearly,25plus,17433.874
901,1950,estimates,male,5yearly,25plus,17950.937
901,1950,estimates,female,5yearly,25_69,7641.805
901,1950,estimates,male,5yearly,25_69,9942.086
901,1950,estimates,female,5yearly,40plus,16437.727
901,1950,estimates,male,5yearly,40plus,16700.822
901,1950,estimates,female,5yearly,50plus,15259.647
901,1950,estimates,male,5yearly,50plus,15080.781
901,1950,estimates,female,5yearly,60plus,13309.614
901,1950,estimates,male,5yearly,60plus,12257.533
901,1950,estimates,female,5yearly,65plus,11826.047
901,1950,estimates,male,5yearly,65plus,10322.298
901,1950,estimates,female,5yearly,70plus,9792.069
901,1950,estimates,male,5yearly,70plus,8008.851
901,1950,estimates,female,5yearly,80plus,4390.044
901,1950,estimates,male,5yearly,80plus,3024.24
901,1950,estimates,female,5yearly,90plus,779.102
901,1950,estimates,male,5yearly,90plus,396.516
901,1955,estimates,female,5yearly,"Region, subregion, country or area *",More developed regions
901,1955,estimates,male,5yearly,"Region, subregion, country or area *",More developed regions
901,1955,estimates,female,5yearly,0_4,2221.712
901,1955,estimates,male,5yearly,0_4,2801.169
901,1955,estimates,female,5yearly,0_14,2432.981
901,1955,estimates,male,5yearly,0_14,3104.484
901,1955,estimates,female,5yearly,0_19,2555.503
901,1955,estimates,male,5yearly,0_19,3335.635
901,1955,estimates,female,5yearly,0_24,2732.104
901,1955,estimates,male,5yearly,0_24,3675.374
901,1955,estimates,female,5yearly,5_14,211.269
901,1955,estimates,male,5yearly,5_14,303.315
901,1955,estimates,female,5yearly,15plus,18293.518
901,1955,estimates,male,5yearly,15plus,19484.898
901,1955,estimates,female,5yearly,15_24,299.123
901,1955,estimates,male,5yearly,15_24,570.89
901,1955,estimates,female,5yearly,15_49,2099.2
901,1955,estimates,male,5yearly,15_49,3152.894
901,1955,estimates,female,5yearly,15_59,4024.595
901,1955,estimates,male,5yearly,15_59,6166.164
901,1955,estimates,female,5yearly,15_64,5496.256
901,1955,estimates,male,5yearly,15_64,8240.71
901,1955,estimates,female,5yearly,20plus,18170.996
901,1955,estimates,male,5yearly,20plus,19253.747
901,1955,estimates,female,5yearly,20_64,5373.734
901,1955,estimates,male,5yearly,20_64,8009.559
901,1955,estimates,female,5yearly,20_69,7407.896
901,1955,estimates,male,5yearly,20_69,10446.503
901,1955,estimates,female,5yearly,25plus,17994.395
901,1955,estimates,male,5yearly,25plus,18914.008
901,1955,estimates,female,5yearly,25_69,7231.295
901,1955,estimates,male,5yearly,25_69,10106.764
901,1955,estimates,female,5yearly,40plus,17209.951
901,1955,estimates,male,5yearly,40plus,17752.32
901,1955,estimates,female,5yearly,50plus,16194.318
901,1955,estimates,male,5yearly,50plus,16332.004
901,1955,estimates,female,5yearly,60plus,14268.923
901,1955,estimates,male,5yearly,60plus,13318.734
901,1955,estimates,female,5yearly,65plus,12797.262
901,1955,estimates,male,5yearly,65plus,11244.188
901,1955,estimates,female,5yearly,70plus,10763.1
901,1955,estimates,male,5yearly,70plus,8807.244
901,1955,estimates,female,5yearly,80plus,5055.447
901,1955,estimates,male,5yearly,80plus,3483.304
901,1955,estimates,female,5yearly,90plus,809.556
901,1955,estimates,male,5yearly,90plus,422.734
901,1960,estimates,female,5yearly,"Region, subregion, country or area *",More developed regions
901,1960,estimates,male,5yearly,"Region, subregion, country or area *",More developed regions
901,1960,estimates,female,5yearly,0_4,1550.24
901,1960,estimates,male,5yearly,0_4,2032.072
901,1960,estimates,female,5yearly,0_14,1715.006
901,1960,estimates,male,5yearly,0_14,2293.845
901,1960,estimates,female,5yearly,0_19,1813.33
901,1960,estimates,male,5yearly,0_19,2509.1
901,1960,estimates,female,5yearly,0_24,1947.104
901,1960,estimates,male,5yearly,0_24,2810.247
901,1960,estimates,female,5yearly,5_14,164.766
901,1960,estimates,male,5yearly,5_14,261.773
901,1960,estimates,female,5yearly,15plus,19319.169
901,1960,estimates,male,5yearly,15plus,20694.749
901,1960,estimates,female,5yearly,15_24,232.098
901,1960,estimates,male,5yearly,15_24,516.402
901,1960,estimates,female,5yearly,15_49,1815.2
901,1960,estimates,male,5yearly,15_49,3033.988
901,1960,estimates,female,5yearly,15_59,3734.728
901,1960,estimates,male,5yearly,15_59,6147.01
901,1960,estimates,female,5yearly,15_64,5278.849
901,1960,estimates,male,5yearly,15_64,8484.339
901,1960,estimates,female,5yearly,20plus,19220.845
901,1960,estimates,male,5yearly,20plus,20479.494
901,1960,estimates,female,5yearly,20_64,5180.525
901,1960,estimates,male,5yearly,20_64,8269.084
901,1960,estimates,female,5yearly,20_69,7266.724
901,1960,estimates,male,5yearly,20_69,10902.199
901,1960,estimates,female,5yearly,25plus,19087.071
901,1960,estimates,male,5yearly,25plus,20178.347
901,1960,estimates,female,5yearly,25_69,7132.95
901,1960,estimates,male,5yearly,25_69,10601.052
901,1960,estimates,female,5yearly,40plus,18407.445
901,1960,estimates,male,5yearly,40plus,18975.179
901,1960,estimates,female,5yearly,50plus,17503.969
901,1960,estimates,male,5yearly,50plus,17660.761
901,1960,estimates,female,5yearly,60plus,15584.441
901,1960,estimates,male,5yearly,60plus,14547.739
901,1960,estimates,female,5yearly,65plus,14040.32
901,1960,estimates,male,5yearly,65plus,12210.41
901,1960,estimates,female,5yearly,70plus,11954.121
901,1960,estimates,male,5yearly,70plus,9577.295
901,1960,estimates,female,5yearly,80plus,5889.136
901,1960,estimates,male,5yearly,80plus,3923.767
901,1960,estimates,female,5yearly,90plus,972.29
901,1960,estimates,male,5yearly,90plus,496.24
901,1965,estimates,female,5yearly,"Region, subregion, country or area *",More developed regions
901,1965,estimates,male,5yearly,"Region, subregion, country or area *",More developed regions
901,1965,estimates,female,5yearly,0_4,1149.2
901,1965,estimates,male,5yearly,0_4,1526.177
901,1965,estimates,female,5yearly,0_14,1295.681
901,1965,estimates,male,5yearly,0_14,1771.322
901,1965,estimates,female,5yearly,0_19,1398.586
901,1965,estimates,male,5yearly,0_19,2019.998
901,1965,estimates,female,5yearly,0_24,1520.928
901,1965,estimates,male,5yearly,0_24,2336.296
901,1965,estimates,female,5yearly,5_14,146.481
901,1965,estimates,male,5yearly,5_14,245.145
901,1965,estimates,female,5yearly,15plus,20920.378
901,1965,estimates,male,5yearly,15plus,22661.254
901,1965,estimates,female,5yearly,15_24,225.247
901,1965,estimates,male,5yearly,15_24,564.974
901,1965,estimates,female,5yearly,15_49,1758.943
901,1965,estimates,male,5yearly,15_49,3354.818
901,1965,estimates,female,5yearly,15_59,3653.015
901,1965,estimates,male,5yearly,15_59,6454.554
901,1965,estimates,female,5yearly,15_64,5288.286
901,1965,estimates,male,5yearly,15_64,9068.154
901,1965,estimates,female,5yearly,20plus,20817.473
901,1965,estimates,male,5yearly,20plus,22412.578
901,1965,estimates,female,5yearly,20_64,5185.381
901,1965,estimates,male,5yearly,20_64,8819.478
901,1965,estimates,female,5yearly,20_69,7452.649
901,1965,estimates,male,5yearly,20_69,11881.266
901,1965,estimates,female,5yearly,25plus,20695.131
901,1965,estimates,male,5yearly,25plus,22096.28
901,1965,estimates,female,5yearly,25_69,7330.307
901,1965,estimates,male,5yearly,25_69,11564.968
901,1965,estimates,female,5yearly,40plus,20095.489
901,1965,estimates,male,5yearly,40plus,20823.669
901,1965,estimates,female,5yearly,50plus,19161.435
901,1965,estimates,male,5yearly,50plus,19306.436
901,1965,estimates,female,5yearly,60plus,17267.363
901,1965,estimates,male,5yearly,60plus,16206.7
901,1965,estimates,female,5yearly,65plus,15632.092
901,1965,estimates,male,5yearly,65plus,13593.1
901,1965,estimates,female,5yearly,70plus,13364.824
901,1965,estimates,male,5yearly,70plus,10531.312
901,1965,estimates,female,5yearly,80plus,6864.345
901,1965,estimates,male,5yearly,80plus,4343.2
901,1965,estimates,female,5yearly,90plus,1208.372
901,1965,estimates,male,5yearly,90plus,588.393
901,1970,estimates,female,5yearly,"Region, subregion, country or area *",More developed regions
901,1970,estimates,male,5yearly,"Region, subregion, country or area *",More developed regions
901,1970,estimates,female,5yearly,0_4,909.027
901,1970,estimates,male,5yearly,0_4,1222.201
901,1970,estimates,female,5yearly,0_14,1041.932
901,1970,estimates,male,5yearly,0_14,1449.372
901,1970,estimates,female,5yearly,0_19,1146.284
901,1970,estimates,male,5yearly,0_19,1722.986
901,1970,estimates,female,5yearly,0_24,1276.234
901,1970,estimates,male,5yearly,0_24,2100.773
901,1970,estimates,female,5yearly,5_14,132.905
901,1970,estimates,male,5yearly,5_14,227.171
901,1970,estimates,female,5yearly,15plus,22411.187
901,1970,estimates,male,5yearly,15plus,24155.249
901,1970,estimates,female,5yearly,15_24,234.302
901,1970,estimates,male,5yearly,15_24,651.401
901,1970,estimates,female,5yearly,15_49,1741.984
901,1970,estimates,male,5yearly,15_49,3744.744
901,1970,estimates,female,5yearly,15_59,3527.889
901,1970,estimates,male,5yearly,15_59,6684.515
901,1970,estimates,female,5yearly,15_64,5180.671
901,1970,estimates,male,5yearly,15_64,9297.379
901,1970,estimates,female,5yearly,20plus,22306.835
901,1970,estimates,male,5yearly,20plus,23881.635
901,1970,estimates,female,5yearly,20_64,5076.319
901,1970,estimates,male,5yearly,20_64,9023.765
901,1970,estimates,female,5yearly,20_69,7456.172
901,1970,estimates,male,5yearly,20_69,12343.64
901,1970,estimates,female,5yearly,25plus,22176.885
901,1970,estimates,male,5yearly,25plus,23503.848
901,1970,estimates,female,5yearly,25_69,7326.222
901,1970,estimates,male,5yearly,25_69,11965.853
901,1970,estimates,female,5yearly,40plus,21624.603
901,1970,estimates,male,5yearly,40plus,22207.175
901,1970,estimates,female,5yearly,50plus,20669.203
901,1970,estimates,male,5yearly,50plus,20410.505
901,1970,estimates,female,5yearly,60plus,18883.298
901,1970,estimates,male,5yearly,60plus,17470.734
901,1970,estimates,female,5yearly,65plus,17230.516
901,1970,estimates,male,5yearly,65plus,14857.87
901,1970,estimates,female,5yearly,70plus,14850.663
901,1970,estimates,male,5yearly,70plus,11537.995
901,1970,estimates,female,5yearly,80plus,7871.129
901,1970,estimates,male,5yearly,80plus,4711.658
901,1970,estimates,female,5yearly,90plus,1504.303
901,1970,estimates,male,5yearly,90plus,674.994
901,1975,estimates,female,5yearly,"Region, subregion, country or area *",More developed regions
901,1975,estimates,male,5yearly,"Region, subregion, country or area *",More developed regions
901,1975,estimates,female,5yearly,0_4,748.831
901,1975,estimates,male,5yearly,0_4,1011.407
901,1975,estimates,female,5yearly,0_14,860.719
901,1975,estimates,male,5yearly,0_14,1206.619
901,1975,estimates,female,5yearly,0_19,958.121
901,1975,estimates,male,5yearly,0_19,1472.676
901,1975,estimates,female,5yearly,0_24,1083.979
901,1975,estimates,male,5yearly,0_24,1874.071
901,1975,estimates,female,5yearly,5_14,111.888
901,1975,estimates,male,5yearly,5_14,195.212
901,1975,estimates,female,5yearly,15plus,23529.686
901,1975,estimates,male,5yearly,15plus,25366.483
901,1975,estimates,female,5yearly,15_24,223.26
901,1975,estimates,male,5yearly,15_24,667.452
901,1975,estimates,female,5yearly,15_49,1629.698
