region,year,variant,gender,freq,agebroad,totaldeaths
925,1950,estimates,female,5yearly,"Region, subregion, country or area *",Southern Europe
925,1950,estimates,male,5yearly,"Region, subregion, country or area *",Southern Europe
925,1950,estimates,female,5yearly,0_4,517.582
925,1950,estimates,male,5yearly,0_4,609.433
925,1950,estimates,female,5yearly,0_14,559.564
925,1950,estimates,male,5yearly,0_14,659.1
925,1950,estimates,female,5yearly,0_19,585.371
925,1950,estimates,male,5yearly,0_19,693.394
925,1950,estimates,female,5yearly,0_24,621.224
925,1950,estimates,male,5yearly,0_24,741.675
925,1950,estimates,female,5yearly,5_14,41.982
925,1950,estimates,male,5yearly,5_14,49.667
925,1950,estimates,female,5yearly,15plus,2362.77
925,1950,estimates,male,5yearly,15plus,2375.233
925,1950,estimates,female,5yearly,15_24,61.66
925,1950,estimates,male,5yearly,15_24,82.575
925,1950,estimates,female,5yearly,15_49,329.605
925,1950,estimates,male,5yearly,15_49,430.683
925,1950,estimates,female,5yearly,15_59,568.33
925,1950,estimates,male,5yearly,15_59,760.002
925,1950,estimates,female,5yearly,15_64,755.069
925,1950,estimates,male,5yearly,15_64,982.901
925,1950,estimates,female,5yearly,20plus,2336.963
925,1950,estimates,male,5yearly,20plus,2340.939
925,1950,estimates,female,5yearly,20_64,729.262
925,1950,estimates,male,5yearly,20_64,948.607
925,1950,estimates,female,5yearly,20_69,992.383
925,1950,estimates,male,5yearly,20_69,1226.366
925,1950,estimates,female,5yearly,25plus,2301.11
925,1950,estimates,male,5yearly,25plus,2292.658
925,1950,estimates,female,5yearly,25_69,956.53
925,1950,estimates,male,5yearly,25_69,1178.085
925,1950,estimates,female,5yearly,40plus,2175.922
925,1950,estimates,male,5yearly,40plus,2141.127
925,1950,estimates,female,5yearly,50plus,2033.165
925,1950,estimates,male,5yearly,50plus,1944.55
925,1950,estimates,female,5yearly,60plus,1794.44
925,1950,estimates,male,5yearly,60plus,1615.231
925,1950,estimates,female,5yearly,65plus,1607.701
925,1950,estimates,male,5yearly,65plus,1392.332
925,1950,estimates,female,5yearly,70plus,1344.58
925,1950,estimates,male,5yearly,70plus,1114.573
925,1950,estimates,female,5yearly,80plus,615.991
925,1950,estimates,male,5yearly,80plus,447.621
925,1950,estimates,female,5yearly,90plus,99.13
925,1950,estimates,male,5yearly,90plus,55.783
925,1955,estimates,female,5yearly,"Region, subregion, country or area *",Southern Europe
925,1955,estimates,male,5yearly,"Region, subregion, country or area *",Southern Europe
925,1955,estimates,female,5yearly,0_4,410.089
925,1955,estimates,male,5yearly,0_4,493.35
925,1955,estimates,female,5yearly,0_14,441.119
925,1955,estimates,male,5yearly,0_14,532.882
925,1955,estimates,female,5yearly,0_19,457.181
925,1955,estimates,male,5yearly,0_19,559.73
925,1955,estimates,female,5yearly,0_24,480.468
925,1955,estimates,male,5yearly,0_24,597.39
925,1955,estimates,female,5yearly,5_14,31.03
925,1955,estimates,male,5yearly,5_14,39.532
925,1955,estimates,female,5yearly,15plus,2362.172
925,1955,estimates,male,5yearly,15plus,2448.863
925,1955,estimates,female,5yearly,15_24,39.349
925,1955,estimates,male,5yearly,15_24,64.508
925,1955,estimates,female,5yearly,15_49,264.166
925,1955,estimates,male,5yearly,15_49,373.676
925,1955,estimates,female,5yearly,15_59,498.968
925,1955,estimates,male,5yearly,15_59,736.82
925,1955,estimates,female,5yearly,15_64,682.035
925,1955,estimates,male,5yearly,15_64,981.971
925,1955,estimates,female,5yearly,20plus,2346.11
925,1955,estimates,male,5yearly,20plus,2422.015
925,1955,estimates,female,5yearly,20_64,665.973
925,1955,estimates,male,5yearly,20_64,955.123
925,1955,estimates,female,5yearly,20_69,925.818
925,1955,estimates,male,5yearly,20_69,1246.49
925,1955,estimates,female,5yearly,25plus,2322.823
925,1955,estimates,male,5yearly,25plus,2384.355
925,1955,estimates,female,5yearly,25_69,902.531
925,1955,estimates,male,5yearly,25_69,1208.83
925,1955,estimates,female,5yearly,40plus,2220.888
925,1955,estimates,male,5yearly,40plus,2248.038
925,1955,estimates,female,5yearly,50plus,2098.006
925,1955,estimates,male,5yearly,50plus,2075.187
925,1955,estimates,female,5yearly,60plus,1863.204
925,1955,estimates,male,5yearly,60plus,1712.043
925,1955,estimates,female,5yearly,65plus,1680.137
925,1955,estimates,male,5yearly,65plus,1466.892
925,1955,estimates,female,5yearly,70plus,1420.292
925,1955,estimates,male,5yearly,70plus,1175.525
925,1955,estimates,female,5yearly,80plus,673.539
925,1955,estimates,male,5yearly,80plus,481.388
925,1955,estimates,female,5yearly,90plus,106.601
925,1955,estimates,male,5yearly,90plus,57.722
925,1960,estimates,female,5yearly,"Region, subregion, country or area *",Southern Europe
925,1960,estimates,male,5yearly,"Region, subregion, country or area *",Southern Europe
925,1960,estimates,female,5yearly,0_4,336.22
925,1960,estimates,male,5yearly,0_4,415.885
925,1960,estimates,female,5yearly,0_14,360.749
925,1960,estimates,male,5yearly,0_14,449.034
925,1960,estimates,female,5yearly,0_19,373.596
925,1960,estimates,male,5yearly,0_19,473.706
925,1960,estimates,female,5yearly,0_24,390.242
925,1960,estimates,male,5yearly,0_24,505.443
925,1960,estimates,female,5yearly,5_14,24.529
925,1960,estimates,male,5yearly,5_14,33.149
925,1960,estimates,female,5yearly,15plus,2397.672
925,1960,estimates,male,5yearly,15plus,2553.951
925,1960,estimates,female,5yearly,15_24,29.493
925,1960,estimates,male,5yearly,15_24,56.409
925,1960,estimates,female,5yearly,15_49,222.66
925,1960,estimates,male,5yearly,15_49,341.943
925,1960,estimates,female,5yearly,15_59,453.187
925,1960,estimates,male,5yearly,15_59,721.29
925,1960,estimates,female,5yearly,15_64,638.07
925,1960,estimates,male,5yearly,15_64,1002.857
925,1960,estimates,female,5yearly,20plus,2384.825
925,1960,estimates,male,5yearly,20plus,2529.279
925,1960,estimates,female,5yearly,20_64,625.223
925,1960,estimates,male,5yearly,20_64,978.185
925,1960,estimates,female,5yearly,20_69,880.981
925,1960,estimates,male,5yearly,20_69,1295.241
925,1960,estimates,female,5yearly,25plus,2368.179
925,1960,estimates,male,5yearly,25plus,2497.542
925,1960,estimates,female,5yearly,25_69,864.335
925,1960,estimates,male,5yearly,25_69,1263.504
925,1960,estimates,female,5yearly,40plus,2281.249
925,1960,estimates,male,5yearly,40plus,2365.621
925,1960,estimates,female,5yearly,50plus,2175.012
925,1960,estimates,male,5yearly,50plus,2212.008
925,1960,estimates,female,5yearly,60plus,1944.485
925,1960,estimates,male,5yearly,60plus,1832.661
925,1960,estimates,female,5yearly,65plus,1759.602
925,1960,estimates,male,5yearly,65plus,1551.094
925,1960,estimates,female,5yearly,70plus,1503.844
925,1960,estimates,male,5yearly,70plus,1234.038
925,1960,estimates,female,5yearly,80plus,737.709
925,1960,estimates,male,5yearly,80plus,520.008
925,1960,estimates,female,5yearly,90plus,120.586
925,1960,estimates,male,5yearly,90plus,64.075
925,1965,estimates,female,5yearly,"Region, subregion, country or area *",Southern Europe
925,1965,estimates,male,5yearly,"Region, subregion, country or area *",Southern Europe
925,1965,estimates,female,5yearly,0_4,253.183
925,1965,estimates,male,5yearly,0_4,315.796
925,1965,estimates,female,5yearly,0_14,272.675
925,1965,estimates,male,5yearly,0_14,344.508
925,1965,estimates,female,5yearly,0_19,284.326
925,1965,estimates,male,5yearly,0_19,369.069
925,1965,estimates,female,5yearly,0_24,298.282
925,1965,estimates,male,5yearly,0_24,399.319
925,1965,estimates,female,5yearly,5_14,19.492
925,1965,estimates,male,5yearly,5_14,28.712
925,1965,estimates,female,5yearly,15plus,2546.899
925,1965,estimates,male,5yearly,15plus,2776.662
925,1965,estimates,female,5yearly,15_24,25.607
925,1965,estimates,male,5yearly,15_24,54.811
925,1965,estimates,female,5yearly,15_49,204.567
925,1965,estimates,male,5yearly,15_49,344.639
925,1965,estimates,female,5yearly,15_59,422.751
925,1965,estimates,male,5yearly,15_59,712.328
925,1965,estimates,female,5yearly,15_64,614.055
925,1965,estimates,male,5yearly,15_64,1031.802
925,1965,estimates,female,5yearly,20plus,2535.248
925,1965,estimates,male,5yearly,20plus,2752.101
925,1965,estimates,female,5yearly,20_64,602.404
925,1965,estimates,male,5yearly,20_64,1007.241
925,1965,estimates,female,5yearly,20_69,875.008
925,1965,estimates,male,5yearly,20_69,1387.029
925,1965,estimates,female,5yearly,25plus,2521.292
925,1965,estimates,male,5yearly,25plus,2721.851
925,1965,estimates,female,5yearly,25_69,861.052
925,1965,estimates,male,5yearly,25_69,1356.779
925,1965,estimates,female,5yearly,40plus,2448.909
925,1965,estimates,male,5yearly,40plus,2599.876
925,1965,estimates,female,5yearly,50plus,2342.332
925,1965,estimates,male,5yearly,50plus,2432.023
925,1965,estimates,female,5yearly,60plus,2124.148
925,1965,estimates,male,5yearly,60plus,2064.334
925,1965,estimates,female,5yearly,65plus,1932.844
925,1965,estimates,male,5yearly,65plus,1744.86
925,1965,estimates,female,5yearly,70plus,1660.24
925,1965,estimates,male,5yearly,70plus,1365.072
925,1965,estimates,female,5yearly,80plus,845.189
925,1965,estimates,male,5yearly,80plus,575.833
925,1965,estimates,female,5yearly,90plus,144.431
925,1965,estimates,male,5yearly,90plus,75.539
925,1970,estimates,female,5yearly,"Region, subregion, country or area *",Southern Europe
925,1970,estimates,male,5yearly,"Region, subregion, country or area *",Southern Europe
925,1970,estimates,female,5yearly,0_4,182.541
925,1970,estimates,male,5yearly,0_4,231.643
925,1970,estimates,female,5yearly,0_14,199.756
925,1970,estimates,male,5yearly,0_14,258.535
925,1970,estimates,female,5yearly,0_19,210.574
925,1970,estimates,male,5yearly,0_19,283.356
925,1970,estimates,female,5yearly,0_24,223.856
925,1970,estimates,male,5yearly,0_24,314.779
925,1970,estimates,female,5yearly,5_14,17.215
925,1970,estimates,male,5yearly,5_14,26.892
925,1970,estimates,female,5yearly,15plus,2681.49
925,1970,estimates,male,5yearly,15plus,2947.878
925,1970,estimates,female,5yearly,15_24,24.1
925,1970,estimates,male,5yearly,15_24,56.244
925,1970,estimates,female,5yearly,15_49,191.827
925,1970,estimates,male,5yearly,15_49,354.355
925,1970,estimates,female,5yearly,15_59,389.827
925,1970,estimates,male,5yearly,15_59,693.653
925,1970,estimates,female,5yearly,15_64,577.835
925,1970,estimates,male,5yearly,15_64,1013.977
925,1970,estimates,female,5yearly,20plus,2670.672
925,1970,estimates,male,5yearly,20plus,2923.057
925,1970,estimates,female,5yearly,20_64,567.017
925,1970,estimates,male,5yearly,20_64,989.156
925,1970,estimates,female,5yearly,20_69,841.898
925,1970,estimates,male,5yearly,20_69,1403.441
925,1970,estimates,female,5yearly,25plus,2657.39
925,1970,estimates,male,5yearly,25plus,2891.634
925,1970,estimates,female,5yearly,25_69,828.616
925,1970,estimates,male,5yearly,25_69,1372.018
925,1970,estimates,female,5yearly,40plus,2596.682
925,1970,estimates,male,5yearly,40plus,2781.173
925,1970,estimates,female,5yearly,50plus,2489.663
925,1970,estimates,male,5yearly,50plus,2593.523
925,1970,estimates,female,5yearly,60plus,2291.663
925,1970,estimates,male,5yearly,60plus,2254.225
925,1970,estimates,female,5yearly,65plus,2103.655
925,1970,estimates,male,5yearly,65plus,1933.901
925,1970,estimates,female,5yearly,70plus,1828.774
925,1970,estimates,male,5yearly,70plus,1519.616
925,1970,estimates,female,5yearly,80plus,969.725
925,1970,estimates,male,5yearly,80plus,635.051
925,1970,estimates,female,5yearly,90plus,176.032
925,1970,estimates,male,5yearly,90plus,89.799
925,1975,estimates,female,5yearly,"Region, subregion, country or area *",Southern Europe
925,1975,estimates,male,5yearly,"Region, subregion, country or area *",Southern Europe
925,1975,estimates,female,5yearly,0_4,122.878
925,1975,estimates,male,5yearly,0_4,158.451
925,1975,estimates,female,5yearly,0_14,137.647
925,1975,estimates,male,5yearly,0_14,182.212
925,1975,estimates,female,5yearly,0_19,147.821
925,1975,estimates,male,5yearly,0_19,207.731
925,1975,estimates,female,5yearly,0_24,159.608
925,1975,estimates,male,5yearly,0_24,239.709
925,1975,estimates,female,5yearly,5_14,14.769
925,1975,estimates,male,5yearly,5_14,23.761
925,1975,estimates,female,5yearly,15plus,2788.737
925,1975,estimates,male,5yearly,15plus,3131.663
925,1975,estimates,female,5yearly,15_24,21.961
925,1975,estimates,male,5yearly,15_24,57.497
925,1975,estimates,female,5yearly,15_49,170.815
925,1975,estimates,male,5yearly,15_49,348.191
925,1975,estimates,female,5yearly,15_59,369.632
925,1975,estimates,male,5yearly,15_59,725.453
925,1975,estimates,female,5yearly,15_64,530.106
925,1975,estimates,male,5yearly,15_64,1008.067
925,1975,estimates,female,5yearly,20plus,2778.563
925,1975,estimates,male,5yearly,20plus,3106.144
925,1975,estimates,female,5yearly,20_64,519.932
925,1975,estimates,male,5yearly,20_64,982.548
925,1975,estimates,female,5yearly,20_69,787.526
925,1975,estimates,male,5yearly,20_69,1408.238
925,1975,estimates,female,5yearly,25plus,2766.776
925,1975,estimates,male,5yearly,25plus,3074.166
925,1975,estimates,female,5yearly,25_69,775.739
925,1975,estimates,male,5yearly,25_69,1376.26
925,1975,estimates,female,5yearly,40plus,2714.864
925,1975,estimates,male,5yearly,40plus,2970.406
925,1975,estimates,female,5yearly,50plus,2617.922
925,1975,estimates,male,5yearly,50plus,2783.472
925,1975,estimates,female,5yearly,60plus,2419.105
925,1975,estimates,male,5yearly,60plus,2406.21
925,1975,estimates,female,5yearly,65plus,2258.631
925,1975,estimates,male,5yearly,65plus,2123.596
925,1975,estimates,female,5yearly,70plus,1991.037
925,1975,estimates,male,5yearly,70plus,1697.906
925,1975,estimates,female,5yearly,80plus,1095.935
925,1975,estimates,male,5yearly,80plus,696.697
925,1975,estimates,female,5yearly,90plus,217.685
925,1975,estimates,male,5yearly,90plus,103.631
925,1980,estimates,female,5yearly,"Region, subregion, country or area *",Southern Europe
925,1980,estimates,male,5yearly,"Region, subregion, country or area *",Southern Europe
925,1980,estimates,female,5yearly,0_4,84.783
925,1980,estimates,male,5yearly,0_4,109.754
925,1980,estimates,female,5yearly,0_14,96.639
925,1980,estimates,male,5yearly,0_14,129.919
925,1980,estimates,female,5yearly,0_19,106.087
925,1980,estimates,male,5yearly,0_19,155.059
925,1980,estimates,female,5yearly,0_24,117.436
925,1980,estimates,male,5yearly,0_24,188.678
925,1980,estimates,female,5yearly,5_14,11.856
