region,year,variant,gender,freq,agebroad,totaldeaths
926,1950,estimates,female,5yearly,"Region, subregion, country or area *",Western Europe
926,1950,estimates,male,5yearly,"Region, subregion, country or area *",Western Europe
926,1950,estimates,female,5yearly,0_4,269.94
926,1950,estimates,male,5yearly,0_4,375.662
926,1950,estimates,female,5yearly,0_14,294.551
926,1950,estimates,male,5yearly,0_14,413.693
926,1950,estimates,female,5yearly,0_19,312.22
926,1950,estimates,male,5yearly,0_19,446.628
926,1950,estimates,female,5yearly,0_24,337.305
926,1950,estimates,male,5yearly,0_24,492.256
926,1950,estimates,female,5yearly,5_14,24.611
926,1950,estimates,male,5yearly,5_14,38.031
926,1950,estimates,female,5yearly,15plus,3800.919
926,1950,estimates,male,5yearly,15plus,3775.502
926,1950,estimates,female,5yearly,15_24,42.754
926,1950,estimates,male,5yearly,15_24,78.563
926,1950,estimates,female,5yearly,15_49,374.687
926,1950,estimates,male,5yearly,15_49,506.966
926,1950,estimates,female,5yearly,15_59,770.233
926,1950,estimates,male,5yearly,15_59,1039.897
926,1950,estimates,female,5yearly,15_64,1082.987
926,1950,estimates,male,5yearly,15_64,1399.193
926,1950,estimates,female,5yearly,20plus,3783.25
926,1950,estimates,male,5yearly,20plus,3742.567
926,1950,estimates,female,5yearly,20_64,1065.318
926,1950,estimates,male,5yearly,20_64,1366.258
926,1950,estimates,female,5yearly,20_69,1507.537
926,1950,estimates,male,5yearly,20_69,1834.937
926,1950,estimates,female,5yearly,25plus,3758.165
926,1950,estimates,male,5yearly,25plus,3696.939
926,1950,estimates,female,5yearly,25_69,1482.452
926,1950,estimates,male,5yearly,25_69,1789.309
926,1950,estimates,female,5yearly,40plus,3634.91
926,1950,estimates,male,5yearly,40plus,3543.526
926,1950,estimates,female,5yearly,50plus,3426.232
926,1950,estimates,male,5yearly,50plus,3268.536
926,1950,estimates,female,5yearly,60plus,3030.686
926,1950,estimates,male,5yearly,60plus,2735.605
926,1950,estimates,female,5yearly,65plus,2717.932
926,1950,estimates,male,5yearly,65plus,2376.309
926,1950,estimates,female,5yearly,70plus,2275.713
926,1950,estimates,male,5yearly,70plus,1907.63
926,1950,estimates,female,5yearly,80plus,985.845
926,1950,estimates,male,5yearly,80plus,710.676
926,1950,estimates,female,5yearly,90plus,138.139
926,1950,estimates,male,5yearly,90plus,82.272
926,1955,estimates,female,5yearly,"Region, subregion, country or area *",Western Europe
926,1955,estimates,male,5yearly,"Region, subregion, country or area *",Western Europe
926,1955,estimates,female,5yearly,0_4,227.929
926,1955,estimates,male,5yearly,0_4,306.115
926,1955,estimates,female,5yearly,0_14,247.684
926,1955,estimates,male,5yearly,0_14,337.646
926,1955,estimates,female,5yearly,0_19,260.826
926,1955,estimates,male,5yearly,0_19,368.573
926,1955,estimates,female,5yearly,0_24,279.729
926,1955,estimates,male,5yearly,0_24,414.462
926,1955,estimates,female,5yearly,5_14,19.755
926,1955,estimates,male,5yearly,5_14,31.531
926,1955,estimates,female,5yearly,15plus,3891.777
926,1955,estimates,male,5yearly,15plus,4032.189
926,1955,estimates,female,5yearly,15_24,32.045
926,1955,estimates,male,5yearly,15_24,76.816
926,1955,estimates,female,5yearly,15_49,294.965
926,1955,estimates,male,5yearly,15_49,444.301
926,1955,estimates,female,5yearly,15_59,666.348
926,1955,estimates,male,5yearly,15_59,1050.681
926,1955,estimates,female,5yearly,15_64,971.296
926,1955,estimates,male,5yearly,15_64,1470.824
926,1955,estimates,female,5yearly,20plus,3878.635
926,1955,estimates,male,5yearly,20plus,4001.262
926,1955,estimates,female,5yearly,20_64,958.154
926,1955,estimates,male,5yearly,20_64,1439.897
926,1955,estimates,female,5yearly,20_69,1394.639
926,1955,estimates,male,5yearly,20_69,1935.262
926,1955,estimates,female,5yearly,25plus,3859.732
926,1955,estimates,male,5yearly,25plus,3955.373
926,1955,estimates,female,5yearly,25_69,1375.736
926,1955,estimates,male,5yearly,25_69,1889.373
926,1955,estimates,female,5yearly,40plus,3761.333
926,1955,estimates,male,5yearly,40plus,3808.474
926,1955,estimates,female,5yearly,50plus,3596.812
926,1955,estimates,male,5yearly,50plus,3587.888
926,1955,estimates,female,5yearly,60plus,3225.429
926,1955,estimates,male,5yearly,60plus,2981.508
926,1955,estimates,female,5yearly,65plus,2920.481
926,1955,estimates,male,5yearly,65plus,2561.365
926,1955,estimates,female,5yearly,70plus,2483.996
926,1955,estimates,male,5yearly,70plus,2066.0
926,1955,estimates,female,5yearly,80plus,1159.605
926,1955,estimates,male,5yearly,80plus,840.252
926,1955,estimates,female,5yearly,90plus,157.882
926,1955,estimates,male,5yearly,90plus,86.733
926,1960,estimates,female,5yearly,"Region, subregion, country or area *",Western Europe
926,1960,estimates,male,5yearly,"Region, subregion, country or area *",Western Europe
926,1960,estimates,female,5yearly,0_4,191.596
926,1960,estimates,male,5yearly,0_4,259.535
926,1960,estimates,female,5yearly,0_14,210.171
926,1960,estimates,male,5yearly,0_14,290.28
926,1960,estimates,female,5yearly,0_19,222.14
926,1960,estimates,male,5yearly,0_19,319.975
926,1960,estimates,female,5yearly,0_24,238.602
926,1960,estimates,male,5yearly,0_24,363.469
926,1960,estimates,female,5yearly,5_14,18.575
926,1960,estimates,male,5yearly,5_14,30.745
926,1960,estimates,female,5yearly,15plus,4112.003
926,1960,estimates,male,5yearly,15plus,4270.288
926,1960,estimates,female,5yearly,15_24,28.431
926,1960,estimates,male,5yearly,15_24,73.189
926,1960,estimates,female,5yearly,15_49,254.913
926,1960,estimates,male,5yearly,15_49,418.071
926,1960,estimates,female,5yearly,15_59,612.102
926,1960,estimates,male,5yearly,15_59,1022.028
926,1960,estimates,female,5yearly,15_64,924.117
926,1960,estimates,male,5yearly,15_64,1529.986
926,1960,estimates,female,5yearly,20plus,4100.034
