region,year,variant,gender,freq,agebroad,totaldeaths
927,1950,estimates,female,5yearly,"Region, subregion, country or area *",Australia/New Zealand
927,1950,estimates,male,5yearly,"Region, subregion, country or area *",Australia/New Zealand
927,1950,estimates,female,5yearly,0_4,16.695
927,1950,estimates,male,5yearly,0_4,22.029
927,1950,estimates,female,5yearly,0_14,18.682
927,1950,estimates,male,5yearly,0_14,25.073
927,1950,estimates,female,5yearly,0_19,19.755
927,1950,estimates,male,5yearly,0_19,27.796
927,1950,estimates,female,5yearly,0_24,21.198
927,1950,estimates,male,5yearly,0_24,31.577
927,1950,estimates,female,5yearly,5_14,1.987
927,1950,estimates,male,5yearly,5_14,3.044
927,1950,estimates,female,5yearly,15plus,200.647
927,1950,estimates,male,5yearly,15plus,252.185
927,1950,estimates,female,5yearly,15_24,2.516
927,1950,estimates,male,5yearly,15_24,6.504
927,1950,estimates,female,5yearly,15_49,21.848
927,1950,estimates,male,5yearly,15_49,35.796
927,1950,estimates,female,5yearly,15_59,43.316
927,1950,estimates,male,5yearly,15_59,71.002
927,1950,estimates,female,5yearly,15_64,60.883
927,1950,estimates,male,5yearly,15_64,99.866
927,1950,estimates,female,5yearly,20plus,199.574
927,1950,estimates,male,5yearly,20plus,249.462
927,1950,estimates,female,5yearly,20_64,59.81
927,1950,estimates,male,5yearly,20_64,97.143
927,1950,estimates,female,5yearly,20_69,82.934
927,1950,estimates,male,5yearly,20_69,132.062
927,1950,estimates,female,5yearly,25plus,198.131
927,1950,estimates,male,5yearly,25plus,245.681
927,1950,estimates,female,5yearly,25_69,81.491
927,1950,estimates,male,5yearly,25_69,128.281
927,1950,estimates,female,5yearly,40plus,190.281
927,1950,estimates,male,5yearly,40plus,233.345
927,1950,estimates,female,5yearly,50plus,178.799
927,1950,estimates,male,5yearly,50plus,216.389
927,1950,estimates,female,5yearly,60plus,157.331
927,1950,estimates,male,5yearly,60plus,181.183
927,1950,estimates,female,5yearly,65plus,139.764
927,1950,estimates,male,5yearly,65plus,152.319
927,1950,estimates,female,5yearly,70plus,116.64
