continent,year,variant,gender,freq,agebroad,totaldeaths
909,1960,estimates,female,5yearly,20plus,300.681
909,1960,estimates,male,5yearly,20plus,378.178
909,1960,estimates,female,5yearly,20_64,104.231
909,1960,estimates,male,5yearly,20_64,171.317
909,1960,estimates,female,5yearly,20_69,133.947
909,1960,estimates,male,5yearly,20_69,216.415
909,1960,estimates,female,5yearly,25plus,294.266
909,1960,estimates,male,5yearly,25plus,368.678
909,1960,estimates,female,5yearly,25_69,127.532
909,1960,estimates,male,5yearly,25_69,206.915
909,1960,estimates,female,5yearly,40plus,272.637
909,1960,estimates,male,5yearly,40plus,338.602
909,1960,estimates,female,5yearly,50plus,251.53
909,1960,estimates,male,5yearly,50plus,304.908
909,1960,estimates,female,5yearly,60plus,219.156
909,1960,estimates,male,5yearly,60plus,246.47
909,1960,estimates,female,5yearly,65plus,196.45
909,1960,estimates,male,5yearly,65plus,206.861
909,1960,estimates,female,5yearly,70plus,166.734
909,1960,estimates,male,5yearly,70plus,161.763
909,1960,estimates,female,5yearly,80plus,82.775
909,1960,estimates,male,5yearly,80plus,63.844
909,1960,estimates,female,5yearly,90plus,14.686
909,1960,estimates,male,5yearly,90plus,8.45
909,1965,estimates,female,5yearly,0_4,62.806
909,1965,estimates,male,5yearly,0_4,78.787
909,1965,estimates,female,5yearly,0_14,71.989
909,1965,estimates,male,5yearly,0_14,90.556
909,1965,estimates,female,5yearly,0_19,77.427
909,1965,estimates,male,5yearly,0_19,99.303
909,1965,estimates,female,5yearly,0_24,83.526
909,1965,estimates,male,5yearly,0_24,109.561
909,1965,estimates,female,5yearly,5_14,9.183
909,1965,estimates,male,5yearly,5_14,11.769
909,1965,estimates,female,5yearly,15plus,335.588
909,1965,estimates,male,5yearly,15plus,421.214
909,1965,estimates,female,5yearly,15_24,11.537
909,1965,estimates,male,5yearly,15_24,19.005
909,1965,estimates,female,5yearly,15_49,53.711
909,1965,estimates,male,5yearly,15_49,83.907
909,1965,estimates,female,5yearly,15_59,90.104
909,1965,estimates,male,5yearly,15_59,148.778
909,1965,estimates,female,5yearly,15_64,115.18
909,1965,estimates,male,5yearly,15_64,194.661
909,1965,estimates,female,5yearly,20plus,330.15
909,1965,estimates,male,5yearly,20plus,412.467
909,1965,estimates,female,5yearly,20_64,109.742
909,1965,estimates,male,5yearly,20_64,185.914
909,1965,estimates,female,5yearly,20_69,141.65
909,1965,estimates,male,5yearly,20_69,237.647
909,1965,estimates,female,5yearly,25plus,324.051
909,1965,estimates,male,5yearly,25plus,402.209
909,1965,estimates,female,5yearly,25_69,135.551
909,1965,estimates,male,5yearly,25_69,227.389
909,1965,estimates,female,5yearly,40plus,303.955
909,1965,estimates,male,5yearly,40plus,373.073
909,1965,estimates,female,5yearly,50plus,281.877
909,1965,estimates,male,5yearly,50plus,337.307
909,1965,estimates,female,5yearly,60plus,245.484
909,1965,estimates,male,5yearly,60plus,272.436
909,1965,estimates,female,5yearly,65plus,220.408
909,1965,estimates,male,5yearly,65plus,226.553
909,1965,estimates,female,5yearly,70plus,188.5
909,1965,estimates,male,5yearly,70plus,174.82
909,1965,estimates,female,5yearly,80plus,98.174
909,1965,estimates,male,5yearly,80plus,70.542
909,1965,estimates,female,5yearly,90plus,18.887
909,1965,estimates,male,5yearly,90plus,9.615
909,1970,estimates,female,5yearly,0_4,59.588
909,1970,estimates,male,5yearly,0_4,74.742
909,1970,estimates,female,5yearly,0_14,68.207
909,1970,estimates,male,5yearly,0_14,85.914
909,1970,estimates,female,5yearly,0_19,73.755
909,1970,estimates,male,5yearly,0_19,95.373
909,1970,estimates,female,5yearly,0_24,80.005
909,1970,estimates,male,5yearly,0_24,106.7
909,1970,estimates,female,5yearly,5_14,8.619
909,1970,estimates,male,5yearly,5_14,11.172
909,1970,estimates,female,5yearly,15plus,353.196
909,1970,estimates,male,5yearly,15plus,437.906
909,1970,estimates,female,5yearly,15_24,11.798
909,1970,estimates,male,5yearly,15_24,20.786
909,1970,estimates,female,5yearly,15_49,53.063
909,1970,estimates,male,5yearly,15_49,84.442
909,1970,estimates,female,5yearly,15_59,90.294
909,1970,estimates,male,5yearly,15_59,150.152
909,1970,estimates,female,5yearly,15_64,117.166
909,1970,estimates,male,5yearly,15_64,198.955
909,1970,estimates,female,5yearly,20plus,347.648
909,1970,estimates,male,5yearly,20plus,428.447
909,1970,estimates,female,5yearly,20_64,111.618
909,1970,estimates,male,5yearly,20_64,189.496
909,1970,estimates,female,5yearly,20_69,144.682
909,1970,estimates,male,5yearly,20_69,245.284
909,1970,estimates,female,5yearly,25plus,341.398
909,1970,estimates,male,5yearly,25plus,417.12
909,1970,estimates,female,5yearly,25_69,138.432
909,1970,estimates,male,5yearly,25_69,233.957
909,1970,estimates,female,5yearly,40plus,321.712
909,1970,estimates,male,5yearly,40plus,388.413
909,1970,estimates,female,5yearly,50plus,300.133
909,1970,estimates,male,5yearly,50plus,353.464
909,1970,estimates,female,5yearly,60plus,262.902
909,1970,estimates,male,5yearly,60plus,287.754
909,1970,estimates,female,5yearly,65plus,236.03
909,1970,estimates,male,5yearly,65plus,238.951
909,1970,estimates,female,5yearly,70plus,202.966
909,1970,estimates,male,5yearly,70plus,183.163
909,1970,estimates,female,5yearly,80plus,109.982
909,1970,estimates,male,5yearly,80plus,74.114
909,1970,estimates,female,5yearly,90plus,23.126
909,1970,estimates,male,5yearly,90plus,10.796
909,1975,estimates,female,5yearly,0_4,53.208
909,1975,estimates,male,5yearly,0_4,66.641
909,1975,estimates,female,5yearly,0_14,60.894
909,1975,estimates,male,5yearly,0_14,76.999
909,1975,estimates,female,5yearly,0_19,66.024
909,1975,estimates,male,5yearly,0_19,86.419
909,1975,estimates,female,5yearly,0_24,72.069
909,1975,estimates,male,5yearly,0_24,98.091
909,1975,estimates,female,5yearly,5_14,7.686
909,1975,estimates,male,5yearly,5_14,10.358
909,1975,estimates,female,5yearly,15plus,358.83
909,1975,estimates,male,5yearly,15plus,442.375
909,1975,estimates,female,5yearly,15_24,11.175
909,1975,estimates,male,5yearly,15_24,21.092
909,1975,estimates,female,5yearly,15_49,49.57
909,1975,estimates,male,5yearly,15_49,81.329
909,1975,estimates,female,5yearly,15_59,85.634
909,1975,estimates,male,5yearly,15_59,145.265
909,1975,estimates,female,5yearly,15_64,112.401
909,1975,estimates,male,5yearly,15_64,192.394
909,1975,estimates,female,5yearly,20plus,353.7
909,1975,estimates,male,5yearly,20plus,432.955
909,1975,estimates,female,5yearly,20_64,107.271
909,1975,estimates,male,5yearly,20_64,182.974
909,1975,estimates,female,5yearly,20_69,141.501
909,1975,estimates,male,5yearly,20_69,240.762
909,1975,estimates,female,5yearly,25plus,347.655
909,1975,estimates,male,5yearly,25plus,421.283
909,1975,estimates,female,5yearly,25_69,135.456
909,1975,estimates,male,5yearly,25_69,229.09
909,1975,estimates,female,5yearly,40plus,328.686
909,1975,estimates,male,5yearly,40plus,392.434
909,1975,estimates,female,5yearly,50plus,309.26
909,1975,estimates,male,5yearly,50plus,361.046
909,1975,estimates,female,5yearly,60plus,273.196
909,1975,estimates,male,5yearly,60plus,297.11
909,1975,estimates,female,5yearly,65plus,246.429
909,1975,estimates,male,5yearly,65plus,249.981
909,1975,estimates,female,5yearly,70plus,212.199
909,1975,estimates,male,5yearly,70plus,192.193
909,1975,estimates,female,5yearly,80plus,120.694
909,1975,estimates,male,5yearly,80plus,76.523
909,1975,estimates,female,5yearly,90plus,27.311
909,1975,estimates,male,5yearly,90plus,11.798
909,1980,estimates,female,5yearly,0_4,48.045
909,1980,estimates,male,5yearly,0_4,61.452
909,1980,estimates,female,5yearly,0_14,54.5
909,1980,estimates,male,5yearly,0_14,71.371
909,1980,estimates,female,5yearly,0_19,58.833
909,1980,estimates,male,5yearly,0_19,79.897
909,1980,estimates,female,5yearly,0_24,64.19
909,1980,estimates,male,5yearly,0_24,90.889
909,1980,estimates,female,5yearly,5_14,6.455
909,1980,estimates,male,5yearly,5_14,9.919
909,1980,estimates,female,5yearly,15plus,369.845
909,1980,estimates,male,5yearly,15plus,453.343
909,1980,estimates,female,5yearly,15_24,9.69
909,1980,estimates,male,5yearly,15_24,19.518
909,1980,estimates,female,5yearly,15_49,44.3
909,1980,estimates,male,5yearly,15_49,76.626
909,1980,estimates,female,5yearly,15_59,77.444
909,1980,estimates,male,5yearly,15_59,137.278
909,1980,estimates,female,5yearly,15_64,103.598
909,1980,estimates,male,5yearly,15_64,183.918
909,1980,estimates,female,5yearly,20plus,365.512
909,1980,estimates,male,5yearly,20plus,444.817
909,1980,estimates,female,5yearly,20_64,99.265
909,1980,estimates,male,5yearly,20_64,175.392
909,1980,estimates,female,5yearly,20_69,133.953
909,1980,estimates,male,5yearly,20_69,232.671
909,1980,estimates,female,5yearly,25plus,360.155
909,1980,estimates,male,5yearly,25plus,433.825
909,1980,estimates,female,5yearly,25_69,128.596
909,1980,estimates,male,5yearly,25_69,221.679
909,1980,estimates,female,5yearly,40plus,342.772
909,1980,estimates,male,5yearly,40plus,405.176
909,1980,estimates,female,5yearly,50plus,325.545
909,1980,estimates,male,5yearly,50plus,376.717
909,1980,estimates,female,5yearly,60plus,292.401
909,1980,estimates,male,5yearly,60plus,316.065
909,1980,estimates,female,5yearly,65plus,266.247
909,1980,estimates,male,5yearly,65plus,269.425
909,1980,estimates,female,5yearly,70plus,231.559
909,1980,estimates,male,5yearly,70plus,212.146
909,1980,estimates,female,5yearly,80plus,135.893
909,1980,estimates,male,5yearly,80plus,85.286
909,1980,estimates,female,5yearly,90plus,34.974
909,1980,estimates,male,5yearly,90plus,13.682
909,1985,estimates,female,5yearly,0_4,46.819
909,1985,estimates,male,5yearly,0_4,60.12
909,1985,estimates,female,5yearly,0_14,53.477
909,1985,estimates,male,5yearly,0_14,69.993
909,1985,estimates,female,5yearly,0_19,58.021
909,1985,estimates,male,5yearly,0_19,78.184
909,1985,estimates,female,5yearly,0_24,63.642
909,1985,estimates,male,5yearly,0_24,89.19
909,1985,estimates,female,5yearly,5_14,6.658
909,1985,estimates,male,5yearly,5_14,9.873
909,1985,estimates,female,5yearly,15plus,406.515
909,1985,estimates,male,5yearly,15plus,479.706
909,1985,estimates,female,5yearly,15_24,10.165
909,1985,estimates,male,5yearly,15_24,19.197
909,1985,estimates,female,5yearly,15_49,48.04
909,1985,estimates,male,5yearly,15_49,80.395
909,1985,estimates,female,5yearly,15_59,79.996
909,1985,estimates,male,5yearly,15_59,136.013
909,1985,estimates,female,5yearly,15_64,106.57
909,1985,estimates,male,5yearly,15_64,183.535
909,1985,estimates,female,5yearly,20plus,401.971
909,1985,estimates,male,5yearly,20plus,471.515
909,1985,estimates,female,5yearly,20_64,102.026
909,1985,estimates,male,5yearly,20_64,175.344
909,1985,estimates,female,5yearly,20_69,137.805
909,1985,estimates,male,5yearly,20_69,233.943
909,1985,estimates,female,5yearly,25plus,396.35
909,1985,estimates,male,5yearly,25plus,460.509
909,1985,estimates,female,5yearly,25_69,132.184
909,1985,estimates,male,5yearly,25_69,222.937
909,1985,estimates,female,5yearly,40plus,376.993
909,1985,estimates,male,5yearly,40plus,428.755
909,1985,estimates,female,5yearly,50plus,358.475
909,1985,estimates,male,5yearly,50plus,399.311
909,1985,estimates,female,5yearly,60plus,326.519
909,1985,estimates,male,5yearly,60plus,343.693
909,1985,estimates,female,5yearly,65plus,299.945
909,1985,estimates,male,5yearly,65plus,296.171
909,1985,estimates,female,5yearly,70plus,264.166
909,1985,estimates,male,5yearly,70plus,237.572
909,1985,estimates,female,5yearly,80plus,158.564
909,1985,estimates,male,5yearly,80plus,101.275
909,1985,estimates,female,5yearly,90plus,44.525
909,1985,estimates,male,5yearly,90plus,15.97
909,1990,estimates,female,5yearly,0_4,44.219
909,1990,estimates,male,5yearly,0_4,56.494
909,1990,estimates,female,5yearly,0_14,50.343
909,1990,estimates,male,5yearly,0_14,65.592
909,1990,estimates,female,5yearly,0_19,54.515
909,1990,estimates,male,5yearly,0_19,72.852
909,1990,estimates,female,5yearly,0_24,59.696
909,1990,estimates,male,5yearly,0_24,82.801
909,1990,estimates,female,5yearly,5_14,6.124
909,1990,estimates,male,5yearly,5_14,9.098
909,1990,estimates,female,5yearly,15plus,426.382
909,1990,estimates,male,5yearly,15plus,495.514
909,1990,estimates,female,5yearly,15_24,9.353
909,1990,estimates,male,5yearly,15_24,17.209
909,1990,estimates,female,5yearly,15_49,48.34
909,1990,estimates,male,5yearly,15_49,81.249
909,1990,estimates,female,5yearly,15_59,79.655
909,1990,estimates,male,5yearly,15_59,133.349
909,1990,estimates,female,5yearly,15_64,104.267
909,1990,estimates,male,5yearly,15_64,176.614
909,1990,estimates,female,5yearly,20plus,422.21
909,1990,estimates,male,5yearly,20plus,488.254
909,1990,estimates,female,5yearly,20_64,100.095
909,1990,estimates,male,5yearly,20_64,169.354
909,1990,estimates,female,5yearly,20_69,135.44
909,1990,estimates,male,5yearly,20_69,228.49
909,1990,estimates,female,5yearly,25plus,417.029
909,1990,estimates,male,5yearly,25plus,478.305
909,1990,estimates,female,5yearly,25_69,130.259
909,1990,estimates,male,5yearly,25_69,218.541
909,1990,estimates,female,5yearly,40plus,397.722
909,1990,estimates,male,5yearly,40plus,445.533
909,1990,estimates,female,5yearly,50plus,378.042
909,1990,estimates,male,5yearly,50plus,414.265
909,1990,estimates,female,5yearly,60plus,346.727
909,1990,estimates,male,5yearly,60plus,362.165
909,1990,estimates,female,5yearly,65plus,322.115
909,1990,estimates,male,5yearly,65plus,318.9
909,1990,estimates,female,5yearly,70plus,286.77
909,1990,estimates,male,5yearly,70plus,259.764
909,1990,estimates,female,5yearly,80plus,179.664
909,1990,estimates,male,5yearly,80plus,120.546
909,1990,estimates,female,5yearly,90plus,51.722
909,1990,estimates,male,5yearly,90plus,19.223
909,1995,estimates,female,5yearly,0_4,43.302
909,1995,estimates,male,5yearly,0_4,54.855
909,1995,estimates,female,5yearly,0_14,49.158
909,1995,estimates,male,5yearly,0_14,63.203
909,1995,estimates,female,5yearly,0_19,53.301
909,1995,estimates,male,5yearly,0_19,70.081
909,1995,estimates,female,5yearly,0_24,58.46
909,1995,estimates,male,5yearly,0_24,79.766
909,1995,estimates,female,5yearly,5_14,5.856
909,1995,estimates,male,5yearly,5_14,8.348
909,1995,estimates,female,5yearly,15plus,459.909
909,1995,estimates,male,5yearly,15plus,518.009
909,1995,estimates,female,5yearly,15_24,9.302
909,1995,estimates,male,5yearly,15_24,16.563
909,1995,estimates,female,5yearly,15_49,50.879
909,1995,estimates,male,5yearly,15_49,82.776
909,1995,estimates,female,5yearly,15_59,84.346
909,1995,estimates,male,5yearly,15_59,135.936
909,1995,estimates,female,5yearly,15_64,108.098
909,1995,estimates,male,5yearly,15_64,175.633
909,1995,estimates,female,5yearly,20plus,455.766
909,1995,estimates,male,5yearly,20plus,511.131
909,1995,estimates,female,5yearly,20_64,103.955
909,1995,estimates,male,5yearly,20_64,168.755
909,1995,estimates,female,5yearly,20_69,136.683
909,1995,estimates,male,5yearly,20_69,223.34
909,1995,estimates,female,5yearly,25plus,450.607
909,1995,estimates,male,5yearly,25plus,501.446
909,1995,estimates,female,5yearly,25_69,131.524
909,1995,estimates,male,5yearly,25_69,213.655
909,1995,estimates,female,5yearly,40plus,430.579
909,1995,estimates,male,5yearly,40plus,467.929
909,1995,estimates,female,5yearly,50plus,409.03
909,1995,estimates,male,5yearly,50plus,435.233
909,1995,estimates,female,5yearly,60plus,375.563
909,1995,estimates,male,5yearly,60plus,382.073
909,1995,estimates,female,5yearly,65plus,351.811
909,1995,estimates,male,5yearly,65plus,342.376
909,1995,estimates,female,5yearly,70plus,319.083
909,1995,estimates,male,5yearly,70plus,287.791
909,1995,estimates,female,5yearly,80plus,211.475
909,1995,estimates,male,5yearly,80plus,142.931
909,1995,estimates,female,5yearly,90plus,65.864
909,1995,estimates,male,5yearly,90plus,26.526
909,2000,estimates,female,5yearly,0_4,41.518
909,2000,estimates,male,5yearly,0_4,52.59
909,2000,estimates,female,5yearly,0_14,46.785
909,2000,estimates,male,5yearly,0_14,60.151
909,2000,estimates,female,5yearly,0_19,50.526
909,2000,estimates,male,5yearly,0_19,66.218
909,2000,estimates,female,5yearly,0_24,55.228
909,2000,estimates,male,5yearly,0_24,74.431
909,2000,estimates,female,5yearly,5_14,5.267
909,2000,estimates,male,5yearly,5_14,7.561
909,2000,estimates,female,5yearly,15plus,484.659
909,2000,estimates,male,5yearly,15plus,530.354
909,2000,estimates,female,5yearly,15_24,8.443
909,2000,estimates,male,5yearly,15_24,14.28
909,2000,estimates,female,5yearly,15_49,50.001
909,2000,estimates,male,5yearly,15_49,78.42
909,2000,estimates,female,5yearly,15_59,86.122
909,2000,estimates,male,5yearly,15_59,134.443
909,2000,estimates,female,5yearly,15_64,110.33
909,2000,estimates,male,5yearly,15_64,173.519
909,2000,estimates,female,5yearly,20plus,480.918
909,2000,estimates,male,5yearly,20plus,524.287
909,2000,estimates,female,5yearly,20_64,106.589
909,2000,estimates,male,5yearly,20_64,167.452
909,2000,estimates,female,5yearly,20_69,137.502
909,2000,estimates,male,5yearly,20_69,216.977
909,2000,estimates,female,5yearly,25plus,476.216
909,2000,estimates,male,5yearly,25plus,516.074
909,2000,estimates,female,5yearly,25_69,132.8
909,2000,estimates,male,5yearly,25_69,208.764
909,2000,estimates,female,5yearly,40plus,456.974
909,2000,estimates,male,5yearly,40plus,485.708
909,2000,estimates,female,5yearly,50plus,434.658
909,2000,estimates,male,5yearly,50plus,451.934
909,2000,estimates,female,5yearly,60plus,398.537
909,2000,estimates,male,5yearly,60plus,395.911
909,2000,estimates,female,5yearly,65plus,374.329
909,2000,estimates,male,5yearly,65plus,356.835
909,2000,estimates,female,5yearly,70plus,343.416
909,2000,estimates,male,5yearly,70plus,307.31
909,2000,estimates,female,5yearly,80plus,240.056
909,2000,estimates,male,5yearly,80plus,164.634
909,2000,estimates,female,5yearly,90plus,83.442
909,2000,estimates,male,5yearly,90plus,35.802
909,2005,estimates,female,5yearly,0_4,40.001
909,2005,estimates,male,5yearly,0_4,50.943
909,2005,estimates,female,5yearly,0_14,44.852
909,2005,estimates,male,5yearly,0_14,57.866
909,2005,estimates,female,5yearly,0_19,48.222
909,2005,estimates,male,5yearly,0_19,63.435
909,2005,estimates,female,5yearly,0_24,52.545
909,2005,estimates,male,5yearly,0_24,71.043
909,2005,estimates,female,5yearly,5_14,4.851
909,2005,estimates,male,5yearly,5_14,6.923
909,2005,estimates,female,5yearly,15plus,515.595
909,2005,estimates,male,5yearly,15plus,560.113
909,2005,estimates,female,5yearly,15_24,7.693
909,2005,estimates,male,5yearly,15_24,13.177
909,2005,estimates,female,5yearly,15_49,48.636
909,2005,estimates,male,5yearly,15_49,76.038
909,2005,estimates,female,5yearly,15_59,86.994
909,2005,estimates,male,5yearly,15_59,135.551
909,2005,estimates,female,5yearly,15_64,113.395
909,2005,estimates,male,5yearly,15_64,177.801
909,2005,estimates,female,5yearly,20plus,512.225
909,2005,estimates,male,5yearly,20plus,554.544
909,2005,estimates,female,5yearly,20_64,110.025
909,2005,estimates,male,5yearly,20_64,172.232
909,2005,estimates,female,5yearly,20_69,141.904
909,2005,estimates,male,5yearly,20_69,222.303
909,2005,estimates,female,5yearly,25plus,507.902
909,2005,estimates,male,5yearly,25plus,546.936
909,2005,estimates,female,5yearly,25_69,137.581
909,2005,estimates,male,5yearly,25_69,214.695
909,2005,estimates,female,5yearly,40plus,489.654
909,2005,estimates,male,5yearly,40plus,518.529
909,2005,estimates,female,5yearly,50plus,466.959
909,2005,estimates,male,5yearly,50plus,484.075
909,2005,estimates,female,5yearly,60plus,428.601
909,2005,estimates,male,5yearly,60plus,424.562
909,2005,estimates,female,5yearly,65plus,402.2
909,2005,estimates,male,5yearly,65plus,382.312
909,2005,estimates,female,5yearly,70plus,370.321
909,2005,estimates,male,5yearly,70plus,332.241
909,2005,estimates,female,5yearly,80plus,272.655
909,2005,estimates,male,5yearly,80plus,197.007
909,2005,estimates,female,5yearly,90plus,102.347
909,2005,estimates,male,5yearly,90plus,44.645
909,2010,estimates,female,5yearly,0_4,38.325
909,2010,estimates,male,5yearly,0_4,48.534
909,2010,estimates,female,5yearly,0_14,43.036
909,2010,estimates,male,5yearly,0_14,55.319
909,2010,estimates,female,5yearly,0_19,46.344
909,2010,estimates,male,5yearly,0_19,60.7
909,2010,estimates,female,5yearly,0_24,50.606
909,2010,estimates,male,5yearly,0_24,67.985
909,2010,estimates,female,5yearly,5_14,4.711
909,2010,estimates,male,5yearly,5_14,6.785
909,2010,estimates,female,5yearly,15plus,562.293
909,2010,estimates,male,5yearly,15plus,613.665
909,2010,estimates,female,5yearly,15_24,7.57
909,2010,estimates,male,5yearly,15_24,12.666
909,2010,estimates,female,5yearly,15_49,49.492
909,2010,estimates,male,5yearly,15_49,75.653
909,2010,estimates,female,5yearly,15_59,90.704
909,2010,estimates,male,5yearly,15_59,138.844
909,2010,estimates,female,5yearly,15_64,119.93
909,2010,estimates,male,5yearly,15_64,184.707
909,2010,estimates,female,5yearly,20plus,558.985
909,2010,estimates,male,5yearly,20plus,608.284
909,2010,estimates,female,5yearly,20_64,116.622
909,2010,estimates,male,5yearly,20_64,179.326
909,2010,estimates,female,5yearly,20_69,153.094
909,2010,estimates,male,5yearly,20_69,235.261
909,2010,estimates,female,5yearly,25plus,554.723
909,2010,estimates,male,5yearly,25plus,600.999
909,2010,estimates,female,5yearly,25_69,148.832
909,2010,estimates,male,5yearly,25_69,227.976
909,2010,estimates,female,5yearly,40plus,536.183
909,2010,estimates,male,5yearly,40plus,572.603
909,2010,estimates,female,5yearly,50plus,512.801
909,2010,estimates,male,5yearly,50plus,538.012
909,2010,estimates,female,5yearly,60plus,471.589
909,2010,estimates,male,5yearly,60plus,474.821
909,2010,estimates,female,5yearly,65plus,442.363
909,2010,estimates,male,5yearly,65plus,428.958
909,2010,estimates,female,5yearly,70plus,405.891
909,2010,estimates,male,5yearly,70plus,373.023
909,2010,estimates,female,5yearly,80plus,304.64
909,2010,estimates,male,5yearly,80plus,232.777
909,2010,estimates,female,5yearly,90plus,124.312
909,2010,estimates,male,5yearly,90plus,61.189
909,2015,constant_fertility,female,5yearly,0_4,37.698
909,2015,constant_fertility,male,5yearly,0_4,48.104
909,2015,constant_mortality,female,5yearly,0_4,39.829
909,2015,constant_mortality,male,5yearly,0_4,50.431
909,2015,high_variant,female,5yearly,0_4,38.057
909,2015,high_variant,male,5yearly,0_4,48.526
909,2015,instant_replacement,female,5yearly,0_4,25.962
909,2015,instant_replacement,male,5yearly,0_4,32.969
