continent,year,variant,gender,freq,agebroad,totaldeaths
905,1965,estimates,male,5yearly,40plus,5216.938
905,1965,estimates,female,5yearly,50plus,3924.945
905,1965,estimates,male,5yearly,50plus,4810.141
905,1965,estimates,female,5yearly,60plus,3482.875
905,1965,estimates,male,5yearly,60plus,3971.656
905,1965,estimates,female,5yearly,65plus,3140.336
905,1965,estimates,male,5yearly,65plus,3341.691
905,1965,estimates,female,5yearly,70plus,2702.693
905,1965,estimates,male,5yearly,70plus,2629.522
905,1965,estimates,female,5yearly,80plus,1476.401
905,1965,estimates,male,5yearly,80plus,1128.789
905,1965,estimates,female,5yearly,90plus,309.874
905,1965,estimates,male,5yearly,90plus,179.572
905,1970,estimates,female,5yearly,0_4,168.463
905,1970,estimates,male,5yearly,0_4,227.106
905,1970,estimates,female,5yearly,0_14,200.027
905,1970,estimates,male,5yearly,0_14,282.813
905,1970,estimates,female,5yearly,0_19,230.43
905,1970,estimates,male,5yearly,0_19,365.834
905,1970,estimates,female,5yearly,0_24,266.259
905,1970,estimates,male,5yearly,0_24,473.32
905,1970,estimates,female,5yearly,5_14,31.564
905,1970,estimates,male,5yearly,5_14,55.707
905,1970,estimates,female,5yearly,15plus,4611.748
905,1970,estimates,male,5yearly,15plus,5800.263
905,1970,estimates,female,5yearly,15_24,66.232
905,1970,estimates,male,5yearly,15_24,190.507
905,1970,estimates,female,5yearly,15_49,409.4
905,1970,estimates,male,5yearly,15_49,835.186
905,1970,estimates,female,5yearly,15_59,852.494
905,1970,estimates,male,5yearly,15_59,1665.397
905,1970,estimates,female,5yearly,15_64,1190.113
905,1970,estimates,male,5yearly,15_64,2286.787
905,1970,estimates,female,5yearly,20plus,4581.345
905,1970,estimates,male,5yearly,20plus,5717.242
905,1970,estimates,female,5yearly,20_64,1159.71
905,1970,estimates,male,5yearly,20_64,2203.766
905,1970,estimates,female,5yearly,20_69,1606.08
905,1970,estimates,male,5yearly,20_69,2942.101
905,1970,estimates,female,5yearly,25plus,4545.516
905,1970,estimates,male,5yearly,25plus,5609.756
905,1970,estimates,female,5yearly,25_69,1570.251
905,1970,estimates,male,5yearly,25_69,2834.615
905,1970,estimates,female,5yearly,40plus,4419.612
905,1970,estimates,male,5yearly,40plus,5350.322
905,1970,estimates,female,5yearly,50plus,4202.348
905,1970,estimates,male,5yearly,50plus,4965.077
905,1970,estimates,female,5yearly,60plus,3759.254
905,1970,estimates,male,5yearly,60plus,4134.866
905,1970,estimates,female,5yearly,65plus,3421.635
905,1970,estimates,male,5yearly,65plus,3513.476
905,1970,estimates,female,5yearly,70plus,2975.265
905,1970,estimates,male,5yearly,70plus,2775.141
905,1970,estimates,female,5yearly,80plus,1702.284
905,1970,estimates,male,5yearly,80plus,1235.642
905,1970,estimates,female,5yearly,90plus,394.015
905,1970,estimates,male,5yearly,90plus,204.426
905,1975,estimates,female,5yearly,0_4,133.518
905,1975,estimates,male,5yearly,0_4,178.021
905,1975,estimates,female,5yearly,0_14,158.131
905,1975,estimates,male,5yearly,0_14,223.089
905,1975,estimates,female,5yearly,0_19,186.567
905,1975,estimates,male,5yearly,0_19,302.007
905,1975,estimates,female,5yearly,0_24,222.281
905,1975,estimates,male,5yearly,0_24,415.136
905,1975,estimates,female,5yearly,5_14,24.613
905,1975,estimates,male,5yearly,5_14,45.068
905,1975,estimates,female,5yearly,15plus,4686.919
905,1975,estimates,male,5yearly,15plus,5716.091
905,1975,estimates,female,5yearly,15_24,64.15
905,1975,estimates,male,5yearly,15_24,192.047
905,1975,estimates,female,5yearly,15_49,364.253
905,1975,estimates,male,5yearly,15_49,779.401
905,1975,estimates,female,5yearly,15_59,781.828
905,1975,estimates,male,5yearly,15_59,1540.024
905,1975,estimates,female,5yearly,15_64,1108.686
905,1975,estimates,male,5yearly,15_64,2134.765
905,1975,estimates,female,5yearly,20plus,4658.483
905,1975,estimates,male,5yearly,20plus,5637.173
905,1975,estimates,female,5yearly,20_64,1080.25
905,1975,estimates,male,5yearly,20_64,2055.847
905,1975,estimates,female,5yearly,20_69,1516.225
905,1975,estimates,male,5yearly,20_69,2779.845
905,1975,estimates,female,5yearly,25plus,4622.769
905,1975,estimates,male,5yearly,25plus,5524.044
905,1975,estimates,female,5yearly,25_69,1480.511
905,1975,estimates,male,5yearly,25_69,2666.716
905,1975,estimates,female,5yearly,40plus,4501.313
905,1975,estimates,male,5yearly,40plus,5254.974
905,1975,estimates,female,5yearly,50plus,4322.666
905,1975,estimates,male,5yearly,50plus,4936.69
905,1975,estimates,female,5yearly,60plus,3905.091
905,1975,estimates,male,5yearly,60plus,4176.067
905,1975,estimates,female,5yearly,65plus,3578.233
905,1975,estimates,male,5yearly,65plus,3581.326
905,1975,estimates,female,5yearly,70plus,3142.258
905,1975,estimates,male,5yearly,70plus,2857.328
905,1975,estimates,female,5yearly,80plus,1901.021
905,1975,estimates,male,5yearly,80plus,1291.979
905,1975,estimates,female,5yearly,90plus,502.356
905,1975,estimates,male,5yearly,90plus,243.256
905,1980,estimates,female,5yearly,0_4,116.633
905,1980,estimates,male,5yearly,0_4,153.352
905,1980,estimates,female,5yearly,0_14,136.072
905,1980,estimates,male,5yearly,0_14,188.7
905,1980,estimates,female,5yearly,0_19,159.496
905,1980,estimates,male,5yearly,0_19,253.703
905,1980,estimates,female,5yearly,0_24,192.356
905,1980,estimates,male,5yearly,0_24,357.816
905,1980,estimates,female,5yearly,5_14,19.439
905,1980,estimates,male,5yearly,5_14,35.348
905,1980,estimates,female,5yearly,15plus,5087.465
905,1980,estimates,male,5yearly,15plus,5853.903
905,1980,estimates,female,5yearly,15_24,56.284
905,1980,estimates,male,5yearly,15_24,169.116
905,1980,estimates,female,5yearly,15_49,344.852
905,1980,estimates,male,5yearly,15_49,745.928
905,1980,estimates,female,5yearly,15_59,738.468
905,1980,estimates,male,5yearly,15_59,1424.636
905,1980,estimates,female,5yearly,15_64,1082.793
905,1980,estimates,male,5yearly,15_64,2000.936
905,1980,estimates,female,5yearly,20plus,5064.041
905,1980,estimates,male,5yearly,20plus,5788.9
905,1980,estimates,female,5yearly,20_64,1059.369
905,1980,estimates,male,5yearly,20_64,1935.933
905,1980,estimates,female,5yearly,20_69,1516.519
905,1980,estimates,male,5yearly,20_69,2669.628
905,1980,estimates,female,5yearly,25plus,5031.181
905,1980,estimates,male,5yearly,25plus,5684.787
905,1980,estimates,female,5yearly,25_69,1483.659
905,1980,estimates,male,5yearly,25_69,2565.515
905,1980,estimates,female,5yearly,40plus,4904.014
905,1980,estimates,male,5yearly,40plus,5390.756
905,1980,estimates,female,5yearly,50plus,4742.613
905,1980,estimates,male,5yearly,50plus,5107.975
905,1980,estimates,female,5yearly,60plus,4348.997
905,1980,estimates,male,5yearly,60plus,4429.267
905,1980,estimates,female,5yearly,65plus,4004.672
905,1980,estimates,male,5yearly,65plus,3852.967
905,1980,estimates,female,5yearly,70plus,3547.522
905,1980,estimates,male,5yearly,70plus,3119.272
905,1980,estimates,female,5yearly,80plus,2210.893
905,1980,estimates,male,5yearly,80plus,1430.405
905,1980,estimates,female,5yearly,90plus,673.713
905,1980,estimates,male,5yearly,90plus,298.613
905,1985,estimates,female,5yearly,0_4,111.776
905,1985,estimates,male,5yearly,0_4,147.01
905,1985,estimates,female,5yearly,0_14,130.152
905,1985,estimates,male,5yearly,0_14,179.576
905,1985,estimates,female,5yearly,0_19,151.285
905,1985,estimates,male,5yearly,0_19,237.425
905,1985,estimates,female,5yearly,0_24,181
905,1985,estimates,male,5yearly,0_24,332.613
905,1985,estimates,female,5yearly,5_14,18.376
905,1985,estimates,male,5yearly,5_14,32.566
905,1985,estimates,female,5yearly,15plus,5559.341
905,1985,estimates,male,5yearly,15plus,6112.538
905,1985,estimates,female,5yearly,15_24,50.848
905,1985,estimates,male,5yearly,15_24,153.037
905,1985,estimates,female,5yearly,15_49,366.328
905,1985,estimates,male,5yearly,15_49,828.267
905,1985,estimates,female,5yearly,15_59,727.485
905,1985,estimates,male,5yearly,15_59,1433.286
905,1985,estimates,female,5yearly,15_64,1072.196
905,1985,estimates,male,5yearly,15_64,1983.703
905,1985,estimates,female,5yearly,20plus,5538.208
905,1985,estimates,male,5yearly,20plus,6054.689
905,1985,estimates,female,5yearly,20_64,1051.063
905,1985,estimates,male,5yearly,20_64,1925.854
905,1985,estimates,female,5yearly,20_69,1530.015
905,1985,estimates,male,5yearly,20_69,2650.234
905,1985,estimates,female,5yearly,25plus,5508.493
905,1985,estimates,male,5yearly,25plus,5959.501
905,1985,estimates,female,5yearly,25_69,1500.3
905,1985,estimates,male,5yearly,25_69,2555.046
905,1985,estimates,female,5yearly,40plus,5365.669
905,1985,estimates,male,5yearly,40plus,5597
905,1985,estimates,female,5yearly,50plus,5193.013
905,1985,estimates,male,5yearly,50plus,5284.271
905,1985,estimates,female,5yearly,60plus,4831.856
905,1985,estimates,male,5yearly,60plus,4679.252
905,1985,estimates,female,5yearly,65plus,4487.145
905,1985,estimates,male,5yearly,65plus,4128.835
905,1985,estimates,female,5yearly,70plus,4008.193
905,1985,estimates,male,5yearly,70plus,3404.455
905,1985,estimates,female,5yearly,80plus,2599.587
905,1985,estimates,male,5yearly,80plus,1652.976
905,1985,estimates,female,5yearly,90plus,844.455
905,1985,estimates,male,5yearly,90plus,328.977
905,1990,estimates,female,5yearly,0_4,99.455
905,1990,estimates,male,5yearly,0_4,129.382
905,1990,estimates,female,5yearly,0_14,117.022
905,1990,estimates,male,5yearly,0_14,160.564
905,1990,estimates,female,5yearly,0_19,136.681
905,1990,estimates,male,5yearly,0_19,216.189
905,1990,estimates,female,5yearly,0_24,162.919
905,1990,estimates,male,5yearly,0_24,301.282
905,1990,estimates,female,5yearly,5_14,17.567
905,1990,estimates,male,5yearly,5_14,31.182
905,1990,estimates,female,5yearly,15plus,5885.476
905,1990,estimates,male,5yearly,15plus,6267.828
905,1990,estimates,female,5yearly,15_24,45.897
905,1990,estimates,male,5yearly,15_24,140.718
905,1990,estimates,female,5yearly,15_49,399.651
905,1990,estimates,male,5yearly,15_49,926.07
905,1990,estimates,female,5yearly,15_59,750.863
905,1990,estimates,male,5yearly,15_59,1502.511
905,1990,estimates,female,5yearly,15_64,1063.617
905,1990,estimates,male,5yearly,15_64,1987.482
905,1990,estimates,female,5yearly,20plus,5865.817
905,1990,estimates,male,5yearly,20plus,6212.203
905,1990,estimates,female,5yearly,20_64,1043.958
905,1990,estimates,male,5yearly,20_64,1931.857
905,1990,estimates,female,5yearly,20_69,1515.361
905,1990,estimates,male,5yearly,20_69,2617.506
905,1990,estimates,female,5yearly,25plus,5839.579
905,1990,estimates,male,5yearly,25plus,6127.11
905,1990,estimates,female,5yearly,25_69,1489.123
905,1990,estimates,male,5yearly,25_69,2532.413
905,1990,estimates,female,5yearly,40plus,5687.106
905,1990,estimates,male,5yearly,40plus,5726.978
905,1990,estimates,female,5yearly,50plus,5485.825
905,1990,estimates,male,5yearly,50plus,5341.758
905,1990,estimates,female,5yearly,60plus,5134.613
905,1990,estimates,male,5yearly,60plus,4765.317
905,1990,estimates,female,5yearly,65plus,4821.859
905,1990,estimates,male,5yearly,65plus,4280.346
905,1990,estimates,female,5yearly,70plus,4350.456
905,1990,estimates,male,5yearly,70plus,3594.697
905,1990,estimates,female,5yearly,80plus,2913.619
905,1990,estimates,male,5yearly,80plus,1841.024
905,1990,estimates,female,5yearly,90plus,991.125
905,1990,estimates,male,5yearly,90plus,387.41
905,1995,estimates,female,5yearly,0_4,83.279
905,1995,estimates,male,5yearly,0_4,105.89
905,1995,estimates,female,5yearly,0_14,100.236
905,1995,estimates,male,5yearly,0_14,133.623
905,1995,estimates,female,5yearly,0_19,119.354
905,1995,estimates,male,5yearly,0_19,182.461
905,1995,estimates,female,5yearly,0_24,143.212
905,1995,estimates,male,5yearly,0_24,254.37
905,1995,estimates,female,5yearly,5_14,16.957
905,1995,estimates,male,5yearly,5_14,27.733
905,1995,estimates,female,5yearly,15plus,6351.838
905,1995,estimates,male,5yearly,15plus,6356.73
905,1995,estimates,female,5yearly,15_24,42.976
905,1995,estimates,male,5yearly,15_24,120.747
905,1995,estimates,female,5yearly,15_49,412.178
905,1995,estimates,male,5yearly,15_49,844.634
905,1995,estimates,female,5yearly,15_59,794.563
905,1995,estimates,male,5yearly,15_59,1446.623
905,1995,estimates,female,5yearly,15_64,1089.042
905,1995,estimates,male,5yearly,15_64,1888.866
905,1995,estimates,female,5yearly,20plus,6332.72
905,1995,estimates,male,5yearly,20plus,6307.892
905,1995,estimates,female,5yearly,20_64,1069.924
905,1995,estimates,male,5yearly,20_64,1840.028
905,1995,estimates,female,5yearly,20_69,1506.202
905,1995,estimates,male,5yearly,20_69,2453.56
905,1995,estimates,female,5yearly,25plus,6308.862
905,1995,estimates,male,5yearly,25plus,6235.983
905,1995,estimates,female,5yearly,25_69,1482.344
905,1995,estimates,male,5yearly,25_69,2381.651
905,1995,estimates,female,5yearly,40plus,6166.7
905,1995,estimates,male,5yearly,40plus,5922.544
905,1995,estimates,female,5yearly,50plus,5939.66
905,1995,estimates,male,5yearly,50plus,5512.096
905,1995,estimates,female,5yearly,60plus,5557.275
905,1995,estimates,male,5yearly,60plus,4910.107
905,1995,estimates,female,5yearly,65plus,5262.796
905,1995,estimates,male,5yearly,65plus,4467.864
905,1995,estimates,female,5yearly,70plus,4826.518
905,1995,estimates,male,5yearly,70plus,3854.332
905,1995,estimates,female,5yearly,80plus,3328.716
905,1995,estimates,male,5yearly,80plus,2088.573
905,1995,estimates,female,5yearly,90plus,1224.657
905,1995,estimates,male,5yearly,90plus,476.364
905,2000,estimates,female,5yearly,0_4,79.01
905,2000,estimates,male,5yearly,0_4,101.501
905,2000,estimates,female,5yearly,0_14,94.399
905,2000,estimates,male,5yearly,0_14,126.552
905,2000,estimates,female,5yearly,0_19,113.949
905,2000,estimates,male,5yearly,0_19,174.336
905,2000,estimates,female,5yearly,0_24,139.145
905,2000,estimates,male,5yearly,0_24,248.786
905,2000,estimates,female,5yearly,5_14,15.389
905,2000,estimates,male,5yearly,5_14,25.051
905,2000,estimates,female,5yearly,15plus,6699.32
905,2000,estimates,male,5yearly,15plus,6522.995
905,2000,estimates,female,5yearly,15_24,44.746
905,2000,estimates,male,5yearly,15_24,122.234
905,2000,estimates,female,5yearly,15_49,434.633
905,2000,estimates,male,5yearly,15_49,837.732
905,2000,estimates,female,5yearly,15_59,880.626
905,2000,estimates,male,5yearly,15_59,1541.563
905,2000,estimates,female,5yearly,15_64,1191.432
905,2000,estimates,male,5yearly,15_64,1992.458
905,2000,estimates,female,5yearly,20plus,6679.77
905,2000,estimates,male,5yearly,20plus,6475.211
905,2000,estimates,female,5yearly,20_64,1171.882
905,2000,estimates,male,5yearly,20_64,1944.674
905,2000,estimates,female,5yearly,20_69,1580.837
905,2000,estimates,male,5yearly,20_69,2507.608
905,2000,estimates,female,5yearly,25plus,6654.574
905,2000,estimates,male,5yearly,25plus,6400.761
905,2000,estimates,female,5yearly,25_69,1555.641
905,2000,estimates,male,5yearly,25_69,2433.158
905,2000,estimates,female,5yearly,40plus,6521.399
905,2000,estimates,male,5yearly,40plus,6125.267
905,2000,estimates,female,5yearly,50plus,6264.687
905,2000,estimates,male,5yearly,50plus,5685.263
905,2000,estimates,female,5yearly,60plus,5818.694
905,2000,estimates,male,5yearly,60plus,4981.432
905,2000,estimates,female,5yearly,65plus,5507.888
905,2000,estimates,male,5yearly,65plus,4530.537
905,2000,estimates,female,5yearly,70plus,5098.933
905,2000,estimates,male,5yearly,70plus,3967.603
905,2000,estimates,female,5yearly,80plus,3657.141
905,2000,estimates,male,5yearly,80plus,2313.17
905,2000,estimates,female,5yearly,90plus,1375.346
905,2000,estimates,male,5yearly,90plus,545.933
905,2005,estimates,female,5yearly,0_4,78.492
905,2005,estimates,male,5yearly,0_4,99.802
905,2005,estimates,female,5yearly,0_14,91.519
905,2005,estimates,male,5yearly,0_14,120.999
905,2005,estimates,female,5yearly,0_19,109.372
905,2005,estimates,male,5yearly,0_19,166.014
905,2005,estimates,female,5yearly,0_24,135.532
905,2005,estimates,male,5yearly,0_24,244.184
905,2005,estimates,female,5yearly,5_14,13.027
905,2005,estimates,male,5yearly,5_14,21.197
905,2005,estimates,female,5yearly,15plus,6671.231
905,2005,estimates,male,5yearly,15plus,6622.252
905,2005,estimates,female,5yearly,15_24,44.013
905,2005,estimates,male,5yearly,15_24,123.185
905,2005,estimates,female,5yearly,15_49,423.761
905,2005,estimates,male,5yearly,15_49,801.904
905,2005,estimates,female,5yearly,15_59,916.02
905,2005,estimates,male,5yearly,15_59,1602.612
905,2005,estimates,female,5yearly,15_64,1260.515
905,2005,estimates,male,5yearly,15_64,2107.56
905,2005,estimates,female,5yearly,20plus,6653.378
905,2005,estimates,male,5yearly,20plus,6577.237
905,2005,estimates,female,5yearly,20_64,1242.662
905,2005,estimates,male,5yearly,20_64,2062.545
905,2005,estimates,female,5yearly,20_69,1656.2
905,2005,estimates,male,5yearly,20_69,2628.144
905,2005,estimates,female,5yearly,25plus,6627.218
905,2005,estimates,male,5yearly,25plus,6499.067
905,2005,estimates,female,5yearly,25_69,1630.04
905,2005,estimates,male,5yearly,25_69,2549.974
905,2005,estimates,female,5yearly,40plus,6501.418
905,2005,estimates,male,5yearly,40plus,6238.338
905,2005,estimates,female,5yearly,50plus,6247.47
905,2005,estimates,male,5yearly,50plus,5820.348
905,2005,estimates,female,5yearly,60plus,5755.211
905,2005,estimates,male,5yearly,60plus,5019.64
905,2005,estimates,female,5yearly,65plus,5410.716
905,2005,estimates,male,5yearly,65plus,4514.692
905,2005,estimates,female,5yearly,70plus,4997.178
905,2005,estimates,male,5yearly,70plus,3949.093
905,2005,estimates,female,5yearly,80plus,3703.025
905,2005,estimates,male,5yearly,80plus,2444.826
905,2005,estimates,female,5yearly,90plus,1445.069
905,2005,estimates,male,5yearly,90plus,634.835
905,2010,estimates,female,5yearly,0_4,66.999
905,2010,estimates,male,5yearly,0_4,84.963
905,2010,estimates,female,5yearly,0_14,78.249
905,2010,estimates,male,5yearly,0_14,103.229
905,2010,estimates,female,5yearly,0_19,93.548
905,2010,estimates,male,5yearly,0_19,140.896
905,2010,estimates,female,5yearly,0_24,119.116
905,2010,estimates,male,5yearly,0_24,213.569
905,2010,estimates,female,5yearly,5_14,11.25
905,2010,estimates,male,5yearly,5_14,18.266
905,2010,estimates,female,5yearly,15plus,6961.165
905,2010,estimates,male,5yearly,15plus,7057.567
905,2010,estimates,female,5yearly,15_24,40.867
905,2010,estimates,male,5yearly,15_24,110.34
905,2010,estimates,female,5yearly,15_49,398.055
905,2010,estimates,male,5yearly,15_49,733.412
905,2010,estimates,female,5yearly,15_59,929.184
905,2010,estimates,male,5yearly,15_59,1591.491
905,2010,estimates,female,5yearly,15_64,1317.586
905,2010,estimates,male,5yearly,15_64,2185.951
905,2010,estimates,female,5yearly,20plus,6945.866
905,2010,estimates,male,5yearly,20plus,7019.9
905,2010,estimates,female,5yearly,20_64,1302.287
905,2010,estimates,male,5yearly,20_64,2148.284
905,2010,estimates,female,5yearly,20_69,1779.479
905,2010,estimates,male,5yearly,20_69,2805.168
905,2010,estimates,female,5yearly,25plus,6920.298
905,2010,estimates,male,5yearly,25plus,6947.227
905,2010,estimates,female,5yearly,25_69,1753.911
905,2010,estimates,male,5yearly,25_69,2732.495
905,2010,estimates,female,5yearly,40plus,6791.662
905,2010,estimates,male,5yearly,40plus,6687.585
905,2010,estimates,female,5yearly,50plus,6563.11
905,2010,estimates,male,5yearly,50plus,6324.155
905,2010,estimates,female,5yearly,60plus,6031.981
905,2010,estimates,male,5yearly,60plus,5466.076
905,2010,estimates,female,5yearly,65plus,5643.579
905,2010,estimates,male,5yearly,65plus,4871.616
