variant,country,year,gender,childdependencyratio2064
estimates,440,1950,male,76.716
estimates,440,1951,male,75.634
estimates,440,1952,male,74.943
estimates,440,1953,male,74.218
estimates,440,1954,male,73.358
estimates,440,1955,male,72.409
estimates,440,1956,male,72.421
estimates,440,1957,male,72.158
estimates,440,1958,male,71.794
estimates,440,1959,male,71.456
estimates,440,1960,male,71.211
estimates,440,1961,male,70.746
estimates,440,1962,male,70.154
estimates,440,1963,male,69.651
estimates,440,1964,male,69.317
estimates,440,1965,male,69.119
estimates,440,1966,male,69.039
estimates,440,1967,male,69.054
estimates,440,1968,male,69.123
estimates,440,1969,male,69.234
estimates,440,1970,male,69.38
estimates,440,1971,male,69.346
estimates,440,1972,male,69.376
estimates,440,1973,male,69.274
estimates,440,1974,male,68.778
estimates,440,1975,male,67.769
estimates,440,1976,male,66.89
estimates,440,1977,male,65.476
estimates,440,1978,male,63.764
estimates,440,1979,male,62.076
estimates,440,1980,male,60.575
estimates,440,1981,male,59.294
estimates,440,1982,male,58.211
estimates,440,1983,male,57.28
estimates,440,1984,male,56.438
estimates,440,1985,male,55.683
estimates,440,1986,male,55.294
estimates,440,1987,male,54.961
estimates,440,1988,male,54.669
estimates,440,1989,male,54.369
estimates,440,1990,male,53.988
estimates,440,1991,male,53.739
estimates,440,1992,male,53.367
estimates,440,1993,male,52.889
estimates,440,1994,male,52.358
estimates,440,1995,male,51.821
estimates,440,1996,male,51.389
estimates,440,1997,male,51.087
estimates,440,1998,male,50.858
estimates,440,1999,male,50.597
estimates,440,2000,male,50.207
estimates,440,2001,male,49.024
estimates,440,2002,male,47.83
estimates,440,2003,male,46.595
estimates,440,2004,male,45.31
estimates,440,2005,male,43.997
estimates,440,2006,male,42.842
estimates,440,2007,male,41.726
estimates,440,2008,male,40.681
estimates,440,2009,male,39.726
estimates,440,2010,male,38.845
estimates,440,2011,male,38.07
estimates,440,2012,male,37.267
estimates,440,2013,male,36.518
estimates,440,2014,male,35.934
estimates,440,2015,male,35.584
medium_variant,440,2015,male,35.584
medium_variant,440,2016,male,35.216
medium_variant,440,2017,male,34.982
medium_variant,440,2018,male,34.924
medium_variant,440,2019,male,35.057
medium_variant,440,2020,male,35.376
medium_variant,440,2021,male,35.743
medium_variant,440,2022,male,36.34
medium_variant,440,2023,male,37.076
medium_variant,440,2024,male,37.82
medium_variant,440,2025,male,38.492
medium_variant,440,2026,male,39.231
medium_variant,440,2027,male,39.859
medium_variant,440,2028,male,40.369
medium_variant,440,2029,male,40.779
medium_variant,440,2030,male,41.087
medium_variant,440,2031,male,41.236
medium_variant,440,2032,male,41.263
medium_variant,440,2033,male,41.193
medium_variant,440,2034,male,41.061
medium_variant,440,2035,male,40.901
medium_variant,440,2036,male,40.733
medium_variant,440,2037,male,40.57
medium_variant,440,2038,male,40.393
medium_variant,440,2039,male,40.171
medium_variant,440,2040,male,39.895
medium_variant,440,2041,male,39.643
medium_variant,440,2042,male,39.351
medium_variant,440,2043,male,39.05
medium_variant,440,2044,male,38.782
medium_variant,440,2045,male,38.568
medium_variant,440,2046,male,38.453
medium_variant,440,2047,male,38.374
medium_variant,440,2048,male,38.353
medium_variant,440,2049,male,38.412
medium_variant,440,2050,male,38.557
medium_variant,440,2051,male,38.786
medium_variant,440,2052,male,39.09
medium_variant,440,2053,male,39.462
medium_variant,440,2054,male,39.886
medium_variant,440,2055,male,40.347
medium_variant,440,2056,male,40.836
medium_variant,440,2057,male,41.357
medium_variant,440,2058,male,41.87
medium_variant,440,2059,male,42.324
medium_variant,440,2060,male,42.682
medium_variant,440,2061,male,42.939
medium_variant,440,2062,male,43.092
medium_variant,440,2063,male,43.143
medium_variant,440,2064,male,43.103
medium_variant,440,2065,male,42.98
medium_variant,440,2066,male,42.775
medium_variant,440,2067,male,42.496
medium_variant,440,2068,male,42.164
medium_variant,440,2069,male,41.81
medium_variant,440,2070,male,41.46
medium_variant,440,2071,male,41.133
medium_variant,440,2072,male,40.814
medium_variant,440,2073,male,40.518
medium_variant,440,2074,male,40.259
medium_variant,440,2075,male,40.047
medium_variant,440,2076,male,39.91
medium_variant,440,2077,male,39.815
medium_variant,440,2078,male,39.768
medium_variant,440,2079,male,39.761
medium_variant,440,2080,male,39.791
medium_variant,440,2081,male,39.871
medium_variant,440,2082,male,39.975
medium_variant,440,2083,male,40.11
medium_variant,440,2084,male,40.273
medium_variant,440,2085,male,40.463
