variant,country,year,gender,childdependencyratio2064
estimates,626,1950,male,109.745
estimates,626,1951,male,110.904
estimates,626,1952,male,111.483
estimates,626,1953,male,112.031
estimates,626,1954,male,112.607
estimates,626,1955,male,113.062
estimates,626,1956,male,113.357
estimates,626,1957,male,113.728
estimates,626,1958,male,114.02
estimates,626,1959,male,114.156
estimates,626,1960,male,114.147
estimates,626,1961,male,114.994
estimates,626,1962,male,115.521
estimates,626,1963,male,115.772
estimates,626,1964,male,115.791
estimates,626,1965,male,115.583
estimates,626,1966,male,115.812
estimates,626,1967,male,115.604
estimates,626,1968,male,115.151
estimates,626,1969,male,114.655
estimates,626,1970,male,114.239
estimates,626,1971,male,114.49
estimates,626,1972,male,114.765
estimates,626,1973,male,114.872
estimates,626,1974,male,114.336
estimates,626,1975,male,112.792
estimates,626,1976,male,114.073
estimates,626,1977,male,113.758
estimates,626,1978,male,112.284
estimates,626,1979,male,110.881
estimates,626,1980,male,110.605
estimates,626,1981,male,107.381
estimates,626,1982,male,106.765
estimates,626,1983,male,107.654
estimates,626,1984,male,108.347
estimates,626,1985,male,107.991
estimates,626,1986,male,110.041
estimates,626,1987,male,109.729
estimates,626,1988,male,107.924
estimates,626,1989,male,106.035
estimates,626,1990,male,104.746
estimates,626,1991,male,102.788
estimates,626,1992,male,102.001
estimates,626,1993,male,102.2
estimates,626,1994,male,103.033
estimates,626,1995,male,104.412
estimates,626,1996,male,113.052
estimates,626,1997,male,123.698
estimates,626,1998,male,136.155
estimates,626,1999,male,149.794
estimates,626,2000,male,163.94
estimates,626,2001,male,165.555
estimates,626,2002,male,164.652
estimates,626,2003,male,162.386
estimates,626,2004,male,160.154
estimates,626,2005,male,158.505
estimates,626,2006,male,152.008
estimates,626,2007,male,147.586
estimates,626,2008,male,144.258
estimates,626,2009,male,141.062
estimates,626,2010,male,137.866
estimates,626,2011,male,139.967
estimates,626,2012,male,141.29
estimates,626,2013,male,141.953
estimates,626,2014,male,142.064
estimates,626,2015,male,141.559
medium_variant,626,2015,male,141.559
medium_variant,626,2016,male,139.697
medium_variant,626,2017,male,137.232
medium_variant,626,2018,male,134.595
medium_variant,626,2019,male,132.284
medium_variant,626,2020,male,130.546
medium_variant,626,2021,male,128.946
medium_variant,626,2022,male,127.986
medium_variant,626,2023,male,127.369
medium_variant,626,2024,male,126.677
medium_variant,626,2025,male,125.68
medium_variant,626,2026,male,124.423
medium_variant,626,2027,male,122.941
medium_variant,626,2028,male,121.335
