variant,country,year,gender,childdependencyratio2064
estimates,804,1950,male,75.12
estimates,804,1951,male,75.22
estimates,804,1952,male,75.972
estimates,804,1953,male,76.759
estimates,804,1954,male,76.672
estimates,804,1955,male,75.379
estimates,804,1956,male,75.444
estimates,804,1957,male,73.839
estimates,804,1958,male,71.617
estimates,804,1959,male,69.975
estimates,804,1960,male,69.475
estimates,804,1961,male,68.276
estimates,804,1962,male,68.427
estimates,804,1963,male,69.323
estimates,804,1964,male,70.007
estimates,804,1965,male,69.961
estimates,804,1966,male,70.213
estimates,804,1967,male,69.829
estimates,804,1968,male,68.99
estimates,804,1969,male,68.067
estimates,804,1970,male,67.234
estimates,804,1971,male,65.612
estimates,804,1972,male,64.147
estimates,804,1973,male,62.804
estimates,804,1974,male,61.442
estimates,804,1975,male,60.01
estimates,804,1976,male,59.032
estimates,804,1977,male,57.842
estimates,804,1978,male,56.572
estimates,804,1979,male,55.39
estimates,804,1980,male,54.348
estimates,804,1981,male,53.342
estimates,804,1982,male,52.503
estimates,804,1983,male,51.861
estimates,804,1984,male,51.371
estimates,804,1985,male,50.996
estimates,804,1986,male,50.914
estimates,804,1987,male,50.821
estimates,804,1988,male,50.698
estimates,804,1989,male,50.538
estimates,804,1990,male,50.309
estimates,804,1991,male,50.151
estimates,804,1992,male,49.915
estimates,804,1993,male,49.578
estimates,804,1994,male,49.094
estimates,804,1995,male,48.439
estimates,804,1996,male,47.674
estimates,804,1997,male,46.792
estimates,804,1998,male,45.796
estimates,804,1999,male,44.717
estimates,804,2000,male,43.581
estimates,804,2001,male,42.554
estimates,804,2002,male,41.453
estimates,804,2003,male,40.283
estimates,804,2004,male,39.08
estimates,804,2005,male,37.897
estimates,804,2006,male,36.978
estimates,804,2007,male,36.111
estimates,804,2008,male,35.298
estimates,804,2009,male,34.535
estimates,804,2010,male,33.848
estimates,804,2011,male,33.521
estimates,804,2012,male,33.209
estimates,804,2013,male,32.993
estimates,804,2014,male,32.971
estimates,804,2015,male,33.169
medium_variant,804,2015,male,33.169
medium_variant,804,2016,male,33.344
medium_variant,804,2017,male,33.781
medium_variant,804,2018,male,34.39
medium_variant,804,2019,male,35.034
medium_variant,804,2020,male,35.641
medium_variant,804,2021,male,36.337
