variant,country,year,gender,childdependencyratio2064
estimates,762,1950,male,94.146
estimates,762,1951,male,94.046
estimates,762,1952,male,95.494
estimates,762,1953,male,96.867
estimates,762,1954,male,97.359
estimates,762,1955,male,97.045
estimates,762,1956,male,98.991
estimates,762,1957,male,99.336
estimates,762,1958,male,99.384
estimates,762,1959,male,100.361
estimates,762,1960,male,102.752
estimates,762,1961,male,105.553
estimates,762,1962,male,109.681
estimates,762,1963,male,114.732
estimates,762,1964,male,120.019
estimates,762,1965,male,125.16
estimates,762,1966,male,131.273
estimates,762,1967,male,137.159
estimates,762,1968,male,142.462
estimates,762,1969,male,146.763
estimates,762,1970,male,149.734
estimates,762,1971,male,150.355
estimates,762,1972,male,149.597
estimates,762,1973,male,147.778
estimates,762,1974,male,145.333
estimates,762,1975,male,142.655
estimates,762,1976,male,141.441
estimates,762,1977,male,140.047
estimates,762,1978,male,138.534
estimates,762,1979,male,136.949
estimates,762,1980,male,135.32
estimates,762,1981,male,133.735
estimates,762,1982,male,132.173
estimates,762,1983,male,130.749
estimates,762,1984,male,129.563
estimates,762,1985,male,128.694
estimates,762,1986,male,128.903
estimates,762,1987,male,129.367
estimates,762,1988,male,129.995
estimates,762,1989,male,130.595
estimates,762,1990,male,130.972
estimates,762,1991,male,132.295
estimates,762,1992,male,133.007
estimates,762,1993,male,133.297
estimates,762,1994,male,133.437
estimates,762,1995,male,133.535
estimates,762,1996,male,132.854
estimates,762,1997,male,132.393
estimates,762,1998,male,131.905
estimates,762,1999,male,131.014
estimates,762,2000,male,129.556
estimates,762,2001,male,126.907
estimates,762,2002,male,123.66
estimates,762,2003,male,120.056
estimates,762,2004,male,116.419
estimates,762,2005,male,112.92
estimates,762,2006,male,109.377
estimates,762,2007,male,106.225
estimates,762,2008,male,103.342
estimates,762,2009,male,100.597
estimates,762,2010,male,98.01
estimates,762,2011,male,96.42
estimates,762,2012,male,94.817
estimates,762,2013,male,93.337
estimates,762,2014,male,92.101
estimates,762,2015,male,91.096
medium_variant,762,2015,male,91.096
medium_variant,762,2016,male,90.178
medium_variant,762,2017,male,89.315
medium_variant,762,2018,male,88.593
medium_variant,762,2019,male,88.089
medium_variant,762,2020,male,87.818
medium_variant,762,2021,male,87.556
medium_variant,762,2022,male,87.562
medium_variant,762,2023,male,87.646
medium_variant,762,2024,male,87.572
medium_variant,762,2025,male,87.206
medium_variant,762,2026,male,86.631
medium_variant,762,2027,male,85.812
medium_variant,762,2028,male,84.771
medium_variant,762,2029,male,83.562
medium_variant,762,2030,male,82.228
medium_variant,762,2031,male,80.774
medium_variant,762,2032,male,79.222
medium_variant,762,2033,male,77.633
medium_variant,762,2034,male,76.074
medium_variant,762,2035,male,74.59
medium_variant,762,2036,male,73.253
medium_variant,762,2037,male,71.983
