variant,country,year,gender,childdependencyratio2064
estimates,262,1950,male,143.055
estimates,262,1951,male,141.835
estimates,262,1952,male,138.643
estimates,262,1953,male,135.888
estimates,262,1954,male,134.126
estimates,262,1955,male,132.942
estimates,262,1956,male,130.812
estimates,262,1957,male,129.979
estimates,262,1958,male,129.497
estimates,262,1959,male,128.851
estimates,262,1960,male,128.211
estimates,262,1961,male,129.493
estimates,262,1962,male,129.916
estimates,262,1963,male,129.91
estimates,262,1964,male,129.699
estimates,262,1965,male,129.373
estimates,262,1966,male,129.749
estimates,262,1967,male,129.662
estimates,262,1968,male,129.47
estimates,262,1969,male,129.59
estimates,262,1970,male,130.207
estimates,262,1971,male,131.939
estimates,262,1972,male,133.687
estimates,262,1973,male,135.464
estimates,262,1974,male,137.446
estimates,262,1975,male,139.827
estimates,262,1976,male,145.758
estimates,262,1977,male,150.358
estimates,262,1978,male,153.086
estimates,262,1979,male,153.183
estimates,262,1980,male,150.424
estimates,262,1981,male,148.735
estimates,262,1982,male,145.369
estimates,262,1983,male,141.239
estimates,262,1984,male,137.865
estimates,262,1985,male,136.212
estimates,262,1986,male,134.254
estimates,262,1987,male,133.943
estimates,262,1988,male,134.425
estimates,262,1989,male,134.295
estimates,262,1990,male,132.711
estimates,262,1991,male,133.263
estimates,262,1992,male,132.484
estimates,262,1993,male,130.681
estimates,262,1994,male,128.669
estimates,262,1995,male,126.955
estimates,262,1996,male,124.151
estimates,262,1997,male,121.638
estimates,262,1998,male,119.34
estimates,262,1999,male,116.977
estimates,262,2000,male,114.439
estimates,262,2001,male,113.379
estimates,262,2002,male,112.227
estimates,262,2003,male,110.844
estimates,262,2004,male,109.1
estimates,262,2005,male,106.91
estimates,262,2006,male,104.221
estimates,262,2007,male,101.039
estimates,262,2008,male,97.673
estimates,262,2009,male,94.477
estimates,262,2010,male,91.631
estimates,262,2011,male,88.976
estimates,262,2012,male,86.656
estimates,262,2013,male,84.528
estimates,262,2014,male,82.406
estimates,262,2015,male,80.213
medium_variant,262,2015,male,80.213
medium_variant,262,2016,male,78.423
medium_variant,262,2017,male,76.53
medium_variant,262,2018,male,74.619
medium_variant,262,2019,male,72.794
medium_variant,262,2020,male,71.1
medium_variant,262,2021,male,69.621
medium_variant,262,2022,male,68.221
medium_variant,262,2023,male,66.905
medium_variant,262,2024,male,65.67
medium_variant,262,2025,male,64.514
medium_variant,262,2026,male,63.622
medium_variant,262,2027,male,62.782
