variant,region,year,dependencyratio2069
estimates,902,1950,98.785
estimates,902,1951,100.125
estimates,902,1952,101.608
estimates,902,1953,102.74
estimates,902,1954,103.365
estimates,902,1955,103.608
estimates,902,1956,105.162
estimates,902,1957,105.975
estimates,902,1958,106.505
estimates,902,1959,107.144
estimates,902,1960,108.025
estimates,902,1961,109.147
estimates,902,1962,110.697
estimates,902,1963,112.403
estimates,902,1964,113.881
estimates,902,1965,114.975
estimates,902,1966,116.796
estimates,902,1967,118.155
estimates,902,1968,119.059
estimates,902,1969,119.521
estimates,902,1970,119.524
estimates,902,1971,119.595
estimates,902,1972,119.04
estimates,902,1973,118.088
estimates,902,1974,116.981
estimates,902,1975,115.844
estimates,902,1976,115.017
estimates,902,1977,114.093
estimates,902,1978,113.047
estimates,902,1979,111.846
estimates,902,1980,110.499
estimates,902,1981,109.304
estimates,902,1982,108.093
estimates,902,1983,106.807
estimates,902,1984,105.387
estimates,902,1985,103.837
estimates,902,1986,102.748
estimates,902,1987,101.488
estimates,902,1988,100.117
estimates,902,1989,98.665
estimates,902,1990,97.131
estimates,902,1991,96.03
estimates,902,1992,94.623
estimates,902,1993,93.089
estimates,902,1994,91.629
estimates,902,1995,90.323
estimates,902,1996,89.041
estimates,902,1997,87.981
estimates,902,1998,87.008
estimates,902,1999,85.954
estimates,902,2000,84.761
estimates,902,2001,83.791
estimates,902,2002,82.746
estimates,902,2003,81.607
estimates,902,2004,80.36
estimates,902,2005,78.998
estimates,902,2006,77.719
estimates,902,2007,76.288
estimates,902,2008,74.823
estimates,902,2009,73.449
estimates,902,2010,72.227
estimates,902,2011,71.233
estimates,902,2012,70.347
estimates,902,2013,69.564
estimates,902,2014,68.854
estimates,902,2015,68.198
medium_variant,902,2015,68.198
medium_variant,902,2016,67.768
medium_variant,902,2017,67.349
medium_variant,902,2018,66.96
medium_variant,902,2019,66.625
medium_variant,902,2020,66.346
medium_variant,902,2021,66.196
medium_variant,902,2022,66.083
medium_variant,902,2023,65.975
medium_variant,902,2024,65.831
medium_variant,902,2025,65.632
medium_variant,902,2026,65.499
medium_variant,902,2027,65.319
medium_variant,902,2028,65.103
medium_variant,902,2029,64.869
medium_variant,902,2030,64.631
medium_variant,902,2031,64.504
medium_variant,902,2032,64.348
medium_variant,902,2033,64.184
medium_variant,902,2034,64.039
medium_variant,902,2035,63.928
medium_variant,902,2036,63.948
medium_variant,902,2037,63.976
medium_variant,902,2038,64.015
medium_variant,902,2039,64.059
medium_variant,902,2040,64.106
medium_variant,902,2041,64.239
medium_variant,902,2042,64.363
medium_variant,902,2043,64.474
medium_variant,902,2044,64.559
medium_variant,902,2045,64.609
medium_variant,902,2046,64.703
medium_variant,902,2047,64.755
medium_variant,902,2048,64.782
medium_variant,902,2049,64.807
medium_variant,902,2050,64.845
medium_variant,902,2051,64.969
medium_variant,902,2052,65.082
medium_variant,902,2053,65.202
medium_variant,902,2054,65.35
medium_variant,902,2055,65.532
medium_variant,902,2056,65.812
medium_variant,902,2057,66.111
medium_variant,902,2058,66.409
medium_variant,902,2059,66.671
medium_variant,902,2060,66.874
medium_variant,902,2061,67.081
medium_variant,902,2062,67.231
medium_variant,902,2063,67.327
medium_variant,902,2064,67.375
medium_variant,902,2065,67.38
medium_variant,902,2066,67.401
medium_variant,902,2067,67.373
medium_variant,902,2068,67.312
medium_variant,902,2069,67.236
medium_variant,902,2070,67.163
medium_variant,902,2071,67.135
medium_variant,902,2072,67.099
medium_variant,902,2073,67.066
medium_variant,902,2074,67.042
medium_variant,902,2075,67.03
medium_variant,902,2076,67.057
medium_variant,902,2077,67.088
medium_variant,902,2078,67.133
medium_variant,902,2079,67.195
medium_variant,902,2080,67.272
medium_variant,902,2081,67.391
medium_variant,902,2082,67.528
medium_variant,902,2083,67.669
medium_variant,902,2084,67.801
medium_variant,902,2085,67.921
medium_variant,902,2086,68.064
medium_variant,902,2087,68.192
medium_variant,902,2088,68.309
medium_variant,902,2089,68.415
medium_variant,902,2090,68.508
medium_variant,902,2091,68.595
medium_variant,902,2092,68.661
medium_variant,902,2093,68.715
medium_variant,902,2094,68.766
medium_variant,902,2095,68.817
medium_variant,902,2096,68.848
medium_variant,902,2097,68.879
medium_variant,902,2098,68.916
medium_variant,902,2099,68.96
medium_variant,902,2100,69.008
high_variant,902,2015,68.1981211190235
low_variant,902,2015,68.1981211190235
constant_fertility,902,2015,68.1981211190235
instant_replacement,902,2015,68.1981211190235
zero_migration,902,2015,68.1981211190235
constant_mortality,902,2015,68.1981211190235
no_change,902,2015,68.1981211190235
high_variant,902,2020,67.8671387798811
low_variant,902,2020,64.8216789553923
constant_fertility,902,2020,67.1744436282863
instant_replacement,902,2020,64.2482631599199
zero_migration,902,2020,66.3123221550668
constant_mortality,902,2020,66.1856458976793
no_change,902,2020,67.0083319639226
high_variant,902,2025,69.3747198990491
low_variant,902,2025,61.8859010628379
constant_fertility,902,2025,68.0516224665106
instant_replacement,902,2025,61.8531988406587
zero_migration,902,2025,65.5553013095701
constant_mortality,902,2025,65.1504894291043
no_change,902,2025,67.5410617805709
high_variant,902,2030,70.9478370007537
low_variant,902,2030,58.3091683718385
constant_fertility,902,2030,69.3154024699273
instant_replacement,902,2030,59.4968605186435
zero_migration,902,2030,64.5341070435707
constant_mortality,902,2030,63.6722518100096
no_change,902,2030,68.2807041037236
high_variant,902,2035,72.714576707148
low_variant,902,2035,55.1549223276122
constant_fertility,902,2035,71.5764035789171
instant_replacement,902,2035,57.6040826326677
zero_migration,902,2035,63.8409897230487
constant_mortality,902,2035,62.3395079995526
no_change,902,2035,69.8302185179461
high_variant,902,2040,73.4784341670899
low_variant,902,2040,54.6457328523676
constant_fertility,902,2040,74.4893653680694
instant_replacement,902,2040,59.0600140424122
zero_migration,902,2040,64.0272032718309
constant_mortality,902,2040,61.8086840316572
no_change,902,2040,71.9268404656807
high_variant,902,2045,73.9521146095903
low_variant,902,2045,55.1712426214806
constant_fertility,902,2045,77.66296059601
instant_replacement,902,2045,60.3552108919351
zero_migration,902,2045,64.5078895311145
constant_mortality,902,2045,61.5282479481914
no_change,902,2045,74.1903211959499
high_variant,902,2050,74.0520492507776
low_variant,902,2050,55.7455097011242
constant_fertility,902,2050,80.694818311399
instant_replacement,902,2050,61.0101537724636
zero_migration,902,2050,64.7121064543971
constant_mortality,902,2050,60.9666198274486
no_change,902,2050,76.2792981979323
high_variant,902,2055,75.0606981946899
low_variant,902,2055,56.4844780892956
constant_fertility,902,2055,84.4500202703718
instant_replacement,902,2055,62.0352424376503
zero_migration,902,2055,65.3638063972864
constant_mortality,902,2055,60.7954154202655
no_change,902,2055,79.0106370758488
high_variant,902,2060,76.610045586141
low_variant,902,2060,57.9930194276033
constant_fertility,902,2060,89.018757853531
instant_replacement,902,2060,63.9849920229592
zero_migration,902,2060,66.6622541075552
constant_mortality,902,2060,61.1749501457101
no_change,902,2060,82.4486422480188
high_variant,902,2065,76.8019852140877
low_variant,902,2065,59.081624919507
constant_fertility,902,2065,92.6446114206212
instant_replacement,902,2065,65.4851106834801
zero_migration,902,2065,67.1409986207038
constant_mortality,902,2065,60.767441281245
no_change,902,2065,85.0194024358242
high_variant,902,2070,75.772500767231
low_variant,902,2070,59.9115907745915
