variant,region,year,dependencyratio2069
estimates,924,1950,58.338
estimates,924,1951,58.947
estimates,924,1952,59.141
estimates,924,1953,59.469
estimates,924,1954,60.007
estimates,924,1955,60.61
estimates,924,1956,60.822
estimates,924,1957,61.358
estimates,924,1958,61.949
estimates,924,1959,62.404
estimates,924,1960,62.688
estimates,924,1961,63.508
estimates,924,1962,64.087
estimates,924,1963,64.461
estimates,924,1964,64.678
estimates,924,1965,64.735
estimates,924,1966,65.044
estimates,924,1967,64.996
estimates,924,1968,64.762
estimates,924,1969,64.544
estimates,924,1970,64.447
estimates,924,1971,64.618
estimates,924,1972,64.887
estimates,924,1973,65.16
estimates,924,1974,65.307
estimates,924,1975,65.262
estimates,924,1976,65.395
estimates,924,1977,65.382
estimates,924,1978,65.191
estimates,924,1979,64.818
estimates,924,1980,64.276
estimates,924,1981,63.889
estimates,924,1982,63.382
estimates,924,1983,62.75
estimates,924,1984,61.988
estimates,924,1985,61.122
estimates,924,1986,60.548
estimates,924,1987,59.837
estimates,924,1988,59.108
estimates,924,1989,58.495
estimates,924,1990,58.054
estimates,924,1991,57.919
estimates,924,1992,57.9
estimates,924,1993,57.951
estimates,924,1994,57.989
estimates,924,1995,57.967
estimates,924,1996,58.02
estimates,924,1997,57.992
estimates,924,1998,57.877
estimates,924,1999,57.675
estimates,924,2000,57.394
estimates,924,2001,57.248
estimates,924,2002,57.02
estimates,924,2003,56.708
estimates,924,2004,56.328
estimates,924,2005,55.912
estimates,924,2006,55.816
estimates,924,2007,55.706
estimates,924,2008,55.563
estimates,924,2009,55.346
estimates,924,2010,55.043
estimates,924,2011,55.115
estimates,924,2012,54.991
estimates,924,2013,54.829
estimates,924,2014,54.845
estimates,924,2015,55.147
medium_variant,924,2015,55.147
medium_variant,924,2016,55.657
medium_variant,924,2017,56.501
medium_variant,924,2018,57.518
medium_variant,924,2019,58.465
medium_variant,924,2020,59.219
medium_variant,924,2021,60.021
medium_variant,924,2022,60.663
medium_variant,924,2023,61.169
medium_variant,924,2024,61.596
medium_variant,924,2025,61.972
medium_variant,924,2026,62.357
medium_variant,924,2027,62.647
medium_variant,924,2028,62.888
medium_variant,924,2029,63.149
medium_variant,924,2030,63.477
medium_variant,924,2031,63.902
medium_variant,924,2032,64.4
medium_variant,924,2033,64.938
medium_variant,924,2034,65.471
medium_variant,924,2035,65.984
medium_variant,924,2036,66.517
medium_variant,924,2037,67.036
medium_variant,924,2038,67.537
medium_variant,924,2039,67.986
medium_variant,924,2040,68.349
medium_variant,924,2041,68.657
medium_variant,924,2042,68.911
medium_variant,924,2043,69.1
medium_variant,924,2044,69.236
medium_variant,924,2045,69.356
medium_variant,924,2046,69.482
medium_variant,924,2047,69.583
medium_variant,924,2048,69.696
medium_variant,924,2049,69.86
medium_variant,924,2050,70.083
medium_variant,924,2051,70.302
medium_variant,924,2052,70.589
medium_variant,924,2053,70.926
medium_variant,924,2054,71.281
medium_variant,924,2055,71.635
medium_variant,924,2056,71.941
medium_variant,924,2057,72.269
medium_variant,924,2058,72.609
medium_variant,924,2059,72.945
medium_variant,924,2060,73.272
medium_variant,924,2061,73.543
medium_variant,924,2062,73.834
medium_variant,924,2063,74.108
medium_variant,924,2064,74.323
medium_variant,924,2065,74.462
medium_variant,924,2066,74.461
medium_variant,924,2067,74.41
medium_variant,924,2068,74.325
medium_variant,924,2069,74.228
medium_variant,924,2070,74.134
medium_variant,924,2071,73.923
medium_variant,924,2072,73.719
medium_variant,924,2073,73.564
medium_variant,924,2074,73.512
medium_variant,924,2075,73.588
medium_variant,924,2076,73.642
medium_variant,924,2077,73.843
medium_variant,924,2078,74.151
medium_variant,924,2079,74.507
medium_variant,924,2080,74.878
medium_variant,924,2081,75.119
medium_variant,924,2082,75.396
medium_variant,924,2083,75.714
medium_variant,924,2084,76.074
medium_variant,924,2085,76.47
medium_variant,924,2086,76.729
medium_variant,924,2087,77.041
medium_variant,924,2088,77.388
medium_variant,924,2089,77.755
medium_variant,924,2090,78.149
medium_variant,924,2091,78.385
medium_variant,924,2092,78.649
medium_variant,924,2093,78.94
medium_variant,924,2094,79.26
medium_variant,924,2095,79.604
medium_variant,924,2096,79.732
medium_variant,924,2097,79.883
medium_variant,924,2098,80.063
medium_variant,924,2099,80.277
medium_variant,924,2100,80.525
high_variant,924,2015,55.1466663610957
low_variant,924,2015,55.1466663610957
constant_fertility,924,2015,55.1466663610957
instant_replacement,924,2015,55.1466663610957
zero_migration,924,2015,55.1466663610957
constant_mortality,924,2015,55.1466663610957
no_change,924,2015,55.1466663610957
high_variant,924,2020,60.4802138611421
low_variant,924,2020,57.9572327354696
constant_fertility,924,2020,59.1759741035298
instant_replacement,924,2020,60.2002159048101
zero_migration,924,2020,59.4263379041105
constant_mortality,924,2020,58.9656092285705
no_change,924,2020,58.9228477763515
high_variant,924,2025,65.2237535357984
low_variant,924,2025,58.720087930666
constant_fertility,924,2025,61.8394622507481
instant_replacement,924,2025,63.9038022533285
zero_migration,924,2025,62.5259783623375
constant_mortality,924,2025,61.2374177295336
no_change,924,2025,61.1047000856843
high_variant,924,2030,69.1010828399417
low_variant,924,2030,57.8521575235916
constant_fertility,924,2030,63.3044510996803
instant_replacement,924,2030,66.295762351861
zero_migration,924,2030,64.2203487389726
constant_mortality,924,2030,62.049691792609
no_change,924,2030,61.8768121141361
high_variant,924,2035,73.9860599116617
low_variant,924,2035,57.9868698248187
constant_fertility,924,2035,65.814977186992
instant_replacement,924,2035,69.6858065798752
zero_migration,924,2035,66.9236627777305
constant_mortality,924,2035,63.6287143266543
no_change,924,2035,63.4590278113441
high_variant,924,2040,76.7102140976721
low_variant,924,2040,59.8373954025234
constant_fertility,924,2040,68.225184309856
instant_replacement,924,2040,71.362905149573
zero_migration,924,2040,69.8419203661046
constant_mortality,924,2040,64.9277678372143
no_change,924,2040,64.8011486651114
high_variant,924,2045,77.1449517491142
low_variant,924,2045,61.3248345364188
constant_fertility,924,2045,69.307929954386
instant_replacement,924,2045,71.8957055218247
zero_migration,924,2045,71.5806070805936
constant_mortality,924,2045,64.8932480182871
no_change,924,2045,64.8388952293564
high_variant,924,2050,77.2656299620519
low_variant,924,2050,62.8475402947759
constant_fertility,924,2050,70.0014748095729
instant_replacement,924,2050,72.5135449308787
zero_migration,924,2050,73.1634390057736
constant_mortality,924,2050,64.6349271953851
no_change,924,2050,64.5436494593319
high_variant,924,2055,78.9079034439406
low_variant,924,2055,64.7774269732551
constant_fertility,924,2055,71.4408732790851
instant_replacement,924,2055,74.1820527630743
zero_migration,924,2055,75.6261991369637
constant_mortality,924,2055,65.1818197288592
no_change,924,2055,64.9768315716135
high_variant,924,2060,80.7869894221085
low_variant,924,2060,66.7694670275117
