variant,region,year,dependencyratio2069
estimates,931,1950,105.951
estimates,931,1951,106.749
estimates,931,1952,107.54
estimates,931,1953,108.355
estimates,931,1954,109.06
estimates,931,1955,109.573
estimates,931,1956,110.675
estimates,931,1957,111.488
estimates,931,1958,112.135
estimates,931,1959,112.787
estimates,931,1960,113.537
estimates,931,1961,114.654
estimates,931,1962,115.854
estimates,931,1963,116.988
estimates,931,1964,117.832
estimates,931,1965,118.267
estimates,931,1966,119.09
estimates,931,1967,119.338
estimates,931,1968,119.127
estimates,931,1969,118.617
estimates,931,1970,117.883
estimates,931,1971,117.082
estimates,931,1972,116.078
estimates,931,1973,114.91
estimates,931,1974,113.629
estimates,931,1975,112.3
estimates,931,1976,111.304
estimates,931,1977,110.339
estimates,931,1978,109.317
estimates,931,1979,108.12
estimates,931,1980,106.705
estimates,931,1981,105.657
estimates,931,1982,104.268
estimates,931,1983,102.695
estimates,931,1984,101.113
estimates,931,1985,99.593
estimates,931,1986,98.256
estimates,931,1987,96.921
estimates,931,1988,95.594
estimates,931,1989,94.261
estimates,931,1990,92.917
estimates,931,1991,91.749
estimates,931,1992,90.584
estimates,931,1993,89.379
estimates,931,1994,88.099
estimates,931,1995,86.732
estimates,931,1996,85.42
estimates,931,1997,84.081
estimates,931,1998,82.7
estimates,931,1999,81.265
estimates,931,2000,79.779
estimates,931,2001,78.441
estimates,931,2002,77.028
estimates,931,2003,75.586
estimates,931,2004,74.159
estimates,931,2005,72.761
estimates,931,2006,71.469
estimates,931,2007,70.147
estimates,931,2008,68.84
estimates,931,2009,67.604
estimates,931,2010,66.467
estimates,931,2011,65.358
estimates,931,2012,64.419
estimates,931,2013,63.581
estimates,931,2014,62.751
estimates,931,2015,61.893
medium_variant,931,2015,61.893
medium_variant,931,2016,61.228
medium_variant,931,2017,60.495
medium_variant,931,2018,59.742
medium_variant,931,2019,59.034
medium_variant,931,2020,58.398
medium_variant,931,2021,57.817
medium_variant,931,2022,57.289
medium_variant,931,2023,56.824
medium_variant,931,2024,56.424
medium_variant,931,2025,56.094
medium_variant,931,2026,55.877
medium_variant,931,2027,55.727
medium_variant,931,2028,55.634
medium_variant,931,2029,55.587
medium_variant,931,2030,55.572
medium_variant,931,2031,55.604
medium_variant,931,2032,55.661
medium_variant,931,2033,55.735
medium_variant,931,2034,55.82
medium_variant,931,2035,55.911
medium_variant,931,2036,56.012
medium_variant,931,2037,56.117
medium_variant,931,2038,56.227
medium_variant,931,2039,56.343
medium_variant,931,2040,56.467
medium_variant,931,2041,56.586
medium_variant,931,2042,56.707
medium_variant,931,2043,56.852
medium_variant,931,2044,57.046
medium_variant,931,2045,57.304
