variant,region,year,dependencyratio2069
estimates,916,1950,122.197
estimates,916,1951,123.21
estimates,916,1952,124.631
estimates,916,1953,125.815
estimates,916,1954,126.701
estimates,916,1955,127.484
estimates,916,1956,129.657
estimates,916,1957,131.291
estimates,916,1958,132.691
estimates,916,1959,134.022
estimates,916,1960,135.289
estimates,916,1961,136.487
estimates,916,1962,137.644
estimates,916,1963,138.743
estimates,916,1964,139.727
estimates,916,1965,140.59
estimates,916,1966,141.9
estimates,916,1967,143.065
estimates,916,1968,144.019
estimates,916,1969,144.713
estimates,916,1970,145.124
estimates,916,1971,145.423
estimates,916,1972,145.564
estimates,916,1973,145.51
estimates,916,1974,145.145
estimates,916,1975,144.416
estimates,916,1976,143.971
estimates,916,1977,142.891
estimates,916,1978,141.475
estimates,916,1979,140.062
estimates,916,1980,138.761
estimates,916,1981,136.819
estimates,916,1982,135.183
estimates,916,1983,133.676
estimates,916,1984,132.05
estimates,916,1985,130.217
estimates,916,1986,127.984
estimates,916,1987,125.709
estimates,916,1988,123.385
estimates,916,1989,120.99
estimates,916,1990,118.496
estimates,916,1991,115.884
estimates,916,1992,113.107
estimates,916,1993,110.332
estimates,916,1994,107.728
estimates,916,1995,105.367
estimates,916,1996,103.3
estimates,916,1997,101.451
estimates,916,1998,99.762
estimates,916,1999,98.166
estimates,916,2000,96.614
estimates,916,2001,94.998
estimates,916,2002,93.436
estimates,916,2003,91.929
estimates,916,2004,90.48
estimates,916,2005,89.081
estimates,916,2006,87.432
estimates,916,2007,85.814
estimates,916,2008,84.216
estimates,916,2009,82.626
estimates,916,2010,81.046
estimates,916,2011,79.524
estimates,916,2012,78.032
estimates,916,2013,76.561
estimates,916,2014,75.1
estimates,916,2015,73.644
medium_variant,916,2015,73.644
medium_variant,916,2016,72.256
medium_variant,916,2017,70.852
medium_variant,916,2018,69.488
medium_variant,916,2019,68.231
medium_variant,916,2020,67.112
medium_variant,916,2021,66.096
medium_variant,916,2022,65.196
medium_variant,916,2023,64.393
medium_variant,916,2024,63.656
medium_variant,916,2025,62.965
medium_variant,916,2026,62.323
medium_variant,916,2027,61.732
medium_variant,916,2028,61.183
medium_variant,916,2029,60.667
medium_variant,916,2030,60.177
medium_variant,916,2031,59.7
medium_variant,916,2032,59.244
medium_variant,916,2033,58.823
medium_variant,916,2034,58.452
medium_variant,916,2035,58.137
medium_variant,916,2036,57.852
medium_variant,916,2037,57.616
medium_variant,916,2038,57.429
medium_variant,916,2039,57.292
medium_variant,916,2040,57.207
medium_variant,916,2041,57.138
medium_variant,916,2042,57.114
medium_variant,916,2043,57.138
medium_variant,916,2044,57.209
medium_variant,916,2045,57.32
medium_variant,916,2046,57.411
medium_variant,916,2047,57.541
medium_variant,916,2048,57.711
medium_variant,916,2049,57.918
medium_variant,916,2050,58.161
medium_variant,916,2051,58.371
medium_variant,916,2052,58.615
medium_variant,916,2053,58.898
medium_variant,916,2054,59.223
medium_variant,916,2055,59.593
medium_variant,916,2056,59.908
medium_variant,916,2057,60.262
medium_variant,916,2058,60.665
medium_variant,916,2059,61.121
medium_variant,916,2060,61.632
medium_variant,916,2061,62.078
medium_variant,916,2062,62.576
medium_variant,916,2063,63.128
medium_variant,916,2064,63.729
medium_variant,916,2065,64.377
medium_variant,916,2066,64.934
medium_variant,916,2067,65.539
medium_variant,916,2068,66.183
medium_variant,916,2069,66.85
medium_variant,916,2070,67.53
medium_variant,916,2071,68.066
medium_variant,916,2072,68.617
medium_variant,916,2073,69.185
medium_variant,916,2074,69.773
medium_variant,916,2075,70.382
medium_variant,916,2076,70.821
medium_variant,916,2077,71.281
medium_variant,916,2078,71.771
medium_variant,916,2079,72.301
medium_variant,916,2080,72.879
medium_variant,916,2081,73.289
medium_variant,916,2082,73.749
medium_variant,916,2083,74.26
medium_variant,916,2084,74.815
medium_variant,916,2085,75.409
medium_variant,916,2086,75.812
medium_variant,916,2087,76.263
medium_variant,916,2088,76.76
medium_variant,916,2089,77.296
medium_variant,916,2090,77.865
medium_variant,916,2091,78.226
medium_variant,916,2092,78.632
medium_variant,916,2093,79.078
medium_variant,916,2094,79.556
medium_variant,916,2095,80.066
medium_variant,916,2096,80.352
medium_variant,916,2097,80.674
medium_variant,916,2098,81.034
medium_variant,916,2099,81.433
medium_variant,916,2100,81.875
high_variant,916,2015,73.6437647721283
low_variant,916,2015,73.6437647721283
constant_fertility,916,2015,73.6437647721283
instant_replacement,916,2015,73.6437647721283
zero_migration,916,2015,73.6437647721283
constant_mortality,916,2015,73.6437647721283
no_change,916,2015,73.6437647721283
high_variant,916,2020,68.7708231165372
low_variant,916,2020,65.4525771189796
constant_fertility,916,2020,68.1715902665843
instant_replacement,916,2020,66.3874480008731
zero_migration,916,2020,66.99783175015
constant_mortality,916,2020,67.0335027616489
no_change,916,2020,68.0912340770265
high_variant,916,2025,67.0318414574092
low_variant,916,2025,58.8979313370641
constant_fertility,916,2025,65.8272601248267
instant_replacement,916,2025,62.3949880978515
zero_migration,916,2025,62.7511781886125
