variant,region,year,dependencyratio2069
estimates,911,1950,114.381
estimates,911,1951,115.182
estimates,911,1952,115.707
estimates,911,1953,115.892
estimates,911,1954,115.761
estimates,911,1955,115.386
estimates,911,1956,116.343
estimates,911,1957,116.864
estimates,911,1958,117.075
estimates,911,1959,117.087
estimates,911,1960,116.962
estimates,911,1961,117.936
estimates,911,1962,118.638
estimates,911,1963,119.116
estimates,911,1964,119.401
estimates,911,1965,119.534
estimates,911,1966,120.764
estimates,911,1967,121.695
estimates,911,1968,122.375
estimates,911,1969,122.84
estimates,911,1970,123.117
estimates,911,1971,124.405
estimates,911,1972,125.392
estimates,911,1973,126.138
estimates,911,1974,126.694
estimates,911,1975,127.101
estimates,911,1976,128.351
estimates,911,1977,129.308
estimates,911,1978,130.027
estimates,911,1979,130.559
estimates,911,1980,130.939
estimates,911,1981,132.083
estimates,911,1982,132.979
estimates,911,1983,133.648
estimates,911,1984,134.104
estimates,911,1985,134.371
estimates,911,1986,135.578
estimates,911,1987,136.437
estimates,911,1988,137.026
estimates,911,1989,137.444
estimates,911,1990,137.772
estimates,911,1991,138.772
estimates,911,1992,139.493
estimates,911,1993,139.979
estimates,911,1994,140.211
estimates,911,1995,140.139
estimates,911,1996,140.962
estimates,911,1997,141.457
estimates,911,1998,141.634
estimates,911,1999,141.564
estimates,911,2000,141.341
estimates,911,2001,141.892
estimates,911,2002,142.173
estimates,911,2003,142.227
estimates,911,2004,142.059
estimates,911,2005,141.68
estimates,911,2006,141.883
estimates,911,2007,141.739
estimates,911,2008,141.334
estimates,911,2009,140.757
estimates,911,2010,140.055
estimates,911,2011,139.84
estimates,911,2012,139.409
estimates,911,2013,138.794
estimates,911,2014,138.017
estimates,911,2015,137.095
medium_variant,911,2015,137.095
medium_variant,911,2016,136.557
medium_variant,911,2017,135.82
medium_variant,911,2018,134.899
medium_variant,911,2019,133.798
medium_variant,911,2020,132.53
medium_variant,911,2021,131.573
medium_variant,911,2022,130.409
medium_variant,911,2023,129.079
medium_variant,911,2024,127.623
medium_variant,911,2025,126.071
medium_variant,911,2026,124.817
medium_variant,911,2027,123.429
medium_variant,911,2028,121.942
medium_variant,911,2029,120.383
medium_variant,911,2030,118.773
medium_variant,911,2031,117.447
medium_variant,911,2032,116.032
medium_variant,911,2033,114.553
medium_variant,911,2034,113.033
medium_variant,911,2035,111.486
medium_variant,911,2036,110.178
medium_variant,911,2037,108.811
medium_variant,911,2038,107.402
medium_variant,911,2039,105.964
medium_variant,911,2040,104.506
medium_variant,911,2041,103.255
medium_variant,911,2042,101.956
medium_variant,911,2043,100.624
medium_variant,911,2044,99.27
medium_variant,911,2045,97.904
medium_variant,911,2046,96.711
medium_variant,911,2047,95.483
medium_variant,911,2048,94.236
medium_variant,911,2049,92.982
medium_variant,911,2050,91.731
medium_variant,911,2051,90.644
medium_variant,911,2052,89.54
medium_variant,911,2053,88.427
medium_variant,911,2054,87.313
medium_variant,911,2055,86.202
medium_variant,911,2056,85.244
medium_variant,911,2057,84.268
medium_variant,911,2058,83.284
medium_variant,911,2059,82.305
medium_variant,911,2060,81.335
medium_variant,911,2061,80.497
medium_variant,911,2062,79.652
medium_variant,911,2063,78.806
medium_variant,911,2064,77.964
medium_variant,911,2065,77.13
medium_variant,911,2066,76.419
medium_variant,911,2067,75.697
medium_variant,911,2068,74.975
medium_variant,911,2069,74.262
medium_variant,911,2070,73.566
medium_variant,911,2071,72.983
medium_variant,911,2072,72.397
medium_variant,911,2073,71.814
medium_variant,911,2074,71.236
medium_variant,911,2075,70.669
medium_variant,911,2076,70.205
medium_variant,911,2077,69.731
medium_variant,911,2078,69.255
medium_variant,911,2079,68.781
medium_variant,911,2080,68.313
medium_variant,911,2081,67.934
medium_variant,911,2082,67.545
medium_variant,911,2083,67.153
medium_variant,911,2084,66.762
medium_variant,911,2085,66.376
medium_variant,911,2086,66.073
medium_variant,911,2087,65.76
medium_variant,911,2088,65.444
medium_variant,911,2089,65.128
medium_variant,911,2090,64.818
medium_variant,911,2091,64.584
medium_variant,911,2092,64.34
medium_variant,911,2093,64.095
medium_variant,911,2094,63.853
medium_variant,911,2095,63.62
medium_variant,911,2096,63.456
medium_variant,911,2097,63.287
medium_variant,911,2098,63.118
medium_variant,911,2099,62.953
medium_variant,911,2100,62.796
high_variant,911,2015,137.095237266033
low_variant,911,2015,137.095237266033
constant_fertility,911,2015,137.095237266033
instant_replacement,911,2015,137.095237266033
zero_migration,911,2015,137.095237266033
constant_mortality,911,2015,137.095237266033
no_change,911,2015,137.095237266033
high_variant,911,2020,134.360708019827
low_variant,911,2020,130.699736895507
constant_fertility,911,2020,135.465966270529
instant_replacement,911,2020,111.20174764538
zero_migration,911,2020,132.533556425024
constant_mortality,911,2020,132.104839072333
no_change,911,2020,135.014492631424
high_variant,911,2025,130.515605647077
low_variant,911,2025,121.625983131226
constant_fertility,911,2025,134.443815258121
instant_replacement,911,2025,89.7742882114572
zero_migration,911,2025,126.082660078683
constant_mortality,911,2025,124.911337291538
no_change,911,2025,133.147814560102
high_variant,911,2030,126.144657308233
low_variant,911,2030,111.401793893217
constant_fertility,911,2030,134.535515279801
instant_replacement,911,2030,72.2343374450543
zero_migration,911,2030,118.791207149589
constant_mortality,911,2030,116.717829938098
no_change,911,2030,132.111751484311
high_variant,911,2035,121.458036900223
low_variant,911,2035,101.540089574483
constant_fertility,911,2035,136.372927255745
instant_replacement,911,2035,57.6412052165352
zero_migration,911,2035,111.50536513135
constant_mortality,911,2035,108.590153333603
no_change,911,2035,132.743668330602
high_variant,911,2040,115.165176959351
low_variant,911,2040,93.7883603954956
constant_fertility,911,2040,137.103729334117
instant_replacement,911,2040,61.1927497213218
zero_migration,911,2040,104.524098280443
constant_mortality,911,2040,101.114488773663
