variant,region,year,dependencyratio2069
estimates,1500,1950,116.949
estimates,1500,1951,117.664
estimates,1500,1952,118.045
estimates,1500,1953,118.143
estimates,1500,1954,118.087
estimates,1500,1955,117.955
estimates,1500,1956,118.719
estimates,1500,1957,119.279
estimates,1500,1958,119.626
estimates,1500,1959,119.706
estimates,1500,1960,119.503
estimates,1500,1961,120.513
estimates,1500,1962,120.966
estimates,1500,1963,121.067
estimates,1500,1964,121.084
estimates,1500,1965,121.159
estimates,1500,1966,121.944
estimates,1500,1967,122.745
estimates,1500,1968,123.497
estimates,1500,1969,124.059
estimates,1500,1970,124.386
estimates,1500,1971,125.775
estimates,1500,1972,126.795
estimates,1500,1973,127.494
estimates,1500,1974,127.9
estimates,1500,1975,128.008
estimates,1500,1976,128.49
estimates,1500,1977,128.583
estimates,1500,1978,128.433
estimates,1500,1979,128.209
estimates,1500,1980,128.023
estimates,1500,1981,128.805
estimates,1500,1982,129.59
estimates,1500,1983,130.277
estimates,1500,1984,130.712
estimates,1500,1985,130.85
estimates,1500,1986,131.8
estimates,1500,1987,132.256
estimates,1500,1988,132.386
estimates,1500,1989,132.375
estimates,1500,1990,132.307
estimates,1500,1991,132.572
estimates,1500,1992,132.634
estimates,1500,1993,132.544
estimates,1500,1994,132.33
estimates,1500,1995,132.023
estimates,1500,1996,132.687
estimates,1500,1997,133.208
estimates,1500,1998,133.568
estimates,1500,1999,133.71
estimates,1500,2000,133.596
estimates,1500,2001,133.639
estimates,1500,2002,133.359
estimates,1500,2003,132.857
estimates,1500,2004,132.242
estimates,1500,2005,131.581
estimates,1500,2006,131.188
estimates,1500,2007,130.707
estimates,1500,2008,130.168
estimates,1500,2009,129.555
estimates,1500,2010,128.844
estimates,1500,2011,128.185
estimates,1500,2012,127.324
estimates,1500,2013,126.303
estimates,1500,2014,125.161
estimates,1500,2015,123.926
medium_variant,1500,2015,123.926
medium_variant,1500,2016,122.856
medium_variant,1500,2017,121.684
medium_variant,1500,2018,120.42
medium_variant,1500,2019,119.063
medium_variant,1500,2020,117.619
medium_variant,1500,2021,116.376
medium_variant,1500,2022,115.013
medium_variant,1500,2023,113.577
medium_variant,1500,2024,112.116
medium_variant,1500,2025,110.651
medium_variant,1500,2026,109.354
medium_variant,1500,2027,108.03
medium_variant,1500,2028,106.687
medium_variant,1500,2029,105.324
medium_variant,1500,2030,103.943
medium_variant,1500,2031,102.739
medium_variant,1500,2032,101.498
medium_variant,1500,2033,100.238
medium_variant,1500,2034,98.972
medium_variant,1500,2035,97.709
medium_variant,1500,2036,96.599
medium_variant,1500,2037,95.465
medium_variant,1500,2038,94.322
medium_variant,1500,2039,93.184
medium_variant,1500,2040,92.056
medium_variant,1500,2041,91.074
medium_variant,1500,2042,90.082
medium_variant,1500,2043,89.084
medium_variant,1500,2044,88.075
medium_variant,1500,2045,87.056
medium_variant,1500,2046,86.15
medium_variant,1500,2047,85.217
medium_variant,1500,2048,84.28
medium_variant,1500,2049,83.362
medium_variant,1500,2050,82.475
medium_variant,1500,2051,81.723
medium_variant,1500,2052,80.977
medium_variant,1500,2053,80.237
medium_variant,1500,2054,79.491
medium_variant,1500,2055,78.738
medium_variant,1500,2056,78.082
medium_variant,1500,2057,77.405
medium_variant,1500,2058,76.721
medium_variant,1500,2059,76.045
medium_variant,1500,2060,75.385
medium_variant,1500,2061,74.829
medium_variant,1500,2062,74.271
medium_variant,1500,2063,73.717
medium_variant,1500,2064,73.173
medium_variant,1500,2065,72.641
medium_variant,1500,2066,72.206
medium_variant,1500,2067,71.766
medium_variant,1500,2068,71.326
medium_variant,1500,2069,70.892
medium_variant,1500,2070,70.467
medium_variant,1500,2071,70.125
medium_variant,1500,2072,69.774
medium_variant,1500,2073,69.422
medium_variant,1500,2074,69.075
medium_variant,1500,2075,68.732
medium_variant,1500,2076,68.466
medium_variant,1500,2077,68.188
medium_variant,1500,2078,67.904
medium_variant,1500,2079,67.618
medium_variant,1500,2080,67.333
medium_variant,1500,2081,67.112
medium_variant,1500,2082,66.877
medium_variant,1500,2083,66.637
medium_variant,1500,2084,66.399
medium_variant,1500,2085,66.165
medium_variant,1500,2086,65.995
medium_variant,1500,2087,65.815
medium_variant,1500,2088,65.632
medium_variant,1500,2089,65.446
medium_variant,1500,2090,65.261
medium_variant,1500,2091,65.132
medium_variant,1500,2092,64.99
medium_variant,1500,2093,64.843
medium_variant,1500,2094,64.697
medium_variant,1500,2095,64.557
medium_variant,1500,2096,64.468
medium_variant,1500,2097,64.372
medium_variant,1500,2098,64.276
medium_variant,1500,2099,64.183
medium_variant,1500,2100,64.095
high_variant,1500,2015,123.925701285602
low_variant,1500,2015,123.925701285602
constant_fertility,1500,2015,123.925701285602
instant_replacement,1500,2015,123.925701285602
zero_migration,1500,2015,123.925701285602
constant_mortality,1500,2015,123.925701285602
no_change,1500,2015,123.925701285602
high_variant,1500,2020,119.440504267078
low_variant,1500,2020,115.765029637853
constant_fertility,1500,2020,120.465063180557
instant_replacement,1500,2020,101.544943824851
zero_migration,1500,2020,117.33150369305
constant_mortality,1500,2020,117.450560967398
no_change,1500,2020,120.273798219725
high_variant,1500,2025,115.107243158971
low_variant,1500,2025,106.159050866594
constant_fertility,1500,2025,118.642557519275
instant_replacement,1500,2025,83.3034160356357
zero_migration,1500,2025,110.17858442902
constant_mortality,1500,2025,110.088396997947
no_change,1500,2025,117.979295834453
high_variant,1500,2030,111.354368055652
low_variant,1500,2030,96.4911472738685
constant_fertility,1500,2030,118.738581984393
instant_replacement,1500,2030,68.7636776394555
zero_migration,1500,2030,103.448402753968
constant_mortality,1500,2030,102.847866226491
no_change,1500,2030,117.400778430945
high_variant,1500,2035,107.7403070936
low_variant,1500,2035,87.6492805208842
constant_fertility,1500,2035,120.677281205664
instant_replacement,1500,2035,56.7663824590283
zero_migration,1500,2035,97.2642405482715
constant_mortality,1500,2035,96.0750891753389
no_change,1500,2035,118.594867079193
high_variant,1500,2040,102.716566854235
low_variant,1500,2040,81.2898077508812
constant_fertility,1500,2040,121.414463666928
instant_replacement,1500,2040,59.6468935102503
zero_migration,1500,2040,91.6302406798039
constant_mortality,1500,2040,90.1237714468397
no_change,1500,2040,118.811208341698
high_variant,1500,2045,97.6870027710991
low_variant,1500,2045,76.2644271286242
constant_fertility,1500,2045,121.80372557588
instant_replacement,1500,2045,59.8456347772746
zero_migration,1500,2045,86.6082894933076
constant_mortality,1500,2045,84.8778024206467
no_change,1500,2045,118.714388019771
high_variant,1500,2050,92.9888993703418
low_variant,1500,2050,71.8797848258858
constant_fertility,1500,2050,122.415597914996
instant_replacement,1500,2050,57.6674528905294
zero_migration,1500,2050,82.0167326941209
constant_mortality,1500,2050,80.0346548019501
no_change,1500,2050,118.792351887419
high_variant,1500,2055,89.631315626346
low_variant,1500,2055,67.9522200724332
constant_fertility,1500,2055,124.040467681927
instant_replacement,1500,2055,55.1792890130392
zero_migration,1500,2055,78.2986625383002
constant_mortality,1500,2055,75.947535471776
no_change,1500,2055,119.764800517609
high_variant,1500,2060,86.6592995124991
low_variant,1500,2060,64.3877809867855
constant_fertility,1500,2060,125.870462843451
instant_replacement,1500,2060,53.8648838739735
zero_migration,1500,2060,74.9934370480519
constant_mortality,1500,2060,72.2364445203662
