region,year,variant,age1yearinterval,population
911,1950,estimates,0,983.219
911,1950,estimates,1,921.674
911,1950,estimates,2,867.559
911,1950,estimates,3,820.265
911,1950,estimates,4,779.175
911,1950,estimates,5,743.679
911,1950,estimates,6,713.163
911,1950,estimates,7,687.014
911,1950,estimates,8,664.617
911,1950,estimates,9,645.362
911,1950,estimates,10,629.168
911,1950,estimates,11,615.967
911,1950,estimates,12,602.447
911,1950,estimates,13,586.919
911,1950,estimates,14,570.383
911,1950,estimates,15,555.494
911,1950,estimates,16,541.673
911,1950,estimates,17,528.144
911,1950,estimates,18,514.771
911,1950,estimates,19,501.576
911,1950,estimates,20,488.753
911,1950,estimates,21,476.307
911,1950,estimates,22,463.774
911,1950,estimates,23,450.956
911,1950,estimates,24,438.045
911,1950,estimates,25,425.41
911,1950,estimates,26,412.958
911,1950,estimates,27,400.915
911,1950,estimates,28,389.426
911,1950,estimates,29,378.362
911,1950,estimates,30,367.457
911,1950,estimates,31,356.758
911,1950,estimates,32,346.222
911,1950,estimates,33,335.795
911,1950,estimates,34,325.505
911,1950,estimates,35,315.45
911,1950,estimates,36,305.617
911,1950,estimates,37,295.949
911,1950,estimates,38,286.426
911,1950,estimates,39,277.072
911,1950,estimates,40,267.93
911,1950,estimates,41,258.998
911,1950,estimates,42,250.296
911,1950,estimates,43,241.846
911,1950,estimates,44,233.639
911,1950,estimates,45,225.598
911,1950,estimates,46,217.694
911,1950,estimates,47,210.155
911,1950,estimates,48,203.073
911,1950,estimates,49,196.318
911,1950,estimates,50,189.658
911,1950,estimates,51,183.139
911,1950,estimates,52,176.552
911,1950,estimates,53,169.772
911,1950,estimates,54,162.878
911,1950,estimates,55,156.136
911,1950,estimates,56,149.552
911,1950,estimates,57,142.812
911,1950,estimates,58,135.808
911,1950,estimates,59,128.702
911,1950,estimates,60,121.719
911,1950,estimates,61,114.775
911,1950,estimates,62,108.322
911,1950,estimates,63,102.594
911,1950,estimates,64,97.371
911,1950,estimates,65,92.205
