region,year,variant,age1yearinterval,population
948,1950,estimates,0,39956.957
948,1950,estimates,1,37340.152
948,1950,estimates,2,35116.267
948,1950,estimates,3,33248.337
948,1950,estimates,4,31699.406
948,1950,estimates,5,30432.531
948,1950,estimates,6,29410.751
948,1950,estimates,7,28597.132
948,1950,estimates,8,27954.682
948,1950,estimates,9,27446.478
948,1950,estimates,10,27075.717
948,1950,estimates,11,26845.639
948,1950,estimates,12,26518.421
948,1950,estimates,13,25976.768
948,1950,estimates,14,25304.219
948,1950,estimates,15,24699.016
948,1950,estimates,16,24118.286
948,1950,estimates,17,23554.499
948,1950,estimates,18,23022.632
948,1950,estimates,19,22508.247
948,1950,estimates,20,21987.533
948,1950,estimates,21,21471.922
948,1950,estimates,22,20923.499
948,1950,estimates,23,20323.16
948,1950,estimates,24,19692.924
948,1950,estimates,25,19076.934
948,1950,estimates,26,18469.959
948,1950,estimates,27,17882.131
948,1950,estimates,28,17324.096
948,1950,estimates,29,16793.774
948,1950,estimates,30,16271.617
948,1950,estimates,31,15753.377
948,1950,estimates,32,15293.627
948,1950,estimates,33,14914.972
948,1950,estimates,34,14591.014
948,1950,estimates,35,14271.167
948,1950,estimates,36,13963.563
948,1950,estimates,37,13645.454
948,1950,estimates,38,13299.713
948,1950,estimates,39,12935.045
948,1950,estimates,40,12582.897
948,1950,estimates,41,12243.748
948,1950,estimates,42,11874.437
948,1950,estimates,43,11458.758
948,1950,estimates,44,11016.942
948,1950,estimates,45,10578.634
948,1950,estimates,46,10129.854
948,1950,estimates,47,9730.86700000001
948,1950,estimates,48,9412.073
948,1950,estimates,49,9141.989
948,1950,estimates,50,8868.453
948,1950,estimates,51,8613.545
948,1950,estimates,52,8300.732
948,1950,estimates,53,7890.396
948,1950,estimates,54,7425.15
948,1950,estimates,55,6976.423
948,1950,estimates,56,6517.025
948,1950,estimates,57,6142.576
948,1950,estimates,58,5903.709
948,1950,estimates,59,5748.761
948,1950,estimates,60,5584.294
948,1950,estimates,61,5439.692
948,1950,estimates,62,5226.316
948,1950,estimates,63,4894.067
948,1950,estimates,64,4491.217
948,1950,estimates,65,4111.29
948,1950,estimates,66,3729.822
948,1950,estimates,67,3404.703
948,1950,estimates,68,3172.292
948,1950,estimates,69,3000.353
948,1950,estimates,70,2822.336
948,1950,estimates,71,2654.111
948,1950,estimates,72,2469.87
948,1950,estimates,73,2250.951
948,1950,estimates,74,2013.334
948,1950,estimates,75,1792.623
948,1950,estimates,76,1582.697
948,1950,estimates,77,1385.106
948,1950,estimates,78,1204.519
948,1950,estimates,79,1039.272
948,1950,estimates,80plus,4659.084
948,1951,estimates,0,42259.9
948,1951,estimates,1,38926.313
948,1951,estimates,2,36496.503
948,1951,estimates,3,34433.127
948,1951,estimates,4,32700.786
948,1951,estimates,5,31264.091
948,1951,estimates,6,30089.03
948,1951,estimates,7,29141.605
948,1951,estimates,8,28379.472
948,1951,estimates,9,27764.436
948,1951,estimates,10,27265.291
948,1951,estimates,11,26892.791
948,1951,estimates,12,26649.364
948,1951,estimates,13,26310.533
948,1951,estimates,14,25766.644
948,1951,estimates,15,25097.186
948,1951,estimates,16,24488.587
948,1951,estimates,17,23900.441
948,1951,estimates,18,23330.833
948,1951,estimates,19,22796.39
948,1951,estimates,20,22281.681
948,1951,estimates,21,21759.997
948,1951,estimates,22,21243.135
948,1951,estimates,23,20695.022
948,1951,estimates,24,20097.131
948,1951,estimates,25,19470.776
948,1951,estimates,26,18858.751
948,1951,estimates,27,18256.028
948,1951,estimates,28,17672.118
948,1951,estimates,29,17117.231
948,1951,estimates,30,16589.455
948,1951,estimates,31,16070.014
948,1951,estimates,32,15554.646
948,1951,estimates,33,15096.878
