region,year,variant,age1yearinterval,population
957,1950,estimates,0,9.105
957,1950,estimates,1,8.75
957,1950,estimates,2,8.429
957,1950,estimates,3,8.14
957,1950,estimates,4,7.877
957,1950,estimates,5,7.636
957,1950,estimates,6,7.418
957,1950,estimates,7,7.215
957,1950,estimates,8,7.023
957,1950,estimates,9,6.839
957,1950,estimates,10,6.666
957,1950,estimates,11,6.51
957,1950,estimates,12,6.327
957,1950,estimates,13,6.098
957,1950,estimates,14,5.839
957,1950,estimates,15,5.598
957,1950,estimates,16,5.354
957,1950,estimates,17,5.133
957,1950,estimates,18,4.945
957,1950,estimates,19,4.783
957,1950,estimates,20,4.621
957,1950,estimates,21,4.457
957,1950,estimates,22,4.314
957,1950,estimates,23,4.201
957,1950,estimates,24,4.108
957,1950,estimates,25,4.017
957,1950,estimates,26,3.941
957,1950,estimates,27,3.827
957,1950,estimates,28,3.655
957,1950,estimates,29,3.448
957,1950,estimates,30,3.253
957,1950,estimates,31,3.053
957,1950,estimates,32,2.89
957,1950,estimates,33,2.794
957,1950,estimates,34,2.739
957,1950,estimates,35,2.677
957,1950,estimates,36,2.622
957,1950,estimates,37,2.551
957,1950,estimates,38,2.447
957,1950,estimates,39,2.326
957,1950,estimates,40,2.211
957,1950,estimates,41,2.101
957,1950,estimates,42,1.999
957,1950,estimates,43,1.911
957,1950,estimates,44,1.837
957,1950,estimates,45,1.756
957,1950,estimates,46,1.68
957,1950,estimates,47,1.607
957,1950,estimates,48,1.538
957,1950,estimates,49,1.471
957,1950,estimates,50,1.411
957,1950,estimates,51,1.355
957,1950,estimates,52,1.285
957,1950,estimates,53,1.2
957,1950,estimates,54,1.103
957,1950,estimates,55,1.013
957,1950,estimates,56,0.919
957,1950,estimates,57,0.85
957,1950,estimates,58,0.827
957,1950,estimates,59,0.832
957,1950,estimates,60,0.83
957,1950,estimates,61,0.838
957,1950,estimates,62,0.82
957,1950,estimates,63,0.767
957,1950,estimates,64,0.689
957,1950,estimates,65,0.621
957,1950,estimates,66,0.549
957,1950,estimates,67,0.488
957,1950,estimates,68,0.445
957,1950,estimates,69,0.411
957,1950,estimates,70,0.376
957,1950,estimates,71,0.342
957,1950,estimates,72,0.307
957,1950,estimates,73,0.275
957,1950,estimates,74,0.244
957,1950,estimates,75,0.214
957,1950,estimates,76,0.187
957,1950,estimates,77,0.162
957,1950,estimates,78,0.143
957,1950,estimates,79,0.127
957,1951,estimates,0,10.248
957,1951,estimates,1,9.005
957,1951,estimates,2,8.635
957,1951,estimates,3,8.309
957,1951,estimates,4,8.025
957,1951,estimates,5,7.773
957,1951,estimates,6,7.552
957,1951,estimates,7,7.358
957,1951,estimates,8,7.169
957,1951,estimates,9,6.977
957,1951,estimates,10,6.784
957,1951,estimates,11,6.602
957,1951,estimates,12,6.44
957,1951,estimates,13,6.251
957,1951,estimates,14,6.015
957,1951,estimates,15,5.757
957,1951,estimates,16,5.509
957,1951,estimates,17,5.263
957,1951,estimates,18,5.043
957,1951,estimates,19,4.862
957,1951,estimates,20,4.711
957,1951,estimates,21,4.557
957,1951,estimates,22,4.409
957,1951,estimates,23,4.275
957,1951,estimates,24,4.161
957,1951,estimates,25,4.058
957,1951,estimates,26,3.962
957,1951,estimates,27,3.878
957,1951,estimates,28,3.765
957,1951,estimates,29,3.6
957,1951,estimates,30,3.404
957,1951,estimates,31,3.22
957,1951,estimates,32,3.031
957,1951,estimates,33,2.877
957,1951,estimates,34,2.78
957,1951,estimates,35,2.717
957,1951,estimates,36,2.651
957,1951,estimates,37,2.59
957,1951,estimates,38,2.519
957,1951,estimates,39,2.416
957,1951,estimates,40,2.3
957,1951,estimates,41,2.191
957,1951,estimates,42,2.087
957,1951,estimates,43,1.987
957,1951,estimates,44,1.901
957,1951,estimates,45,1.821
957,1951,estimates,46,1.742
957,1951,estimates,47,1.661
957,1951,estimates,48,1.587
957,1951,estimates,49,1.517
957,1951,estimates,50,1.451
957,1951,estimates,51,1.388
957,1951,estimates,52,1.333
957,1951,estimates,53,1.266
957,1951,estimates,54,1.182
957,1951,estimates,55,1.089
957,1951,estimates,56,1.001
957,1951,estimates,57,0.908
957,1951,estimates,58,0.843
957,1951,estimates,59,0.819
957,1951,estimates,60,0.818
957,1951,estimates,61,0.815
957,1951,estimates,62,0.817
957,1951,estimates,63,0.798
957,1951,estimates,64,0.744
957,1951,estimates,65,0.667
957,1951,estimates,66,0.597
957,1951,estimates,67,0.527
957,1951,estimates,68,0.467
957,1951,estimates,69,0.423
957,1951,estimates,70,0.389
957,1951,estimates,71,0.354
957,1951,estimates,72,0.32
957,1951,estimates,73,0.288
957,1951,estimates,74,0.257
957,1951,estimates,75,0.224
957,1951,estimates,76,0.198
957,1951,estimates,77,0.171
957,1951,estimates,78,0.149
957,1951,estimates,79,0.13
957,1952,estimates,0,11.157
957,1952,estimates,1,10.194
957,1952,estimates,2,8.861
957,1952,estimates,3,8.477
957,1952,estimates,4,8.15
957,1952,estimates,5,7.87
957,1952,estimates,6,7.631
957,1952,estimates,7,7.429
957,1952,estimates,8,7.26
957,1952,estimates,9,7.089
957,1952,estimates,10,6.897
957,1952,estimates,11,6.691
957,1952,estimates,12,6.505
957,1952,estimates,13,6.335
957,1952,estimates,14,6.142
957,1952,estimates,15,5.905
957,1952,estimates,16,5.645
957,1952,estimates,17,5.393
957,1952,estimates,18,5.143
957,1952,estimates,19,4.926
957,1952,estimates,20,4.752
957,1952,estimates,21,4.615
957,1952,estimates,22,4.475
957,1952,estimates,23,4.338
957,1952,estimates,24,4.212
957,1952,estimates,25,4.097
957,1952,estimates,26,3.99
957,1952,estimates,27,3.89
957,1952,estimates,28,3.798
957,1952,estimates,29,3.681
957,1952,estimates,30,3.525
957,1952,estimates,31,3.345
957,1952,estimates,32,3.171
957,1952,estimates,33,2.996
957,1952,estimates,34,2.849
957,1952,estimates,35,2.749
957,1952,estimates,36,2.684
957,1952,estimates,37,2.612
957,1952,estimates,38,2.547
957,1952,estimates,39,2.472
957,1952,estimates,40,2.373
957,1952,estimates,41,2.265
957,1952,estimates,42,2.161
957,1952,estimates,43,2.06
957,1952,estimates,44,1.965
957,1952,estimates,45,1.877
957,1952,estimates,46,1.795
957,1952,estimates,47,1.716
957,1952,estimates,48,1.634
957,1952,estimates,49,1.56
957,1952,estimates,50,1.49
957,1952,estimates,51,1.424
957,1952,estimates,52,1.36
957,1952,estimates,53,1.305
957,1952,estimates,54,1.239
957,1952,estimates,55,1.157
957,1952,estimates,56,1.067
957,1952,estimates,57,0.984
957,1952,estimates,58,0.896
957,1952,estimates,59,0.833
957,1952,estimates,60,0.805
957,1952,estimates,61,0.802
957,1952,estimates,62,0.793
957,1952,estimates,63,0.793
957,1952,estimates,64,0.773
957,1952,estimates,65,0.719
957,1952,estimates,66,0.643
957,1952,estimates,67,0.573
957,1952,estimates,68,0.503
957,1952,estimates,69,0.442
957,1952,estimates,70,0.399
957,1952,estimates,71,0.366
957,1952,estimates,72,0.333
957,1952,estimates,73,0.298
957,1952,estimates,74,0.266
957,1952,estimates,75,0.236
957,1952,estimates,76,0.207
957,1952,estimates,77,0.179
957,1952,estimates,78,0.157
957,1952,estimates,79,0.132
957,1953,estimates,0,11.813
957,1953,estimates,1,10.69
957,1953,estimates,2,9.756
957,1953,estimates,3,8.709
957,1953,estimates,4,8.313
957,1953,estimates,5,7.983
957,1953,estimates,6,7.712
957,1953,estimates,7,7.482
957,1953,estimates,8,7.3
957,1953,estimates,9,7.157
957,1953,estimates,10,7.005
957,1953,estimates,11,6.811
957,1953,estimates,12,6.595
957,1953,estimates,13,6.402
957,1953,estimates,14,6.229
957,1953,estimates,15,6.03
957,1953,estimates,16,5.79
957,1953,estimates,17,5.529
957,1953,estimates,18,5.274
957,1953,estimates,19,5.023
957,1953,estimates,20,4.805
957,1953,estimates,21,4.641
957,1953,estimates,22,4.517
957,1953,estimates,23,4.389
957,1953,estimates,24,4.266
957,1953,estimates,25,4.148
957,1953,estimates,26,4.034
957,1953,estimates,27,3.918
957,1953,estimates,28,3.812
